feature	X1965	X1798	X1877	X1867	X1871	X1862	X1861	X1858	X1855	X1844	X1836	X1830	X1815	X1814	X1812	X1949	X1941	X1934	X1786	X1790	X2295	X2301	X2303	X2318	X2290	X2325	X2328	X9226	X10068	X10115	X9712	X9286	X9262	X15452	X7967	X7962	X7985	X8007	X8002	X8053	X8028	X8071	X8059	X4046	X4037	X4041	X6744	X6747	X6754	X6846	X4303	X4348	X4285	X14853	X4121	X14851	X14861	X14890	X14894	X14941	X15332	X15346	X15300	X15286	X15271	X63326	X79883	X7263	X7264	X25416	X14965	X14963	X63327	X14837	X15350	X14838	X4198	X4262	X29305	X7253	X15091	X15249	X15254	X15078	X15124	X15132	X29328	X79840	X15131	X15127	X15126	X15158	X15154	X15120	X15234	X15265	X14987	X14995	X14993	X4166	X14027	X14127	X29339	X14142	X14143	X5090	X4791	X4862	X4815	X4811	X4831	X4837	X4826	X4816	X4820	X4677	X48013	X4868	X25431	X4874	X4768	X4774	X4779	X4630	X4552	X4581	X4575	X4577	X4571	X4617	X4613	X4584	X4557	X4608	X29302	X4606	X25493	X4724	X4725	X4763	X4762	X4761	X4758	X4760	X4753	X4749	X4742	X4711	X4705	X4699	X4716	X4714	X4721	X4652	X4644	X4670	X59869	X4532	X4540	X4529	X5075	X5082	X4936	X4940	X4951	X4925	X4933	X4938	X4964	X4959	X4910	X4914	X4993	X4988	X4987	X4498	X5190	X3958	X6140	X6148	X5736	X5792	X6952	X6939	X5825	X14546	X72479	X14341	X14809	X14808	X14807	X63101	X14797	X17130	X15878	X17167	X17168	X17169	X17153	X17132	X17137	X17248	X17244	X17237	X17234	X16971	X16988
GBM-01-2020-41	0	0	317728.257015479	53934.7106323842	165508.370800005	0	192188.104249857	0	94609.28544735	301679.311233253	4307976.69007935	4973552.58796995	0	1570642.18035747	0	1621895.57010036	0	508224.884827553	0	248872.645292267	0	0	0	4218385.13641112	677669.009461839	0	0	359340.703542455	2669364.79697096	1407163.10880335	0	0	0	336725.474577526	0	0	505.55301352709	4063.3232862925	346.091198512704	939.052910640272	0	10776.0750990833	0	0	17940.0447884333	3054.57965649779	0	172.454999941484	0	0	364284.019807901	356022.716591526	77179.5184669627	47811.3769358318	504.371814897354	95951.1270907303	939648.234749659	0	0	11301.7084893159	739739.816255846	0	0	0	607390.053389795	562.250547754427	1526.10862961916	5425.24530637833	477.204246413421	24969.3578339933	49408.3574832351	107675.704689492	5687.47140217976	31924.25536588	0	6706.84581964209	0	0	307.11164373141	4417.68287521335	715811.094414651	441449.363891307	750812.372210993	558603.006385801	4423.58886836203	55185.5999812748	17299.8351311163	0	16356.057425957	90802.2822637102	5917.80513497832	79931.711274248	430685.100778521	0	0	0	0	12378.9616396353	113142.291947911	1263.88253381772	88861.5729150536	1932.44095824841	0	0	0	1013.46842431365	1398.53917760765	36346.6630356123	0	947.321301048425	0	78617.0371993517	94068.2964749308	0	44435.5112520458	13473.9327694007	0	0	9781.5058528454	707366.705410667	0	13361.7188995758	0	11097.3611263715	0	30656.8292361731	0	0	0	196061.254556762	4627.9362313064	85744.3897311798	60002.527993339	107033.132634915	2159.23109515776	25650.9094433511	426.412705334765	450.036677929489	47905.8728262107	14649.2254059882	0	5489.03003238408	64211.1387110891	3334.52373174527	0	9462.58222281663	51649.0912838447	0	110811.787051441	5512.6540049788	0	0	202468.075924451	5833.94003226705	8518.80451765741	0	0	20672.1572190131	115.757465714147	0	0	772.503903847469	96879.5492137029	23014.4741017799	16536.7808163067	105400.71612862	188740.185449657	0	44087.0576562736	0	0	154361.399331185	0	51565.2261811334	191692.000825367	67128.6993265375	0	0	0	0	151269.021318536	201043.550376989	171.273801311748	137.019041049398	0	0	0	0	59012.6835416201	0	0	5395.71534063492	86932.6755526944	1614.69852684937	14150.7595842396	7601.01318235239	0	0	0	2136.78832119277	7057.66181267374	246910.674368275	0	0	42154.6166980252	30969.8468730532	283.487671136686
GBM-BM-430	0	0	0	0	309761.065621313	0	0	12344.4293211704	163381.03712978	0	1687276.51079854	828603.944418404	226385.454116021	1602364.64867032	0	196532.880282687	1123.12042320869	465493.834083501	0	113200.973169782	0	2422038.05404074	0	1982300.12546274	0	0	0	1185798.2941688	2128300.83281281	0	0	0	0	639902.396484625	0	0	1076.11758611405	16123.6223458146	2165.42895106169	0	369.425807340303	7193.08329783363	0	50490.9423737651	7857.71990657533	78181.3857007459	0	0	0	0	250207.646411231	6561.43113617588	57477.0482661469	78197.0533131108	317.475303183073	0	804980.483416875	1616.23790711383	705.042556419552	6863.23882699407	1281426.8031546	353451.439617544	0	0	138056.403269896	0	2012.0512721213	2096.98622336248	375.198085579996	0	0	25252.0680762993	875.737070079022	24325.2051132402	47266.7126713085	6984.45667002761	0	0	0	0	262651.029073653	109229.645740873	0	535625.365473408	85350.5552744436	584030.041569113	0	475.80064918606	0	13374.3686813669	113532.466862975	190478.585020427	106762.409098993	195906.175788092	0	0	25856.5080691128	4300.34728857072	0	10671.2932428368	10454.4205032597	4452.07574515691	0	0	0	0	4015.8564324716	84950.6188535507	0	0	0	95112.3023889403	0	0	156359.472956783	0	0	0	8795.30281493677	389547.96928387	0	0	0	20079.282162358	8426.70161877357	0	0	73057.2518462534	0	65268.7992785543	5924.83130745553	29977.090121076	0	214820.282357209	0	42475.7217323639	566.507878666938	53035.6924662923	9668.5660514845	19553.1802313689	4338.27940271727	12009.6371832683	21615.5327852932	16775.0651757227	52513.7135911887	0	8446.49228702394	0	0	87534.9502825786	359572.528385149	0	104438.654801929	2770.69355505227	0	0	0	54436.7068561833	7525.40160220448	475.80064918606	2131.61989280063	0	21997.32776029	36202.9045081726	83477.8632912521	0	668546.090332332	0	31059.8045966068	0	8629.5559683399	0	339292.041095579	0	47838.168217038	117103.857870991	0	0	0	963.970466028604	0	0	0	0	63856.240332184	25656.1275530778	47216.4113895054	9741.1318350692	168353.442527687	0	16346.2673636313	6243.13122181571	0	0	0	65.9688941679113	0	148.4300118778	551.664877479158	0	126.16551009613	181571.135085405	0	0	0	551.664877479158	620.932216355465
GBM-BM-356	0	112993.615225831	62369.4084003673	18447.0429510711	0	81817.6744664788	7411.68008354794	396.54569764179	0	1470.06719954498	206039.448258134	72861.437936315	0	127407.284534037	15226.4784453616	0	133543.883976549	76248.50781783	0	117684.246931085	2539340.62350492	759505.508295467	762219.984093136	3633195.49899824	0	21485.7660595196	0	211928.480497145	243069.36749317	193012.59346157	558.669353031252	875522.51060829	2931.3709582581	89310.4163777215	0	0	0	125704.986152448	0	793.091395283581	59.1532256150737	24772.0563714681	0	20596.2768150855	0	0	0	0	0	0	642373.358136789	2557402.07505939	0	12093.5483479706	0	0	4779861.05980457	0	0	1623.42741410258	14856976.7261269	1678205.49188234	2743105.95886719	903793.370731879	21820.9676713383	0	0	1218.11827562893	0	15454.32790699	49200.1476902856	4298.46772802869	635.349460310051	16755.6988705216	65760.8600022982	0	0	176175.832763353	0	0	7745499.26257546	785020.266277435	3455665.71462637	148667.391992136	39893.3735268473	87630.0265982118	0	15493.7633907334	58767.6342184717	18670.5106922836	14058.7499545158	62218.2390460177	307815.85921918	183120.859622604	21498.9112207673	480470.979628332	1386.81451164228	2948.89783992182	148135.0129616	0	14087.2311372194	1849.08601552304	0	1139.24730814216	0	5871.50535734806	0	0	12137.3655521299	35421.8278423893	1551.12902723971	24682.2311029415	2692.56719558984	19406.6397221601	24307.5940073794	0	0	19018.8574653502	3884.39514872317	466011.302255759	4153.87095430295	0	0	0	0	22107.9703585818	4346.66665260393	23060.9945490469	0	0	1137.05644793419	0	11701.3843707448	34221.2364484241	0	0	0	0	17174.1531702431	6254.90589374205	0	5422.37901471509	2280.68547649229	0	0	0	0	49673.3734952062	310291.531254181	0	116783.803385611	59214.5697008967	186030.321978783	18041.7338125975	9574.05910881008	13960.1612451574	648.494621557845	11940.188133413	2263.15859482856	0	11545.8332959792	25946.3574429377	44781.1826508188	9063.58868035407	30917.4192548119	84490.523920197	116343.44048381	0	506049.272556332	0	16133.4945714594	389287.3777728	359182.767655143	0	0	95979.394850769	203165.039665283	1827.17741344339	0	0	0	0	3058.44085032011	817.190857571203	0	168941.61235665	15956.0348946141	7242.98384753458	0	2028.73655257623	0	66783.9917194182	30211.9622678469	0	21349.9327266257	16043.6693029328	0	35193.9783807609	1636.57257535037	1527.02956495209	2815.25536723592	173825.039760206	0	0	215236.679411174	9727.41932336768	317.674730155025
GBM-BM-444	0	0	1550992.49638978	8648.95642390169	35911.7645553184	0	63672.3141168853	35576.2085349925	0	0	932051.027998038	48627.1006855369	0	455343.926981993	0	118120.19323501	0	108404.168666472	0	75678.5085241483	400731.066153875	434383.420172332	86783.735016836	927690.477513902	128677.904154532	38715.3351051418	0	0	561338.803422524	0	0	0	0	127804.339981617	0	0	1584.9429360063	0	83575.8194625198	0	0	0	2363.43290316253	0	12254.5058623042	19731.8125152344	7216.13221710983	0	0	0	385321.774440472	92235.961087099	0	137796.63900689	4529.44701436662	59957.7089718769	956760.254814774	29247.6219916448	9827.87657531357	0	184389.151689184	0	98289.3916937794	1009763.5652654	597469.238651088	0	281.867057073809	10167.9066759105	1267.28323676439	0	0	55588.210327199	0	0	0	950.742057590228	0	0	0	2706.25930392889	940691.036261398	127208.728045539	180044.819746031	64102.3850829364	2361.19586302702	15707.3773114583	0	32.9963419987197	3318.64904102377	2624.60733898291	46650.1164657831	6150.7418525749	13377.5000103284	0	0	0	801.978888579051	2975.26338022354	0	0	0	1956.85085853424	9382.7055883478	0	0	13243.8368622319	5777.15614994533	2512.19607217371	14269.5197643616	45031.6179277442	0	39912.1515776378	181717.007247322	0	490562.768355338	72602.5783378269	0	1789.07284837126	11094.0412920102	103444.09142602	7637.25502261891	341.148620664729	0	0	6994.66524369469	15230.3285025616	0	212502.594332127	0	42281.7363411729	4565.23965653472	67.6704640990692	0	383706.631462637	0	5113.3144897338	6433.16816968258	728.715824141216	0	8443.1487314351	3110.60430842167	6870.50951617409	70286.6825375439	0	0	612.389737094882	51836.1347599209	667.756480448666	42871.1964168789	50857.9889606707	206.366952500467	0	60721.0989181185	0	990.449519995467	0	0	0	113029.808406665	2641.94440003308	0	1015.61622151991	0	0	0	20237.3835858588	4867.24007482809	0	148957.232242932	0	10327.8550455993	1107.89412710955	159283.968768464	441199.122205186	212362.220063624	129.748327859372	18046.7620331642	0	0	0	0	123350.952331858	0	0	0	0	11523.5529980274	5980.72680227641	120601.070745287	0	68348.8465201615	0	109225.721656236	0	318.218959275788	373.026442595695	2644.18144016859	0	1833.81365108139	0	0	0	0	0	0	856.227111865082	0
GBM-01-2020-049	325939.66027027	164280.876385026	19539.1099725107	39582.2946238588	13503.7763738754	17271.9041300271	0	0	0	33734.576264432	707567.140216937	0	6455.77256842789	507761.431309008	57041.8139930945	289985.347079299	78445.7742348465	131070.71862055	87833.3174689785	42948.0668067682	1735642.14046537	42717.5035007529	1719624.77197102	6209815.77109924	1304565.61265213	114171.784544371	581871.711220939	2969300.49481953	73608.4656576631	0	1939.4442800109	592676.540659695	23347.9253709005	384251.832871017	4066.50379923031	5987.864682691	2179.04928430129	829.575816741259	16001.5455223743	0	4550.23465694865	148322.278929458	33481.408712729	6799.35710288204	0	0	0	0	0	3300.21987041482	216758.893173759	2892394.06971602	0	27778.3575257039	0	100575.330763176	5132443.17143034	7882.10047132635	34385.5785402399	6645.64823220518	4004023.40372474	438011.510390247	28533.3393316755	1080324.71415572	260541.056646406	723.335862008727	1410.50493091702	4602.22442203053	0	16089.7020805566	11085.1220852837	0	5689.4886396124	8325.1436868067	19385.4011018339	6982.451492953	296192.472945161	2258.1641442085	0	370.709629279473	9164025.67149761	1916295.27200205	1751544.22730672	326025.556403884	17590.6239942247	6729.28394124994	0	10406.9947146506	22667.5375756985	10126.7020681222	24358.3351531439	47674.6145800815	234833.248025702	0	1598355.25428068	0	0	0	11433.2274688754	0	3526.26232729255	13994.2885053001	1403.72365721069	1516.74488564955	0	40466.1206302507	0	0	7475.22404894644	85543.5073808071	305.157316784932	139404.904005632	86196.7700811837	5056.56976035476	5472.48788100978	0	0	89777.282598127	10305.2756090556	623260.085075251	2251.38287050216	0	6783.5341309006	0	4028.0765815611	55335.1934436676	3835.94049321503	82116.7037345408	583.189538744536	0	2420.91471316046	0	10038.5455099399	57333.4087624668	1417.28620462335	0	9432.75172550756	0	8047.11146484709	2292.07051274015	0	0	2481.94617651745	0	0	246.386277996723	4629.34951685585	9776.33625996171	52213.5471141862	0	18481.231274323	11620.842708084	21526.023168466	0	7330.5568765447	32355.7172774779	0	47170.5399012441	0	0	0	125844.617017537	18320.7411299398	4918.68386165935	91119.9747919806	39844.503873837	119210.270908176	61336.6206737713	156783.048090392	60448.2738182418	121712.560905812	162540.349467067	809403.787889491	2004.99659250544	0	40398.3078931874	2689.90523684495	5375.28962455236	0	0	0	165845.09018662	1543.86998047488	540.241471937768	253.167551703055	103344.350859928	62597.937583149	0	6385.6994067958	0	1344.95261842248	20639.9367375053	26460.5300021068	515.376801681218	327.761562472705	0	13185.0565096778	1087.26421758187	14333.3521906167	1134.73313352619	0	0	0	0	57966.3276417244	7640.23504246718	237.344579721614
GBM-BM-327	0	0	0	4814.56848919914	13398.3993142047	0	118901.168626703	25170.1251484521	0	25639.8391473984	394184.372927174	10766.845885682	25064.2469929519	143052.938424981	2697.00537919552	126863.205920317	182252.881705893	246911.708741167	600.617900291936	6918.65619759364	124295.179385094	91315.0964754743	135803.172359278	89930.980224481	38670.5525034115	178273.788116459	91528.7778438473	998943.071627853	0	1130.00867779284	0	26667.8197844365	396.561818782496	202236.902292209	0	145230.178313539	216029.938367824	84467.6674006716	828375.288174434	1403.36682472058	0	72239.7029690871	0	9423.1558395161	0	0	0	0	262935.886311777	0	15743.1191941905	6670706.88292857	0	153092.112623771	1297.4886692204	204308.264025267	2157538.85140574	0	24236.4723226778	1366.7907346387	209059.305621166	20467.2099868713	308451.942832618	361791.432516236	1055855.46779526	0	440.838138355299	30005.8692687513	0	14520.7077625066	239869.848871719	78736.7716020527	4481.53356371675	0	2219.59115075834	0	0	0	2968.43846875053	14717.0636145252	3769077.53029866	408108.312904134	30017.4196129877	31137.8030039169	473.564113691718	18655.7309991319	0	0	9205.62435639755	0	0	10445.361304436	16965.5306258744	582888.121889087	3489459.0967948	31996.3785921547	0	0	0	0	7860.00925285889	30691.1896934434	54282.7677962564	25897.7968353443	17733.6285175939	19820.3907096339	0	0	83012.3240268873	928166.412262041	0	24835.165165597	256463.843424657	379.236302427921	21820.5253199009	526524.367072909	34762.6860367685	618519.008800957	34868.5641922687	1659948.09664497	0	0	3840.48945859747	16501.5917990464	78355.6102422521	214210.759150593	158582.376250798	107687.709430548	21982.2301392103	0	57942.3018618172	0	1030184.8277299	777842.532140257	15627.6157518267	2019.38518399436	28831.5842713856	4991.67376749035	0	21406.6379847639	0	1699.82566012109	54327.0441158292	0	0	10924.7005902459	1630.52359470279	1969.33369230337	13648.6567726597	18621.0799664227	0	0	89788.5259788989	14197.2981238879	8508.75358746909	470004.68260954	0	508039.96617995	822802.247080379	0	17933.8344843579	8689.70898050576	27545.6459464016	36531.8137623079	0	694.945711555733	0	3351.52488592391	183987.358398724	0	1952.00817594879	6321.88841204717	0	44156.9660156936	0	38372.1686106383	4699.0650468353	96037.2622107823	0	0	129211.775915048	42855.6272317278	0	0	57493.763493971	1859110.68231293	49167.8903569113	110829.403062844	25659.0897211257	23100.6884727668	126318.414683834	57615.042108453	208096.776934801	3728.8361309791	7313.29295900341	0	2367.82056845859	10776.4711725457	852.800416119639	841.250071883256	198.280909391248	1647.84911105736	0	0	230227.236491712	404.262048273418	4637.46321090793
01-2020-09	0	0	0	0	0	5485102.65835754	0	0	0	0	0	0	0	25830000.5300526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40464.4315714985	1390.57267128987	93093.6538042025	0	0	0	0	25673.003642301	12062.5106681686	15926.6633129057	18755.684396907	0	215.440836397021	28548.4496876807	93.5753127785043	0	20535.7915097632	106353.783397932	23773.2071758909	6757.00805063385	0	50905.6955415279	5902.49860526116	0	0	0	1013.36986008969	0	58781.9803953961	0	0	0	349553.8451392	0	57292.7546811769	0	89600.9008504932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4015.03376921722	301.762248960138	0	0	116977.120263367	0	76362.5329574103	0	0	0	0	0	15434.1234882809	73889.6783739845	0	0	0	0	0	0	0	0	0	0	0	0	0	660456.733760748	531687.673307246	16364.7988859152	16298.7883939551	0	1654628.4215404	0	20825.2221283572	4849.95768400837	0	5133.58518243004	329857.329884357	0	70193.8162142444	0	0	0	117349.970734438	0	0	0	0	0	0	3000.21312908445	77721.1884677524	0	164435.762422543	0	64519.0900757464	0	0	0	0	797128.193108893	0	2102036.65519516	62781.780974161	90988.5719616969	0	492078.476571142	0	0	4294.30892750965	0	164852.861684928	3091.61227179833	0	0	0	0	0	0	70121.2772120905	0	0	0	13815.0529602063	151554.286420057	1602288.62992629	20075.1688460861	0	61805.4060051698	0	49950.3568831613	0	0	0	0	0	0	0	28002.231001462	1937.51674753012	0	0	57158.5575271923	163903.326146733	0	0	0	0	99947.8641177226	0	0	0	0	80.518292390806	247.357997344728	0	0	0	0	0	342.38409016631	0	0	0	0	11083.9595291128	76.1659522615733
GBM-BM-291	0	0	0	280657213.217451	61825.7952868459	1197805.86957961	2423768.07268158	0	0	0	46704.0721084071	1139918.02303715	0	352347.963903856	0	1041370.85570891	0	21412793.1950311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200621.50293185	0	0	131429.039343852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472.553849326211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898.56925694124	0	0	0	0	0	0	12699.8847006419	0
01-2020-14	76679.2161744583	0	841212.985007031	118350.076279404	935492.316008423	289155.941071108	282824.929270772	4306.94960623834	137641.128098663	43611.6409986	4145751.30088106	1471618.13705962	0	10883927.012049	0	1551075.02954885	0	0	0	0	36704.1919618651	0	62109.0710136387	96830.02494829	3114.06744989441	0	9147.06283197879	0	0	0	822.198721039244	1017855.88917978	0	106373.898682379	0	0	0	27867.392798203	1528.45680812856	0	0	57.153833637286	0	0	243570.043362009	46755.9183319884	0	0	0	0	8960.0881476511	0	0	0	12941.2609021569	0	35143.0758202295	4737.23632519334	0	0	1984581.95878764	0	738343.432809955	0	25497.9581522687	0	1394.55354074978	271.888951445946	1357.81179055438	0	0	5574.13174631074	0	2832.38069839636	0	0	50969.7888377317	0	805.869054285733	6390.61508398626	21221.2184295243	1402.71837412653	0	79347.4837219819	2714.80709777109	166755.290953496	124.921950664354	0	0	0	1054.07998893909	4351.85618981049	91757.213971312	71333.6997626967	0	0	9281.78258269525	2003.65011065571	0	0	10284.4241213608	0	0	0	12030.065497311	6077.08548231886	277836.216077575	32655.2510903322	3741.94313656689	47516.0643193643	0	943676.744985282	139941.161660895	0	36663.3677949813	0	5979.1074817978	184811.81996619	39027.0870575519	41491.2337706566	0	0	0	6833.96553634406	0	0	0	0	53077.9488156099	28011.9103489716	1234.52280656538	8312.61686087442	0	110781.275739152	0	5736.61193050817	0	33240.6696434456	11886.3644298801	43828.8255664216	26231.1601895013	10807.7899408108	1964618.12469814	0	31868.161152813	10816.7712575252	904218.554725437	0	0	136124.102057262	32204.5522879353	0	167480.328157352	0	3462.70583508186	1081.84042242006	0	19537.6297872374	41337.7349031737	943.03825501522	0	0	1016.52175540602	0	0	0	804292.424960682	0	40437.1537817176	20826.0404940894	0	21645.7897651156	8301.18609414696	111939.049111975	8189.32787688541	218108.826959936	0	4143.65293870324	0	3260.21796733833	0	5613.32294651917	0	0	0	16474.1843042789	0	0	42379.5676420476	0	0	3709.28380305986	540.511969541191	0	0	0	0	0	0	0	0	1361548.83479092	0	452516.29430655	484.17461924158	0	0
01-2020-19	33938.5541158677	915132.787074484	215173.099177011	0	1173813.65134489	303034.013722783	1638926.91423446	0	0	85751.6721331616	3060630.54566684	18936351.4697526	0	10000952.6506654	2108592.7659474	652640.099916005	0	3024000.59823248	9788.57218844272	212485.08064638	147802.209124302	42949.2377025396	177839.508473805	677652.340141705	198344.719512239	36272.2199211799	118802.657041803	0	0	0	0	479864.460626395	28076.5476027406	89409.9421735932	0	0	1024.24811556365	0	507.905572956604	0	0	0	0	0	107768.788132955	0	18782.3818358138	0	0	0	7269.29305082076	34554.4529003499	420989.599011681	4139.17731050681	0	0	426978.160069565	0	0	0	807870.217120556	5693.26712011821	0	90898.2236199312	22886.1238737888	0	0	2163.23901837331	0	1084.99429704683	0	2674.51937919009	0	0	0	0	12770.1972629089	3351.16434515553	0	318.917452786705	60849.1125129172	18206.9805056537	0	490253.745053949	10642.3935170674	154556.847026446	18343.6594139908	0	0	0	35688.3816213693	48434.955369257	93714.4840892487	37065.2950683215	0	0	24949.8066502869	1017.4985398433	17623.1422058431	0	10320.1012764206	295.293937765467	352.665331388472	0	0	6093.17948154916	1911.81732279014	12636.8931424319	16809.8183315405	395455.954061584	0	666724.777050453	15686.0139741016	0	0	37831.3719125816	0	0	12741.5115660974	185739.886854479	1165.98920569107	19661.5140733899	0	1861.19550488749	215.986423051313	186632.518243496	13190.3583515009	0	0	24352.4691990356	1219.9858114539	9812.19570346395	0	104949.152875777	0	0	0	7292.916565842	0	48823.0559731773	0	13424.9061077832	436392.130805528	0	775053.779968197	1329644.48078856	582491.759454371	0	51592.0694124524	8021.87074364018	0	0	108561.863280096	0	698.581087056591	7650.64407902074	0	6241.67014739693	60703.9966349296	0	12101.9892665939	22081.2369691366	0	0	37470.2696115427	169146.05494599	4012.62276575018	79008.8459885284	43539.8255780706	0	0	6148.86348124207	857.196116484899	0	446325.818871958	330579.032237546	0	0	0	0	192217.792152088	224639.379124806	0	0	0	25093.2351343444	467.408118634482	0	5433.4084548846	0	0	0	31304.5321909997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBM-BM-308	0	0	0	0	0	0	22936.049146218	0	0	0	4855.18347543345	0	0	0	0	17125.8344284348	0	0	0	0	0	0	0	0	0	0	0	4866125.43843499	591827.506118755	0	0	0	0	0	0	0	76519.5981047013	42508.599474647	211906.309878335	0	0	12844.9642570885	8765.92755223999	0	35271.4280330816	364130.522556835	85227.8589522277	8819.47520661696	0	0	1477.56219934716	1795.31751103472	0	659.636489632881	4944.03727555349	0	160118.078430887	6845.86165957978	0	0	0	0	0	81894.9587940826	54986.3798160076	5.88435762384372	0	211.836874458374	0	0	0	494.286040402872	0	0	0	0	0	0	0	1426.36828801972	0	151371.569258805	0	777.91207787214	0	1412.24582972249	0	0	0	0	0	0	0	49931.1281813635	0	0	0	234.19743342898	0	0	0	0	0	0	0	0	191146.884617177	89509.9059950987	0	0	0	5591093.59702236	0	0	308970.554190925	0	60972.5368267438	203098.014951204	0	109226.623085312	0	0	0	309534.864087051	0	0	0	0	0	110655.933552144	33000.065990278	654908.408282122	0	260651.739998494	0	13362.7877279867	0	0	0	0	54051.9438253412	8819.47520661696	86086.9751653088	124019.309715893	4864.01001186922	0	58593.4910394238	0	0	35492.0914439758	0	0	26460.7793629004	0	0	0	0	0	0	978990.58128684	0	0	0	0	380.129502500304	0	1495.21527221869	0	202806.150813061	0	0	0	22584.7529960746	0	10757.1941721487	169753.125604168	0	0	114776.160760359	256.557992399586	26938.5892019565	0	0	0	66802.7583604482	0	0	0	1039291.7129087	0	34324.6348914052	0	0	866.76587799218	1705.28683938991	604.32352796875	5308.8674482318	0	2522.6241133418	271.268886459195	556.071795453231	111598.607643483	4217793.97666904	0	0	0	0
01-2020-28	292606.003113681	789811.252965746	457516.387535928	168406.630042265	24517.8012392003	288226.741952909	156611.96692225	0	0	169346.125516203	1432180.95157522	192151.620488388	0	7940347.12164491	1245532.6806739	642309.085998257	0	6034000.60027862	73247.5855428003	181530.637931121	93574.8512516237	147803.852464252	196019.807131813	523209.437625544	2478.22926336225	5442.7369758445	0	0	19790.0175639033	66069.12379106	0	652785.424824199	8093.16115745038	4813.19235474581	0	3103.6412064231	0	1821.13345534458	312783.114853796	0	0	636.432417828438	0	1836.28660815002	3647.77714807295	0	27945.1688919214	0	0	0	20117.8766882392	0	0	64190.1328431856	2628.38323207069	0	722185.487113763	0	0	0	0	0	30393.0918496728	98894.9854456787	11727.1627120638	0	0	0	0	0	0	1220.51758051081	0	4094.10637616043	0	0	0	0	0	0	9353.62795899371	8867.34950987372	0	294212.237311058	8779.18571173298	73315.0859507517	0	0	0	0	0	154646.189735581	10957.1070376783	39186.0531548653	0	0	8270.8663130778	754.902521580052	107836.723160234	0	0	174.950036935523	0	0	0	28357.0591363602	31273.3522717342	571176.054051488	0	51639.1896422442	0	395428.410254661	163443.283718811	0	442583.644225841	33372.7527149605	0	0	2139.3496642588	18019.8538043589	1913.42993152316	0	0	0	0	530473.308056733	0	1863.837795069	0	0	0	21314.9757598689	0	456980.516950354	0	70940.1736383357	0	0	23017.6391114618	57777.594087793	0	29326.8609159083	1952778.53668085	571249.064696823	917443.503927267	5994814.54712375	650.208011287928	9017.50347858216	487905.346707563	851.331675796482	0	0	205055.218881893	0	0	0	0	156997.683539116	18131.4361113807	0	0	0	269522.241153614	144972.968008327	0	0	770933.179688861	29342.0140687137	134634.38511698	346479.594015055	0	14457.4853357348	0	0	0	24165.1460466374	158006.05698035	0	0	0	900236.410137018	0	0	0	0	24745.0985312819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6068.14891890535	0
