feature	X1552	X16971	X1545	X8007	X6952	X13165	X6956	X1543	X1564	X9450	X6939	X1536	X8163	X9467	X8059	X2043	X17130	X16988	X17153	X8071	X6936	X8095	X17167	X2492	X8235	X2479	X8047	X16987	X1468	X9712	X15878	X1522	X2502	X1395	X15888	X8245	X8255	X8130	X5989	X2524	X8249	X7285	X1525	X7298	X19351	X8053	X9422	X9649	X6001
02-2020-57-OR	1105.24322952137	1843.20563200179	0	707.355666893674	3597.99180564186	36177.1614635332	0	850.18709963182	0	0	10202.2451955818	0	5835.68425187281	0	0	0	0	31664.3683386875	0	0	1248.07466225951	0	0	0	0	0	754.966144473056	42094.4636769707	0	0	2088.05951669575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.2020.110.Or	0	4192.48855790287	0	0	0	66474.8605237955	18226.0702240375	0	0	0	0	0	0	85545.0559608336	0	0	0	5965.15150520408	0	0	0	0	0	0	0	0	25316.7220132423	0	0	963.70961817566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBM.BM.305.Or	0	0	0	0	0	105872.496284485	0	0	0	0	1330.76906518722	0	195055.839538342	38526.8552314856	0	59426.4743208193	0	0	0	0	0	0	0	0	0	0	0	14747.5391486321	0	414.501839976346	37152.4543936693	0	0	0	0	0	0	0	5628.49866915248	0	0	0	0	0	0	0	0	0	0
02-2020-44-OR	108516.604601614	160562.28035605	66300.4733275106	0	61353.0664775152	13549.8900007789	51849.868095466	0	0	0	10443.075145109	0	0	1383.70745672694	0	0	0	0	0	0	0	691.853728363469	0	0	0	0	7753.98329524341	0	0	68597.9498594345	0	0	0	0	0	0	3628.96861292537	0	0	0	0	0	0	0	0	0	0	0	0
02-2020-40-OR	50201.2418190013	24904.5223086452	0	0	0	1372.69020598832	0	0	0	112560.596891042	0	0	0	0	42504.371735424	0	0	380284.211708978	0	0	0	0	184970.005256926	0	0	0	0	0	0	54907.6082395327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-06-OR	0	0	0	0	0	0	0	0	0	0	9030.07395898765	0	0	0	0	0	0	946.593479858344	0	0	0	0	0	0	0	0	0	0	0	0	1845.05508785949	0	0	0	0	0	0	0	0	0	0	0	449.23080400057	0	0	3938.79151364786	0	0	0
GBM.BM.259.Or	90451.4978584199	0	0	0	324.829559868634	0	2815.18951886149	0	0	0	0	0	7525.21813695668	0	0	0	0	7971.85878177605	0	0	0	0	0	0	0	609.055424753688	0	0	0	0	10177.9928758838	0	10381.0113508017	33673.9977063817	7782.37487185268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-52-OR	0	0	0	2195.69914821131	0	6483.12972848412	0	0	0	0	9599.6857911651	0	0	0	0	0	0	3232.90088789624	0	0	0	0	0	0	0	0	237.640494056692	1217.90753204054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1289.69476462017	0	0	0	0	0	0
GBM.BM.277.Or	0	0	0	6333.80365807046	6787.07020987211	0	0	0	0	0	6146.36260281414	0	0	0	0	0	0	0	0	507.79485878531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.2020.108.Or.ab	0	6711.19352154654	0	0	0	0	40783.4067847828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55238.285138883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-49-OR	0	25489.3957521641	0	0	865.32266022107	6000.82453501133	52370.8323055534	0	0	0	0	0	0	0	0	0	0	51712.4346292983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR514211	4370.49858880483	226629.310503294	2096.90404412405	4912.14054617311	7675.55104874101	791.853061840155	3562.73615037975	2828.49431586983	795.950931566573	22107.2840205432	34000.0251200889	1971.55744072774	226120.451503737	13697.7321884526	69108.1624244333	0	1699.6517318219	16026.2863976995	1981.92264062397	5415.214317881	1628.30058835015	12949.9914889615	1555.02103559539	1341.69075866128	0	4218.87740892737	2115.94708579388	421.839530660661	16549.8495180394	1160867.19490872	49898.5544027883	606.966821830597	12565.273836999	0	841.750652038302	0	26428.8492237914	3877.30791467242	17678.9331532477	28294.344153953	90.3941851415702	43975.2042388315	104.134101283089	544.775622453197	4862.48400713534	0	2295.04809795437	11279.2658963849	1685.67076452
SRR513822	90.2699600406471	122533.793837756	0	258.897422052061	0	337.51964531327	1099.9169617856	0	0	1123.21243534447	7908.94563388385	467.894880855847	332889.405222153	37192.2824219084	215327.341940184	3449.3184144564	0	20035.5632277314	1585.54816910104	2622.59382440672	0	88451.7218572478	0	948.62874429812	1491.57211099421	2749.66004381877	2659.91952635901	472.79222472902	3011.20467877525	421519.416868513	5592.63434251827	0	1588.4601032959	788.737084871285	0	1888.38932536644	26958.68677601	19395.3347867979	14082.2461269862	7104.06055029562	3711.26013134854	152216.197971121	0	1110.77053469371	112.903630373419	569.812577675932	2197.319071312	26525.9998267829	2273.82352424967
SRR514198	856.31267900295	3630.34988968028	0	4181.84928062754	0	428.628918242646	11791.3121709727	0	0	1526.42933398429	39418.737958606	2441.34177689252	619093.746033262	816.143486003363	1053.85059281268	20583.1670717293	0	4613.78625005839	61.9078150934804	0	0	11228.9434689785	5889.27627248055	256.13767771501	2743.79217124234	105.385059281268	6202.59597787733	0	9.45157482343212	149433.178588391	25419.0653301383	0	87.427067116747	0	4025.89829604091	4347.72441877877	201.791122480276	85121.3554385708	16076.1836171757	4006.99514639405	1748.54134233494	103326.978863466	0	1328.41884143338	447.059489148339	12321.0729398261	231.091004432915	1075449.33159919	1390.32665652686
SRR513445	808.073124808024	952.71249215171	0	2299.28910768546	317.2529419978	698.083627882934	6080.57542538469	0	15486.9026335158	1798.93226329213	45059.4544252707	7075.88500594091	214025.573912568	1773.5011657372	922.830952524663	46859.3403547211	204.720335317218	4767.69501411123	1614.55680601886	333.46526668907	220.296882569615	728.600944948855	211.713887144824	5280.76740728202	361.121585280061	5916.8627348748	3624.56717901695	529.920495300934	191.051120381441	22388.5846212055	23733.2539044226	0	4129.05657676295	51412.1425944932	0	21572.882167131	143.36781246594	26770.9985073594	12916.7723368703	4046.40550970941	1332.2716231591	44918.9476112797	10488.4204090936	760.071928173086	6981.15416754878	18172.1086465974	604.624344368553	103552.250356496	57886.2642545405
SRR1804565	3317.30211590798	6117.30986997815	299.23315189962	4704.86151403608	1494.18595603563	28963.9589978604	11470.4156034414	196.000542784912	0	3610.31302835411	15747.6395695831	169.980268706684	394234.869533626	29979.0325159773	1985.17721472914	7845.96112178389	245.495629346758	38617.763509949	263.313860509023	2796.89663434342	1614.10548004833	2781.62386477577	585.173337694058	8559.82168453875	0	14667.5153662706	11694.6990528331	20663.7743959718	108.323532303927	80272.5455313328	24467.5425055162	0	14087.1501226997	0	466.950788077762	16624.409674393	1892.12645199287	52975.5810488754	2085.29870411711	11029.2022603758	4020.41517415227	36878.6475826987	1579.88316305414	1345.98352541615	1295.35712259004	7981.71907349638	32063.7655619623	123984.909008359	5497.34855715776
SRR1803336	0	2212.01431353102	0	359.742848614456	0	140.46139313879	24913.2027801708	0	0	132416.694212331	44810.2159521333	8707.59586098531	1293873.76483183	327962.19527478	0	25611.4676913859	0	345.595657938607	0	0	0	1659.26336355319	0	0	16583.5390129546	2025.06929388587	20335.5760829138	129.345743322052	0	106519.251166569	0	0	20293.1345108863	659660.259401604	0	60843.0250423495	1005.46105160501	61027.9490347552	4159.27405869972	60005.3092516152	0	22801.2293149904	124.293175223534	307.196140389873	0	33790.5649292663	0	848271.616005648	102739.930228877
SRR1804146	26165.7879198191	34778.843898888	10880.1559705811	20849.6239672026	44013.0733652252	19708.0573519574	6502.62363700051	16924.6870653484	6166.38371100133	44883.9072880105	102877.965042194	3053.64488652662	525894.361316612	318637.72006387	173.158980964156	6429.78692278543	4279.95862208494	8048.22787449538	1250.59264029668	13492.6577389372	17365.3720909768	6107.74786559547	21655.4087489908	618.424932014842	64186.5527400916	1514.45394462301	39081.2490555424	10597.5128720232	3274.44549188303	36425.6865882164	16690.143683725	3185.11744614755	897.403290234871	473.209596126913	1415.96404804287	5585.98045999184	3579.07703246812	10679.0533445407	2096.68956580143	1843.8224824887	1903.37451297901	12867.3614187888	0	978.027577667917	5008.32576423575	2528.21274058512	1298.23426468894	23158.410380058	2691.75177816238
SRR513162	1647.79086825548	32363.9269140823	0	312.964439760473	0	588.344781392611	1660.79165691623	0	0	291.926799927631	30189.4859160788	2902.72154098082	152449.138859698	2681.23537779686	52836.1506291691	16923.0084107036	0	540.12367436003	2328.5594381272	14949.0159360512	0	105406.139657756	0	1632.42629983824	0	156.482219880236	238.032621479453	139.226627657793	1794.58159113407	214675.640949535	2016.30413229368	0	0	0	0	134.026312193496	15640.4215148272	3308.34614719606	3115.46171906573	4973.39260767398	159.791511539335	62653.1643358853	236.614353625554	35.4566963474856	0	0	0	15858.1256304008	665.40400145448
SRR514264	5863.15816004011	46818.0295676813	0	3549.11609844244	0	17972.8524804049	27033.8882116806	0	826.443593427736	133587.719847648	5840.201393556	13305.7418541866	1909566.79291424	20346.5821348612	1170.79509068929	65500.2461324449	0	15431.5384306146	0	509.640215947104	0	7536.70643673127	7116.59761007217	0	1352.15354591371	1756.19263603394	5592.26831552768	929.749042606203	0	75020.4171934028	3016.51911601124	0	0	0	0	2121.20522313119	0	88512.1088561105	17056.8774976891	4506.41326082957	0	982441.708717167	0	206.610898356934	1186.86482722817	0	2672.16761874968	18735.0171276771	355.829880503609
SRR1804049	2305.51462815237	60136.8744712534	529.20356564546	1294.75470233269	4877.88266011773	147.735390134898	0	2110.13203254624	670.692523355775	3940.48199881931	7034.93556878351	5237.27042333675	10767.6873730179	0	10033.8041960646	4822.53636351852	449.162071088598	6129.92919657072	2435.81811384658	7209.25461319047	564.648438008208	80674.4179539296	401.660131487702	75.2477208356707	0	2121.75330217337	1011.05045756036	80.3320262975403	5561.21331419301	119428.156311263	3958.49496674136	248.549904150256	0	0	0	0	12864.8907431039	2546.65597291533	9806.60837485416	5540.44029473452	252.472082649412	15466.1666832668	65.9507051339662	2267.60023599386	774.121823037238	885.250213846674	619.268405255722	556.804081009895	7246.58794186763
SRR1803912	11269.8013023357	66659.9256056198	1216.21488268825	787.653242609851	14106.3314269643	10542.8120361753	5876.57810573263	11738.4794429694	1829.70380581419	6429.40305240911	43612.5068109924	14533.9146158096	197222.501242108	39244.7005066317	1214.25798022214	41383.5949020915	1493.11658164302	518.579153519529	3444.14834035612	1143.80949144213	1381.57314107467	113726.365269299	6190.66095154351	0	3335.54025348694	885.498365915423	907.024293042649	1249.48222461215	7993.9465740652	721240.865166195	24999.4290045735	109.58653810224	7443.07852985483	12463.5118066637	907.024293042649	11771.7467848933	7991.98967159909	18662.9788193047	48426.4868776266	16310.7820550388	2001.91122283199	55870.5438587144	0	474.548848032022	1202.51656542547	2140.85129792591	0	4148.63322815624	7909.79976802241
SRR513159	1963.76718172848	354.897683444906	0	1537.88996159459	0	14943.1641268274	10376.8139331697	0	964.138706691993	36390.8141296812	3992.59893875519	518.544948588945	1252179.58153727	337486.008764339	3125.07126811208	8570.77905519447	0	8474.16801914558	0	800.491441547954	0	5502.88574719295	0	0	2758.34366188568	258.286647396015	93760.0246585502	4757.60061195865	0	161598.716849044	9737.99810296882	0	2314.72155757955	6309.29215013165	0	81182.8450880221	546.148101745771	33736.9681190321	1340.72458190298	3761.915444516	352.926029647989	1146581.74748203	0	61.1212677044004	0	0	0	1437769.38178719	851.754440267773
SRR1804050	15976.890326527	2301.17817431404	2369.28915621762	128973.009304577	3150.13291304088	0	4179.09524679864	5008.58970498161	2926.33968678624	1941.16298425222	118569.056818805	2191.7140962547	1014150.62772879	11856.1759213601	70.5435169715719	17638.311777961	812.46671270707	58132.7230547112	0	1551.95737337458	3167.16065851678	2074.95241299141	304.066883498155	3140.40277276894	994.906842805963	3522.31077844263	2775.52251257116	0	0	113081.25770543	92448.495258779	51.08323642769	907.335580358494	3697.45330333756	379.475470605697	33347.6232470096	1420.60047970338	54345.2659538582	21442.7966242899	2118.73804421514	0	299206.67843232	2906.87940624236	1114.10106113724	372.177865401742	43566.7030676156	5013.45477511758	1770698.22429302	67724.208827777
SRR1803362	3186.36645553468	290.475748784829	652.240417601099	1162.61233762719	813.970504836608	0	277.707584003078	1118.98777462288	620.320005646723	788.434175273107	20614.2020401365	1806.69531661773	140007.537558068	19033.786977151	0	4263.50302337293	0	10217.3691953521	0	402.906533113023	254.299281903202	0	26.9550145392515	947.326892557116	0	630.605471720911	377.370203549521	0	727.430721315854	125835.229321568	29909.780672495	236.920390950263	391.557053307022	1269.72305329632	0	20220.162288122	0	73460.9267293149	2932.77651611935	3149.83531740912	1823.36486508279	12235.8032446005	513.209289977592	0	832.768080765297	11332.4555862916	601.877100961971	200191.346270582	963.287098534305
SRR1804291	15600.2067288553	13824.5851127719	9326.67861802882	6804.63562735908	25384.7861516784	3854.11805916235	10773.5877441501	9259.93132203215	14070.0429109532	23548.1589424798	23786.4396120593	5126.62296026009	380945.47878734	220149.08959279	2448.11856607128	26413.9863931754	2361.2753099896	36612.686136322	755.751641768707	9061.84257262269	6103.43016296399	6290.75321947077	5522.80045907901	1101.68924037509	5374.9516098821	1642.84473695021	3434.97374881769	1416.04747313358	9864.24555030305	97997.9493545896	43009.6608590993	3500.285619094	0	361.009568670142	0	21290.2342843561	3071.09332870684	62483.3638943417	19344.5147204102	4090.24559016131	2629.69991969662	53900.9535123188	231.821253837884	4484.98766325988	8237.90820913696	9318.78377656685	1728.25256731154	17384.4408992608	2532.09097071225
SRR1803923	3642.58263271572	12482.2743507828	235.754128374511	419.64234850663	1247.32068843068	9199.12608917343	5842.71269843847	0	1775.04723733055	27830.2308066225	13477.5194711823	2210.2856281758	168186.632483717	618.401213659295	578.141662506109	5418.71796602339	11.243658430169	14555.0971871833	245.54699216853	0	545.136084533678	11823.9762846293	846.901368853052	448.295542570609	1979.60928102782	1640.12333616852	2604.53907054979	6375.51702856486	0	182175.557064143	8862.90443224548	361.610563060597	1463.8517878762	0	1279.96356774408	29806.938498378	680.059985695706	44715.3041794641	14555.8225845014	8807.41153741271	5553.64186718541	80258.6846691825	0	1784.84010112457	0	1600.58918233341	3174.33866389804	53020.7407727686	2426.81672762132
SRR1804073	0	7065.47178308966	0	1819.53086425798	0	0	57698.9545680825	0	0	2064.16023352993	28060.4276517817	1563.70930162066	797721.983232909	781.854650810329	12981.3454190778	6205.27177872165	0	6854.41899391387	833.018963337794	177.476209079645	0	4759.87994982076	0	0	0	0	3755.78031646925	0	0	120117.816966824	12488.888911001	0	0	0	0	0	617.16951986255	105331.330646386	2420.7115364557	0	0	2187.27436054914	0	1760.3721278981	0	863.397773900977	0	480858.197980784	3436.00336317259
SRR513778	9324.79918189018	82829.1460929686	6568.41910326228	3037.51278189594	7983.49134461139	2875.68271174165	4375.80982717186	1231.79027817438	0	5080.71150484391	29474.5246611008	1655.5592525784	126857.086597944	34464.5360568582	258.551763246501	3764.61905058916	693.987556661642	134504.121936235	638.664253608897	6148.7899678622	3592.25120842482	13492.4880118636	1581.79484850807	14.3012620136347	384.252329366343	1085.01416803444	1175.71427712092	3119.1805149738	1756.0444356742	4801.83689557803	59566.6380317903	987.163427941153	2749.98214562181	144.518016137782	585.222695557946	0	1089.15400703839	13985.881551334	2859.49970472622	1045.12117399641	943.506943899532	29618.6663282382	861.462861821311	991.679615945459	920.926003878003	4422.10075421599	219.035118208826	0	3889.94326770864
SRR1803884	1333.2450363367	217534.352700247	0	6986.26553662639	1497.11185268968	21798.9025416043	438.516832493893	1090.13745902429	0	10889.8346735983	22785.9500786037	0	42403.0390466068	0	236.183627325658	797.792904028363	0	37171.6101677323	324.656321600742	6975.49494775812	723.937437503076	2338.75643996743	703.934915319144	0	0	0	4352.85655833412	2314.90727890197	3327.34263251945	140659.274652962	29573.7290489434	399.281115902334	0	0	8691.86521669474	0	417.744982533656	46488.9388665631	0	2477.23543970234	0	2928.06151661712	0	0	543.145410071383	1626.35891910893	20763.3873546977	5030.63432925889	244.646232865014
SRR1804744	0	44533.6053853142	0	4410.99504935681	713.524028204015	3702.71752136017	54355.0537735342	0	0	109201.96694151	8025.83369224332	313.478387391102	316934.519402715	1538.53618581491	33051.6396814577	4042.42840978819	0	3243.64875321421	0	1290.63905101609	0	41785.7509016976	32.7906262961404	2025.14908004963	0	0	9796.5275122349	1337.85755288253	0	144019.053942752	7700.55067938561	0	0	0	1294.57392617162	1122.75104437985	3505.97376358333	62597.305599332	10293.6334068844	1249.97867440887	0	7749.0808063039	0	8617.3765906257	0	209.860008295299	1213.25317295719	54331.444522601	1933.33532642044
SRR1031148	4952.94311887082	34941.5700206618	124.378840653258	1676.89329809303	1505.8723921948	15058.723921948	1934.53518230336	0	368.694420507873	10996.4221441836	49678.2415873469	0	167815.929700683	514837.337224725	584.136340925123	33426.8134255631	0	99547.4935371256	8424.44540353229	561.925833665613	0	1687.99855172279	1325.96728339277	0	22317.117694356	0	49767.0836163849	12788.8100800261	2838.50282776543	87984.7034578245	193782.233737776	0	6600.96275752649	0	322.052355262901	1732.41956624181	0	30146.3215033335	6574.31014881508	1790.16688511654	79.9578261342374	25348.8519352792	768.48355117906	204.336666787496	246.536630580565	42668.6054962454	3016.18688584151	89426.1653789667	1783.50373293868
SRR513816	88410.2615060577	243421.130289811	0	9151.52237301717	37654.9507259517	3898.89190809498	34194.1248689131	0	9289.91378582119	120033.219600244	37060.804134139	2009.27682800411	25564.9520389607	0	0	5598.08872846304	7849.81066310876	47555.6596945996	1496.29211738473	11006.7997341416	25100.8725644449	7648.98703400219	51085.1609895711	0	0	9688.4394332192	13953.6003436225	1823.0207160348	2223.62743730957	84746.5309460357	66940.8628565451	5125.68495844032	0	785.605388473902	1083.19895284945	0	3737.6086826467	9388.76479496691	21654.6142245435	704.443507280572	0	0	0	5020.59072766434	6603.24741093428	935.44270760005	1590.98097877695	3265.20491262398	545.241355709039
SRR1804243	1491.82736267946	4870.01494428417	18345.77781543	4071.7023679743	10072.9169860257	0	7394.40876666945	4259.72193227894	3322.70639869515	14264.8285836374	54658.2120297413	0	694901.81594232	0	0	2493.57094299107	511.65979794378	21218.4701749698	1895.60708274352	1356.20669334496	2000.40487268381	4207.32303730879	2922.0089665705	0	0	2422.6783203844	15833.7131448024	0	3202.49716905776	88165.76421918	74437.2537370017	1935.67682595599	0	0	1735.32810989366	9721.53616093182	0	97554.4132826544	896.945790371325	2496.65323093049	3701.82781524385	13179.8632289615	0	191.101852244062	2043.5569038357	1346.9598295267	1229.83288782872	3658.67578409197	2995.98387711659
SRR1803858	783.594042578125	260831.649609643	0	1206.32240765317	397.983290046258	111.352837629523	2002.28898774568	0	0	15042.9435279143	3734.44423976049	109.290748043791	450791.342247267	5078.92664965769	6866.75832048726	13149.9452882124	0	39334.3588478362	0	0	463.970156789679	2482.75586122122	0	0	0	0	3317.90214344264	0	0	175421.961058213	48226.0891415121	0	0	0	0	1528.00838302734	822.773744707032	21750.9209503002	6466.71294085527	7440.01922532073	2612.66750512233	151827.532018269	0	1004.23762825144	0	1309.42688693976	383.548662946135	351778.048698763	779.469863406661
SRR1804129	0	67425.256794622	0	249.959715383773	0	2358.65070639666	904.03932303999	0	0	4619.29958605695	1083.52581470323	0	136850.191312314	6400.95077324173	70502.9546117923	3132.75502320192	0	4041.19892272444	320.432939104308	0	0	50111.9677859037	0	41.8434765840678	0	0	3873.82501638817	2849.76098419914	0	232295.161400573	11284.5249482507	0	0	0	0	0	1482.13998637251	6452.7045469115	11875.8393410308	2803.51293113254	0	22924.719447466	0	490.009133681846	0	96.9006826157359	0	2312.40265333006	902.938178919357
SRR1031208	9526.23465055454	0	0	4856.469703583	0	1496.85710041942	933.523783057271	0	0	0	57946.0745476343	3283.42847833937	214817.771687432	70187.039279953	0	9526.23465055454	0	6924.17123226272	485.003160852743	0	0	380.92062412107	0	0	17967.650284246	0	3999.13004534994	0	1535.48567075282	60711.2363740004	25845.7326005753	0	313.320626037613	0	0	7426.34264659698	0	63556.8743885612	1113.79044461316	1431.40313402115	3645.03481729374	25195.484999963	0	0	0	9087.37117093336	0	33127.218108422	825.14918295522
SRR1804840	1933.77431103629	403.03927745809	0	276.835059264142	1801.46343712328	0	0	0	0	1722.07691277547	11081.5445781911	394.897069832674	317485.030834031	0	0	1447.27740541769	0	17650.2705799954	0	93.6353876922834	0	0	0	0	2173.96943598606	1139.90906755823	2882.34149939725	0	0	20772.8072043424	19759.1023549782	0	0	0	0	5123.48414829299	0	65636.3712203843	0	490.568009431311	107.884251036761	24978.2574428698	0	0	0	0	0	382415.065542911	795.900795384409
SRR1803878	1033.95681431743	63289.6298993894	2160.25618579987	6529.73809529016	4538.77659762616	2084.70318448304	0	477.103212019273	0	9740.74065125565	37575.0259882393	0	252512.121697403	351.181543157881	0	1441.10354363593	0	18064.1629629936	0	3871.39175266078	8860.68809887992	4545.77224589624	0	0	0	0	2764.68019633455	1373.94532024318	0	20907.1944199531	18167.6985573908	0	0	0	0	0	934.618608882329	15093.8107075188	0	16596.4759559314	961.202072308623	12197.6123237068	0	0	0	12068.8923955374	728.946549742056	26666.0120758807	0
SRR1804580	0	36058.3510251163	0	4040.23467745339	0	3137.4482747627	0	0	0	0	41761.836886821	0	382730.453861641	4883.54338773152	0	189.054093739933	0	49230.5356911986	0	0	0	1726.97728326478	0	2478.94525162361	10837.6852388892	4509.68360685255	934.649452197419	10047.4816111223	0	120053.597931458	67785.4515206178	0	7511.18287038653	242.15917625115	0	12112.2072191584	108.334368322883	82926.772646216	0	1726.97728326478	5087.46690457459	15476.9452470691	0	0	0	33226.7880256183	507.684588807235	48179.0550574765	1837.43585488811
SRR1803328	12106.5553669466	43256.3454325771	0	2555.52193774576	10911.527122677	0	5866.66942686813	0	0	2891.96835113243	50630.5889522161	2864.39077626467	49091.7602745951	2217.2370193679	0	0	0	191272.54376781	0	27024.1848654136	1533.31316264745	4838.94513679628	0	0	0	0	17410.6422665125	0	549.712992364015	294978.933310516	328548.195944545	0	0	536.843457425727	0	0	821.811731059247	43785.8348700381	759.302561358991	0	3031.69473046241	6296.87959480519	0	500.073357602047	351.154453316143	9802.90861299307	904.544455662527	41927.1063239511	0
SRR1804336	0	73314.6125569941	0	6401.83640867382	0	14786.8504004694	17286.9464513723	0	0	70077.2449735188	8744.53741329721	4267.89093911588	35070.9298909957	0	12096.2235040703	27365.1997831432	2511.69358062876	13469.7023816041	0	1708.15044962285	0	5985.98212850376	0	4675.46126948176	0	6686.80428193777	15565.5416820628	19457.3413000687	0	294607.077256098	22411.3978002409	0	0	1310.520859022	2833.11083303112	0	1259.16037023605	11875.870439279	4446.82425488627	5843.49819187178	0	7730.58195726502	578.219696332082	2223.41212744313	914.548058381975	0	10253.8730676196	19339.7092128493	4880.90322462554
SRR1803299	5888.61706786797	60675.6814494712	0	2728.80741988187	5583.37840784278	5227.04829828547	10101.6965985161	778.162077489116	3391.68622663185	3732.29589017928	16341.4036272714	2388.19775633444	222784.920703365	71207.070238924	1649.33679387003	6277.69810661253	1896.93381852566	17809.9552920278	4828.79699936849	2652.82526416744	2043.65798128455	1907.41411586558	6514.81483392824	0	0	12277.6683337172	2624.00444648266	161.134571601282	1590.38512133297	110191.156269094	10695.1434353891	56.331598202074	0	0	0	1507.8527797811	1046.71969682459	1370.29887719464	17723.4928389735	9796.45793849092	958.947206602749	21598.5827804092	0	796.502597833977	1913.96430170303	0	606.547208547913	65928.9304911065	189.955389286064
SRR1804058	23359.6775978896	16858.1035588707	0	3156.10390243634	10911.1020627085	0	29275.1180550274	1546.49091219381	6717.99259232879	30835.1351268031	3886.51651985733	48613.017537241	484935.364609344	78609.5307699681	9716.29129964332	6907.35882647497	7484.47496863476	131122.590986648	3922.58627874231	10225.7766438938	10424.1603177612	25289.4096982364	8999.40484180421	2588.0051999978	613.185901044775	933.305011149033	11046.3636585272	0	10063.4627289113	117682.09708213	105936.881845206	2299.44712891791	0	0	0	0	7525.05344738037	28057.7636926591	17299.9581052118	960.357330312773	0	405428.598587112	0	7394.30057142229	6893.8326668931	12475.6278543448	0	0	4296.81002717405
SRR1803308	26659.1522761412	773.804055830561	0	15826.8112389581	3649.24161240803	7762.7656583144	2706.94057873981	2361.70492306156	2343.39003416616	5201.428446293	116663.09503035	3734.40584577163	106227.271337753	28598.6990101638	0	1394.67878938455	0	10498.0943148421	1437.71877828874	1183.1418226427	1130.02864484605	195.053566735988	749.078955821774	33.8825444564861	15708.6802055828	7031.08584694325	6620.83233568634	1524.71450054188	1631.85660057995	136254.531681757	32455.8146115346	361.719055684109	3368.10806786367	17518.1912284481	0	13372.6161269748	208.789733407536	4771.02855725115	20386.3028294674	1923.97907846155	2482.58318977119	43420.0228487646	2347.05301194524	247.251000087872	713.364922475748	34476.8626011418	5818.64020206791	23605.1445528336	28934.7772213944
SRR1803367	1493.85857918107	256.117865922178	0	62836.5220480173	83.7495683243625	14130.3050742616	0	0	0	64.2729245279991	13838.1554173162	0	85797.5374195501	103577.76554125	0	0	239.562718695269	9899.00420950168	0	0	0	0	0	2190.14859490106	5788.45853627919	5330.75740706465	8649.57750996497	269.751516579633	0	144871.17188611	4299.46911804721	0	2610.84410090251	34872.9307173886	0	7097.28899939481	0	46225.8663862888	2954.60686390832	1794.77272583488	2656.61421382396	19598.3728200906	0	0	0	36423.2715635791	0	60167.2480157257	998.177994563623
SRR1803363	19813.8264254894	5652.64387149357	0	913.942668809001	6470.82675374015	0	9553.44694175695	518.229433161344	5193.56018885608	12146.002339719	47884.1179776771	15106.1063302221	209777.303018695	54747.8415027543	1933.50274926773	66347.4497662054	2841.81248945541	23870.9432649944	4074.01562536894	456.267218326836	2647.47645201991	35108.6358645257	11510.8896376653	564.701094287226	38294.0569998816	1135.03511719577	37166.0630434625	0	1296.98181505869	144907.08878343	15382.1198326667	1323.73822600996	2567.20721916612	253.481787959353	0	2389.76996759457	684.400827490254	41561.1556002466	9542.18108451432	2001.09789272356	1708.18560441497	27056.3644003503	643.562094985691	2461.58980751639	1429.35563765969	29595.4069764098	666.093809470967	36960.4611487844	9867.48271239549
SRR1803330	0	4979.4035269421	0	0	0	31107.7410555431	974.231124836497	0	0	6710.32912587703	76187.7883288268	1530.04247169834	79589.2705040038	2551.11163138275	57546.2504593592	42658.0004490374	0	601.608536490914	0	0	0	0	0	0	1458.22415159822	619.302905211235	4447.53162011362	2124.36509165736	813.940961134766	142770.656978176	17843.2095866155	0	181.10706807858	0	0	871.187448171098	0	450.685979758764	11266.1086487503	5227.12468902659	522.50429985889	13153.1610305116	0	202.96481767427	0	3828.22871490239	0	15014.1922818018	0
SRR549655	2898.31848924116	3577.87733783229	2527.958916759	7091.19658504842	1379.50446263999	0	1508.6206438723	11175.3452650811	0	16489.4954610637	0	2443.01406068511	302441.063359725	10298.7143503985	662.56987737635	1641.13461934757	1834.80889119605	0	0	472.293399770834	2558.5390649456	2711.4398058786	9833.21653911363	0	0	0	0	0	0	50297.5481784724	3856.49646575465	2646.88171526244	0	23176.3545312004	0	8535.25913830457	0	0	0	54065.7019939102	0	134705.552761976	0	0	764.503704665019	0	0	125691.204635415	0
