feature	X1965	X1798	X1877	X1867	X1871	X1862	X1861	X1858	X1855	X1844	X1836	X1830	X1891	X1814	X1812	X1949	X1934	X1786	X1790	X2295	X2301	X2303	X2318	X2290	X2325	X2328	X9226	X10068	X9712	X9286	X9262	X15452	X7967	X7962	X7985	X8000	X8007	X8002	X8053	X8028	X8071	X8059	X4046	X4037	X4041	X6744	X6747	X6754	X6602	X6846	X4348	X14874	X4285	X14853	X4121	X14851	X14890	X14894	X15316	X15346	X15300	X15286	X15271	X63326	X79883	X7263	X25416	X14963	X63327	X14837	X15350	X14838	X4198	X4181	X4262	X29305	X7253	X15091	X15254	X15078	X15124	X15132	X15127	X15126	X15158	X15154	X15120	X15234	X14987	X14995	X14993	X14027	X3813	X14143	X5090	X4799	X4791	X4862	X4815	X4811	X4831	X4837	X4826	X4820	X4677	X48013	X4868	X25431	X4874	X4768	X4630	X4552	X4581	X4575	X4577	X4617	X4613	X4584	X4557	X4608	X29302	X4606	X4724	X4725	X4763	X4762	X4761	X4758	X4760	X4753	X4749	X4742	X4705	X4699	X4716	X4721	X4652	X4644	X4670	X59869	X4532	X4540	X5075	X5082	X4936	X4940	X4951	X4925	X4933	X4938	X4964	X4959	X4910	X4914	X4993	X4988	X4987	X3922	X3958	X6140	X6148	X4080	X5792	X6952	X6939	X5825	X4053	X14546	X72479	X14341	X14809	X14807	X63101	X14797	X17130	X17167	X17168	X17248	X17244	X17237	X17234	X16971
01.2020.030	0	0	517460.655595171	842528.975844069	2023034.55651991	0	554931.963080396	1284944.35535239	392192.480723152	0	1509966.71606323	0	0	14366164.2904028	0	0	2015664.56900587	0	380035.243254982	135328.964279012	369018.084500494	1424493.23183702	0	67702.3046560734	0	0	50309.3502516121	0	21910.0435259679	0	241680.477650559	43036.6206373204	590960.611719399	3151426.11258219	13470.2191147319	0	318244.057616765	180267.517178019	0	0	29242.2085234373	0	0	1304866.01515023	154764.334578125	0	3133.8656584615	11968.1248853314	38681.6280153894	0	80129.702956869	286797.3366991	206424.488992867	0	0	0	0	0	1316753.09178578	30900.9960357609	9271.91977572402	221872.285402422	58473.6106135696	0	0	0	0	0	0	0	0	0	0	24049.7173203657	373518.963972043	0	102412.568431861	88569.527368105	42544.9279219411	10984.7394545728	0	212881.332892629	0	328196.782690707	43571.5390859199	10633.530372159	7591.51939679036	46694.5983110763	72916.4087257551	0	0	0	0	0	0	35563.9720068855	0	0	4003.78353951719	73256.8113748638	0	347216.105307577	132259.93722038	37303.8077689969	43955.1674682488	23855.201520875	0	20532.2232795753	103504.01819567	0	39783.8842125035	0	0	0	30063.4974546203	190560.644901069	0	0	16841.8263059043	254259.166017626	0	5646.36140188322	599589.548713473	389625.952813205	3739458.18087592	452854.394080992	2256523.75772525	4761606.28789971	56528.4526186624	1409834.30505874	0	15516525.3253742	0	233894.442454278	40648.3988769067	95107.419517654	0	0	0	0	33624.2172286309	37763.0811844611	0	51595.3158149118	0	3625.5583738408	11049.578054403	0	55377.5674716757	9223.29082585135	42037.0255566043	0	0	0	18079.1629193313	15507.2317927319	1445084.89049978	0	0	43593.15195253	15755.7797587478	0	155850.381125282	2685.39867630235	0	0	0	0	0	0	1275.15912999468	0	0	0	0	0	0	165986.815565409	0	99667.7343723807	0	5538.29706883282
01.2020.090	445104.740936594	269625.671473132	0	74154.8919283482	314189.297916793	15457.0247045837	19544.5341392389	0	0	0	156184.900297785	63545.8435299834	2960726.47436925	1737732.40517936	15876.0847940194	1775463.87943008	719656.042023252	187749.630868184	126790.445781619	184952.772954986	0	21433.6516670144	462547.280378025	15293.6849892127	24060.4756142117	10112.3350016216	0	6553.67136673343	0	43757.6386678138	1783.34836782205	153218.008418585	0	425445.06568652	41610.1230657218	19761.4278596497	499685.644022932	11562.3096880715	2053.79609327254	2471.51733258221	22081.6551279948	6281.88479115695	0	1757.91021542819	0	2199.73075700573	0	0	28239.0268574344	0	159033.973365897	177876.950039115	0	32983.911703952	0	0	0	293.208177592364	860894.019514456	205023.47519374	1768919.58001423	2588784.53741764	18243.1718167742	0	0	3537.24203287226	0	0	0	0	0	0	0	2911.99902403375	0	7426.60164888056	7290.03893602932	270949.794247738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11417.7138744643	1708.37276076647	0	0	0	10765.6938631059	50836.1392839363	398864.87413519	0	4997789.61876713	0	125750.159233722	4264.23765128621	551.606251908922	1325714.66740642	26214.6854669337	1490484.27471207	0	0	67674.8573185444	1936159.36580233	988294.980953527	331539.45669953	16403.5917436605	0	0	0	0	552.945102034915	0	859.541780887204	0	0	0	34265.1912745268	302.580128474312	0	0	20785.648206034	0	136165.074363818	0	0	5968.5938616747	0	0	45686.9216993691	1373.66022926834	1783905.32947446	336870.757901232	242.331872804648	0	0	0	5711.53463748413	1934.6384320592	2748232.21547247	824.731677611398	122139.28044392	8403.96224085511	0	0	16225.5246769035	970.666341344584	0	0	45016.1577862468	0	336608.343276538	0	260118.496728459	0	0	319050.662724272	0	603214.907715556	91701.8616796063	3850.53296235451	6737.09383399441	29772.0102516959	4372.6845114916	41571.296412068	3088.72724066477	6880.35079747561	0	2148976.28757947	8245015.2927474	0	0	10460.4360343796
01.2020.108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4469820.87633221	0	0	0	0	0	0	0	0	0	0	562.029275014998	10.0041723987152	0	0	0	233608.968785844	0	8501.23788373896	0	42597.2530392472	8496.62057340109	0	0	0	2222.46537596072	0	71277.6762029176	339.62882707433	5574.1196467713	0	0	675.153378292777	0	0	10049.8324676119	0	0	4.36079309687584	0	0	0	294169.098142845	0	0	0	47.1991723426562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565.52472177843	0	0	0	0	0	0	0	0	0	0	0	0	0	118714.896545215	0	0	0	0	0	0	0	0	0	0	0	6745.37736914395	0	0	1294.89903253113	0	0	0	0	165521.08447467	0	10360.474846454	0	1107.64144660646	0	0	40104.1619740392	67021.7986576078	159976.464310613	18328.1568689282	156986.499349602	638111.262624468	0	1524.2254459786	0	318242.984692769	0	293811.256591661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68366.7185521325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.8071033114146	157523.646452241	0	0	0	6.66944826581011
01.2020.64	0	0	839554.350364247	0	705312.3862516	0	589915.365152209	0	0	1595220.37969762	5106184.23469727	0	0	7196777.13572271	0	573545.687125293	451233.551441739	0	115247.723831331	181059.913014381	253650.47722767	245383.315421543	716692.465861856	76115.0959807613	0	70009.2563075782	789474.186390324	18179.3841640545	0	0	78682.4508707652	92218.2714076823	0	82.3227926686022	1840.40277169299	594.398469098721	1224095.27733185	315716.281693513	7505.32714854934	0	100393.343310146	5267.26342921988	537.191104701896	4605.89048472976	0	0	13161.8797159818	133641.984437266	168788.235700477	12864.6804814324	232169.809547447	761261.188631695	309789.040621374	2948.27221879248	14546.0188740708	1139.96138322454	0	9051.32128883428	1075615.65599225	192700.91401835	356799.541139858	1101977.08856662	41254.8815395349	579.050151821524	0	0	6151.8846250147	0	2009.23426174215	1202.74995390398	0	867.877576946959	209660.804609653	811003.68962552	245500.520753478	1675.75718635578	0	394970.806208247	0	13586.0513934607	5773.75789936739	0	2572.93609628648	0	196.737521462253	57942.68832456	0	285782.877098267	0	0	5311.91307948082	22983.4074718172	11929.828429094	539.981707843204	379510.864805397	7083.94607421175	588.817262816104	0	56195.7707581009	141166.845807805	0	258340.085806639	86159.8719879014	806321.057554404	21009.0557493414	7496.95533912542	334403.555629286	4358.92210672395	1357756.79599111	0	3255.23856433642	0	0	69576.7128206754	121724.713722308	41453.0143625678	14854.3805211854	0	374727.771021194	73472.3948059421	1491.57737902942	0	0	5140.29098629035	534.400501560587	0	8487.61945428995	11262.8742783213	0	0	57923.1541025709	15545.0547986593	27968.8199837649	9097.36624066587	6449.08385956406	33672.8128045996	138305.082286393	292830.545331642	285028.018948543	16552.4625326717	532550.331677899	62431.3734773548	282842.976688899	316158.592291411	16290.1458373887	14091.1505620375	13736.7439630913	172032.311852248	930652.194610694	0	530022.045231874	18727.7376813217	7022.55280510296	64052.7139024551	6894.18506060277	1180.42512877352	2782.23133188462	0	0	5935.61288156328	12768.4046730573	0	0	400.451550777777	0	0	0	29200.8712706526	0	17233.3696991509	11504.2614500445	13809.2996447654	7716.01768571814	29154.8263188211	526.028692136661	0	0	226998.821926603	0	0	0	1724.59274132868
GBM.BM.265	0	532662.240481541	0	0	493006.396508447	1275629.26216142	533502.926894152	1698.0200809175	0	0	1189240.40963778	184349.628662454	1351983.98131474	5790161.07783627	891418.924342448	667502.930706263	636341.34895168	0	302578.438610258	56946.0999195935	27967.3895680529	0	720899.00334884	0	0	0	0	1510124.58679195	17057.1943667656	256848.427215353	0	3046.44779223434	0	0	0	0	0	233032.447036308	0	0	998.835341716176	0	0	21004.6748735064	0	0	0	0	16982.2817161369	83082.2913611667	994.673527792358	39884.743738904	0	64256.3260767787	6490.34881419323	0	618.029367686884	1358.83224612638	741285.64885466	33496.3593658443	9832.2853950186	40862.7700110011	7903.28464132924	0	2526.22105175716	0	0	95.7217202478002	0	10067.4278817143	57988.6343075097	0	4565.50987442769	3371.06927829209	0	0	0	103029.865498024	0	69839.3994555798	6465.37793065033	27617.7971984523	0	3814.30246117865	160138.276160646	38657.0086313779	46859.943875222	0	91401.7573948777	938.489039820823	74194.7377268547	0	0	0	89968.0124981226	109919.748448903	13530.0570663304	17621.1201534429	3801.81701940719	126562.842330249	0	307106.492159372	0	328539.833867031	6288.50083888809	0	0	0	0	0	11301.4057101261	110683.441303924	0	143297.496117919	0	110040.441052694	0	6017.98293383996	703.34655312514	9763.61546527562	0	3845.51606560728	14264.6172238841	31856.6046798603	0	0	1084.15252715443	47885.831007443	0	114406.183858778	97319.856794546	0	2247.3795188614	0	618.029367686884	363892.362242898	0	0	0	0	63761.0702198444	85910.2439224007	0	17966.5507091197	0	22280.2708411564	70831.9920764102	928656.754425805	13700.6914372069	0	55730.8502538388	0	0	79877.6946398273	25726.2527700772	0	18230.8258932821	0	15107.3845434572	199966.835411578	85240.191880666	0	0	0	35098.657726514	305.893323400579	102902.930173347	0	0	0	6151.16097940212	0	0	3314.88479032056	0	0	0	316.297858210122	0	0	0	551.440344905805
GBM.BM.279	0	0	0	0	6117205.52817586	0	0	0	4993533.52059267	1379681.66410056	943109.277326431	0	0	7451490.24917127	0	0	0	0	102747.932703903	89527.5171034496	181977.240655364	696339.336537777	0	27009.5026111557	0	0	214248.14849916	89134.4648051892	0	0	261038.097621856	52348.8316266641	0	280690.712534874	714.423326321264	0	79363.1129891665	186153.869332319	0	0	16413.8161878392	0	1333.27162570992	879.290247780017	13900.1929795115	0	6630.51749344985	97040.9089081894	4317.60184168068	16532.0902836683	11152.410955199	218068.760200791	232648.730559361	29918.5674934171	13431.8753475418	0	0	3686.80666392545	306132.784704335	0	0	0	111623.268642432	0	158.893482275465	0	535.220150822619	4541.00846713566	0	408.58324013691	0	2105.03996819075	6557.64153541374	4924.50326270276	79389.3961215729	301.061334837723	43.0087621196747	155473.090999114	0	95362.3724976855	18337.263604858	140736.616533942	7328.21519005791	5061.89236391838	18609.6524316159	70365.9188912978	27126.5820191482	4406.00874159334	0	0	0	0	243.716318678157	0	0	110784.597781099	50512.5964217213	637103.129532782	0	34199.1340121614	0	1371498.05241945	518051.291922012	162068.962545301	0	0	31831.2627199059	8412.99174574304	233735.896490719	0	2469.41975837132	0	163365.198848075	45717.1194453776	159503.967759997	10299.4038398254	1904.33241163226	56594.7521981453	0	134842.026747874	0	2533.93290155084	0	7343.74613193446	14675.5453855023	3121.71931718639	5732.11224028332	150818.587187496	0	156142.116187642	0	3799.10732057127	57236.2995664305	20065.9769045016	0	168631.382832061	0	0	0	0	186638.912594002	275895.23555853	0	3918.57610423703	9362.76857588586	18392.2192453442	64423.5415917628	0	1842036.60907759	0	230991.698529916	15934.7463653395	49867.4649899262	1152.87376237461	4695.12319806449	0	196216.724980486	0	37563.3749601892	9893.20997536185	446.813250909954	0	322163.106096607	0	0	0	0	0	0	1821.89895090289	29561.3558302564	0	0	36912.2700892108	182.787239008618	0	0	49863.8809264162	421.724806340144	0	0	0
GBM.BM.281	0	191121.379847271	1499279.41873217	444519.622575779	316469.393294374	31611.8309949235	500621.308135673	74865.7085426337	0	2857605.52757413	127937.636954976	859524.702128032	18236.8861817301	1983376.26761444	329707.180182644	0	1457126.89885025	49885.5655743941	79252.7150069596	4030.80528616788	45060.472603598	321180.870372137	202634.457007966	0	0	0	0	0	0	55622.6563892674	668.388992348306	51908.1331837054	0	0	0	0	228369.992129885	0	0	0	14572.5177397593	0	816.806149914162	22707.8251075761	0	45432.0272808145	3686.88690725666	40814.7183306106	1606.99956812686	0	6605.07529498257	54181.4746109728	0	0	193.454088137565	0	0	0	440492.911556027	0	0	0	45183.3005960663	0	0	72.6732288770746	0	8517.09771107236	0	1680.69636360784	5782.12774544499	0	0	609.022129321963	0	0	10650.2105136051	0	45964.2819148438	100690.293959093	2412.5464853981	35289.5058027451	0	2406.40508577468	12735.2156857544	16991.2056247808	21350.5757908014	0	89900.8783873569	0	0	0	0	29.6834315131713	0	82394.0409143362	44927.4089450906	106222.671453185	0	246807.49736598	0	1032459.35055716	27863.5300914327	12296.1056126802	0	4117.80844749959	0	0	115902.540826291	0	33248.5139945636	0	0	18532.6969302579	0	59569.5292139153	16847.9063002345	20000.491440254	0	342194.692750255	0	97644.159745879	55793.5920121191	17478.4233282384	9907.1011591719	49257.095679598	16974.8285591184	52786.3533298537	44495.4638382438	30034.5148583099	0	33789.980728028	0	49919.3432723229	41083.9163474369	138653.355731231	0	0	0	0	125420.68667598	0	3789.2435676469	0	0	160035.662086753	166820.885104023	0	0	210408.445364605	423.756574015618	28603.5687460542	0	0	0	105710.888151234	0	0	8204.90989688211	338.800545891714	0	6404.45624061769	66768.2731391613	0	0	0	0	0	3595.78947950934	0	9747.42476896312	3139.27877416884	0	5715.59591619133	1192.45509354636	1735.96896021857	0	87116.7772247422	0	63457.0351755369	0	1638.73013284784
GBM.BM.282	5774.63752452863	0	0	0	779679.553939044	0	25265.8871720927	0	57134.3168901519	0	31235.6737373888	5032.4798088826	0	44650.6918883291	0	0	57196.4097667597	0	0	85.7473057917717	11623.1951402571	0	10399.0784299883	0	0	0	0	15044.216960984	3015.93972095197	50534.7311478335	0	0	478736.078646406	0	0	0	16859.6944008511	0	0	0	0	0	0	1948533.60402681	0	17513.1480070574	22684.5975873956	0	0	0	1017.14045490929	135678.848995415	7658.12144829961	0	0	0	0	0	18755253.9107205	20094.4375917545	0	1482508.82426313	0	0	0	0	0	0	0	0	0	0	694.84885727815	2285.60921989792	0	0	18654.4742151823	712.589679166103	0	78887.52132843	0	4381.98300632434	0	2596.07360293709	13415.0181509403	371442.544671715	0	0	0	0	3344.1449258791	36117.3565602239	0	0	0	540891.048130848	0	0	2868.09953855237	340549.860157494	0	3814.27670590985	33562.6782083587	186213.580143248	0	0	110939.272872665	22634.3319253797	1888841.65198115	618155.28425653	1839.1318690511	0	19316.7982323326	0	0	383615.705290499	0	0	0	9101.04162851977	0	0	0	2364635.7109978	1557939.84212705	49603.337998716	1449076.24541528	4345776.94565467	8080.94436996249	482976.135077626	489519.541550633	3105655.05723935	0	0	230.630684543386	364633.025870389	0	0	0	0	0	2735.04337439272	0	315535.30129548	0	0	0	0	3823.14711685382	0	274778.719811557	0	0	0	0	5765.76711358465	21055.398777352	0	0	317037.35754866	0	98171.7947206347	10706.5860093795	17285.474126162	10280.8062840686	0	2755.74099992866	1079.23333151713	0	0	0	0	0	0	0	2785.30903640859	0	5385995.25303654	19609.5217934838	0	0	13284.9187904286
GBM.BM.284	0	0	690596.772204834	6166231.39852154	1165493.32050542	0	3186534.43068389	0	12580005.2184136	658661.21474192	1939534.61382303	0	0	0	0	4643027.6413292	1167704.98663213	0	138745.832211358	0	0	0	0	0	0	0	0	0	43093.6867135654	0	0	0	0	0	0	0	3979.0674419518	4806.43017057771	0	920.722725241275	1435.81236173989	907.84548432881	0	15684.4794313828	0	81879.9363419112	0	0	7690.93213496995	7349.68525078962	0	70844.1408799283	0	1139.63582075319	6036.20667771815	0	0	0	2217792.47408004	0	0	0	16508.6228497806	0	0	0	0	0	0	3489.73228727812	33574.1863690254	0	0	0	354977.242303249	997.986170716068	0	16779.0449089424	0	24827.3204792333	0	145091.092670976	0	0	109.456547755956	0	0	0	3451.10056454072	0	0	0	0	0	613426.686726657	676473.658234088	44822.4563060639	32672.7795051528	0	0	0	3162853.18464587	0	0	0	0	0	0	43454.2494591145	0	7195.15835984004	37028.5062437942	0	113609.457950226	0	171624.647571111	1101.00409801579	924270.40511266	300094.441534322	101343.885981103	0	49155.6478731085	7001.99974615306	18214.8572706823	2964.98472009516	217606.055559296	15964.559421229	165482.203655865	3093.75712921981	166357.856037912	0	8856.32243754807	0	69566.0747193662	31964.5312549672	48724.2603025409	35908.1862844097	0	0	0	297470.703698407	782482.324735731	952758.081321261	0	88643.7071311836	466265.577579003	0	0	0	1220.1185764561	290652.204635256	0	0	2308757.30388569	0	2649.49231773975	0	0	0	3641.03986799959	0	0	0	0	7591.13351789835	111314.089757579	7842.23971569142	0	0	0	7555.72110538907	0	0	4304.21777499156	0	0	1451.90891288047	15678.0408109266	0	97870.2502449651	0	0
GBM.BM.291	0	0	0	15591294.483854	3636.47371814846	70637.6863408321	131984.671712316	0	0	0	2643.90963565866	65108.9412745236	0	21966.9112870625	0	64423.8085450173	1211979.72134694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71987.874650262	0	0	0	7555.28235230224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8801899206379
GBM.BM.295	0	55883.2503883222	288476.64401434	130075.772275121	186498.486466913	0	96161.0478594124	0	93632.7175033927	52337.7382823872	97584.4523529042	0	0	289991.042402393	0	16583318.8051332	14830600.9076608	173665.097551846	151982.552390711	44460.266838953	259755.071152512	278158.586327499	442909.531994304	0	0	0	0	1392713.55276912	49568.9240621702	0	208314.272687942	0	4220800.54594679	845183.79050317	0	0	82771.9462311332	23382.1811202593	0	2034.36349983076	0	0	0	132370.118330841	3558.51123372952	8566.42521653974	0	0	191074.179450558	0	578.461186852835	382184.106502551	0	0	0	0	0	0	946879.217021068	327418.781104551	192695.820642915	125090.606765951	13129.1190723902	0	0	0	0	0	0	0	0	0	0	2073.3608832141	3733.99945895454	0	0	24054.8859836218	0	111656.008190392	4920.16987019771	291242.208452608	0	0	65476.6067006232	72450.6387623433	854.692652484807	0	881893.327394685	0	0	0	0	0	10032.0768753635	0	0	0	33498.7523262867	70471.521555639	0	792660.814649712	3155.5382721017	123439.717536057	0	0	0	0	121301.36101387	0	0	128580.87257876	863996.778203682	2882.55658841834	0	0	0	332140.714275883	67562.9667116317	57618.6339488807	0	0	2632781.59763002	0	667765.194800678	133910.514974483	617881.041889492	4363293.73504755	58551.3213681322	120189.935587445	2064823.70603509	6275205.45105463	3685.25272972537	463389.657834453	1750781.02743103	12209.4307809332	0	0	0	0	18088.2863259712	12930.8823735249	0	103655.04503291	0	3759.99771454343	0	0	0	2261.84823623356	332371.448794234	13031.6256139319	38074.4453099316	11952.6980069929	0	5810.61012411725	92800.7733245481	0	2697.31901734749	83503.1471695708	0	0	195324.894239342	55938.4966814486	1134.17390006539	0	0	0	0	0	55678.5141255597	0	0	0	0	0	0	345585.062197289	0	2255956.38156073	6837.54121987846	14503.7768366528
GBM.BM.305	45071.9952900456	361995.405150172	143553.116375717	0	332824.326063386	0	574341.685107249	0	0	123279.448216561	1645440.02659649	93530.3333422371	7735092.4231306	1787678.25951694	797497.037009445	807246.705480476	660470.003859582	0	187543.020780218	187458.189589556	5310.82709915317	292290.799473787	1303261.58214877	407054.577120699	302072.033039018	0	0	9849.29579959963	1378.01364366957	0	25136.6654843463	293146.016244769	0	0	1344.47573108205	101.600146956311	73267.5156842125	96714.462219664	0	415.278270568998	1782.44141310731	28350.3866375857	768.412761931709	0	0	0	0	79889.2806018602	1288718.9514053	0	382403.224959678	389465.914786932	0	3037.15390755806	3366.61457827076	0	11190.8123031004	10508.217141025	2407949.1295036	307279.287172827	53424.9083427256	1713459.84536995	91827.7910738236	2944.43144334551	485.31332332529	411.332633793995	5922.40079927853	97923.7998912022	2188.84200093256	12282.7672805823	16379.3246622285	1335.5980483383	120868.664147035	14391.7101368211	389198.597895426	0	1433.25255851961	780527.839649353	247191.184726316	184162.596473235	14493.3102837774	49021.577701823	0	3195.96578775191	4959.66542617796	13416.1514442018	144186.391078105	8438.73065253629	0	21937.7404690131	996629.379407038	745.725350475445	13639.0799219894	362.012174106466	311469.55342788	60198.5802762109	0	31565.0942000188	31419.1056393438	156004.559628431	7749.23062610462	435895.209127579	0	690806.032204187	61832.0739010619	2751.09524137039	0	81849.2756698426	662484.25143322	19730.1566933993	1375.05441608832	49491.1084780483	465188.60295439	177918.626276794	217271.421061473	0	243.643070856395	4875.82064470916	0	785148.180312881	107.518602118814	2401.90638678268	2443.33557292021	2196.73327448256	5420.31851965948	9927.22212590592	12299.5362368761	16402.9984828785	0	0	152840.158934879	399619.024618207	283714.957943319	4820.58172985913	14545.5899710462	121316.493920997	0	31420.0920485375	506856.500116802	14941.1400577402	244027.770441958	399721.611174357	0	952254.775416975	235855.370271735	26585.7005899659	13667.6857886082	110094.116523697	827530.237731569	92312.1179879551	344118.71133183	318355.676009452	5938.18334637854	1459.88560675087	53260.1780073693	8712.95240839895	98.6409193750589	696.404890787916	6709.5553358915	0	0	0	156312.319296881	0	6088.11754382863	0	398.509314275238	8677.44167742393	28761.7192713797	0	11686.976127557	0	0	72188.3840262493	162.757516968847	0	8059.94952213606	389558.637251145	118229.033144558	26985.1963134349	0	0
GBM.BM.308	0	0	0	0	0	0	19975.2769534463	0	0	0	4389.55416198247	0	0	0	0	14801.2572369502	0	0	0	0	0	0	0	0	0	0	3965505.74940954	439406.456915973	0	0	0	0	0	0	65263.8653832807	0	24465.7218022885	185171.637432479	0	0	6029.16270405041	5271.13374662841	0	30627.0674917968	300236.116990022	77291.9775375626	7055.33428911564	0	1209.60919753745	0	1226.3343916158	142746.294324381	0	577.828479287516	1595.36770611875	0	6162.42473428759	0	0	0	0	70317.5716068906	48711.3184696103	5.39522389624198	0	169.949552731622	0	376.58662795769	0	0	0	0	0	131598.143187576	0	0	1063.93815233892	0	0	684.653912433107	0	1147.56412273067	0	0	0	0	44148.0380981689	0	0	0	0	0	0	0	0	102677.045491771	166909.34406609	76673.6848790533	0	0	0	4881525.20627475	0	250256.920904795	0	54834.3580694553	174596.998595845	0	96279.388995607	0	276409.189697048	0	0	0	0	98717.4906743187	28764.0966804245	541801.87172036	0	236869.21232866	0	11012.1914946195	0	0	0	48520.867066073	7830.62796300561	65250.9168459297	105135.109498899	4298.37487813598	0	42238.1288388992	0	31392.6497626736	0	21467.0563607572	0	0	0	0	0	0	0	0	0	0	348.531463697232	0	1137.85271971743	0	164491.204715794	0	0	0	19531.2500267856	0	9181.05250423497	1013.22304771424	0	99911.9932449467	174.80525423824	0	0	0	0	56282.9756855963	0	0	0	0	891847.774765267	29494.070473586	0	0	541.680479182695	332.345792008506	4570.8336848962	95634.1202176164	3733811.09631977	0	0	0
GBM.BM.Kit.259	112442.888538802	0	641268.978289408	3859.3856516762	2031132.26106179	83492.481958399	237067.180000974	0	30308.8671305932	0	2167967.26919004	240696.684196684	0	1314624.93362888	0	972390.073180442	963989.371652008	0	147406.469445572	109763.766738228	0	3253160.48137887	604308.205807145	602966.716371154	0	196608.815165183	34073.3688256122	5046.59223131435	0	53236.8424132477	18733.0244184099	151100.772440951	0	0	8737.80956956553	0	1977.90621844849	2936.00275640208	0	0	0	0	9956.64413475609	934.954109500611	0	0	1743.39627679157	13407.1802170962	220347.546857974	0	651311.24940944	1119707.05856933	0	16350.897116316	0	5207.04640192172	21330.3763051167	3974.32637965936	258137.589693135	27102.0979612912	72159.6347449721	151000.488584321	70195.6139835954	159.682756325599	0	1103.12242292564	1703.28273413973	12813.962634418	1481.88683527283	3185.94098369433	2388.2986163481	2329.67113093387	1280957.32871548	30143.0130600135	430467.683168291	0	155.054270635002	1466807.22889287	70384.6104826281	0	0	0	1366.17469300791	19230.5866301491	199.024884695675	75166.6076152966	39476.3544551025	0	2581.15218678964	0	23771.9025069066	56870.9750946481	18064.2082361187	0	725844.525899407	41323.8916599325	1244.29123648885	1064.55170883733	0	559384.895108492	3241.48281198149	469284.478412484	296521.621525257	463832.893683242	67980.1121663629	0	0	20413.9361383784	313899.271050604	0	0	14533.4450684748	200617.08377324	43425.9955777454	115049.49739689	2574.20945825374	3265.39665471624	145.797299253808	2378.27023068513	176893.780366085	0	914.125923892924	51518.1313934726	23678.5613788129	6504.56522385244	2959.91659913684	66772.8488153988	220231.063301427	11480.1873412443	0	1829.02326206761	137682.021009628	135474.233335213	0	3523.82043910791	79883.0345340151	49516.3113322894	12026.3486527348	56566.2664533505	0	368508.459471113	51177.9376952137	6200.62799683656	134783.817553032	103096.433100923	12448.3122648609	123103.833912811	233533.331176203	253097.168776075	38687.9690591375	392818.037732411	49095.119134445	76223.4451813163	125779.870056258	23826.672920912	0	312.422784115303	0	14207.1368272877	0	63789.0183735272	22651.0375555004	0	0	0	0	0	106734.422853732	12576.367035634	23611.4483362993	1170.2354654393	4744.19783286201	1065.3231231191	9185.22985298991	0	743.643367622598	673.444667981876	133491.698631074	586259.425856662	7924.73891658397	0	470.56271187737
