feature	X1525	X1522	X1520	X1568	X1552	X1545	X1543	X1540	X1564	X1561	X1536	X1411	X1468	X2016	X2043	X2048	X2524	X2492	X2502	X2497	X2483	X2479	X9712	X9649	X9418	X13165	X9422	X9467	X9450	X9447	X19351	X19300	X5989	X6001	X6067	X8007	X8095	X8163	X8130	X8047	X8053	X8031	X8028	X8071	X8059	X8249	X8255	X8235	X8236	X7285	X7298	X4303	X4482	X4494	X5266	X5265	X5273	X4498	X3934	X3922	X6936	X6956	X6952	X6939	X5868	X19882	X19831	X19850	X14348	X969	X17008	X17007	X16955	X17130	X15888	X15878	X15873	X15877	X17167	X17153	X17151	X17137	X15892	X15494	X16971	X16988	X16987
01-2020-12-OR	11962.6427439119	0	0	0	16230.3963714697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37682.3246433226	0	0	0	0	0	0	0	0	11360986.4768269	0	0	0	0	0	0	0	0	0	41157.9573324322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-58-OR	347.480512917263	18050.5819835135	0	5642.87739726868	351393.349625219	0	0	2704.01678801929	27600.4065885193	2825.48773003486	13512.7220648228	719.255214237639	17538.9316519934	461.58957965916	57014.0430569437	505.760831301185	52.2693144430628	5496.37607932263	0	0	629.440335898855	4096.88358979781	19486.1476618793	0	0	13055.5496103278	0	9794.97505161903	143452.765395222	2814.44491712436	11049.4385982525	0	16656.2428066802	2411.75033965456	425.516390818173	2273.34708450955	0	1909.67044599021	2346.22964971889	6151.58297867934	3413.70156440116	1194.09616938941	270.917010071086	28270.3372384233	115540.215295099	565.392021017919	23621.3130031002	1130.04785450847	2234.32914555909	854.713719273182	20596.3184531489	1658.63049915804	15077.1205604778	15553.4338906843	13665.1128829878	329.075824733086	30580.4936993012	21244.8996647593	4436.26603991404	7931.68441985294	271268.17152164	225332.278376517	0	3297.38393507716	9931.16974418194	0	0	2143.77807969294	428.461140927642	39731.3046644741	609.563272659944	1169.06579345893	0	78791.2063039893	0	3131.74174141957	0	0	61224.299525956	0	0	0	0	0	233943.463884129	6333.42129793901	7918.43304436034
01-2020-42-OR	2725.87220071572	0	2338.82481299273	5144.09134965163	43637.1118927682	37636.2233343965	0	0	2189.96043309928	2520.77016619585	0	0	0	0	0	853.489111389144	1528.34096690614	51460.7620805021	1984.85839857941	28181.6811624966	47782.1578484682	1759.90778007374	71266.3408009936	36154.1957301239	0	1743.36729341891	0	280539.886055213	62513.1152632584	294.420662455945	0	0	0	0	0	0	0	1561524.49123306	0	0	0	0	0	0	0	0	4075.57591174971	28370.2427103616	11455.9410571341	0	0	0	0	0	0	0	0	0	0	0	0	0	198.485839857941	52833.6224728528	0	0	0	0	0	0	0	482.982210320989	0	0	0	0	0	0	0	0	0	0	9911.05960357317	0	59205.0179322927	7281.12222545545	0
01-2020-22-OR	34990.9878439453	5960.38443501699	2327.82510062772	8255.67119212081	28066.7216589663	21645.7329676724	15909.1163213157	0	7742.79222001871	15415.4403060474	3699.50297557368	19198.4228023012	610.760710407594	491.275645664099	5358.42507982487	0	519.279957713356	10033.8116533817	1553.57254939923	1097.76903233085	3626.95847197942	2922.85005474097	90950.2710117048	0	3869.12909427204	3467.20053943175	4291.0607291475	1116.70528143083	5366.95972730655	663.568841700477	5268.81128126726	516.346172641529	0	1852.81862672557	0	49939.9563235722	11889.8307729129	11017.9631911127	2643.07364198221	7248.58278928279	220.834003588423	0	0	40426.2247511052	760.383749070764	1626.6504684611	10990.2255867973	0	136.554359706851	0	1530.90239202602	67.2103489182156	3451.46478313741	0	0	366.456426244556	2247.27936501938	1187.11612315467	0	0	13451.1378465924	68499.3473956828	118737.216257912	12066.3912926901	7337.1297569052	396.594400164232	856.398533239643	3058.07087577881	14794.0112862877	965.21528863104	712.909772453929	941.745008056425	124.285803951938	7052.01918947039	543.016946021773	7695.05153566808	0	1209.25286506027	3351.7160906953	10904.6124042467	653.967363283589	2154.19836592233	309.114263477031	1023.09086686617	135640.885718577	38744.6324894808	3115.14633081253
01-2020-24-OR	0	0	0	3757.88811360689	224713.490008092	0	0	0	0	0	33037.3032327474	0	1298.82246856352	0	18170.1344903088	5261.23450290079	2451.41989099737	142577.065730472	13459.3942787197	984.390833421947	0	27561.9876165588	98561.4154069306	0	0	70666.837489371	0	10520.5575672901	387941.737416799	17525.0239926779	4031.22382075123	0	0	0	0	0	36127.1435865854	20705.6576758121	0	4965.91725287421	0	0	0	0	0	1510.9921433399	16342.7992733158	0	44288.9860306859	0	0	15146.2387651175	0	77216.3815490221	1725.07325662778	0	1126.79300252862	0	219.815428822376	0	0	179787.994953077	0	27691.0097160849	0	0	0	200.701043707387	0	0	0	48.7416820432226	0	0	0	0	0	0	5827.97602156022	0	0	0	0	0	8446.64678231375	9773.185109294	0
GBM-BM-308-OR	21296.4723239508	0	0	0	3686.76201127459	0	371.085849500841	0	0	3147.000775637	62294.2297486736	1407.23465005514	563.857719371407	4342.18636883451	83662.9915238259	0	1469.88550776307	9469.91810739158	14053.0693135643	0	0	1089.1610647687	32380.8548415084	0	0	0	0	0	4404.83722654245	9016.90421319575	0	0	0	0	0	0	8997.6270262087	1834952.0556272	5161.46681578442	7836.17651023853	0	0	0	0	4901.22479145916	0	14920.5427279819	103046.203039311	0	0	0	0	0	0	0	0	0	0	0	0	0	90622.0560261534	0	17233.8051664287	0	0	0	838.557633936965	0	0	0	0	221.687650351152	0	9571.12333907363	71961.7390226825	0	0	0	8631.36047345462	0	0	1224.1013736781	0	66564.1266663066	342801.396894082	54376.1251937401
GBM-BM-295-OR	0	0	0	0	30871.6234511399	18802.1200217935	0	0	0	0	2211.19492314565	0	0	0	0	0	377.55882522571	3306.73446519403	2693.97506031951	27266.2461446813	99.0318230100223	346.611380535078	91752.9840187857	2964.76520136254	0	259239.007312251	37876.5775568645	435972.127079278	6503.60550173631	0	60.3475171467323	1250.27676550153	0	0	0	75988.3556933777	2232.8581344291	4467.26364109273	0	81057.5471337033	0	0	0	0	0	4085.06269916342	13731.3812092334	0	0	0	0	0	1412.75085012735	0	0	0	0	0	0	0	4493.56896907976	11414.9649741396	88789.7661896577	226377.463167504	0	0	286.263863388346	0	702.506994477346	0	0	0	0	5607.67697794251	101408.586762263	66024.8258752288	95975.7628468224	51.0632837395428	11226.1855615267	1292.05581583388	0	0	1550.46697900066	0	157499.282891799	56853.55064116	10480.3521444825
01-2020-10-OR	4668.53260321653	0	0	141703.227384335	1031.85180832456	0	0	0	4827.68712378073	1254.66813711444	29125.2772632486	0	0	0	14907.47342618	0	5586.32367180341	102593.656531026	14347.7800288626	1384.64432890854	0	7657.98501448075	123135.199985179	68627.429267283	0	4639.35427444642	0	40610.9284972983	6896.69589111532	0	0	0	0	0	0	0	1445.65356179148	209850.540514583	22931.5138379585	0	0	0	0	0	1737.43684949251	0	2403.23326051942	512283.918216704	15735.0769331139	1066.33528778014	0	0	0	0	0	0	0	0	0	0	0	48409.5000049441	0	9191.17356258254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-44-OR	7713.82008986318	675.073910361391	0	10801.1825657823	106019.623846267	33564.7482007673	2936.93839806681	5848.19463650031	1799.58561430577	6517.76522694028	2696.62676149795	21373.0601348385	2920.42843830254	7412.97193415865	10243.5128137446	16955.7286779085	6934.18310099472	4652.13977357741	78301.2358420261	1755.55905493438	0	1111.67062412773	37508.7941444548	6611.32166560449	17012.5963170966	345558.961186158	893.372267244558	99470.6731397719	0	975.922066065924	486.126593059154	465.947753347264	1289.61130158711	4189.86090017776	1111.67062412773	135715.538142273	14725.0496697578	205185.779950387	61626.1764801102	124329.169224846	418.252314028253	12734.682298176	3032.32927670484	37694.0725818094	0	14710.3741499674	17463.8685506534	0	0	3494.60815010448	737.444869470867	0	1276.77022177046	0	0	0	0	0	0	0	30987.3600375669	0	105317.033336298	38213.2190943971	1342.81006082755	11929.3631496743	1480.39305886316	4171.51650043968	2274.70556752208	1306.12126135139	453.106673530608	18825.023011219	0	10030.7177767828	3843.15174512803	92507.1389991963	443.934473661567	11934.8664695957	227254.092835298	376.060194630666	30424.1869656078	0	0	0	90039.8172344243	2232.51344812449	0
01-2020-28-OR	27317.8121306843	0	0	0	0	0	0	6901.70644804868	0	3743.63008425236	0	641.249061476279	0	0	0	0	0	57.2006205072737	0	0	0	6796.33688395634	0	0	0	0	0	0	0	0	0	0	0	1974.92668698798	0	20322.7783544395	0	141.496271781151	52624.5708666918	13359.3554474225	487.71055379886	0	165.580743573687	64895.609244989	0	1979.44252544908	3267.96176634977	0	240.844717925363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49126.3013388259	0	0	0	0	0	0	0	0	1169.60216142504	0	1014.55837426059	27897.3447331922	0	0	0	0	0	0	0	1098.85402553447	265879.021074217	228594.753459884	27242.5481563326
01-2020-50-OR	0	3232.79261439189	0	1540.5653693275	142704.246423643	95112.7498174026	67013.7953453474	4265.68981020007	31087.4916444708	27230.4906783617	7488.90377980858	0	2179.14168821972	11614.1067998524	13528.2393157318	0	0	12983.8530038762	4928.21274105075	5809.44806112203	0	20562.1574683297	24211.6211307987	0	2255.77084648679	10153.3634703864	1416.04298714351	25541.4563148918	0	0	4404.58015955913	0	0	0	0	9530.75155946647	373.567146551952	44791.339447898	0	0	0	0	0	0	1131.87652523647	0	5611.48940226544	0	0	0	0	0	11888.694616976	0	38273.0716728056	35.1216975390724	160621.101490962	15605.2087929288	793.431076223591	0	10517.351972155	9024.67982674438	116062.842399459	47377.5735394115	4877.12663553938	474.142916777478	7666.10870830117	1229.25941386754	0	1048.86160378048	0	0	0	7314.89173291045	0	43689.7952978089	1384.1141711989	0	25646.821407509	568.332923814081	202.747981248282	1155.82313719493	724.784121942676	0	30816.0967089416	40939.1278041806	0
01-2020-08-OR	10896.4325963859	18179.8375423913	0	0	232782.21004595	9393.87189098957	347756.778831395	31462.0153809333	0	0	0	0	3842.42623135715	0	0	0	0	0	0	0	0	0	14475.0504596201	0	0	0	0	2741.31304266973	0	0	0	0	0	0	0	229903.257854695	0	0	0	227391.343393002	0	0	0	486221.762308839	0	0	26266.1375218145	29340.0785069003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136996.832559193	1350641.49514466	2592.20396503497	0	0	0	0	3509.79828894116	0	0	0	0	0	0	0	0	5276.16736246056	0	18065.138251903	4037.41502518721	0	0	77697.2993767562	14222.7120205459	0
01-2020-41-OR	5528.37253975985	21953.1585940986	21819.110892263	5729.88215689848	62342.6948988417	0	70851.657514713	45832.0482250265	4431.45931950956	12201.8453821292	0	237.430896715518	0	0	0	0	0	0	1652.37886053678	12846.6761569728	247.068313187366	543.199837504137	0	0	0	0	0	0	0	0	1123.19708335533	660.601092706644	0	224.288965162999	0	33333.1951898103	0	0	0	186.615428045776	34024.4607894728	0	0	11991.5744772889	0	0	1755.7620554166	0	0	0	0	0	7138.69721932856	0	0	7463.74099306088	3437.92929413909	754.346871114616	0	0	15491.7089141099	0	78278.6010994268	90708.2399617997	4307.92516291587	0	145.437375847882	762.232030046128	2397.96444394971	1007.54808569316	0	0	0	3108.50487655593	0	48592.7299798257	0	3054.18489280552	61276.4461855473	0	0	1483.28600789436	816.552013796542	511.65920177809	72523.3112081935	33688.9034704985	0
01-2020-19-OR	10714.1557309708	0	2176.34779603036	3820.89808132639	40490.3474454477	0	2272.42885889412	39022.3181826223	3320.38277710586	33369.1765769172	0	0	2493.63874781302	14275.8583868973	0	0	0	20918.8583844314	8428.3202121422	8864.03666001275	0	9965.61721796241	3671.19037872472	0	0	0	0	0	0	0	2122.72115629244	315.056508460247	0	0	0	0	4243.20786926247	56772.735935872	0	24674.9576094078	0	0	0	4334.82004548141	0	78.2055162844584	4614.12546078304	0	0	0	706.084089882538	0	1555.17255239951	0	7436.22737699078	0	0	0	0	0	0	0	39703.8233959583	23964.4046328805	0	0	1278.10158042029	178.755465793048	849.088462516977	2259.02219895964	0	0	14682.5270715765	321.759838427486	6861.97544313062	89353.1540199773	0	0	1988.65455694766	1736.16246151498	2297.00773544066	7791.50386525447	0	0	16986.2381369844	171247.73622974	4319.17894222452
GBM-BM-282-OR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36034.3837139282	12756.3862277764	2696.2650850335	9631.33505105295	0	3086.89648212393	23232.5752306761	8944.5505482614	106556.977565394	0	127235.005148121	2996.05197117267	0	0	0	0	0	0	23610.4883962334	0	0	0	0	0	0	0	0	0	0	0	0	58836.3559626953	0	0	0	0	0	0	0	0	0	0	0	0	0	156.252558836173	133795.795729021	0	0	0	0	0	0	0	0	6262.8205849801	0	0	23365.208216665	0	0	0	0	0	0	0	0	2225.69051830595	16858.9243423355	301.603776358195
01-2020-46-OR	0	0	0	217.269511810501	26307.7167217215	0	0	0	0	0	41933.0157794267	0	0	0	78923.1501651645	0	0	25855.0719054496	4254.86127295564	0	0	10791.0524199215	86871.5931388986	0	0	237547.999579481	0	0	177364.344807972	21781.2685590027	0	0	0	0	0	0	23953.9636771077	200630.288364347	0	0	0	0	0	0	0	0	2715.86889763126	5594.6899291204	78035.9663252716	1212019.86584223	0	0	0	0	0	0	0	0	0	0	0	107457.879382944	11768.7652230688	25348.1097112251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-20-OR	37301.2465432382	2051.83161521338	435.920269898814	5937.53471069075	493198.690190174	3449.78282557855	0	4614.74216754952	51085.3461121076	26974.4456666697	24802.360183898	0	20976.7840221998	0	0	0	0	1600.87961186978	2833.48175434229	0	0	0	91708.6057466436	21232.3234907612	0	25185.6693867401	0	0	31792.1162357239	0	0	0	0	398.340936286847	0	31213.3944980996	55346.8425437046	20555.8954857458	0	0	0	0	0	0	0	0	11228.7048832557	1022.1578742455	0	0	17827.635865517	0	0	3216.79095718435	0	0	0	0	398.340936286847	0	5216.01150534098	0	101787.383021373	20428.1257514651	0	0	300.634668895734	105.222134113507	0	240.507735116587	0	0	0	0	0	9958.52340717119	0	0	0	0	0	0	0	0	14971.6065110075	44268.4549948968	0
01-2020-29-OR	13544.9198127891	0	9153.35834278896	1196.14514747087	93891.6981471893	0	0	13772.756983736	0	0	0	0	0	0	0	0	0	7040.1685822571	7171.17495555152	36140.6712414412	5673.1455565761	0	43978.2699220122	0	0	274845.675242437	0	0	0	0	0	0	0	0	0	30860.5448047483	1925.22409450073	32409.8375671868	0	0	0	0	0	0	0	0	0	0	169425.416245338	39791.7619058641	0	0	0	0	0	0	0	0	0	0	0	0	2648.60711225692	86099.6669008076	0	0	0	0	5063.68112429333	0	5228.86307322978	2352.41879002604	0	0	271992.014676327	131860.762685479	72156.0320388615	0	0	0	0	0	27830.3104311555	3491.60464476019	0	309943.991426796	6066.16467645939
GBM-BM-279-OR	631.528244820847	0	0	0	83836.1157303018	0	394.334537845881	0	0	0	0	0	0	0	0	0	0	3113.16740404643	28590.736454495	0	0	201.614650928721	113603.92595566	0	10768.5942966635	57982.0016700305	38671.469000931	22133.1377821015	6448.70390838189	0	0	0	0	0	0	0	4530.39980322185	5185.6474187402	5582.94687792326	7261.09235477115	631.528244820847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30814.4274573853	0	0	0	0	0	0	0	0	0	0	0	138040.807616756	1319.38999504825	0	0	818.318289063633	47.4387413949932	0	0	0	38879.0134945341	26639.8182146259	2689.18365282868
GBM-BM-291-OR	0	0	0	0	580.546439948619	0	0	0	0	0	0	0	0	0	0	0	0	0	30475.4266004488	0	0	0	0	0	0	292093.135218643	0	0	0	0	0	0	0	0	0	0	0	0	0	1187.18485472639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3137.55997320546	0	0	0	0	0	0	0	0	12471.9639683344	0	0	0	0	0	0	0	0	0	0	0	13156.8783075996	45184.7774103829	99045.1364514587
01-2020-09-OR	0	0	0	0	25844.8312973459	0	27874.9787188156	0	0	0	0	0	0	0	8113.9982981466	0	0	0	0	0	0	975.525384342564	64832.8897323883	0	0	34967.3119184953	0	0	3407.74745746693	0	0	0	0	0	0	12002.9170600528	0	172582.304988117	6736.39826214933	26352.3681527133	0	0	0	14303.3113785362	0	0	0	0	0	8001.94470670184	0	0	0	0	0	0	0	0	0	0	4758.98194253602	0	114670.372374376	45375.1131473933	0	0	0	0	0	0	0	0	0	0	0	955.751221146431	0	0	0	0	0	0	0	0	174836.559592476	294193.408644336	8529.25572526539
02-2020-49-OR	612.016963098982	5831.0892782069	1838.6552167995	93.755790091759	22217.5179242443	22889.4344199019	48377.9876873476	0	39648.2818988038	91.1514625892101	13821.1660560268	0	2336.08176978633	0	28363.7308302596	9667.26368946137	1101.63053357817	0	6763.43852411939	1416.75416138658	12922.6730676474	3508.02914593331	7526.5064823662	0	838.593455820733	0	0	18329.2569629389	9281.82321908414	0	208.346200203909	476.591932966441	2820.48668526042	23957.208695947	0	0	0	15123.3298073012	500.030880489381	0	5101.87757749322	2940.28575037766	0	5229.48962511811	0	0	2531.40633247749	2208.46972216143	0	0	0	9310.47082161217	2497.55007494436	0	1289.14211376169	0	0	0	0	0	18925.6479610226	6482.17115384411	94185.5041296795	31327.4555281602	2026.16679698301	541.700120530163	0	3234.57475816568	3346.56084077529	0	1221.42959869542	47114.8888486114	0	708.37708069329	4601.84669700384	61199.0919823957	307.310645300765	0	25397.4018048565	0	6094.12635596433	0	2489.73709243671	0	47354.4869788459	105748.718240996	11070.9962133352
GBM-BM-265-OR	0	0	0	0	4254.18323545936	0	0	1601.07478969828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7443.93511183833	0	0	1997.80128626068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.494925433848	0	5798.582811363	0	0	0	0	0	0	0	0	0	0	1307.07211813864	0	0	0	0	0	28.3376068973146	0	0	0	36868.9976738374	66573.8941039474	111.579327158176
GBM-BM-305-OR	0	0	0	0	1318.95800829403	0	0	0	0	0	0	0	0	195.401186413931	25837.3659671875	0	0	0	0	0	0	0	3086.45055812913	0	0	33631.2087434704	0	13393.863141464	0	0	0	0	4054.57461808906	0	0	0	0	51350.54360237	0	0	0	0	0	0	0	0	0	1216.8164790322	0	0	0	0	0	0	0	0	0	0	0	0	0	910.391891246722	0	1336.72175251348	0	0	0	0	0	0	488.502966034826	0	0	0	0	18483.1758603359	0	0	0	0	0	0	0	0	0	0	3579.39446021882
GBM-BM-259-OR	0	0	0	165119.374397357	370124.506415319	0	0	0	0	0	0	0	0	0	0	0	0	28307.3946827127	45164.1289599371	0	0	11237.8228514829	13834.4410103483	0	0	0	0	0	0	34096.5761516585	0	0	0	0	0	0	0	95180.9541511964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15537.1414423912	6981.07177137576	0	0	0	0	0	0	0	0	0	0	0	64787.7514392312	80963.4055436384	0	0	0	0	0	0	0	0	1234.45781323108	37842.5171021528	0
01-2020-52-OR	8754.7119238591	0	0	0	1248.62284815695	0	0	72649.7569812701	0	0	0	22145.1155713354	0	32995.2175622165	0	0	0	0	0	0	0	0	8037.11258583786	0	0	64842.276183599	0	0	0	0	0	0	0	0	0	20623.8049747304	0	0	0	10032.0387455369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76941.0010226371	0	0	0	0	2942.15728588707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27885.9102755053	10520.0062953913
01-2020-49-OR	0	0	0	0	19575.7239780466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22599.001812494	0	0	80494.7723421608	0	0	1738.38475480723	0	0	0	0	0	0	0	0	15116.3891722368	0	0	0	0	0	0	17610.5933856558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316839.517050083	21314.1087328538	4308.17091408748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213367.833166122	274060.135692653	0
01-2020-108-OR-ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15568.5957475221	0	0	0	0	0	0	0	0	0	0	0	0	0	47605.7060719029	0	0	0	0	0	0	0	4499.5941466827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45985.8521790971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39416.4447249404	0	0
