contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,msg,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,0.912526832,0.064230373,Inf,1,-1.300485814,0.193434515,0.912526832,0.2853487,0.312701709,tumor16SProximity_v3,MLEC,NA,723,0.153659849,3716,335,0.30820996,743,0.361672783,-0.132061115,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.016840412,0.124392522,Inf,1,0.136514815,0.891414313,1.016840412,0.106464459,0.104701247,tumor16SProximity_v3,MLF1,NA,262,0.064585576,3716,109,0.121130552,743,0.940447737,0.024093273,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.880183836,0.133362698,Inf,1,-0.84231208,0.399613291,0.880183836,0.064109823,0.072836856,tumor16SProximity_v3,MLH1,NA,159,0.038213132,3716,74,0.088829071,743,0.570862927,-0.184123216,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.165586665,0.249353922,Inf,1,0.71623688,0.473845095,1.165586665,0.038518468,0.033046421,tumor16SProximity_v3,MLH3,NA,102,0.026372443,3716,32,0.037685061,743,0.640782027,0.221056277,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.962088014,0.519533778,Inf,1,2.545484947,0.010912607,1.962088014,0.036664825,0.018686636,tumor16SProximity_v3,MLKL,NA,90,0.023143165,3716,20,0.02422611,743,0.054273086,0.972389758,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.184682078,0.408589391,Inf,1,4.178434956,2.94E-05,2.184682078,0.088743923,0.040620978,tumor16SProximity_v3,MLLT11,NA,208,0.051668461,3716,42,0.051144011,743,0.000498068,1.12742335,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,1.375832909,0.345590773,Inf,1,1.270208344,0.204010426,1.375832909,0.032202239,0.023405632,tumor16SProximity_v3,MLLT3,NA,81,0.020182992,3716,23,0.028263795,743,0.374605351,0.460305269,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.692527489,0.047338586,Inf,1,-5.374889839,7.66E-08,0.692527489,0.284605821,0.410966822,tumor16SProximity_v3,MLPH,NA,753,0.138589882,3716,489,0.384925976,743,2.87E-06,-0.530056756,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.021765631,0.177503967,Inf,1,0.123945411,0.901358498,1.021765631,0.050411752,0.049337882,tumor16SProximity_v3,MLST8,NA,126,0.031485468,3716,52,0.064602961,743,0.946185947,0.031064314,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.867512682,0.096673739,Inf,1,-1.27537602,0.202176182,0.867512682,0.103144077,0.118896334,tumor16SProximity_v3,MLX,NA,256,0.064854682,3716,127,0.142664872,743,0.372677493,-0.205043246,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.370372075,0.708444168,Inf,1,2.88765502,0.003881253,2.370372075,0.032649634,0.013774055,tumor16SProximity_v3,MLXIPL,NA,80,0.020990312,3716,14,0.01884253,743,0.025954697,1.245113535,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.897644357,0.509078183,Inf,1,2.387955845,0.016942377,1.897644357,0.034962442,0.018424128,tumor16SProximity_v3,MME,NA,85,0.022604952,3716,19,0.022880215,743,0.074433189,0.924209638,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.706467613,0.565589641,Inf,1,1.612440821,0.106866048,1.706467613,0.019876858,0.011647955,tumor16SProximity_v3,MMP1,NA,49,0.012378902,3716,12,0.01615074,743,0.244996605,0.771013034,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.904086457,0.264618976,Inf,1,-0.344492661,0.730475814,0.904086457,0.016688655,0.018459137,tumor16SProximity_v3,MMP11,NA,42,0.011302476,3716,18,0.02422611,743,0.836741963,-0.145467353,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.430364315,0.787599797,Inf,1,2.740304883,0.006138222,2.430364315,0.02947038,0.01212591,tumor16SProximity_v3,MMP12,NA,73,0.019375673,3716,12,0.01345895,743,0.03550168,1.281172592,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.824321765,0.048867348,Inf,1,-3.258910095,0.001118411,0.824321765,0.410770078,0.498312789,tumor16SProximity_v3,MMP14,NA,1032,0.195371367,3716,520,0.434724092,743,0.010419947,-0.278720506,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.991694626,0.156775231,Inf,1,-0.052755707,0.957926553,0.991694626,0.059903864,0.060405555,tumor16SProximity_v3,MMP15,NA,150,0.038751346,3716,67,0.082099596,743,0.979244318,-0.012032157,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.130424312,0.214628407,Inf,1,0.645684218,0.518483883,1.130424312,0.05042112,0.044603711,tumor16SProximity_v3,MMP16,NA,125,0.031216362,3716,44,0.048452221,743,0.676240487,0.176864399,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.049214319,1.099231964,Inf,1,3.092632162,0.001983899,3.049214319,0.0335113,0.010990143,tumor16SProximity_v3,MMP19,NA,78,0.01803014,3716,11,0.012113055,743,0.015860279,1.608437556,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,2.076517664,0.480683835,Inf,1,3.156535209,0.001596556,2.076517664,0.053470958,0.025750302,tumor16SProximity_v3,MMP2,NA,126,0.030678149,3716,27,0.034993271,743,0.013640286,1.054166144,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.23740101,0.254517446,Inf,1,1.035617709,0.300380527,1.23740101,0.039282642,0.031746089,tumor16SProximity_v3,MMP3,NA,97,0.025296017,3716,33,0.041722746,743,0.47919693,0.307313117,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.417542034,0.414624221,Inf,1,1.1929236,0.232899295,1.417542034,0.02443501,0.017237591,tumor16SProximity_v3,MMP7,NA,61,0.015877287,3716,17,0.02153432,743,0.408095493,0.503391516,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.277161405,0.398919684,Inf,1,0.78322713,0.433493746,1.277161405,0.019846171,0.015539282,tumor16SProximity_v3,MMP9,NA,48,0.012109795,3716,16,0.02153432,743,0.602269651,0.352940862,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.211727049,0.258490082,Inf,1,0.900259401,0.367982221,1.211727049,0.0439653,0.036283171,tumor16SProximity_v3,MMRN1,NA,110,0.026910657,3716,35,0.043068641,743,0.542617852,0.277064757,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.213615659,0.256627059,Inf,1,0.915573402,0.359890687,1.213615659,0.049538835,0.040819212,tumor16SProximity_v3,MMRN2,NA,126,0.028525296,3716,40,0.047106326,743,0.534610676,0.279311605,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.593580073,0.27004677,Inf,1,2.7498251,0.005962708,1.593580073,0.074562342,0.046789203,tumor16SProximity_v3,MMS22L,NA,185,0.04467169,3716,49,0.065948856,743,0.034845457,0.672271512,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.002310603,0.170601169,Inf,1,0.013559523,0.989181397,1.002310603,0.057760573,0.057627419,tumor16SProximity_v3,MNAT1,NA,142,0.033638321,3716,60,0.069986541,743,0.992980001,0.00332965,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.00032073,0.247627694,Inf,1,0.00129542,0.998966405,1.00032073,0.026392268,0.026383806,tumor16SProximity_v3,MND1,NA,65,0.015339074,3716,28,0.033647376,743,0.998966405,0.000462642,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.897600848,0.258288343,Inf,1,-0.375423988,0.707345168,0.897600848,0.016482052,0.01836234,tumor16SProximity_v3,MNDA,NA,43,0.011302476,3716,18,0.022880215,743,0.821291561,-0.155854056,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.955894753,0.083884902,Inf,1,-0.514013677,0.607242428,0.955894753,0.200698184,0.209958453,tumor16SProximity_v3,MOB1A,NA,503,0.10818084,3716,218,0.220726783,743,0.748988914,-0.065076313,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.884852528,0.123741433,Inf,1,-0.874790252,0.381688042,0.884852528,0.074322511,0.083994235,tumor16SProximity_v3,MOB1B,NA,185,0.045209903,3716,87,0.102288022,743,0.553058184,-0.176491063,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.941966151,0.451916567,Inf,1,2.852041405,0.004343944,1.941966151,0.058799778,0.030278477,tumor16SProximity_v3,MOBP,NA,135,0.028525296,3716,33,0.041722746,743,0.028126356,0.957518055,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.829414138,0.389172455,Inf,1,2.839251319,0.004521953,1.829414138,0.054547523,0.029816935,tumor16SProximity_v3,MOG,NA,131,0.032561895,3716,31,0.041722746,743,0.028766325,0.871381706,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.210186823,0.804024854,Inf,1,2.180092358,0.029250616,2.210186823,0.020584451,0.009313444,tumor16SProximity_v3,MOGAT1,NA,54,0.014531755,3716,9,0.012113055,743,0.105644459,1.144168323,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.91955353,0.079567422,Inf,1,-0.969243597,0.332423664,0.91955353,0.210574871,0.22899686,tumor16SProximity_v3,MOGS,NA,541,0.107642626,3716,245,0.231493943,743,0.509903395,-0.120994534,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.746385124,0.059711295,Inf,1,-3.656389817,0.000255792,0.746385124,0.212759892,0.285053769,tumor16SProximity_v3,MORF4L2,NA,537,0.116254037,3716,301,0.286675639,743,0.003208961,-0.422007863,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.15985585,0.246492515,Inf,1,0.697796724,0.485304328,1.15985585,0.036265722,0.031267439,tumor16SProximity_v3,MOSMO,NA,90,0.023681378,3716,33,0.040376851,743,0.650830403,0.213945514,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.174065168,0.276574832,Inf,1,0.681207519,0.495740191,1.174065168,0.034711969,0.029565623,tumor16SProximity_v3,MOSPD2,NA,85,0.020721206,3716,30,0.037685061,743,0.65995413,0.23151249,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.895816724,0.131804843,Inf,1,-0.747751363,0.454610144,0.895816724,0.064128252,0.071586352,tumor16SProximity_v3,MOV10L1,NA,159,0.040904198,3716,74,0.090174966,743,0.623473991,-0.158724495,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.072910779,0.122061272,Inf,1,0.618594476,0.536183542,1.072910779,0.125197099,0.116689199,tumor16SProximity_v3,MPC1,NA,312,0.074004306,3716,122,0.138627187,743,0.691153117,0.10153011,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.860591981,0.146205536,Inf,1,-0.883720192,0.376847278,0.860591981,0.044689075,0.051928295,tumor16SProximity_v3,MPC2,NA,111,0.028256189,3716,55,0.065948856,743,0.548488604,-0.216598697,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.192888573,0.33232412,Inf,1,0.633113806,0.526659327,1.192888573,0.021615304,0.018120136,tumor16SProximity_v3,MPG,NA,55,0.014531755,3716,18,0.022880215,743,0.682714341,0.254459288,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.060356164,0.228153082,Inf,1,0.272369844,0.785337657,1.060356164,0.035725237,0.033691733,tumor16SProximity_v3,MPI,NA,88,0.022604952,3716,35,0.041722746,743,0.875321311,0.084548934,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.172621604,0.269932457,Inf,1,0.691767596,0.489083289,1.172621604,0.033477633,0.028549391,tumor16SProximity_v3,MPIG6B,NA,86,0.022874058,3716,28,0.03230148,743,0.654335602,0.229737542,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.239827606,0.248527998,Inf,1,1.072429051,0.283527365,1.239827606,0.04360544,0.035170567,tumor16SProximity_v3,MPL,NA,111,0.029332616,3716,35,0.043068641,743,0.462751111,0.310139532,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.484375344,0.297511287,Inf,1,1.970746793,0.048752845,1.484375344,0.054091456,0.036440552,tumor16SProximity_v3,MPO,NA,132,0.033100108,3716,39,0.045760431,743,0.14754842,0.569855943,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.019851239,0.639317468,Inf,1,2.221124395,0.026342537,2.019851239,0.027419126,0.013574824,tumor16SProximity_v3,MPPED1,NA,65,0.016953714,3716,14,0.017496635,743,0.099459283,1.014249043,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.839123005,0.115248241,Inf,1,-1.27707351,0.201576296,0.839123005,0.067034792,0.079886729,tumor16SProximity_v3,MPV17,NA,167,0.042249731,3716,86,0.104979812,743,0.372126951,-0.253045788,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.745531625,0.071498833,Inf,1,-3.062023692,0.002198461,0.745531625,0.138883282,0.186287579,tumor16SProximity_v3,MPZL1,NA,349,0.08153929,3716,196,0.209959623,743,0.016953671,-0.423658543,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.799983462,0.111749152,Inf,1,-1.597575328,0.110137521,0.799983462,0.077097594,0.096373985,tumor16SProximity_v3,MR1,NA,190,0.045748116,3716,99,0.107671602,743,0.249505922,-0.321957919,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.139371048,0.229284787,Inf,1,0.648368485,0.516746649,1.139371048,0.046792408,0.04106863,tumor16SProximity_v3,MRAS,NA,113,0.027717976,3716,42,0.049798116,743,0.675011935,0.188237652,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.257724499,0.680646062,Inf,1,2.701249387,0.006907952,2.257724499,0.043029462,0.019058774,tumor16SProximity_v3,MRC1,NA,99,0.020990312,3716,19,0.02422611,743,0.038574806,1.17486945,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,2.273175062,0.49643864,Inf,1,3.76014315,0.000169816,2.273175062,0.063271297,0.027833887,tumor16SProximity_v3,MRC2,NA,153,0.037136706,3716,29,0.036339166,743,0.002255816,1.184708793,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.805697357,0.112482292,Inf,1,-1.547519797,0.121737955,0.805697357,0.066718904,0.08280889,tumor16SProximity_v3,MRE11,NA,166,0.041173305,3716,86,0.102288022,743,0.26571567,-0.311690072,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.841375866,0.724738643,Inf,1,1.551157784,0.120863876,1.841375866,0.015702789,0.008527748,tumor16SProximity_v3,MRGPRX1,NA,42,0.011033369,3716,8,0.01076716,743,0.264149809,0.880784143,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.393257219,0.228830698,Inf,1,2.019247678,0.043461483,1.393257219,0.070310917,0.050465138,tumor16SProximity_v3,MRM2,NA,174,0.043595264,3716,52,0.064602961,743,0.136760867,0.478461629,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.008402329,0.160828036,Inf,1,0.052463057,0.958159731,1.008402329,0.058511081,0.058023548,tumor16SProximity_v3,MRPS31,NA,146,0.037674919,3716,59,0.072678331,743,0.979244318,0.012071356,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.67079776,0.551998443,Inf,1,1.553668364,0.120263543,1.67079776,0.021406766,0.012812302,tumor16SProximity_v3,MS4A1,NA,54,0.013724435,3716,13,0.017496635,743,0.263615297,0.740537114,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.244333208,0.610031646,Inf,1,2.974170238,0.00293782,2.244333208,0.037776689,0.016832032,tumor16SProximity_v3,MS4A2,NA,93,0.024488698,3716,17,0.02153432,743,0.021101066,1.166286884,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,4.622044642,1.532065709,Inf,1,4.618338299,3.87E-06,4.622044642,0.052586486,0.011377321,tumor16SProximity_v3,MS4A4A,NA,119,0.02744887,3716,12,0.01615074,743,8.78E-05,2.208531194,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,3.781643021,1.154227516,Inf,1,4.358053182,1.31E-05,3.781643021,0.060542983,0.016009703,tumor16SProximity_v3,MS4A6A,NA,130,0.030947255,3716,17,0.02153432,743,0.000252515,1.919013183,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,3.779407005,1.03355687,Inf,1,4.86182757,1.16E-06,3.779407005,0.08226836,0.021767531,tumor16SProximity_v3,MS4A7,NA,190,0.039558665,3716,22,0.0269179,743,3.07E-05,1.918159891,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,0.836315197,0.168511416,Inf,1,-0.887127415,0.375010305,0.836315197,0.031017192,0.037087921,tumor16SProximity_v3,MSH2,NA,77,0.019644779,3716,40,0.049798116,743,0.547226402,-0.257881316,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.253877542,0.282483685,Inf,1,1.004228751,0.315268367,1.253877542,0.036943052,0.029463046,tumor16SProximity_v3,MSH4,NA,92,0.023681378,3716,29,0.037685061,743,0.492948723,0.326396457,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.91063731,0.0881898,Inf,1,-0.966611676,0.333738196,0.91063731,0.16595723,0.18224295,tumor16SProximity_v3,MSH6,NA,417,0.089612487,3716,201,0.196500673,743,0.510487996,-0.135051525,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.80371066,0.082496362,Inf,1,-2.12886476,0.033265451,0.80371066,0.130326675,0.162156211,tumor16SProximity_v3,MSL1,NA,331,0.072658773,3716,173,0.180349933,743,0.114857849,-0.315251878,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.715059378,0.103935137,Inf,1,-2.30743474,0.021030596,0.715059378,0.062083634,0.086823047,tumor16SProximity_v3,MSL2,NA,157,0.036598493,3716,91,0.100942127,743,0.086308799,-0.483865048,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.410345174,0.306053329,Inf,1,1.584447058,0.11309202,1.410345174,0.044147386,0.03130254,tumor16SProximity_v3,MSL3,NA,111,0.02744887,3716,31,0.037685061,743,0.253013187,0.496048297,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.794478331,0.153869029,Inf,1,-1.187927729,0.234861884,0.794478331,0.063353011,0.079741648,tumor16SProximity_v3,MSLN,NA,149,0.035791173,3716,98,0.052489906,743,0.410060701,-0.331920224,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.969220245,0.446994507,Inf,1,2.985311356,0.002832898,1.969220245,0.052858217,0.026842207,tumor16SProximity_v3,MSMB,NA,127,0.031216362,3716,27,0.033647376,743,0.020566462,0.977624477,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.857989342,0.146736613,Inf,1,-0.895568833,0.370483088,0.857989342,0.043876123,0.051138308,tumor16SProximity_v3,MSMO1,NA,109,0.028525296,3716,54,0.071332436,743,0.544485851,-0.220968368,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.79718179,1.196476635,Inf,1,4.234453417,2.29E-05,3.79718179,0.053447575,0.01407559,tumor16SProximity_v3,MSN,NA,114,0.028256189,3716,15,0.01884253,743,0.000405502,1.92492907,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,4.549683862,1.682143576,Inf,1,4.097767809,4.17E-05,4.549683862,0.046358253,0.010189335,tumor16SProximity_v3,MSR1,NA,106,0.024488698,3716,10,0.012113055,743,0.000669287,2.185766302,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,1.655501386,0.332457431,Inf,1,2.510230342,0.012065243,1.655501386,0.066055181,0.039900408,tumor16SProximity_v3,MSRA,NA,168,0.037136706,3716,45,0.045760431,743,0.058088708,0.727268219,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.99477899,0.411423812,Inf,1,3.348034812,0.000813868,1.99477899,0.058251687,0.029202076,tumor16SProximity_v3,MSRB2,NA,143,0.036598493,3716,30,0.039030956,743,0.008069441,0.996228913,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.137922452,0.462921396,Inf,1,3.509164491,0.000449517,2.137922452,0.063278636,0.029598191,tumor16SProximity_v3,MSRB3,NA,156,0.037674919,3716,29,0.037685061,743,0.005094799,1.096209524,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.649845421,0.153564195,Inf,1,-1.823972486,0.068156232,0.649845421,0.020032728,0.030826912,tumor16SProximity_v3,MST1R,NA,50,0.013186222,3716,32,0.043068641,743,0.182840463,-0.62183151,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.402432307,0.39039149,Inf,1,1.214970012,0.224377529,1.402432307,0.025028964,0.017846825,tumor16SProximity_v3,MSX2,NA,62,0.016415501,3716,18,0.022880215,743,0.398728423,0.487931136,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.236921624,0.237220188,Inf,1,1.10868037,0.267568093,1.236921624,0.051377114,0.041536273,tumor16SProximity_v3,MT1A,NA,125,0.031754575,3716,43,0.048452221,743,0.445780568,0.306754089,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.403884501,0.296935695,Inf,1,1.603909704,0.108733957,1.403884501,0.049425895,0.035206525,tumor16SProximity_v3,MT1B,NA,118,0.028256189,3716,36,0.044414536,743,0.247567142,0.489424248,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.039327554,0.238895982,Inf,1,0.167817556,0.866726811,1.039327554,0.033512838,0.032244731,tumor16SProximity_v3,MT1E,NA,84,0.022066738,3716,32,0.039030956,743,0.926383899,0.055650406,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.790139824,0.186330095,Inf,1,-0.998839006,0.317872687,0.790139824,0.025004073,0.031645124,tumor16SProximity_v3,MT1F,NA,63,0.016953714,3716,31,0.039030956,743,0.494833566,-0.339820118,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.348897489,0.29266982,Inf,1,1.379398364,0.167771963,1.348897489,0.043751175,0.032434767,tumor16SProximity_v3,MT1G,NA,106,0.027179763,3716,32,0.040376851,743,0.329281248,0.431780713,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.488652709,0.511153597,Inf,1,1.158736774,0.246563496,1.488652709,0.016745077,0.011248478,tumor16SProximity_v3,MT1H,NA,43,0.011571582,3716,11,0.014804845,743,0.422709608,0.574007224,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.232387492,0.33969238,Inf,1,0.758072587,0.44840753,1.232387492,0.024034055,0.019502028,tumor16SProximity_v3,MT1M,NA,62,0.015877287,3716,19,0.025572005,743,0.61633585,0.301455946,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.941582678,0.383341244,Inf,1,3.360574508,0.000777805,1.941582678,0.071309347,0.036727432,tumor16SProximity_v3,MT1X,NA,181,0.04386437,3716,36,0.044414536,743,0.007812202,0.957233143,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.157792821,0.282754003,Inf,1,5.869158074,4.38E-09,2.157792821,0.254360559,0.117879973,tumor16SProximity_v3,MT2A,NA,585,0.101722282,3716,125,0.131897712,743,2.13E-07,1.109556352,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,1.184622731,0.213185811,Inf,1,0.941450739,0.346473922,1.184622731,0.059617754,0.050326364,tumor16SProximity_v3,MT3,NA,146,0.034714747,3716,52,0.057873486,743,0.521441603,0.244427674,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.674376736,0.072713938,Inf,1,-3.653794062,0.000258394,0.674376736,0.123619906,0.183309862,tumor16SProximity_v3,MTA1,NA,334,0.067814855,3716,205,0.192462988,743,0.003217937,-0.568373327,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.011529429,0.126521945,Inf,1,0.09164923,0.926976736,1.011529429,0.093313314,0.092249727,tumor16SProximity_v3,MTA3,NA,232,0.058396125,3716,96,0.115746972,743,0.960128345,0.016538293,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.974339332,1.447421009,Inf,1,2.239911616,0.025096661,2.974339332,0.016041148,0.00539318,tumor16SProximity_v3,MTAP,NA,43,0.010764263,3716,5,0.006729475,743,0.096888798,1.572569249,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.716412411,0.354637242,Inf,1,2.614695209,0.008930711,1.716412411,0.049782901,0.029004044,tumor16SProximity_v3,MTERF1,NA,124,0.030947255,3716,31,0.039030956,743,0.046750002,0.779396238,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.25655486,0.187264273,Inf,1,1.532401911,0.125423286,1.25655486,0.079444904,0.063224382,tumor16SProximity_v3,MTF1,NA,198,0.048708288,3716,66,0.082099596,743,0.270793302,0.329473659,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.729954678,0.110673981,Inf,1,-2.07609684,0.037884995,0.729954678,0.053779481,0.073675096,tumor16SProximity_v3,MTF2,NA,134,0.033369214,3716,81,0.092866756,743,0.124608954,-0.454121204,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.903458579,0.127150066,Inf,1,-0.721381032,0.470675113,0.903458579,0.073449871,0.081298549,tumor16SProximity_v3,MTFR1,NA,183,0.04386437,3716,86,0.098250336,743,0.638210867,-0.146469636,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.899614905,0.08122229,Inf,1,-1.171709179,0.241313836,0.899614905,0.184637662,0.205240777,tumor16SProximity_v3,MTHFD2,NA,463,0.100107643,3716,227,0.218034993,743,0.418514229,-0.152620531,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.132191145,0.361699482,Inf,1,0.388629224,0.697550445,1.132191145,0.016409846,0.014493883,tumor16SProximity_v3,MTM1,NA,43,0.011302476,3716,14,0.017496635,743,0.813896695,0.179117545,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.960589824,0.210697281,Inf,1,-0.183311275,0.854553788,0.960589824,0.033340273,0.034708126,tumor16SProximity_v3,MTMR1,NA,83,0.020182992,3716,36,0.043068641,743,0.919122099,-0.058007569,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.224974926,0.188461889,Inf,1,1.318952992,0.187184828,1.224974926,0.071464549,0.058339601,tumor16SProximity_v3,MTMR10,NA,178,0.044133477,3716,61,0.079407806,743,0.354457598,0.292752219,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.780429353,0.085391264,Inf,1,-2.265771201,0.023465396,0.780429353,0.115161097,0.147561207,tumor16SProximity_v3,MTMR12,NA,289,0.065662002,3716,156,0.164199192,743,0.092498882,-0.357660054,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.153560154,0.13339488,Inf,1,1.235350765,0.216699988,1.153560154,0.115487881,0.100114312,tumor16SProximity_v3,MTMR14,NA,289,0.068353068,3716,108,0.123822342,743,0.389568052,0.206093237,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.842410589,0.550476368,Inf,1,2.045229875,0.0408322,1.842410589,0.024916899,0.013524075,tumor16SProximity_v3,MTMR2,NA,62,0.016146394,3716,14,0.01884253,743,0.131023638,0.881594608,NS or |log2FC| < 1
