contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,msg,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,2.022603339,0.912345067,Inf,1,1.561571868,0.118388881,2.022603339,0.031575421,0.015611277,tumor16SProximity_v3,PTPN5,NA,37,0.020512821,1755,6,0.021201413,283,0.480635525,1.016213415,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.44243282,0.426352527,Inf,1,1.239368914,0.215208908,1.44243282,0.052815019,0.036615237,tumor16SProximity_v3,PTPN6,NA,63,0.034757835,1755,14,0.049469965,283,0.575644655,0.528504128,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.294311549,1.784559618,Inf,1,2.200805729,0.02774978,3.294311549,0.033764199,0.010249243,tumor16SProximity_v3,PTPN7,NA,39,0.022222222,1755,4,0.010600707,283,0.398757883,1.719977,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.888808018,0.223744886,Inf,1,-0.468244776,0.639609555,0.888808018,0.053348256,0.060022248,tumor16SProximity_v3,PTPRA,NA,64,0.033048433,1755,23,0.077738516,283,0.861907675,-0.170056264,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.520606937,0.721496894,Inf,1,0.88330373,0.377072189,1.520606937,0.024393613,0.016042024,tumor16SProximity_v3,PTPRC,NA,30,0.016524217,1755,6,0.021201413,283,0.700163354,0.604647277,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.538338687,0.529010851,Inf,1,1.252464249,0.210400748,1.538338687,0.045050897,0.029285422,tumor16SProximity_v3,PTPRCAP,NA,53,0.028490028,1755,11,0.035335689,283,0.571457679,0.621373168,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.82990446,0.826525871,Inf,1,1.337822547,0.18095429,1.82990446,0.028067011,0.015337965,tumor16SProximity_v3,PTPRE,NA,35,0.01994302,1755,6,0.021201413,283,0.542126073,0.871768327,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.741573922,0.092151994,Inf,1,-2.405982563,0.016129035,0.741573922,0.192061002,0.258991042,tumor16SProximity_v3,PTPRF,NA,235,0.112820513,1755,105,0.28975265,283,0.363721068,-0.431337584,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.745015806,0.705324621,Inf,1,1.37746688,0.168367948,1.745015806,0.037625825,0.021561882,tumor16SProximity_v3,PTPRG,NA,44,0.023931624,1755,8,0.021201413,283,0.534099944,0.803240104,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.789211112,0.156146098,Inf,1,-1.19646396,0.231515555,0.789211112,0.083062231,0.105247164,tumor16SProximity_v3,PTPRJ,NA,100,0.051282051,1755,40,0.134275618,283,0.592353877,-0.341516826,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.252743247,0.412392482,Inf,1,0.684512558,0.493651562,1.252743247,0.039637233,0.031640349,tumor16SProximity_v3,PTPRK,NA,47,0.024501425,1755,13,0.042402827,283,0.781720401,0.325090761,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.651249283,0.165867229,Inf,1,-1.683856319,0.09220944,0.651249283,0.040892529,0.062790901,tumor16SProximity_v3,PTPRM,NA,49,0.026210826,1755,24,0.081272085,283,0.458130872,-0.618718215,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.726136644,0.054060027,Inf,1,-4.298483206,1.72E-05,0.726136644,0.649413261,0.894340297,tumor16SProximity_v3,PTPRN,NA,844,0.241025641,1755,346,0.604240283,283,0.003125319,-0.461687036,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.875131511,0.103228415,Inf,1,-1.130754625,0.258158383,0.875131511,0.265550438,0.303440608,tumor16SProximity_v3,PTPRN2,NA,322,0.136752137,1755,117,0.293286219,283,0.613287446,-0.192428259,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.684450683,0.249542283,Inf,1,-1.039910868,0.298381313,0.684450683,0.020310294,0.029673861,tumor16SProximity_v3,PTPRO,NA,25,0.014245014,1755,11,0.038869258,283,0.648048552,-0.546981501,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.263250831,0.70949821,Inf,1,0.416078702,0.677352414,1.263250831,0.013409775,0.010615291,tumor16SProximity_v3,PTPRR,NA,16,0.009116809,1755,4,0.014134276,283,0.882801216,0.337141129,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.842675974,0.97105673,Inf,1,3.058393854,0.002225269,2.842675974,0.074754122,0.026297096,tumor16SProximity_v3,PTPRS,NA,89,0.046723647,1755,10,0.03180212,283,0.132210933,1.507249661,P < 0.05
Within30micronTumor / Within30um16StumorHigh,3.014993074,2.348155212,Inf,1,1.41700127,0.156482556,3.014993074,0.014713344,0.004880059,tumor16SProximity_v3,PTPRZ1,NA,17,0.009116809,1755,2,0.007067138,283,0.52157201,1.592154688,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.019710303,0.348166745,Inf,1,0.057165963,0.954412991,1.019710303,0.032416636,0.031790045,tumor16SProximity_v3,PTS,NA,38,0.01994302,1755,12,0.042402827,283,0.994656413,0.028159345,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.018309856,2.972540793,Inf,1,1.880180082,0.060083539,4.018309856,0.021415447,0.005329466,tumor16SProximity_v3,PTTG1,NA,25,0.013675214,1755,2,0.007067138,283,0.42390141,2.006588816,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.854930307,2.465115001,Inf,1,2.11010906,0.034848963,3.854930307,0.029024749,0.007529254,tumor16SProximity_v3,PTTG2,NA,33,0.017094017,1755,3,0.007067138,283,0.411472018,1.946704778,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.736044812,0.133785876,Inf,1,-1.686063185,0.09178363,0.736044812,0.087491651,0.118867289,tumor16SProximity_v3,PUF60,NA,104,0.053561254,1755,45,0.144876325,283,0.457732889,-0.442134491,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.769726245,0.15160931,Inf,1,-1.328764209,0.183925774,0.769726245,0.079589642,0.103399933,tumor16SProximity_v3,PURA,NA,96,0.049002849,1755,39,0.120141343,283,0.545272224,-0.377582657,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.631018105,0.943051628,Inf,1,0.846084402,0.397505662,1.631018105,0.01749452,0.010726135,tumor16SProximity_v3,PVALB,NA,20,0.010826211,1755,4,0.014134276,283,0.713800489,0.705772797,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.657988094,0.075775614,Inf,1,-3.634586882,0.000278426,0.657988094,0.244536795,0.371643191,tumor16SProximity_v3,PVR,NA,314,0.127635328,1755,139,0.346289753,283,0.025299954,-0.603866616,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.70835585,0.151265084,Inf,1,-1.614696876,0.106376354,0.70835585,0.067223586,0.094900869,tumor16SProximity_v3,PVRIG,NA,81,0.042165242,1755,35,0.116607774,283,0.471181729,-0.4974538,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.057107635,1.015480299,Inf,1,1.461174247,0.143967629,2.057107635,0.02466815,0.011991667,tumor16SProximity_v3,PXDN,NA,31,0.015954416,1755,5,0.017667845,283,0.512599351,1.040617283,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.697344066,0.113915555,Inf,1,-2.206687618,0.027335891,0.697344066,0.109048338,0.156376662,tumor16SProximity_v3,PXN,NA,131,0.06951567,1755,59,0.176678445,283,0.398158055,-0.520057445,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.251361178,0.344643837,Inf,1,0.814159621,0.415553514,1.251361178,0.054607389,0.043638391,tumor16SProximity_v3,PYCARD,NA,67,0.037606838,1755,17,0.056537102,283,0.731123338,0.323498251,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.885185794,0.201722253,Inf,1,-0.535167732,0.592533877,0.885185794,0.066026526,0.074590585,tumor16SProximity_v3,PYCR2,NA,80,0.042165242,1755,29,0.088339223,283,0.834191576,-0.175947797,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.728938028,0.72164221,Inf,1,1.311739097,0.18960818,1.728938028,0.032047732,0.018536079,tumor16SProximity_v3,PYCR3,NA,38,0.021082621,1755,7,0.024734982,283,0.552115432,0.789886158,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.219607533,0.348740578,Inf,1,0.694291452,0.487499451,1.219607533,0.053273985,0.043681253,tumor16SProximity_v3,PYGB,NA,63,0.033618234,1755,17,0.053003534,283,0.7764116,0.286416967,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.400427307,0.634466712,Inf,1,0.743352285,0.457268424,1.400427307,0.021800657,0.015567147,tumor16SProximity_v3,PYGL,NA,26,0.014814815,1755,6,0.021201413,283,0.755067235,0.485867098,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.495636548,1.13450225,Inf,1,2.011780054,0.044243127,2.495636548,0.039284413,0.01574124,tumor16SProximity_v3,PYROXD1,NA,46,0.025071225,1755,6,0.021201413,283,0.415980129,1.319407843,P < 0.05
Within30micronTumor / Within30um16StumorHigh,2.241649584,1.411310922,Inf,1,1.282131706,0.199796448,2.241649584,0.017590952,0.007847325,tumor16SProximity_v3,PYY,NA,21,0.011965812,1755,3,0.010600707,283,0.563454425,1.164560773,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.644735585,3.654169476,Inf,1,1.952038754,0.050933604,4.644735585,0.024082286,0.005184856,tumor16SProximity_v3,Parvimonas micra,NA,25,0.013105413,1755,2,0.007067138,283,0.417025928,2.215596469,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.464075316,0.510742115,Inf,1,1.092802858,0.274480367,1.464075316,0.041889861,0.028611821,tumor16SProximity_v3,Porphyromonas genus,NA,49,0.027350427,1755,11,0.038869258,283,0.627767517,0.549989772,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.851665867,4.430793198,Inf,1,2.333282556,0.01963332,5.851665867,0.031078334,0.005311023,tumor16SProximity_v3,Prevotella intermedia,NA,32,0.018233618,1755,2,0.007067138,283,0.367193496,2.548847393,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.884500036,0.161613389,Inf,1,-0.671708576,0.501769241,0.884500036,0.102289836,0.115647069,tumor16SProximity_v3,QDPR,NA,123,0.060968661,1755,44,0.141342756,283,0.786651537,-0.177065893,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.601460564,0.789422699,Inf,1,0.955322806,0.339414478,1.601460564,0.021011988,0.013120515,tumor16SProximity_v3,QRFPR,NA,25,0.014245014,1755,5,0.017667845,283,0.678280097,0.679388272,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.874321232,0.323827123,Inf,1,-0.362625079,0.716884974,0.874321232,0.029020895,0.033192485,tumor16SProximity_v3,QSOX1,NA,33,0.018233618,1755,12,0.035335689,283,0.901412435,-0.19376466,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.664764411,0.648227471,Inf,1,1.308958949,0.190548257,1.664764411,0.034862345,0.020941308,tumor16SProximity_v3,RAB10,NA,42,0.022792023,1755,8,0.028268551,283,0.554069496,0.735318029,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.957473856,0.22841286,Inf,1,-0.18216492,0.855453302,0.957473856,0.062535081,0.065312573,tumor16SProximity_v3,RAB11A,NA,76,0.036467236,1755,26,0.091872792,283,0.956368003,-0.062695001,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.73432985,0.111498734,Inf,1,-2.033734567,0.041978365,0.73432985,0.124550588,0.169611228,tumor16SProximity_v3,RAB11B,NA,150,0.074643875,1755,65,0.201413428,283,0.415980129,-0.445499849,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.815112009,0.142933193,Inf,1,-1.165811336,0.243690733,0.815112009,0.104236128,0.127879515,tumor16SProximity_v3,RAB11FIP1,NA,126,0.062678063,1755,49,0.130742049,283,0.600151165,-0.294929773,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.761920333,0.179669982,Inf,1,-1.153093322,0.248872082,0.761920333,0.054084012,0.070983815,tumor16SProximity_v3,RAB14,NA,65,0.033618234,1755,27,0.084805654,283,0.605662407,-0.392287939,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.429592054,1.126471738,Inf,1,1.914655787,0.055536416,2.429592054,0.037795771,0.015556427,tumor16SProximity_v3,RAB18,NA,44,0.021652422,1755,6,0.017667845,283,0.420541115,1.280714095,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.687967534,0.202845489,Inf,1,-1.268498681,0.204619922,0.687967534,0.030845377,0.044835512,tumor16SProximity_v3,RAB1A,NA,37,0.01994302,1755,19,0.060070671,283,0.566424245,-0.53958761,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.967805435,0.177983131,Inf,1,-0.177941959,0.858768558,0.967805435,0.099904983,0.103228376,tumor16SProximity_v3,RAB1B,NA,119,0.064957265,1755,40,0.130742049,283,0.958105554,-0.047211054,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.096953648,0.347793402,Inf,1,0.291864995,0.770389848,1.096953648,0.0368126,0.033558939,tumor16SProximity_v3,RAB22A,NA,44,0.025071225,1755,13,0.045936396,283,0.925123804,0.133502566,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.34736109,0.347092095,Inf,1,1.157366956,0.247122469,1.34736109,0.07480583,0.055520254,tumor16SProximity_v3,RAB24,NA,90,0.045584046,1755,21,0.074204947,283,0.603783999,0.430136542,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.713519996,0.102378653,Inf,1,-2.352492141,0.018648084,0.713519996,0.144302985,0.202240983,tumor16SProximity_v3,RAB27A,NA,176,0.083760684,1755,79,0.233215548,283,0.367193496,-0.486974235,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.20205803,0.608042855,Inf,1,0.363824497,0.715989069,1.20205803,0.016360911,0.01361075,tumor16SProximity_v3,RAB27B,NA,20,0.011396011,1755,5,0.017667845,283,0.901221523,0.265506545,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.909403458,0.27286042,Inf,1,-0.316509093,0.751616124,0.909403458,0.035903073,0.039479807,tumor16SProximity_v3,RAB28,NA,43,0.023931624,1755,15,0.049469965,283,0.914940117,-0.137007604,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.671000129,0.156885289,Inf,1,-1.706467358,0.087921099,0.671000129,0.051566249,0.076849835,tumor16SProximity_v3,RAB2A,NA,62,0.033618234,1755,29,0.091872792,283,0.450436253,-0.575615051,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.923496836,2.281555817,Inf,1,1.374619116,0.169249559,2.923496836,0.015301019,0.005233807,tumor16SProximity_v3,RAB31,NA,18,0.00968661,1755,2,0.007067138,283,0.534385807,1.54769503,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.800299299,0.215412501,Inf,1,-0.827631972,0.407878956,0.800299299,0.043569462,0.054441459,tumor16SProximity_v3,RAB37,NA,53,0.027920228,1755,21,0.070671378,283,0.723595771,-0.32138845,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.673647732,0.272643899,Inf,1,-0.976083313,0.32902318,0.673647732,0.015635571,0.023210307,tumor16SProximity_v3,RAB3IP,NA,19,0.01025641,1755,9,0.03180212,283,0.669201523,-0.569933728,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.946167585,0.24930627,Inf,1,-0.210009667,0.833660128,0.946167585,0.049379111,0.052188547,tumor16SProximity_v3,RAB40B,NA,59,0.033048433,1755,20,0.060070671,283,0.947364225,-0.079832359,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.933776659,0.349014277,Inf,1,-0.183317722,0.854548729,0.933776659,0.026494284,0.028373256,tumor16SProximity_v3,RAB4A,NA,32,0.017663818,1755,11,0.03180212,283,0.956348778,-0.098850568,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.307295008,0.536397488,Inf,1,0.653065942,0.513713768,1.307295008,0.028230422,0.02159453,tumor16SProximity_v3,RAB5A,NA,33,0.017663818,1755,8,0.024734982,283,0.792187816,0.38658474,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.865971933,0.255745919,Inf,1,-0.48726396,0.626071284,0.865971933,0.035497573,0.040991597,tumor16SProximity_v3,RAB5B,NA,43,0.024501425,1755,16,0.053003534,283,0.853030753,-0.207607828,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.035214669,0.1993338,Inf,1,0.179736468,0.857359462,1.035214669,0.113210149,0.109359104,tumor16SProximity_v3,RAB5C,NA,138,0.066096866,1755,42,0.127208481,283,0.957893849,0.049929966,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.260706623,0.365210533,Inf,1,0.799732955,0.423865535,1.260706623,0.050925836,0.040394677,tumor16SProximity_v3,RAB6A,NA,62,0.034757835,1755,16,0.056537102,283,0.73445461,0.334232588,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.470212849,0.628301524,Inf,1,0.901845013,0.367139204,1.470212849,0.025848444,0.01758143,tumor16SProximity_v3,RAB7A,NA,32,0.017663818,1755,7,0.024734982,283,0.694596799,0.556025035,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.831107461,0.275703672,Inf,1,-0.557670132,0.577069657,0.831107461,0.030495521,0.036692632,tumor16SProximity_v3,RAB8A,NA,36,0.018803419,1755,14,0.045936396,283,0.825319834,-0.266893068,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.26207513,0.383916717,Inf,1,0.76515864,0.444177085,1.26207513,0.046645779,0.03695959,tumor16SProximity_v3,RABEP1,NA,56,0.02962963,1755,14,0.049469965,283,0.747005029,0.335797795,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.967646084,0.189806559,Inf,1,-0.167669605,0.86684321,0.967646084,0.092250392,0.095334847,tumor16SProximity_v3,RAC1,NA,110,0.056980057,1755,36,0.120141343,283,0.961880488,-0.047448616,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.621261013,0.536134826,Inf,1,1.461200006,0.143960561,1.621261013,0.053305731,0.032879179,tumor16SProximity_v3,RAC2,NA,64,0.031908832,1755,12,0.042402827,283,0.512599351,0.697116374,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.077344218,0.473000587,Inf,1,0.169684818,0.865258015,1.077344218,0.01727038,0.016030513,tumor16SProximity_v3,RAC3,NA,23,0.013105413,1755,7,0.024734982,283,0.961242228,0.107479273,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.932151758,0.106208419,Inf,1,-0.616642763,0.537470382,0.932151758,0.274863455,0.294869856,tumor16SProximity_v3,RACK1,NA,334,0.148717949,1755,114,0.296819788,283,0.802340944,-0.101363244,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.519236953,0.632328383,Inf,1,1.004790194,0.314997887,1.519236953,0.027781045,0.018286183,tumor16SProximity_v3,RAD1,NA,33,0.018803419,1755,7,0.024734982,283,0.656549009,0.603346903,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.858606581,0.183762509,Inf,1,-0.712277036,0.476293241,0.858606581,0.072750014,0.084730324,tumor16SProximity_v3,RAD21,NA,89,0.046153846,1755,34,0.113074205,283,0.770550825,-0.219930865,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.93259202,0.151425351,Inf,1,-0.429803989,0.667338231,0.93259202,0.127685108,0.136914219,tumor16SProximity_v3,RAD23A,NA,155,0.078062678,1755,53,0.169611307,283,0.877523501,-0.10068201,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.881732898,0.201221212,Inf,1,-0.551533731,0.58126785,0.881732898,0.061633682,0.069900626,tumor16SProximity_v3,RAD23B,NA,76,0.043304843,1755,27,0.077738516,283,0.828142505,-0.181586406,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.665593051,0.203045396,Inf,1,-1.334418385,0.182066778,0.665593051,0.028133632,0.042268519,tumor16SProximity_v3,RAD50,NA,36,0.020512821,1755,16,0.053003534,283,0.542687227,-0.587287724,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.446655984,0.787686763,Inf,1,0.678168671,0.497664754,1.446655984,0.019522992,0.013495255,tumor16SProximity_v3,RAD51,NA,22,0.011965812,1755,5,0.014134276,283,0.784256699,0.532721889,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.876747737,0.368096918,Inf,1,-0.313297556,0.754054607,0.876747737,0.018412148,0.021000508,tumor16SProximity_v3,RAD51C,NA,22,0.011965812,1755,8,0.028268551,283,0.916268861,-0.189766293,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.761332721,0.521292261,Inf,1,1.912629457,0.055795506,1.761332721,0.067588284,0.038373377,tumor16SProximity_v3,RAD52,NA,81,0.039316239,1755,15,0.053003534,283,0.420541115,0.816667464,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.666979321,0.500813124,Inf,1,1.700930734,0.088955995,1.666979321,0.065265459,0.039151931,tumor16SProximity_v3,RAD9A,NA,77,0.038176638,1755,15,0.049469965,283,0.451650855,0.737236208,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.823025142,0.825303855,Inf,1,1.326446793,0.184691748,1.823025142,0.028717896,0.01575288,tumor16SProximity_v3,RAE1,NA,34,0.018803419,1755,6,0.017667845,283,0.546556662,0.866334458,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.566082468,0.627817748,Inf,1,1.118969608,0.263153105,1.566082468,0.038579159,0.024634181,tumor16SProximity_v3,RAET1G,NA,41,0.022792023,1755,9,0.024734982,283,0.618044035,0.647160185,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.75463331,0.687399556,Inf,1,1.435205961,0.151228415,1.75463331,0.03892134,0.022182036,tumor16SProximity_v3,RAF1,NA,46,0.023931624,1755,8,0.028268551,283,0.518557369,0.811169562,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.291381652,1.49402089,Inf,1,1.271675995,0.203488263,2.291381652,0.017311997,0.007555266,tumor16SProximity_v3,RAG1,NA,20,0.011396011,1755,3,0.010600707,283,0.56553346,1.196217774,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.805957576,0.654266953,Inf,1,1.63157439,0.102769177,1.805957576,0.050535987,0.027982931,tumor16SProximity_v3,RALA,NA,56,0.028490028,1755,11,0.038869258,283,0.468663697,0.852764003,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.889144577,0.176086743,Inf,1,-0.593289541,0.552987397,0.889144577,0.093418739,0.105065859,tumor16SProximity_v3,RALGDS,NA,112,0.05982906,1755,40,0.130742049,283,0.810270127,-0.169510072,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.624529893,0.085044703,Inf,1,-3.457020104,0.000546184,0.624529893,0.157686311,0.252488011,tumor16SProximity_v3,RAMP1,NA,192,0.092877493,1755,97,0.279151943,283,0.044858963,-0.679157468,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.488071708,0.757758926,Inf,1,0.780565426,0.435058133,1.488071708,0.025251996,0.01696961,tumor16SProximity_v3,RAMP2,NA,29,0.015954416,1755,6,0.021201413,283,0.743013877,0.57344405,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,7.665511607,4.755514996,Inf,1,3.283048649,0.001026909,7.665511607,0.05981398,0.007802999,tumor16SProximity_v3,RAMP3,NA,61,0.031339031,1755,3,0.007067138,283,0.074650274,2.938382083,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.780863159,0.187733193,Inf,1,-1.028857403,0.303546688,0.780863159,0.053329602,0.068295708,tumor16SProximity_v3,RANGAP1,NA,64,0.034188034,1755,26,0.077738516,283,0.650723491,-0.356858347,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.653788034,0.186097614,Inf,1,-1.492988862,0.135440103,0.653788034,0.03863101,0.059087973,tumor16SProximity_v3,RAP1A,NA,47,0.025641026,1755,21,0.06360424,283,0.500351605,-0.613105123,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.30335163,0.463983187,Inf,1,0.74422705,0.456739126,1.30335163,0.037163309,0.028513647,tumor16SProximity_v3,RAP1B,NA,44,0.023361823,1755,11,0.038869258,283,0.75486536,0.38222636,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.64380463,0.139900197,Inf,1,-2.026485972,0.042715009,0.64380463,0.058025634,0.090129259,tumor16SProximity_v3,RAP1GAP,NA,70,0.038176638,1755,35,0.09540636,283,0.415980129,-0.635305142,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.584065788,1.010713897,Inf,1,2.427214226,0.015215269,2.584065788,0.054510492,0.021094855,tumor16SProximity_v3,RAP1GDS1,NA,64,0.030769231,1755,8,0.024734982,283,0.358355487,1.3696428,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.699019393,0.274701094,Inf,1,-0.911181749,0.362199619,0.699019393,0.018732724,0.026798576,tumor16SProximity_v3,RAP2B,NA,22,0.012535613,1755,10,0.03180212,283,0.692128954,-0.516595615,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.824159285,0.817708193,Inf,1,1.340988395,0.17992422,1.824159285,0.028441316,0.015591465,tumor16SProximity_v3,RAP2C,NA,34,0.018233618,1755,6,0.021201413,283,0.542126073,0.86723171,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.840210455,0.164284136,Inf,1,-0.890427168,0.37323656,0.840210455,0.086984547,0.103527094,tumor16SProximity_v3,RAPGEF1,NA,106,0.054700855,1755,38,0.130742049,283,0.697575057,-0.251177358,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.677244125,0.723322768,Inf,1,1.199174514,0.230460095,1.677244125,0.030055727,0.017919709,tumor16SProximity_v3,RAPGEF2,NA,35,0.019373219,1755,7,0.024734982,283,0.591765053,0.74609269,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.015139552,0.439455149,Inf,1,0.034710211,0.972310819,1.015139552,0.02430323,0.023940777,tumor16SProximity_v3,RAPGEF3,NA,29,0.015384615,1755,8,0.028268551,283,0.99999345,0.021678069,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.669928428,0.111841382,Inf,1,-2.399495346,0.016417689,0.669928428,0.102912237,0.153616763,tumor16SProximity_v3,RAPGEF4,NA,125,0.059259259,1755,59,0.173144876,283,0.366227066,-0.577921122,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.221688155,0.68414811,Inf,1,0.35755863,0.720673642,1.221688155,0.012930606,0.010584212,tumor16SProximity_v3,RAPGEF5,NA,16,0.009116809,1755,4,0.014134276,283,0.901714026,0.288876073,NS or |log2FC| < 1
