contrast,p.value,fold_change,counts_1,ncells_1,counts_2,ncells_2,target
16Spos_tumor / 16Sneg_tumor,0.16319124,1.343582819,29,164,2279,39686,ENO2
16Spos_tumor / 16Sneg_tumor,0.382217753,0.656368035,5,164,1020,39686,ENPP2
16Spos_tumor / 16Sneg_tumor,0.541002465,0.805187738,9,164,1366,39686,ENPP4
16Spos_tumor / 16Sneg_tumor,0.648528529,1.254135142,5,164,484,39686,ENPP6
16Spos_tumor / 16Sneg_tumor,0.695204127,1.049020307,82,164,10048,39686,ENSA
16Spos_tumor / 16Sneg_tumor,0.708909099,1.086234091,24,164,3339,39686,ENTPD2
16Spos_tumor / 16Sneg_tumor,0.361600978,0.759485964,12,164,1982,39686,ENTPD4
16Spos_tumor / 16Sneg_tumor,0.245837497,1.472859028,11,164,958,39686,ENY2
16Spos_tumor / 16Sneg_tumor,0.240340156,1.642643845,7,164,575,39686,EOMES
16Spos_tumor / 16Sneg_tumor,0.25365138,1.339941786,16,164,1497,39686,EP300
16Spos_tumor / 16Sneg_tumor,0.619723822,1.143309217,15,164,1452,39686,EP400
16Spos_tumor / 16Sneg_tumor,0.874177128,1.048799652,13,164,1304,39686,EPB41
16Spos_tumor / 16Sneg_tumor,0.790349114,0.919459433,11,164,1725,39686,EPB41L1
16Spos_tumor / 16Sneg_tumor,0.694408206,1.115124051,17,164,1640,39686,EPB41L4A
16Spos_tumor / 16Sneg_tumor,0.018355995,0.413596575,8,164,2300,39686,EPB41L5
16Spos_tumor / 16Sneg_tumor,0.501977738,1.182528899,19,164,1810,39686,EPC1
16Spos_tumor / 16Sneg_tumor,0.375159604,0.862254554,42,164,7348,39686,EPCAM
16Spos_tumor / 16Sneg_tumor,0.639892508,0.888468849,19,164,3402,39686,EPHA2
16Spos_tumor / 16Sneg_tumor,0.892757495,1.050745197,9,164,1057,39686,EPHA4
16Spos_tumor / 16Sneg_tumor,0.166760903,1.618953317,11,164,761,39686,EPHA6
16Spos_tumor / 16Sneg_tumor,0.631197271,1.160655964,16,164,1443,39686,EPHA7
16Spos_tumor / 16Sneg_tumor,0.461307165,0.709168929,5,164,935,39686,EPHB1
16Spos_tumor / 16Sneg_tumor,0.212742562,0.589376001,6,164,1517,39686,EPHB2
16Spos_tumor / 16Sneg_tumor,0.868810831,1.069556629,7,164,969,39686,EPHB3
16Spos_tumor / 16Sneg_tumor,0.961683085,0.990142485,29,164,3829,39686,EPHB4
16Spos_tumor / 16Sneg_tumor,0.687964137,0.884638975,13,164,1559,39686,EPHB6
16Spos_tumor / 16Sneg_tumor,0.363673659,0.696247561,7,164,1180,39686,EPHX2
16Spos_tumor / 16Sneg_tumor,0.03115376,0.395206029,6,164,1645,39686,EPM2AIP1
16Spos_tumor / 16Sneg_tumor,0.450143288,1.103878902,75,164,9240,39686,EPN1
16Spos_tumor / 16Sneg_tumor,0.437389999,1.229270731,17,164,1662,39686,EPN2
16Spos_tumor / 16Sneg_tumor,0.301701414,1.462371182,10,164,833,39686,EPO
16Spos_tumor / 16Sneg_tumor,0.725940815,1.106229936,15,164,1636,39686,EPOR
16Spos_tumor / 16Sneg_tumor,0.978554142,0.987790175,5,164,540,39686,EPS15
16Spos_tumor / 16Sneg_tumor,0.707709437,0.919155476,24,164,3407,39686,EPS15L1
16Spos_tumor / 16Sneg_tumor,0.712998082,0.898000808,14,164,1504,39686,ERAP1
16Spos_tumor / 16Sneg_tumor,0.341496218,0.504042575,2,164,572,39686,ERAP2
16Spos_tumor / 16Sneg_tumor,0.01210246,1.27052821,357,164,64767,39686,ERBB2
16Spos_tumor / 16Sneg_tumor,0.144640973,0.744332094,28,164,5621,39686,ERBB3
16Spos_tumor / 16Sneg_tumor,0.405643536,1.162274653,42,164,3236,39686,ERC1
16Spos_tumor / 16Sneg_tumor,0.14120282,1.752594303,9,164,561,39686,ERC2
16Spos_tumor / 16Sneg_tumor,0.716116944,1.090865811,21,164,2389,39686,ERCC1
16Spos_tumor / 16Sneg_tumor,0.732273674,0.902622065,12,164,1749,39686,ERCC2
16Spos_tumor / 16Sneg_tumor,0.001735643,1.975946032,23,164,1436,39686,ERCC3
16Spos_tumor / 16Sneg_tumor,0.830311538,0.905826027,5,164,740,39686,ERCC6
16Spos_tumor / 16Sneg_tumor,0.37915736,0.688600018,6,164,912,39686,ERCC6L2
16Spos_tumor / 16Sneg_tumor,0.026929745,1.753270911,21,164,1539,39686,ERCC8
16Spos_tumor / 16Sneg_tumor,0.988727102,1.16E-07,0,164,336,39686,EREG
16Spos_tumor / 16Sneg_tumor,0.601538554,0.756276041,4,164,633,39686,ERG
16Spos_tumor / 16Sneg_tumor,0.812704697,1.076227827,12,164,1512,39686,ERG28
16Spos_tumor / 16Sneg_tumor,0.343645954,1.21567441,30,164,3453,39686,ERLEC1
16Spos_tumor / 16Sneg_tumor,0.59647016,0.86217145,14,164,1958,39686,ERMP1
16Spos_tumor / 16Sneg_tumor,0.879570582,1.044526687,14,164,1886,39686,ERN1
16Spos_tumor / 16Sneg_tumor,0.259014808,1.25188312,32,164,3953,39686,ERO1A
16Spos_tumor / 16Sneg_tumor,0.051140037,0.720921239,42,164,6354,39686,ERP29
16Spos_tumor / 16Sneg_tumor,0.649157141,0.887743315,17,164,1790,39686,ERP44
16Spos_tumor / 16Sneg_tumor,0.218240124,0.689678462,15,164,3205,39686,ERRFI1
16Spos_tumor / 16Sneg_tumor,0.788692985,1.076291165,16,164,1694,39686,ESCO1
16Spos_tumor / 16Sneg_tumor,0.55792377,1.120759418,51,164,2672,39686,ESR1
16Spos_tumor / 16Sneg_tumor,0.236777895,0.295456044,1,164,450,39686,ESR2
16Spos_tumor / 16Sneg_tumor,0.083048171,1.337339598,42,164,5057,39686,ESRRA
16Spos_tumor / 16Sneg_tumor,0.263737475,1.535991377,8,164,654,39686,ESRRB
16Spos_tumor / 16Sneg_tumor,0.971852643,1.014040785,7,164,805,39686,ESYT1
16Spos_tumor / 16Sneg_tumor,0.22208316,0.771797557,26,164,3808,39686,ESYT2
16Spos_tumor / 16Sneg_tumor,0.584136286,1.122887638,26,164,2786,39686,ETF1
16Spos_tumor / 16Sneg_tumor,0.396551578,1.166156089,37,164,3514,39686,ETFA
16Spos_tumor / 16Sneg_tumor,0.168199443,0.806523676,55,164,9557,39686,ETFB
16Spos_tumor / 16Sneg_tumor,0.1065612,0.710061099,26,164,4645,39686,ETNK1
16Spos_tumor / 16Sneg_tumor,0.148256347,0.632062773,11,164,2394,39686,ETS2
16Spos_tumor / 16Sneg_tumor,0.944226311,1.019996411,15,164,2527,39686,ETV1
16Spos_tumor / 16Sneg_tumor,0.703097032,0.878930146,10,164,1754,39686,ETV4
16Spos_tumor / 16Sneg_tumor,0.231334048,1.29725684,31,164,3002,39686,ETV5
16Spos_tumor / 16Sneg_tumor,0.776140194,0.929329897,17,164,2288,39686,ETV6
16Spos_tumor / 16Sneg_tumor,0.268651661,1.516542329,9,164,768,39686,ETV7
16Spos_tumor / 16Sneg_tumor,0.113273924,0.555853099,8,164,1338,39686,EVI5
16Spos_tumor / 16Sneg_tumor,0.345110123,1.178192281,40,164,3497,39686,EWSR1
16Spos_tumor / 16Sneg_tumor,0.000841529,2.900397234,12,164,502,39686,EXO1
16Spos_tumor / 16Sneg_tumor,0.025484013,1.436610798,57,164,4188,39686,EXOC4
16Spos_tumor / 16Sneg_tumor,0.502395534,0.670685629,3,164,565,39686,EXOC6
16Spos_tumor / 16Sneg_tumor,0.246227963,1.182869694,62,164,6370,39686,EXOC7
16Spos_tumor / 16Sneg_tumor,0.917354811,1.04076242,8,164,921,39686,EXOG
16Spos_tumor / 16Sneg_tumor,0.918615136,1.017180054,44,164,5029,39686,EXOSC1
16Spos_tumor / 16Sneg_tumor,0.893544384,0.956776739,10,164,1235,39686,EXOSC3
16Spos_tumor / 16Sneg_tumor,0.462277773,0.843714886,21,164,3074,39686,EXOSC4
16Spos_tumor / 16Sneg_tumor,0.19195382,0.661019871,11,164,2146,39686,EXOSC5
16Spos_tumor / 16Sneg_tumor,0.569607902,0.829646606,10,164,1499,39686,EXT1
16Spos_tumor / 16Sneg_tumor,0.722031969,1.12695548,10,164,1232,39686,EXTL3
16Spos_tumor / 16Sneg_tumor,0.303647321,0.615082315,5,164,925,39686,EYA1
16Spos_tumor / 16Sneg_tumor,0.730219114,1.128614695,10,164,1253,39686,EYA4
16Spos_tumor / 16Sneg_tumor,0.51277374,0.709008388,4,164,673,39686,EZH2
16Spos_tumor / 16Sneg_tumor,0.290236004,0.8789015,95,164,14181,39686,EZR
16Spos_tumor / 16Sneg_tumor,0.566420846,0.73945285,4,164,686,39686,F10
16Spos_tumor / 16Sneg_tumor,0.467223238,0.900965719,57,164,7527,39686,F11R
16Spos_tumor / 16Sneg_tumor,0.074404472,0.16459735,1,164,893,39686,F12
16Spos_tumor / 16Sneg_tumor,0.712689543,0.852412396,6,164,900,39686,F2
16Spos_tumor / 16Sneg_tumor,0.358624573,0.576357051,3,164,662,39686,F2RL1
16Spos_tumor / 16Sneg_tumor,0.488162621,0.84120168,21,164,3247,39686,F2RL3
16Spos_tumor / 16Sneg_tumor,0.105375265,0.305732296,2,164,790,39686,F8
16Spos_tumor / 16Sneg_tumor,0.249880682,1.29259903,24,164,2857,39686,FA2H
16Spos_tumor / 16Sneg_tumor,0.549526533,0.83917826,15,164,1685,39686,FAAH2
16Spos_tumor / 16Sneg_tumor,0.477174247,0.82862943,17,164,2317,39686,FAAP20
16Spos_tumor / 16Sneg_tumor,0.954441209,1.014878551,19,164,2752,39686,FAAP24
16Spos_tumor / 16Sneg_tumor,0.640465674,0.833162511,8,164,1125,39686,FABP1
16Spos_tumor / 16Sneg_tumor,0.886822213,0.948408447,9,164,926,39686,FABP3
16Spos_tumor / 16Sneg_tumor,0.368443711,1.38820297,10,164,919,39686,FABP4
16Spos_tumor / 16Sneg_tumor,0.492901928,0.844904554,20,164,2698,39686,FABP5
16Spos_tumor / 16Sneg_tumor,0.486754818,1.387191763,6,164,585,39686,FABP7
16Spos_tumor / 16Sneg_tumor,0.313957065,1.14342491,83,164,8681,39686,FADD
16Spos_tumor / 16Sneg_tumor,0.107926754,1.453419253,26,164,2075,39686,FADS1
16Spos_tumor / 16Sneg_tumor,0.282540326,0.769031813,27,164,3665,39686,FADS2
16Spos_tumor / 16Sneg_tumor,0.359308443,1.317671506,12,164,1131,39686,FAF2
16Spos_tumor / 16Sneg_tumor,0.882899634,1.039676365,16,164,2019,39686,FAM120B
16Spos_tumor / 16Sneg_tumor,0.442648663,0.698497498,5,164,906,39686,FAM124B
16Spos_tumor / 16Sneg_tumor,0.522261437,0.917364132,73,164,9302,39686,FAM177A1
16Spos_tumor / 16Sneg_tumor,0.440154376,0.673237689,4,164,703,39686,FAM30A
16Spos_tumor / 16Sneg_tumor,0.797960361,1.057740038,24,164,2992,39686,FAM3A
16Spos_tumor / 16Sneg_tumor,0.770389199,1.055922183,35,164,4368,39686,FAM3C
16Spos_tumor / 16Sneg_tumor,0.968468026,1.00698344,42,164,5319,39686,FAM91A1
16Spos_tumor / 16Sneg_tumor,0.372754358,1.253787211,22,164,2283,39686,FANCA
16Spos_tumor / 16Sneg_tumor,0.367124135,1.467203057,7,164,616,39686,FANCB
16Spos_tumor / 16Sneg_tumor,0.865949961,1.052918185,13,164,1313,39686,FANCC
16Spos_tumor / 16Sneg_tumor,0.263703655,1.387431577,13,164,1157,39686,FANCE
16Spos_tumor / 16Sneg_tumor,0.152422819,1.480832382,16,164,1243,39686,FANCF
16Spos_tumor / 16Sneg_tumor,0.514044095,0.814593409,12,164,1815,39686,FANCG
16Spos_tumor / 16Sneg_tumor,0.454102133,1.191134019,22,164,2278,39686,FANCL
16Spos_tumor / 16Sneg_tumor,0.819131819,0.962273229,59,164,8722,39686,FAP
16Spos_tumor / 16Sneg_tumor,0.408989697,0.810275394,18,164,2228,39686,FAR1
16Spos_tumor / 16Sneg_tumor,0.080537868,0.474834627,6,164,1584,39686,FAR2
16Spos_tumor / 16Sneg_tumor,0.868993684,0.938573227,8,164,943,39686,FAS
16Spos_tumor / 16Sneg_tumor,0.791933626,1.114263171,8,164,868,39686,FASLG
16Spos_tumor / 16Sneg_tumor,0.026202622,1.35329633,119,164,11946,39686,FASN
16Spos_tumor / 16Sneg_tumor,0.505408113,0.497266786,1,164,257,39686,FAT4
16Spos_tumor / 16Sneg_tumor,0.936971924,1.026764315,11,164,1293,39686,FBN2
16Spos_tumor / 16Sneg_tumor,0.216294471,1.563404056,9,164,863,39686,FBP1
16Spos_tumor / 16Sneg_tumor,0.45229005,1.162824071,30,164,2850,39686,FBXL12
16Spos_tumor / 16Sneg_tumor,0.016236793,2.055984598,15,164,768,39686,FBXL13
16Spos_tumor / 16Sneg_tumor,0.289237516,0.704248841,10,164,2010,39686,FBXL15
16Spos_tumor / 16Sneg_tumor,0.751666434,1.078415883,22,164,4157,39686,FBXL18
16Spos_tumor / 16Sneg_tumor,0.899748597,1.06010166,5,164,597,39686,FBXL3
16Spos_tumor / 16Sneg_tumor,0.90093025,1.03814138,14,164,1583,39686,FBXL4
16Spos_tumor / 16Sneg_tumor,0.809814107,1.047470948,34,164,3884,39686,FBXL5
16Spos_tumor / 16Sneg_tumor,0.254244421,0.671619412,9,164,1632,39686,FBXO11
16Spos_tumor / 16Sneg_tumor,0.10257782,1.34592197,46,164,2677,39686,FBXO21
16Spos_tumor / 16Sneg_tumor,0.487002932,1.204529135,16,164,1669,39686,FBXO22
16Spos_tumor / 16Sneg_tumor,0.781294146,0.910460012,10,164,1352,39686,FBXO25
16Spos_tumor / 16Sneg_tumor,0.829529579,0.94365719,17,164,1686,39686,FBXO27
16Spos_tumor / 16Sneg_tumor,0.643129146,1.125014064,19,164,2023,39686,FBXO3
16Spos_tumor / 16Sneg_tumor,0.604441145,1.164615527,13,164,1377,39686,FBXO31
16Spos_tumor / 16Sneg_tumor,0.932333241,1.021870643,20,164,2180,39686,FBXO32
16Spos_tumor / 16Sneg_tumor,0.057762152,1.438567543,37,164,3009,39686,FBXO33
16Spos_tumor / 16Sneg_tumor,0.299770978,0.660135318,7,164,1397,39686,FBXO4
16Spos_tumor / 16Sneg_tumor,0.857149775,1.048222952,18,164,1910,39686,FBXO44
16Spos_tumor / 16Sneg_tumor,0.972477077,0.988709564,11,164,1304,39686,FBXO5
16Spos_tumor / 16Sneg_tumor,0.351469585,1.268509765,20,164,1504,39686,FBXO6
16Spos_tumor / 16Sneg_tumor,0.995400674,1.001206631,28,164,2555,39686,FBXO7
16Spos_tumor / 16Sneg_tumor,0.086259542,1.455697104,26,164,1965,39686,FBXO9
16Spos_tumor / 16Sneg_tumor,0.256197017,1.26075337,30,164,2635,39686,FBXW11
16Spos_tumor / 16Sneg_tumor,0.449648664,1.179785485,25,164,2526,39686,FBXW2
16Spos_tumor / 16Sneg_tumor,0.535477663,1.130496395,34,164,3270,39686,FBXW4
16Spos_tumor / 16Sneg_tumor,0.854903338,0.965293826,31,164,4043,39686,FBXW5
16Spos_tumor / 16Sneg_tumor,0.727670316,1.112275642,13,164,1659,39686,FBXW7
16Spos_tumor / 16Sneg_tumor,0.72545894,1.139222475,8,164,868,39686,FBXW8
16Spos_tumor / 16Sneg_tumor,0.308500399,0.685100907,8,164,1538,39686,FCAR
16Spos_tumor / 16Sneg_tumor,0.964430571,1.023823391,4,164,505,39686,FCER1A
16Spos_tumor / 16Sneg_tumor,0.189934602,0.559863605,6,164,1321,39686,FCER2
16Spos_tumor / 16Sneg_tumor,0.792791232,0.913193826,13,164,3232,39686,FCGBP
16Spos_tumor / 16Sneg_tumor,0.382867095,1.308246509,14,164,1539,39686,FCGR2B
16Spos_tumor / 16Sneg_tumor,0.407060119,0.640775909,4,164,821,39686,FCRL2
16Spos_tumor / 16Sneg_tumor,0.453475891,1.376833019,7,164,649,39686,FCRL4
16Spos_tumor / 16Sneg_tumor,0.727786555,0.849901755,5,164,752,39686,FCRL5
16Spos_tumor / 16Sneg_tumor,0.85762023,1.086852153,5,164,568,39686,FCRLA
16Spos_tumor / 16Sneg_tumor,0.375516412,0.828856998,26,164,3392,39686,FDFT1
16Spos_tumor / 16Sneg_tumor,0.25297048,1.232256524,35,164,3571,39686,FDPS
16Spos_tumor / 16Sneg_tumor,0.494837629,0.792188493,9,164,1462,39686,FDX1
16Spos_tumor / 16Sneg_tumor,0.683923359,1.135018832,12,164,1448,39686,FEN1
16Spos_tumor / 16Sneg_tumor,0.981584236,0.991217363,8,164,854,39686,FER
16Spos_tumor / 16Sneg_tumor,0.183524314,0.614576648,8,164,1681,39686,FEZ1
16Spos_tumor / 16Sneg_tumor,0.74157521,1.097032088,15,164,1682,39686,FEZ2
16Spos_tumor / 16Sneg_tumor,0.090343439,1.585551379,18,164,1638,39686,FFAR3
16Spos_tumor / 16Sneg_tumor,0.861597217,1.071970858,7,164,877,39686,FFAR4
16Spos_tumor / 16Sneg_tumor,0.574038188,0.660964492,2,164,403,39686,FGA
16Spos_tumor / 16Sneg_tumor,0.018865602,1.489643019,45,164,3345,39686,FGD4
16Spos_tumor / 16Sneg_tumor,0.690196015,1.195739143,6,164,658,39686,FGF1
16Spos_tumor / 16Sneg_tumor,0.297685674,0.466088634,2,164,569,39686,FGF10
16Spos_tumor / 16Sneg_tumor,0.601262879,1.192289002,11,164,876,39686,FGF11
16Spos_tumor / 16Sneg_tumor,0.73139055,1.133949152,10,164,936,39686,FGF12
16Spos_tumor / 16Sneg_tumor,0.290229883,1.489329687,8,164,677,39686,FGF13
16Spos_tumor / 16Sneg_tumor,0.761709206,1.141420054,6,164,680,39686,FGF14
16Spos_tumor / 16Sneg_tumor,0.873794372,0.919231842,4,164,579,39686,FGF17
16Spos_tumor / 16Sneg_tumor,0.152249715,0.466087751,4,164,897,39686,FGF18
16Spos_tumor / 16Sneg_tumor,0.494810076,1.302930451,8,164,779,39686,FGF19
16Spos_tumor / 16Sneg_tumor,0.889339026,0.948856891,8,164,1019,39686,FGF2
16Spos_tumor / 16Sneg_tumor,0.996340901,1.002303503,5,164,602,39686,FGF20
16Spos_tumor / 16Sneg_tumor,0.325869303,0.68006457,7,164,1358,39686,FGF21
16Spos_tumor / 16Sneg_tumor,0.736387576,0.877449838,8,164,1209,39686,FGF22
16Spos_tumor / 16Sneg_tumor,0.975690136,1.011354225,9,164,1020,39686,FGF23
16Spos_tumor / 16Sneg_tumor,0.172422767,0.529080387,5,164,1151,39686,FGF3
16Spos_tumor / 16Sneg_tumor,0.895703879,1.049531651,9,164,1003,39686,FGF4
16Spos_tumor / 16Sneg_tumor,0.593340728,1.233969576,7,164,716,39686,FGF5
16Spos_tumor / 16Sneg_tumor,0.277921649,0.335089857,1,164,370,39686,FGF6
16Spos_tumor / 16Sneg_tumor,0.476879795,0.692170331,4,164,777,39686,FGF7
16Spos_tumor / 16Sneg_tumor,0.503561814,0.729939666,5,164,855,39686,FGF8
16Spos_tumor / 16Sneg_tumor,0.214605038,1.513327605,12,164,1044,39686,FGF9
16Spos_tumor / 16Sneg_tumor,0.85862522,1.089927999,5,164,579,39686,FGFBP2
16Spos_tumor / 16Sneg_tumor,0.19877526,0.609069051,8,164,1057,39686,FGFR1
16Spos_tumor / 16Sneg_tumor,0.756649118,0.88764168,8,164,1075,39686,FGFR2
16Spos_tumor / 16Sneg_tumor,0.508919134,1.092409373,162,164,17953,39686,FGFR3
16Spos_tumor / 16Sneg_tumor,0.633414682,1.276581236,4,164,436,39686,FGFR4
16Spos_tumor / 16Sneg_tumor,0.4656362,1.161295665,35,164,2892,39686,FGFRL1
16Spos_tumor / 16Sneg_tumor,0.439126429,0.810385045,15,164,2211,39686,FH
16Spos_tumor / 16Sneg_tumor,0.896519636,1.081147704,3,164,375,39686,FHIT
16Spos_tumor / 16Sneg_tumor,0.291473426,0.343590678,1,164,339,39686,FHL1
16Spos_tumor / 16Sneg_tumor,0.11694247,1.410168738,25,164,2607,39686,FHL2
16Spos_tumor / 16Sneg_tumor,0.472580954,1.211448618,18,164,2507,39686,FHOD1
16Spos_tumor / 16Sneg_tumor,0.324274142,0.654541339,6,164,945,39686,FIG4
16Spos_tumor / 16Sneg_tumor,0.848553637,1.055581088,15,164,1810,39686,FKBP11
16Spos_tumor / 16Sneg_tumor,0.709366802,0.885894764,11,164,1574,39686,FKBP14
16Spos_tumor / 16Sneg_tumor,0.453503449,0.866183325,31,164,5249,39686,FKBP1A/C
16Spos_tumor / 16Sneg_tumor,0.184835296,1.238538228,44,164,4887,39686,FKBP2
16Spos_tumor / 16Sneg_tumor,0.111892168,0.507084949,6,164,1478,39686,FKBP6
16Spos_tumor / 16Sneg_tumor,0.762792987,0.889121876,7,164,996,39686,FLG
16Spos_tumor / 16Sneg_tumor,0.95691021,1.017574677,10,164,1245,39686,FLII
16Spos_tumor / 16Sneg_tumor,0.796904919,1.074692968,15,164,1926,39686,FLNB
16Spos_tumor / 16Sneg_tumor,0.124682609,1.752193677,10,164,725,39686,FLNC
16Spos_tumor / 16Sneg_tumor,0.331978391,0.844517188,40,164,4551,39686,FLOT1
16Spos_tumor / 16Sneg_tumor,0.334132993,1.22564606,26,164,2705,39686,FLOT2
16Spos_tumor / 16Sneg_tumor,0.39408587,0.594332555,3,164,688,39686,FLRT2
16Spos_tumor / 16Sneg_tumor,0.151319004,0.233930856,1,164,535,39686,FLT3
16Spos_tumor / 16Sneg_tumor,0.911354029,1.048664599,7,164,798,39686,FLT3LG
16Spos_tumor / 16Sneg_tumor,0.640147779,0.88892767,19,164,2102,39686,FNBP1
16Spos_tumor / 16Sneg_tumor,0.305827438,0.79077106,23,164,2365,39686,FNTA
16Spos_tumor / 16Sneg_tumor,0.002921767,2.564953804,13,164,663,39686,FOLH1
16Spos_tumor / 16Sneg_tumor,0.977687135,1.013301597,5,164,607,39686,FOLR1
16Spos_tumor / 16Sneg_tumor,0.726030008,0.828543199,4,164,626,39686,FOLR3
16Spos_tumor / 16Sneg_tumor,0.040467285,1.932797126,14,164,953,39686,FOSB
16Spos_tumor / 16Sneg_tumor,0.523633295,0.789522795,8,164,1360,39686,FOSL1
16Spos_tumor / 16Sneg_tumor,0.846993888,0.967274114,44,164,5628,39686,FOXA1
16Spos_tumor / 16Sneg_tumor,0.741675133,1.124108993,9,164,1281,39686,FOXA2
16Spos_tumor / 16Sneg_tumor,0.543530736,0.791323963,8,164,1172,39686,FOXD3
16Spos_tumor / 16Sneg_tumor,0.866855368,1.073060162,7,164,803,39686,FOXF1
16Spos_tumor / 16Sneg_tumor,0.316975416,1.249835572,34,164,3642,39686,FOXJ1
16Spos_tumor / 16Sneg_tumor,0.822350231,0.911560398,7,164,846,39686,FOXL2
16Spos_tumor / 16Sneg_tumor,0.043910269,0.470810788,8,164,1921,39686,FOXM1
16Spos_tumor / 16Sneg_tumor,0.984751892,0.991073495,5,164,552,39686,FOXO1
16Spos_tumor / 16Sneg_tumor,0.124425132,1.649017732,10,164,753,39686,FOXO3
16Spos_tumor / 16Sneg_tumor,0.844839654,0.93219719,9,164,1228,39686,FOXO4
16Spos_tumor / 16Sneg_tumor,0.762972736,1.071664375,24,164,2859,39686,FOXP1
16Spos_tumor / 16Sneg_tumor,0.680359924,0.823776408,5,164,754,39686,FOXP2
16Spos_tumor / 16Sneg_tumor,0.237530044,1.430769169,14,164,959,39686,FRS2
16Spos_tumor / 16Sneg_tumor,0.650582026,0.823554491,6,164,1040,39686,FRY
16Spos_tumor / 16Sneg_tumor,0.138673677,1.386786278,25,164,2253,39686,FRYL
16Spos_tumor / 16Sneg_tumor,0.705924346,0.848677723,6,164,840,39686,FST
16Spos_tumor / 16Sneg_tumor,0.747107674,1.144971718,6,164,650,39686,FSTL4
16Spos_tumor / 16Sneg_tumor,0.11801707,1.260276111,62,164,4815,39686,FUBP1
16Spos_tumor / 16Sneg_tumor,0.116628217,0.627478064,13,164,3176,39686,FUCA1
16Spos_tumor / 16Sneg_tumor,0.14462696,1.418782874,20,164,1973,39686,FUCA2
16Spos_tumor / 16Sneg_tumor,0.90336145,1.065026073,4,164,461,39686,FUNDC1
16Spos_tumor / 16Sneg_tumor,0.14056408,0.629410978,11,164,2120,39686,FURIN
16Spos_tumor / 16Sneg_tumor,0.124874638,1.16120387,157,164,14262,39686,FUS
16Spos_tumor / 16Sneg_tumor,0.880377629,1.046022969,13,164,1620,39686,FUT4
16Spos_tumor / 16Sneg_tumor,0.964529995,1.017009306,8,164,1168,39686,FUT5
16Spos_tumor / 16Sneg_tumor,0.185273995,1.647437146,9,164,721,39686,FUT7
16Spos_tumor / 16Sneg_tumor,0.972540402,0.986388454,7,164,828,39686,FUT8
16Spos_tumor / 16Sneg_tumor,0.196105821,1.680079265,8,164,660,39686,FUT9
16Spos_tumor / 16Sneg_tumor,0.481607792,1.242879294,12,164,1296,39686,FXN
16Spos_tumor / 16Sneg_tumor,0.908468121,0.957699367,8,164,1015,39686,FXYD6
16Spos_tumor / 16Sneg_tumor,0.914137005,1.039195382,9,164,991,39686,FYN
16Spos_tumor / 16Sneg_tumor,0.734815861,1.127237067,10,164,930,39686,FZD1
16Spos_tumor / 16Sneg_tumor,0.825595741,0.890163219,4,164,587,39686,FZD2
16Spos_tumor / 16Sneg_tumor,0.820208247,1.145831771,3,164,289,39686,FZD3
16Spos_tumor / 16Sneg_tumor,0.98734777,0.99389642,8,164,971,39686,FZD4
16Spos_tumor / 16Sneg_tumor,0.715575132,1.100031857,18,164,2481,39686,FZD5
16Spos_tumor / 16Sneg_tumor,0.513492483,1.124360156,39,164,3740,39686,FZD6
16Spos_tumor / 16Sneg_tumor,0.380426096,1.334734644,12,164,1144,39686,FZD7
16Spos_tumor / 16Sneg_tumor,0.364763868,0.680733956,6,164,1120,39686,FZD8
16Spos_tumor / 16Sneg_tumor,0.293948471,1.424395199,12,164,1038,39686,FZD9
16Spos_tumor / 16Sneg_tumor,0.494435255,1.130811304,44,164,4868,39686,FZR1
16Spos_tumor / 16Sneg_tumor,0.855429148,0.967406529,34,164,4691,39686,G3BP2
16Spos_tumor / 16Sneg_tumor,0.114977165,0.385571566,3,164,949,39686,G6PC2
16Spos_tumor / 16Sneg_tumor,0.9607202,1.014858,13,164,1736,39686,G6PC3
16Spos_tumor / 16Sneg_tumor,0.104323417,1.478130662,22,164,1984,39686,G6PD
16Spos_tumor / 16Sneg_tumor,0.133396361,1.539877477,16,164,1313,39686,GAB1
16Spos_tumor / 16Sneg_tumor,0.119413524,1.493744726,19,164,1318,39686,GAB2
16Spos_tumor / 16Sneg_tumor,0.198391417,0.822790881,53,164,6025,39686,GABARAP
16Spos_tumor / 16Sneg_tumor,0.025795455,1.445689027,47,164,4031,39686,GABARAPL1
16Spos_tumor / 16Sneg_tumor,0.146833679,1.366368553,24,164,2345,39686,GABARAPL2
16Spos_tumor / 16Sneg_tumor,0.32240036,1.427482307,9,164,795,39686,GABBR2
16Spos_tumor / 16Sneg_tumor,0.822232857,0.936700715,14,164,1703,39686,GABPA
16Spos_tumor / 16Sneg_tumor,0.511290066,0.732367948,5,164,867,39686,GABRA2
16Spos_tumor / 16Sneg_tumor,0.917809131,0.956239588,6,164,936,39686,GABRB1
16Spos_tumor / 16Sneg_tumor,0.379650778,0.403902436,1,164,336,39686,GABRB2
16Spos_tumor / 16Sneg_tumor,0.824495841,1.114525533,5,164,504,39686,GABRG3
16Spos_tumor / 16Sneg_tumor,0.056811437,1.90088866,10,164,756,39686,GAD1
16Spos_tumor / 16Sneg_tumor,0.268431145,1.569365116,8,164,593,39686,GAD2
16Spos_tumor / 16Sneg_tumor,0.818841215,0.93944783,16,164,2107,39686,GADD45A
16Spos_tumor / 16Sneg_tumor,0.596895642,1.208377842,10,164,1139,39686,GADD45G
