feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X4532	br_m_progression_overall	Y	-0.233279746742175	0.00107667020143399	23	16	0	0
X4540	br_m_progression_overall	Y	2.18219629982728	0.00430741442797755	23	16	0	0
X4529	br_m_progression_overall	Y	0.99009646902753	0.0152455051542532	23	8	0	0
X5075	br_m_progression_overall	Y	-0.22950053594137	0.00181421999624497	23	11	0	0
X5082	br_m_progression_overall	Y	-0.566731493741269	0.0019580505634949	23	13	0	0
X5087	br_m_progression_overall	Y	-4.49596813384637	0.00974679557698098	23	6	0	0
X4936	br_m_progression_overall	Y	0.31757010711885	0.00397040906194973	23	14	0	0
X4940	br_m_progression_overall	Y	-0.220482432903871	0.00554906358737005	23	11	0	0
X4951	br_m_progression_overall	Y	-1.29637666945739	0.00177543581501527	23	10	0	0
X4925	br_m_progression_overall	Y	0.81917841708172	0.00129418149487636	23	14	0	0
X4933	br_m_progression_overall	Y	-0.439047634074687	0.000685166566739367	23	14	0	0
X4914	br_m_progression_overall	Y	-0.508784938053368	0.00152113406597548	23	14	0	0
X4993	br_m_progression_overall	Y	-0.407217794609276	0.00389194087508618	23	10	0	0
X4987	br_m_progression_overall	Y	-1.31393276402388	0.000688833597611273	23	14	0	0
X5190	br_m_progression_overall	Y	3.4097407596665	0.0242670533509854	23	6	0	0
X3958	br_m_progression_overall	Y	3.85182758266824	0.0276993819486176	23	7	0	0
X6179	br_m_progression_overall	Y	-0.705004691860753	0.00724953549946982	23	6	0	0
X6939	br_m_progression_overall	Y	1.69331200522359	0.0093314288771232	23	11	0	0
X49188	br_m_progression_overall	Y	-5.41960947342756	0.0339320157787694	23	6	0	0
X714	br_m_progression_overall	Y	-1.62929515788576	0.00712251592811422	23	6	0	0
X14546	br_m_progression_overall	Y	-0.950792961127057	0.00294724240370203	23	13	0	0
X14808	br_m_progression_overall	Y	2.04969738454607	0.0268158110444204	23	7	0	0
X14807	br_m_progression_overall	Y	-0.581455119681994	0.00706961607303339	23	6	0	0
X63101	br_m_progression_overall	Y	-0.624884122433347	0.00556295446996395	23	12	0	0
X14797	br_m_progression_overall	Y	-0.557957218045248	0.00375223213682081	23	16	0	0
X15878	br_m_progression_overall	Y	-1.78456364856616	0.0185556158760166	23	7	0	0
X17154	br_m_progression_overall	Y	4.60808377979128	0.0916926596106971	23	6	0	0
X17248	br_m_progression_overall	Y	1.21247335960624	0.00139661559667228	23	11	0	0
X17234	br_m_progression_overall	Y	0.515453648786443	0.00335190811942244	23	8	0	0
X17300	br_m_progression_overall	Y	4.06923035288802	0.0479151744278028	23	7	0	0
X4571	br_m_progression_overall	Y	0.13570811355982	0.0036307099076183	23	6	8.95123661394619e-306	1.3391613831888e-305
X14941	br_m_progression_overall	Y	0.332632308961286	0.0102132455457093	23	9	1.13766459491342e-232	1.68872088307461e-232
X9712	br_m_progression_overall	Y	0.25543555126491	0.00807350452962575	23	8	1.08314806106964e-219	1.59533435351342e-219
X4606	br_m_progression_overall	Y	0.466832716334125	0.0148988532011663	23	8	1.63434527284701e-215	2.38865847569948e-215
X14837	br_m_progression_overall	Y	0.429362327498034	0.0144411681914258	23	10	2.9789623872515e-194	4.32063247005943e-194
X14851	br_m_progression_overall	Y	0.15609693932831	0.00547322402271605	23	7	6.59841734670315e-179	9.49772193843636e-179
