feature	metadata	value	log2fc	stderr	pval	qval
s__Granulicatella_adiacens	cohort	MDACC	0.7450624907386507	0.36308038989722907	0.049619969091697705	1
s__Alloscardovia_omnicolens	cohort	MDACC	1.2093118871497908	0.26010122459210727	9.088884251254382e-4	0.15451103227132448
s__Tannerella_sp_oral_taxon_HOT_286	cohort	MDACC	1.6081931976527954	0.3782389938518976	2.011575383041198e-4	0.03540372674152509
s__Lancefieldella_parvula	cohort	MDACC	4.986458173297792	0.5561328811662732	3.0496401612123567e-10	5.6418342982428595e-8
s__Actinomyces_massiliensis	cohort	MDACC	3.0969166079912807	0.24625185251380563	3.051402315448422e-11	5.675608306734065e-9
s__Dialister_invisus	cohort	MDACC	-0.6747653124262639	0.4680873410118955	0.16093186764497894	1
s__Prevotella_denticola	cohort	MDACC	0.8014867343304296	0.37968080902712437	0.04454827180033352	1
s__Haemophilus_haemolyticus	cohort	MDACC	-1.4147410278811818	0.6148748979887667	0.03289455822799003	1
s__Gemella_sanguinis	cohort	MDACC	0.9433568368033297	0.4688159701779406	0.053907581960408645	1
s__Neisseria_sp_oral_taxon_014	cohort	MDACC	1.3853250065210188	0.5827795577040243	0.031188508964794567	1
s__Streptococcus_sp_263_SSPC	cohort	MDACC	0.5231753980615251	0.37270176371567815	0.16896499367606901	1
s__Scardovia_wiggsiae	cohort	MDACC	NA	NA	1	1
s__Megasphaera_micronuciformis	cohort	MDACC	-0.8237982969515283	0.33747703332635137	0.020552443864595978	1
LKT_f__Leptotrichiaceae	cohort	MDACC	0.21696968371955647	0.49881340354895765	0.670213254247487	1
s__Capnocytophaga_gingivalis	cohort	MDACC	0.6304068866347625	0.5976533919635979	0.2994144735938526	1
s__Lachnoanaerobaculum_sp_ICM7	cohort	MDACC	1.4945119377093494	0.6645750867602395	0.03202249517099061	1
s__Prevotella_loescheii	cohort	MDACC	-0.7420233635055892	0.5771525370834643	0.21082821706561664	1
s__Prevotella_scopos	cohort	MDACC	0.6777154507268948	0.3377244064700559	0.07572873291178399	1
s__Gemella_haemolysans	cohort	MDACC	-0.30759583650269157	0.5210420264810067	0.5602568140813431	1
s__Candidatus_Saccharibacteria_unclassified_SGB19850	cohort	MDACC	-1.7564114271985827	0.6247322574424375	0.008128004071454845	1
s__Stomatobaculum_longum	cohort	MDACC	0.3807310538777061	0.6694067766099095	0.5742207126327136	1
s__Porphyromonas_catoniae	cohort	MDACC	-1.843564006606196	0.4149816583865408	2.046825024016225e-4	0.035819437920283935
s__Capnocytophaga_SGB2499	cohort	MDACC	0.12387337705533663	0.4246287925106077	0.7759274623062586	1
s__Leptotrichia_wadei	cohort	MDACC	0.4051026901334684	0.7153967455063186	0.5766991924159066	1
s__Neisseria_elongata	cohort	MDACC	-0.935111266316573	0.7651183741311423	0.23350821028031196	1
s__Corynebacterium_matruchotii	cohort	MDACC	-0.004674172392480018	1.0034626176897192	0.996314270021818	1
s__Stomatobaculum_SGB5266	cohort	MDACC	1.330931718395466	0.5203532307557418	0.016980704739857373	1
s__Lachnoanaerobaculum_orale	cohort	MDACC	0.08276715272711341	0.4421201223909888	0.8527196895480031	1
s__Actinomyces_gerencseriae	cohort	MDACC	NA	NA	1	1
s__Prevotella_sp_oral_taxon_473	cohort	MDACC	0.3160580229114686	0.4324987651901114	0.47617891457139216	1
s__Prevotella_oris	cohort	MDACC	-0.6760446794277754	0.35488326713564444	0.06502614380121532	1
s__Prevotella_oulorum	cohort	MDACC	1.7999209749087381	0.5643049774862033	0.003181774253749015	0.5090838805998423
s__Lachnospiraceae_bacterium_oral_taxon_096	cohort	MDACC	0.23107605995418365	0.7662526646112001	0.7691605186395827	1
s__Capnocytophaga_ochracea	cohort	MDACC	0.11382932718815131	0.3735495701159788	0.762549855928	1
s__Capnocytophaga_granulosa	cohort	MDACC	1.135970500264927	0.3649495773076611	0.005266845214524491	0.8321615438948696
s__Campylobacter_showae	cohort	MDACC	1.9063008420724643	0.5367367296610023	0.0061998447878006836	0.9671757868969066
LKT_f__Propionibacteriaceae	cohort	MDACC	-0.1138234100474415	0.30910643109233565	0.719687100279738	1
s__Oribacterium_sinus	cohort	MDACC	-0.7721677449493426	0.5899495682857085	0.19990020736764877	1
s__Aggregatibacter_aphrophilus	cohort	MDACC	0.9643283028641115	0.7571954784591196	0.2347285737170559	1
s__Prevotella_conceptionensis	cohort	MDACC	0.020941982937677125	0.5380542555265918	0.9692619735943784	1
s__Oribacterium_parvum	cohort	MDACC	-1.0807341126903718	0.4168736569661678	0.020402290912575758	1
s__Fusobacterium_pseudoperiodonticum	cohort	MDACC	-0.834042118002127	0.4719066221022219	0.08987788694543276	1
s__Leptotrichia_sp_oral_taxon_215	cohort	MDACC	0.030852028893354394	0.4358462987317007	0.9441795903402613	1
s__Kingella_oralis	cohort	MDACC	0.9096991229713369	0.35267616073919317	0.01645119371440581	1
s__Kytococcus_sedentarius	cohort	MDACC	0.6382379079232371	0.359133597132899	0.09003025683704605	1
s__Actinobaculum_sp_oral_taxon_183	cohort	MDACC	-0.9897098819562375	0.5695417117363999	0.09456393336051155	1
s__Porphyromonas_sp_oral_taxon_278	cohort	MDACC	-0.409743093182433	0.34728137907329176	0.2564303982633332	1
s__Actinomyces_sp_oral_taxon_448	cohort	MDACC	-3.493699444410186	0.2999441168656015	1.5849063083469422e-9	2.9162276073583734e-7
s__Campylobacter_concisus	cohort	MDACC	-1.0948488175968345	0.7974535185572198	0.17761696505410823	1
LKT_f__Flavobacteriaceae	cohort	MDACC	-0.4753128311374701	0.43897863799522757	0.3070655802467123	1
s__Streptococcus_anginosus	cohort	MDACC	NA	NA	1	1
s__Capnocytophaga_sp_oral_taxon_332	cohort	MDACC	0.9626831431707379	0.24984202670191122	0.002684779429483248	0.4376190470057694
s__Prevotella_intermedia	cohort	MDACC	-1.952094393984663	0.28928166808633876	9.348250910138872e-6	0.001692033414735136
s__Actinomyces_bouchesdurhonensis	cohort	MDACC	-0.9746492959520862	0.5548391093966583	0.10949895139065093	1
s__Parvimonas_SGB6649	cohort	MDACC	0.5795702644185569	0.3871763211491122	0.1625472921462335	1
s__Porphyromonas_endodontalis	cohort	MDACC	-1.0560005327369242	0.8287411043613203	0.21430262452300908	1
s__Solobacterium_SGB6833	cohort	MDACC	-1.1157998511164138	0.44049442661520943	0.017425900621348134	1
s__Aggregatibacter_segnis	cohort	MDACC	NA	NA	1	1
s__Ottowia_sp_Marseille_P4747	cohort	MDACC	0.9245465112668998	0.286156405503386	0.007207087284689648	1
s__Haemophilus_influenzae	cohort	MDACC	-0.5802703516972046	0.8081200188446417	0.482478877753596	1
s__Streptococcus_intermedius	cohort	MDACC	-0.00902244938610012	0.3574416073560646	0.9801560754168974	1
s__Prevotella_nigrescens	cohort	MDACC	-0.6396410121564768	0.44650583170934505	0.16139261005219172	1
s__Pseudopropionibacterium_propionicum	cohort	MDACC	1.9587533094906222	0.26430077396366664	2.050781103548071e-7	3.75292941949297e-5
