feature	X1934	X1867	X4837	X9226	X17248	X17244	X1836	X15342	X1814	X2303	X1871	X1812	X1855	X1830	X2301	X1877	X4868	X10068	X2318	X4933	X4198	X1815	X4608	X15286	X1790	X14861	X14809	X4938	X15106	X1949	X4581	X15300	X9712	X4532	X1844	X4874	X4584	X5090	X15271	X4826	X2290	X9283	X15078	X8071	X4285	X4041	X4951	X4540	X15132	X4820	X4303	X15452	X4575	X1861	X2295	X4811	X15249	X4914	X2325	X4262	X1965	X4749	X4910	X13976	X4716	X15346	X4993	X5082	X5087	X4577	X5089	X4925	X15254	X15154	X2328	X14027	X5792	X5062	X4557	X5825	X14853	X15120	X9262	X4644	X15234	X15126	X4670	X5075	X4046	X15143	X14797	X4705	X5111	X4936	X5190	X5045	X4940	X4721	X9260	X15265	X15124	X4652	X5121	X15236	X6754	X4552	X15350	X14993	X5043	X3813	X4643	X4959	X4768	X4871	X14837	X4166	X4714	X6747	X4121	X5051	X79840
SRR1804148	229593.262729299	2344.84068580348	186245.135741847	67732.5362305824	16335.5622869955	376688.744992049	387746.723582914	514818.716805822	2154668.78798945	104065.480052878	1466115.26484092	928114.050945561	12373.0232641408	0	100569.975277958	1342207.11439078	2987.85885325062	0	1238844.60307134	0	0	623848.490500314	32646.9509586734	41195.7082795759	64786.255995678	946957.867557906	0	943.737941997607	420616.071802509	0	0	9277.83355888016	263.008934655071	0	0	0	0	6798.58757191104	17999.6739654564	0	82520.0201926412	23506.423534797	1249.29243961159	118.934187362403	0	0	0	0	0	316.190888353706	18163.0876050031	0	9260.42855585152	622635.941955985	800229.824247983	26502.0179449492	209828.914845661	8832.07209242433	6952.33176533073	121804.078972904	1261456.60283938	0	87550.0660679194	179531.639295854	0	17659.3094617851	7701.71384017514	28251.220749328	14458.72279374	3717.90203584098	995.95295108354	4501.12717212998	171947.892698429	0	2879.56105662794	0	0	35428.8506094184	0	0	0	0	1552.91304800016	724.241514914147	114273.514329177	0	0	6943.62926381641	0	1994.80673600519	0	6855.63730406049	429.323408039895	2671.66796489691	0	1771.44253047092	2654.26296186827	5366.54260049869	0	110.231685848081	0	2143.71620636137	40230.6975560988	53681.8640634028	702.968733434693	1617.69833705123	0	0	5682.73348885239	0	4145.29155465547	0	0	0	0	0	861.547649917898	6827.59591029211	0	4420.87076927568	1146.79631066513
SRR1804086	0	0	69750.2720549201	117395.133652711	0	0	1797576.39517128	547266.711159656	773601.062096249	563527.711424909	454284.336251914	1806848.30501681	0	3588533.26811068	0	0	35501.4396378374	0	0	270924.551583509	139996.02712275	0	1055620.8356025	134012.620046064	95775.3946636802	356808.273821152	9046.24431490172	0	63374.4031858309	224972.181465459	66682.5290442991	199586.444526823	0	16100.7450333555	0	26520.6056216696	23228.8323378849	0	204253.469341489	52843.3450896691	68643.2027488485	0	161291.985133047	0	0	16207.0367687981	18066.3245103099	5604.02734402896	123911.634664078	28098.6290786255	1492.99006860182	145420.17614526	33810.5834155654	28778.8961854583	0	40274.7561879455	80701.5913204474	2789.74924100187	484.036210631039	0	554644.992856842	0	0	11734.607592866	0	0	12320.0297665346	71446.0340495971	0	0	0	0	419634.865755086	20599.3383287811	0	3293.40854125309	97438.4515089903	19691.7704338479	29516.3973036833	0	7530.36064174303	11638.1274022335	590.327946073666	15319.0919634851	0	390.826534935197	0	0	0	8588.37222376425	20648.3960528315	464.413121010862	0	1914.88649543563	31174.5483765883	0	5978.50130428068	16450.690131582	160250.326125709	0	6559.01770554425	0	0	0	0	0	910.838409869895	0	2358.04126935797	4974.45321871494	0	56229.963306618	3291.77328378474	0	0	0	0	959.896133920338	11044.5289412231	0	0
SRR527904	23341.1809962327	0	46396.6530180571	0	0	147512.785699981	1006739.04878057	194319.368985667	14065117.412633	0	27036280.006515	0	405284.391262953	0	0	0	0	0	0	107612.906317384	0	0	13502.8545731266	6509.1957647823	0	8770.02330140516	0	0	0	0	20645.5789333362	72296.7926546431	2919.20039069435	0	0	0	0	5900.51142799922	0	0	0	0	60458.5034106784	0	88221.96244558	0	51613.9473333406	52644.9840670752	3639.68389137636	0	0	0	0	708930.920412454	0	0	0	5577.53606562453	0	13726.4529009245	0	0	0	0	0	19800.8741394332	0	35303.6915334185	167698.745848399	0	0	52061.1439889363	0	0	0	0	0	0	0	0	51340.6604882543	0	1676.98745848399	0	0	16272.9894119558	0	15540.0837819516	0	36409.2610430857	0	0	0	0	0	0	133798.754928378	7689.29805038215	0	0	14446.9364016065	0	0	0	0	0	0	2149.02837272393	0	0	0	0	0	25142.3897479377	5353.93773782666	0	0	0	0	0	0
SRR1803903	804353.670194552	0	25147.2809498724	0	0	6154.64173482283	3874128.81337728	35552.1673522793	7195222.77168673	0	9981730.4006956	6177730.62433345	0	0	202204.876745739	0	0	7576.52310308465	853760.19788235	54452.4099441206	0	0	87597.131947249	0	178546.208058668	13695.2328177709	1447.54709693081	0	39186.4345318077	427673.169957047	2617.90432423657	0	0	0	0	0	11333.9857802242	0	5071.54798499162	9039.46963721685	0	285952.14939264	319974.639316248	0	0	0	0	0	72356.8222636052	7966.64217885324	3865.25873754928	59498.2922004432	0	981226.472744002	239312.387255359	1067.69431262982	0	0	0	0	924597.609008751	0	0	0	0	0	0	0	0	0	7017.01021810076	17493.7606607808	0	26107.1792020925	0	3511.07168191728	72392.7542837418	0	0	0	0	0	0	0	0	0	0	0	1134.42520716918	17606.6898669244	0	0	0	0	0	0	0	2920.7599225306	0	0	10107.1639498467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513.314573379719	0	0
SRR1565470	0	0	0	0	0	0	1649828.93984767	63926.6994499735	3757633.64417143	1097590.70921276	8723959.42386462	0	0	151344.618185044	0	0	3923.59675059996	8799.47836015534	725187.811557505	39606.8092058813	0	0	37093.3265733499	21870.5037078367	0	47573.0383144506	0	34515.7478445427	61115.6277990185	514416.95553957	10795.6139298888	10397.3024744603	0	251.80609251225	0	0	0	0	0	0	0	0	27021.0828728599	0	0	0	10987.9022187163	0	0	2376.13385479741	0	0	0	1119140.73243922	0	256.384385103381	0	109933.961698257	10758.9875891598	61390.3253544864	0	1506.25826248237	35870.9224515177	3818.29602100393	0	5228.41013907253	4271.54698752598	18157.5084164288	0	0	4573.71429854068	0	25290.4882734121	0	0	0	0	0	0	118403.802991851	0	0	0	34360.0858964442	0	11848.6212258491	0	0	0	4596.60576149634	0	0	81530.2344628753	3484.08066185131	0	0	0	5237.56672425479	0	0	0	11592.2368407457	0	0	9701.4020006083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804648	670305.065558774	722921.666581847	20635.5667356466	48187.660510671	7014.99400607045	49834.6500904059	1783201.525997	31408.8893862223	0	626168.025109528	7087.54861310723	0	1110953.03346403	0	0	1970337.47794942	18209.1333774595	2062.62382861705	1512868.24264989	7818.27715540623	1943.42697419948	1809049.62300105	25871.9363749297	35735.2169543869	14195.8271139392	264960.096448847	315.094293416876	689.268766849416	667905.581054629	0	3654.67920588126	24219.7643232636	0	15345.2993882791	201772.289180514	2782.98742705366	0	0	35614.9836055831	4707.75750230082	157436.24180911	0	54284.320490533	683.049800531978	119477.744396239	0	0	1098.68404941411	22816.350924295	6309.1413290412	15674.9046031033	7239.91328788447	2426.43335818719	132477.456988458	444698.587966677	4411.32010783626	500609.16814922	7371.54807493691	65660.8828739002	256243.178660571	0	0	1680.15740009459	1458192.12728135	0	4570.94024331718	2399.48450414496	10786.7970775968	0	1463.53007337049	704.816182643012	8696.18790055128	166849.683824939	7016.03050045669	0	0	0	9900.59437736184	16162.056964636	0	0	0	2159.01780653734	5136.86617820407	30289.4754490834	0	468.495462580355	5610.54411271562	0	13459.916099709	3158.19839487244	0	30087.3590437667	713.10813773293	66.3356407193423	2287.54311043107	31847.3265116017	1638.697624645	0	11070.7965394265	473.677934511553	0	20475.9466001657	0	0	0	0	469.531956966595	146.145708459801	4264.13790499022	1265.5596455987	0	0	0	0	1992.14221035275	0	0	1746.49304081393	0	131.634787052445
SRR1564310	839744.174664351	0	23903.5998519633	0	0	0	0	14967.2632590562	4058850.33078712	0	13871446.8185744	0	763623.901962043	0	0	0	0	8774.92493030941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79590.6234481576	0	0	9486.60362449002	0	0	70786.3509428304	0	0	0	0	0	118256.053534053	0	0	0	0	0	0	0	6368.42377885332	0	0	0	0	0	0	0	0	0	0	0	0	0	16684.096397595	0	0	13279.7776955351	0	0	242697.108503098	0	0	0	0	0	129752.966047259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8760.25114280053	0	0	0	0	0	0	0	0	0	0	0	0	9853.44831221199	0	0	0	0	0	0	0	0	0	0
SRR1565849	107499.870030375	202765.873415146	27101.7359482679	0	0	0	712204.082677438	229885.05308962	0	1508155.49486848	2068860.81544934	0	99080.3648484197	0	342461.047445855	0	0	0	1553671.99111457	0	2971.24803037221	10899002.9414374	0	68315.4463969532	114512.247965069	137439.118774771	0	71606.4960744301	121815.354669859	2321172.6858641	0	18908.9992069871	0	0	391710.50109997	34416.4718038613	0	9727.78464738299	5012.16399644001	0	0	0	44214.0313560671	0	0	0	0	0	0	1901.36615642214	1697.85601735555	0	6727.46374000127	360399.012560725	1156175.98748971	10611.6001084722	57529.409026424	19269.5028819051	0	0	0	0	50296.0772264572	107668.49271703	0	1075.69644935197	66896.689998889	78142.0788261686	0	4767.9518295601	0	11716.3694348337	110785.10513245	0	0	363922.645254278	148928.71976893	12542.0391419038	9413.79757568025	76990.7928965919	17292.5472452582	13425.854602993	0	29881.1029903773	2982.87718117602	0	0	0	0	11350.0511845138	0	0	0	0	0	0	21240.6439431501	56285.0898904168	12419.9330584639	0	395.391127329374	0	0	0	0	0	0	3070.09581220455	0	0	0	5802.94625109876	0	2744.47958969801	0	0	0	0	16274.9965499253	0	1622.26653713082
SRR1179027	256959.060971487	0	6700.76986405628	12793.3160019905	0	0	1888552.71014316	349921.933958554	4762832.48001503	0	2378850.61831533	0	54997.8572688312	1901333.14004926	185005.678727415	0	0	0	979515.961508568	403417.27244633	0	0	7881.13624780158	101434.192426741	106212.356783649	91055.7307949894	0	0	239856.634503073	1914226.96759921	0	556290.182456417	8525.44104242238	0	0	8082.15934372327	0	0	19205.4373180567	0	470924.951607518	0	38181.5021292284	0	40135.0342665186	0	60747.6332560271	0	13991.7229199852	5979.14849408099	5561.63898716671	2432.89490448813	3319.45830188634	847415.438077056	145419.592145914	0	2365.88720584756	576683.717815754	0	1668239.12867052	0	2378.77330173998	14862.8230023125	990652.125578794	95.3571096038778	128407.368348746	42250.9312120533	48492.9560623396	11754.6966730618	0	7270.33530250106	63126.4065577671	0	7267.75808332258	0	29447.3063333489	2755.04730179852	11478.9342209641	3417.3926306687	81929.7976839804	0	0	0	131430.446445107	0	5984.30293243795	0	56495.2216115299	0	31223.0103473238	0	0	14486.549002254	6290.99201467745	54.1216027481469	18092.078632952	27792.7316207627	26687.1045931934	0	0	3930.25924718686	5561.63898716671	15852.4751668501	0	0	0	3123.58964432162	0	0	0	932.953342610913	0	0	38676.3282114971	3767.89443894242	0	0	0	0	0	1386.54391802395
SRR1804697	177952.148677249	822069.794003604	13771.5508822148	0	749.106336582513	2910.1342992112	1818738.89179568	455938.131673194	855850.863058307	793194.808685819	2297924.33180065	9828.42520734887	22368.1401270698	2102653.94514511	294149.921894657	512344.963401437	1284.36094769656	210.099940811122	1071752.31354456	899262.763328405	722.843843981123	1468886.22309347	26847.7710079355	85385.6164215487	268692.81239971	142323.950976249	0	1650.78524923025	531646.644868573	1426987.54263517	2487.43322781739	35508.1405919654	1583.2531253981	0	0	2412.39753467056	0	1630.77573105776	14476.8863977949	769.115854755001	112866.188441689	252390.057468675	9153.1039690274	0	118192.472060228	140.066627207415	152827.697421919	83.7898573472928	288.887418615293	9333.1896325798	21157.5642776343	1793.35306620922	7869.99361621662	115332.361556448	500030.355561156	9429.48543878489	37032.6157577319	190383.061841907	2236.06365577552	51329.4164919744	12963.6665860006	3082.71639344891	864.161066074318	696416.27285481	7244.69617332638	18067.3443148707	121491.541368917	51218.11354714	16681.685181426	2116.00654674059	16262.7358946895	167922.377693289	184806.659246212	8585.33389088306	45838.0543485123	82990.7272152791	50911.7178001237	227810.865583546	1010.48066771064	55288.7999003554	1314.37522495529	1155.54967446117	14170.4906507787	9957.23648058426	0	0	0	44577.4547036455	0	11507.9741389521	0	5425.08061451576	2379.88206764027	15603.6723898832	2153.524393314	12135.7727716139	46752.2392100178	20294.6538064458	2014.70836099237	5967.8387949445	950.452113193172	0	63416.4160630428	29381.4762465268	0	0	704.084920694416	320.152290759805	0	0	0	625.297442890245	3076.46341902	45891.8299286008	0	2534.95583347705	6478.08150834294	1360.64723572917	0	27395.5315679074	0
SRR1803918	47828.866823156	0	13430.1624570144	0	307511.582748363	0	3216781.29933429	1125226.53981378	69021.3035382742	3118729.47791998	470179.092581485	0	44086.1213655238	0	528432.290017443	0	4021.29175169992	0	0	155081.530697846	109442.24930021	30811.0986165977	103531.073831797	113043.95865958	0	1244268.05855196	0	0	210926.536755978	96666.1417488864	27604.2903323618	337555.79758066	0	8784.78597050446	0	2706.13013540525	0	428.397148471319	103649.191564092	57729.6009211598	0	0	0	7485.49091526429	0	15379.9865154889	6330.75786074283	3025.22430772339	1260.51012821808	9863.71212221001	1503.79739772031	111196.385772346	9017.49553263703	0	51825.47725766	15549.2298334034	681008.667019907	18919.9925818691	0	27687.1490400908	0	1392.73147033886	0	953922.331913334	0	179382.050428417	1320811.8749813	17982.1025284258	11781.8030585754	25416.46785807	21003.8009336926	71778.5592592995	0	0	0	0	0	58461.2256808947	0	553341.027921769	85214.0105699987	19434.774340526	0	289291.48180412	0	0	0	7108.219352413	5135.476927971	403.715831275441	3263.22272354079	1285.19144541396	0	8262.95240693446	1470.30132438305	2320.04381641258	5814.21315085766	39255.6350000447	0	0	0	0	0	0	68645.7949266512	0	135.747244577332	1405.0721289368	0	9941.2819762542	0	4627.74697422722	4225.79409418005	9851.37146361207	3312.58535793255	16799.1622542519	0	6863.1691316825	35643.3479333051	141728.938094876	0
SRR1804607	40230.8237382523	25870.7764316438	30983.787550986	71954.4557097756	0	0	958436.176273485	909762.022454023	555.732539944448	59313.9182547555	238568.913849967	0	78144.2835477143	0	335131.85863293	0	10992.3624649159	783.324717061062	215462.533145748	733465.045781694	510.214104521126	1220608.09733953	242415.561333054	330370.766163577	52118.6085597046	125698.819731689	207.210788121096	9609.82491138658	223082.455111539	286418.980174377	2924.72932085679	62314.0587148957	679.379633183922	748.676355768682	0	11319.8234481105	1364.8736830665	21201.4002127707	70160.89347817	0	0	0	29711.3094980325	42.8009168905871	0	754.111392834154	102116.193904609	2222.25078014461	16662.4648834689	3392.14250848732	31341.1412380407	21051.257313837	32401.6528454408	213154.001152189	192038.882152833	839.033846982144	21437.1449454855	303033.888483523	0	319420.525235919	0	37503.1145110189	12845.0307246084	55104.4820475479	9136.29730705738	11176.4743455087	38709.6927395535	252786.97081324	30593.1442619052	8179.73078353442	6018.62417037637	16630.5340407092	503779.020635607	5735.32286333867	0	369.582520452054	0	82298.0106250008	0	201902.79504703	4023.28618771519	0	0	32842.5702273772	58455.182398411	2116.26755736792	5705.43015947858	39327.2488261177	8256.50068208421	3477.7443422685	3157.07715540569	25533.8041335845	368785.608142329	28648.7597517328	33191.0919792005	0	16277.9360110868	83518.1764461991	0	46988.6129495328	3568.10183348196	2366.95864201279	0	4710.81837649732	0	5010.42479473143	7210.25604698097	27162.2771143264	1616.24414734455	1521.1309986988	0	45648.1969332609	4407.81506009729	1444.36110014902	2322.79896585583	7867.21615226982	0	1479.0094614414	11717.2605335231	964.71907912117	666.471420153428
SRR1803920	633475.940595036	1188145.35390191	0	0	0	0	2136486.27082552	20817.1649947216	21906.6843622783	298136.56940985	1440724.09942005	0	578883.675206056	0	42313.7493703353	0	0	0	1259227.311292	13955.6413372435	0	10919867.0046158	5270.09087340644	899.771612532806	196878.598075631	3794.9551004785	0	7957.16392035815	35207.3898999231	0	0	7247.14006284927	3758.22972853839	0	701417.878684248	0	0	0	0	0	0	0	19452.205337614	0	0	0	314528.327085788	0	0	0	0	0	0	454433.631491654	215339.218370862	0	0	56263.2698122555	7436.8878178732	9505.75043716632	0	0	0	0	2283.09395561045	0	7436.8878178732	0	0	0	42503.4971253592	0	98405.6341135369	0	0	0	0	0	23241.0395427692	9260.91462423222	0	0	3721.50435659827	0	0	0	0	0	0	2356.54469949068	0	0	0	0	6175.9833812626	28125.5140108044	196229.783171355	21563.9142241706	58846.2876387102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4198.93419181976	0	0	0	0	0
SRR1565741	95288.9403574383	3173623.05529468	4911.18627831239	0	5264.72353858986	0	1864210.49241325	208250.484243687	7457796.09430724	887753.357982056	1293354.30419172	0	113604.72613085	0	173207.700625581	0	0	0	754601.854894419	166788.65663476	0	0	2981.63954450882	1115.98508665902	0	19551.0364418507	0	0	5230.64765808119	0	0	3471.48032682098	6555.34751285582	903.010833479814	0	9954.41659359588	0	55087.9203273323	44707.555227378	3697.23303519094	8766.02026085593	0	63151.1255526968	0	0	0	0	3978.35904938748	10231.2831227288	0	0	3752.60634101753	0	1181159.46761692	80376.4831498306	0	0	181339.057611963	14009.4463741279	14384.2810597233	0	0	10465.554801226	0	302.423439514466	7045.18829516798	0	68999.3985449977	0	9477.35426647447	0	0	69689.4351252983	0	0	1618.60432416193	3820.75810203487	10082.2011455034	0	0	0	0	0	0	0	0	0	0	0	10205.7262123473	0	0	0	35558.1813107995	89.4491863352646	6815.17610173445	63968.946684905	32308.1942072849	0	0	0	0	0	0	9008.81090948022	0	0	0	0	0	0	0	0	6018.65239484423	0	0	0	0	0	0	451.505416739907
SRR1804288	0	107382.776185915	10269.7966502564	132185.501438944	8893.36278063486	0	712066.399236138	118425.648676035	0	532799.532431734	58492.0843867329	0	140983.164309035	0	0	0	1172.32390416439	2499.41250741171	192817.376012998	401455.891143357	27579.5179699083	1285610.16858199	38401.8320724463	46996.132632631	92286.8629531453	410928.686976114	3621.64348965071	0	64747.7183829978	591477.035395146	23146.6682072866	21341.0800513192	0	4594.34336166467	0	305935.417931595	0	0	27284.9416827649	6101.61695273317	0	0	55381.8372940518	4384.25215179847	0	0	7958.79334172829	21477.153361624	3400.33744651764	15655.1595850116	11143.0583339707	0	14772.1783791327	125280.902424303	0	15487.6847415596	26309.9988440976	76985.3444438159	0	53385.5969725474	0	2472.4969075712	12609.9585252785	17364.300174884	21397.9018732047	0	17765.7912058382	56919.7647627165	0	0	7139.36285769502	0	0	5386.85824585743	0	1539.42277976689	0	31544.3353575255	0	263768.392503682	18837.9292661518	0	0	0	60086.833677283	14837.9720676317	0	0	2817.16611663994	38022.0230524746	0	7931.87774188779	0	1724.09370089483	0	0	4013.41499844035	20160.5319360924	0	10699.6985921535	5001.0679814768	0	11157.2637894421	0	0	0	0	151.774076878426	0	1356.2471697412	0	0	0	0	0	2399.22666356093	0	369.341842255874	706.534495813362	4038.08763162748	266.165376200589
SRR1804472	105939.323551298	612455.522929878	21685.3371667215	0	3416.37711064203	21299.0801054793	370460.479358275	370633.629075384	1613126.03082616	69507.9571112058	238278.984258274	727411.95097983	0	251661.459509414	166023.940289095	310603.954074746	2667.17160392229	0	896739.055102996	140151.376790374	6133.49574834564	0	24116.0928107455	29025.8862314489	238422.165755113	252745.310142469	0	0	739332.643042304	667618.69193909	20313.4586388613	129038.161774031	3085.0617865593	1073.8612262983	14627.8212934215	9724.68747722228	0	1003.93537900446	24908.5857467424	5177.84250199646	0	15881.4918413325	3025.12534602172	774.179023610403	0	0	0	1213.71292088599	0	4540.18537072165	6428.18324765541	0	5647.34461954083	161283.966783248	596599.004605437	7140.76092960219	114891.496906036	109237.492681991	169152.289504932	0	754166.912075355	0	458112.528941107	54820.1993772467	0	11392.9184055182	76144.2529996167	18145.7573727522	0	13275.9215790739	58897.5422349282	5316.0292954581	882952.008878227	0	131702.003575701	0	0	57092.7894142966	2365.82450010835	0	2543.96892059504	1784.77400711904	0	10908.4321778395	6892.69066182165	0	1316.93679070071	0	0	0	0	0	1689.87464293453	287525.094665525	0	18170.7308896429	3115.03000682809	9296.80788782901	0	14136.6754612386	0	0	43600.430688837	6782.80718750275	2157.71185935286	0	0	0	937.339333962703	0	138.186793461642	1826.39653527013	0	8744.06071398244	0	0	0	0	0	28617.9854555682	134.856991209554
SRR1804204	517164.118378478	0	1386.38296493563	0	0	0	283747.489707017	286357.15175866	2370664.94028128	0	695608.082786044	0	458065.591725538	2798351.60252426	0	492084.400613034	0	0	0	108282.667565038	0	0	35606.5752122843	25935.1809634956	256732.161631585	4919.74555144023	0	357.829936928163	20790.7514981703	593142.232102699	3341.96517838024	3693.13781415625	26156.5362268047	0	0	0	3082.33043344632	1238.25801430025	0	0	0	141770.55668565	20824.038003931	0	0	0	172828.530885727	214.697962156898	4408.79768801258	20527.7881026603	5745.25089430706	2887.60437474587	4337.23170062694	169336.776431423	0	42714.9085174944	2013.83359852594	5374.1063550746	0	1777.49940762455	665656.884902513	64216.3269136569	0	0	22245.3717999155	0	5630.41244943244	0	0	0	10159.0415581837	29119.0352395123	92315.1307516019	0	0	0	0	8333.2767172061	5467.30857120472	277133.461012354	0	8032.03384007123	0	0	0	0	0	0	512.612188715694	1010.24544983905	0	0	0	0	8870.85378524237	6560.77028544567	103865.548250585	24866.6841285753	0	0	951.994064757717	0	0	0	0	10516.8714951119	0	0	0	0	0	0	5865.0823150458	0	649.086862334807	0	0	0	0	0	0
SRR527871	150492.344710685	76256.2142646474	4944.91560231016	0	0	0	2063893.89895348	17385.2001223176	3598237.25402866	0	2110886.19627828	607967.233887184	2363.26408123025	1552352.51931135	0	466319.58049041	0	0	2440440.64256284	60126.7419214654	0	0	4617.33444253567	0	455291.014778002	3486.39948617136	0	0	0	264170.806703857	1817.2954816061	21534.5614794611	0	0	0	0	15068.7333496265	0	59721.1652474588	0	0	368357.214614991	26151.8959219968	0	0	0	0	0	23882.226457845	0	12908.2576053996	12923.856708246	0	0	650810.169854834	0	0	11465.3405921072	0	0	0	0	0	3930.97391729388	0	0	0	0	0	1567.70983606363	0	13633.6158877574	0	0	0	0	9632.44600765465	592.765908163363	0	0	0	11200.1558437183	0	0	0	0	0	20255.435046056	0	165233.496900537	0	0	0	0	0	0	11137.7594323327	0	0	0	0	0	0	0	0	0	22665.4964358254	0	0	0	0	3026.22595220243	0	0	7822.95007747175	0	0	0	0	0	0
SRR1804125	54816.7635366973	967584.323589116	33793.5044991629	0	1110.33391092741	435.700648591769	103601.181319343	165715.227976971	137043.314327707	0	99328.5039912177	436923.421379752	0	0	0	777298.390003495	7940.99569207579	0	2729653.31953973	67587.0089983258	26642.3919184051	30903.8253588252	18049.2507394048	21051.3687567984	533761.404244181	150386.99806232	0	0	220189.052938648	1062502.41262781	42181.444727536	64843.5003981608	22142.0258642411	8441.34869497473	0	7488.42921192563	0	7932.5627762966	0	2397.75905321793	41976.243776909	160613.313930558	15395.6932408846	4368.25037362328	0	0	59350.8612539781	733.663672790011	0	18229.1529426943	11710.5090453762	0	6091.37616450557	0	512546.999115652	6156.02851881274	2929.03274730725	229945.936495177	0	36331.8121487007	599240.184297708	1886.1621626134	3910.06194962033	22293.8183482666	3524.95879570373	81346.7165780465	37582.6946559481	10032.3588053163	0	13984.5853338326	10448.3826504233	388046.241523535	447723.175520975	1647.22954886953	33622.0352116526	0	0	38040.883079951	50923.5674186354	0	3898.81806191473	1765.29036977826	0	0	0	0	7631.78878017195	5515.12691959388	0	0	0	7288.85020515134	157715.201874441	8323.28787406599	0	20660.643659029	49498.4046519514	36705.6714149117	0	3935.36069695791	0	0	29250.9738661029	0	933.242679564305	0	0	2369.64933395394	1779.34522941026	0	0	1877.7292468342	4573.45132425038	30636.7830258174	0	0	5354.90151978916	0	0	0	0
SRR527897	264527.219924868	0	0	315647.157079617	0	0	0	322.959891771881	0	3595212.58376827	18675790.1272107	0	4400386.19680112	0	0	4420328.97011803	0	0	0	32722.7576056009	0	0	3368.01029990676	10565.4021736801	0	50785.4429811282	0	0	107614.84965113	0	0	849972.763734345	0	0	0	4890.53550397419	0	0	8477.69715901187	0	0	0	23656.8120722903	0	0	0	0	1118.82533935259	0	0	0	0	9711.86531685441	0	0	0	0	53242.2450149643	0	33657.0344353696	0	0	1361.0452581815	0	0	0	0	0	0	0	22537.9867329377	0	797907.015467978	0	0	0	54522.5503002029	0	6424.59498989063	0	0	0	0	0	0	0	0	0	0	25260.0772493007	0	0	0	0	73334.9639959149	0	0	6505.3349628336	0	0	0	0	0	0	0	0	449.836992110834	0	0	0	0	0	0	0	0	207.617073281923	0	0	0	0	968.879675315642
SRR1804393	163033.591065627	36719.7814228154	10546.4100144078	0	1351.327587963	4419.10725812476	1173176.19151921	1122155.08914001	1476435.9363359	109462.121616137	107455.771694293	1366.00595959057	0	1604.52949853855	0	381141.349876117	0	0	271420.521960045	1081691.40555393	85495.092942998	80465.9158641024	640743.030481289	306333.946274442	84341.9233720071	360116.417316079	0	1739.38703786684	418793.207897283	543173.142078163	2155.88583279909	24408.2972201925	0	0	954.094155791936	9271.22647926279	79494.3911420027	6335.55215374914	64180.2625433154	1463.25017162321	35982.1932485301	75456.004147968	16523.2594615082	4237.46240923361	115473.832195853	21.1001592146293	140551.830121553	4626.43925736417	10976.6697827409	387.142051677112	325396.56402752	35442.763091217	1758.65240062802	26051.3574442535	38605.0347787312	687.131271815538	16608.5774965935	64676.5749839726	0	43283.7657350186	0	9818.91322061643	5439.25408624076	11586.7396035117	8700.60478224107	2871.45644964304	85945.535472319	0	495.395042430428	14010.5057185139	8294.19736780278	35238.1832866577	997826.529259822	3331.07296123127	1796.26572792366	7572.20496337177	255074.320356294	46417.5980775044	750.431749459426	602.730634957021	42182.887862951	0	934.828793030752	58790.5479613177	36353.7395303529	410.077007345188	1313.71426066736	0	3254.01151018653	4710.83989422268	0	51218.3429979459	68.8048670042261	13914.178904708	40004.9844727105	0	44369.9652354586	31079.6171249223	4881.47596439316	7669.44917540441	2593.48478694596	2109.09852323621	58689.6341563782	1358.66677377679	0	0	0	1099.04307561417	0	1199.9568805537	0	2519.1755305814	14701.3065832363	0	1383.43652589831	0	0	12928.8932092075	0	29119.1371144152	892.628474601494
