feature	X1934	X1867	X4837	X9226	X17248	X17244	X1836	X15342	X1814	X2303	X1871	X1812	X1855	X1830	X2301	X1877	X4868	X10068	X2318	X4933	X4198	X1815	X4608	X15286	X1790	X14861	X14809	X4938	X15106	X1949	X4581	X15300	X9712	X4532	X1844	X4874	X4584	X5090	X15271	X4826	X2290	X9283	X15078	X8071	X4285	X4041	X4951	X4540	X15132	X4820	X4303	X15452	X4575	X1861	X2295	X4811	X15249	X4914	X2325	X4262	X1965	X4749	X4910	X13976	X4716	X15346	X4993	X5082	X5087	X4577	X5089	X4925	X15254	X15154	X2328	X14027	X5792	X5062	X4557	X5825	X14853	X15120	X9262	X4644	X15234	X15126	X4670	X5075	X4046	X15143	X14797	X4705	X5111	X4936	X5190	X5045	X4940	X4721	X9260	X15265	X15124	X4652	X5121	X15236	X6754	X4552	X15350	X14993	X5043	X3813	X4643	X4959	X4768	X4871	X14837	X4166	X4714	X6747	X4121	X5051	X79840
SRR1804557	96707	281215	4105	161445	20	3989	1320637	249474	3559805	0	163039	0	17546	1093281	155989	229135	3932	0	468618	418712	2059	0	0	69227	83968	158026	0	1324	173587	654872	2689	29390	0	347	131351	65239	856	8952	3693	2579	304356	0	22536	347	84389	0	0	5036	0	3301	3452	9002	8657	31938	0	2616	139099	119639	95	19810	461960	0	135786	424620	5156	9441	75477	34208	31984	101	4070	58687	82122	4099	0	811	21640	51271	41872	0	2002	0	0	83392	22506	904	2943	8846	568	3637	221	3327	8325	52858	6716	0	0	5394	0	2412	279	48213	16580	0	3662	0	402	3640	8306	66	24990	3141	8914	0	86	0	0	0	0	0	0
SRR1804541	0	0	10712	0	56419	0	1020642	406661	3394051	0	2420825	0	0	0	0	722724	3415	0	0	323077	162	0	36896	173952	0	34066	0	417	92334	516710	2266	74725	907	3447	42545	16560	0	3562	28149	9068	0	0	46884	559	142055	0	30282	6608	5124	9690	779	0	3759	940590	0	5381	1701	130995	0	0	0	2973	4822	54287	0	301704	115923	59766	0	733	20192	9661	0	28077	27522	0	0	8865	0	113935	3628	0	0	86207	0	8291	0	0	0	0	1995	18249	0	1644	12502	0	177004	12895	0	0	16259	2252	0	0	0	0	1204	4104	0	299	0	3934	3192	0	0	37	0	7257	2413	0	0
SRR1803864	154497	60952	32231	0	0	0	540060	129709	345398	283054	439348	300113	0	0	0	0	2513	6631	36601	2186492	0	0	414911	14135	17968	253858	31353	1422	123918	74752	70142	1470400	315	8621	0	40986	20557	725	355090	49533	0	0	163399	1579	0	1766	280	10504	37999	322253	64045	7235	86374	179778	67728	28051	109200	40983	485	0	0	0	2020	1805447	0	0	0	112692	4476	0	2498	9704	0	3643	0	0	63737	246166	5592	207	100839	22818	20962	12444	0	11645	11945	1677	7246	6431	0	0	0	153455	0	88468	8670	12588	0	0	91	0	523202	0	11147	4879	172	5264	0	13392	0	4851	0	0	0	106957	0	32671	29282	0	0
SRR1803862	0	0	21855	0	2577	2847	2051757	310475	2700281	107353	3276432	0	100800	826101	266636	232037	0	5627	277090	76471	7034	0	7987	47490	77211	199326	0	0	111231	227867	421	26097	1397	916	0	16805	0	34813	1143	1155	126344	0	29477	0	0	0	37190	6135	0	1888	6107	0	9994	367535	944133	16948	93030	121986	0	106003	473080	0	2088	49076	4009	8983	52666	77761	1316	3455	2349	0	157334	17977	14138	3493	48036	19581	0	0	0	0	3601	131264	0	607	0	0	0	8497	0	659	0	61984	0	0	0	11789	10170	808	2709	11176	0	31612	2343	0	906	3754	2366	0	75162	0	0	3688	0	0	8875	0	0	2641	0
SRR061484	326111	0	398365	0	52759	26701	1535612	1227091	3027747	52054	455929	0	0	0	0	483576	206362	1227	180147	3221338	11220	125705	250324	67765	203603	126474	0	1241	216533	580516	81930	33651	2417	68727	0	406406	45267	66099	12584	204162	49041	348793	36981	1517	220124	596	285815	198831	6984	48021	99379	49891	33651	6029	123606	56439	22232	15751	0	17085	0	58057	2353	125	36299	6374	27212	2741	0	78965	5810	110652	203350	8297	512	12264	96780	68431	11490	0	1643	0	539	0	2804	191	26054	0	3545	9900	1884	61245	0	3753	40323	0	11761	41179	7395	1639	2353	358	0	0	12999	7827	0	13935	0	670	0	67361	35009	0	5169	0	0	1989	0	33341	324
SRR1031109	23537	7971	890	0	0	3587	49171	53574	56098	20880	674	0	0	639	18863	10587	0	0	59782	17710	0	1817	1407	13270	29443	8289	0	0	44645	37696	1575	1862	0	0	0	0	0	2661	594	0	10349	37063	14777	0	3921	0	19468	0	0	1406	0	0	1023	40068	20647	270	7986	28178	9669	17674	27467	0	4342	87760	0	0	240	41446	6418	0	0	13990	26458	1204	2326	37	0	2505	0	0	0	0	473	0	0	316	0	5555	0	2345	0	690	0	198	0	0	2288	0	0	1811	266	0	25873	0	387	0	0	0	1292	256	0	802	0	0	0	0	0	0	0	0	127
SRR1804171	308129	31045	17301	0	599	2470	79067	682365	2862956	401215	216737	290638	0	438373	336366	284888	15917	171	885970	295864	40607	0	9235	23996	175597	34848	0	1052	180040	1142181	2518	24870	0	0	144936	14762	0	1030	9385	5103	120041	0	104067	0	0	0	3228	349	7986	3051	15016	54670	5378	5070	382405	3223	100220	57455	485353	0	296872	0	216615	997	0	8234	260673	14091	11736	2024	418	18815	187187	3975	47385	0	1544	3041	0	0	1657	1813	21753	0	0	0	2206	12616	2341	12175	1267	2116	0	2230	781	1586	19654	23644	77320	623	5345	0	0	22863	2932	331	0	1183	0	13	0	0	585	499	4342	0	0	0	2452	0	2730
SRR1804184	187055	0	11225	548575	0	0	1994417	151077	768	0	1296907	0	0	0	791124	405806	0	0	1345614	254104	140855	2946919	0	0	86495	56972	275	0	36212	0	0	0	0	107	1176389	0	5227	0	26480	0	0	0	57993	0	0	48525	0	0	8263	13256	13726	0	1884	0	130096	0	15914	269969	23636	0	0	0	0	145383	0	0	142521	0	0	0	8850	71293	0	1520	0	11003	78323	29081	61710	0	0	493	0	22718	0	56729	0	0	1253	18880	349	0	81356	82878	0	0	0	15547	0	8964	399	0	0	43797	0	0	0	1841	0	0	0	0	0	265	0	0	5043	0	1207	11703	0
SRR527881	156798	182316	740	0	682	0	112935	2679	2902776	1144	0	0	0	0	0	19634	0	0	0	7054	0	0	375	0	0	0	0	0	4669	0	0	632	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	14823	0	0	0	0	1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804119	369063	392751	10338	865684	0	0	0	365158	0	0	313753	1410297	5993	0	158161	0	0	0	269819	279433	0	2860623	22077	0	52262	29478	3053	198689	31933	0	8204	162034	16345	713	0	2748	14672	3321	14085	353	0	0	143467	9186	47945	682	34022	957	51873	3209	2697	15741	37746	1046884	97128	3425	0	72948	10997	1653193	0	16793	4581	28302	5948	0	99998	125647	0	3792	0	0	0	54823	0	0	112193	10576	0	0	4602	1075	0	15033	0	0	317	0	6441	29046	2290	0	0	97336	0	6290	3751	45765	46408	0	3262	0	58256	0	0	0	3436	2239	0	0	0	0	0	4565	716	1541	0	2611	4345	0	0
SRR1803355	245920	69557	75866	0	2601	0	961101	134211	2760092	211617	131600	0	0	148876	78920	760071	28769	0	306275	1467478	0	86731	253562	136573	0	215691	0	9651	86824	510092	29301	228811	0	11143	67724	17510	4170	15206	34256	21573	0	131881	112868	0	0	0	11829	2758	21565	19538	12373	35570	36302	402867	0	9768	56673	34563	0	0	0	0	6955	1017	21519	0	4922	0	0	28489	470	98101	131275	14597	0	0	0	48486	0	0	992	4355	2240	138	0	0	0	73461	4647	5792	0	9957	0	7644	0	0	161719	10590	0	0	4222	2142	0	0	0	3065	0	5137	0	1580	0	18420	9068	0	1563	0	2236	5511	2748	884	0
SRR1804769	269246	1090750	915	0	5206	1121	301826	17038	1125	0	1922133	0	0	0	182666	0	1018	322	805357	17540	0	2295205	7366	5081	54278	1723	0	16157	108552	2741622	7385	19555	4565	0	270046	0	2672	0	3965	0	151228	242391	93186	1628	707	0	23102	0	10496	0	2479	454	7695	861089	565776	0	328	398	60809	0	0	12832	9201	27510	0	0	878	0	0	38302	0	16312	273795	0	0	0	0	1184	0	0	1105	1863	2844	0	0	0	0	0	0	10753	0	0	0	793	0	3747	18830	0	26557	31756	1329	0	8591	0	0	310	0	0	0	0	0	11700	0	476	539	0	0	0	638	319	0
SRR1803344	314346	0	77493	0	41405	1560	0	42652	0	2094475	0	0	273757	0	709455	0	598	1686	0	77796	243	0	12262	269572	0	98616	0	1317	59169	0	455	874	0	2978	0	1232	12329	0	39145	0	0	0	2070	0	277011	161	0	0	13880	4531	7532	0	11465	0	102091	3129	2053	4057	0	20597	0	0	39203	2296	0	0	5043	0	0	19279	1101	3339	115105	0	0	0	0	2229	1101	980836	1726	2703	0	9889	0	0	0	0	1053	0	1067	0	0	12803	0	31323	600	15335	0	709	0	0	1084	1736	604	369	0	0	186	0	0	12849	0	1463	0	4176	0	13212	4058	0	0
SRR061181	0	0	46088	1253730	7297	16591	820898	752000	0	885415	1361624	0	779490	0	0	768538	52900	78501	1385415	2016068	8156	2667596	67836	530804	143568	498845	0	0	1058958	447372	66567	89541	295	5447	0	99276	0	107606	65193	0	206523	0	84262	0	312648	0	2668	5669	13701	32832	2505	46314	10564	491189	200407	53564	99958	43379	10135	150911	0	7820	0	153199	4155	79409	13313	1460	13171	42617	18447	0	174999	7832	0	2193	0	20653	0	30213	29475	0	90017	157904	101195	0	0	24126	4109	15626	5720	15331	0	962	4996	24402	368962	20001	0	13578	9114	31093	27259	25501	5796	2585	0	760	1405	2581	0	10724	15020	0	1600	7579	1828	3450	6795	9125	642
SRR1804623	0	1346496	43768	0	0	0	2252747	40186	2587992	155525	0	0	0	0	0	0	0	1589	0	176933	0	0	152922	3683	0	12559	3001	0	0	0	9979	24695	5047	2680	0	17482	95708	0	362	58271	7422	0	14911	348	0	26152	0	0	17706	357	8504	0	2079	350610	0	13232	0	111030	0	0	0	23513	0	0	21655	0	0	0	0	4856	117989	0	0	0	0	0	0	11801	0	16192	0	1002	69991	0	0	0	0	0	0	4749	0	6800	0	0	0	0	0	4637	0	0	0	0	0	0	0	0	1091	910	0	0	0	0	15348	0	0	0	0	287	989	0	0
SRR1803917	633181	6196	6257	0	1715	22273	717577	178398	923292	269931	2577115	0	0	514093	41641	423828	0	0	477673	208479	0	726265	2095	14321	42459	151682	0	0	78535	479574	0	7530	439	585	1466	19965	0	7448	1924	0	139097	0	17007	584	97497	0	0	8464	4612	0	6290	0	4008	0	52088	1389	24349	2031	0	328407	188020	6677	2393	57797	0	54085	59444	0	303	14292	345	0	69470	4367	87015	0	9059	19197	0	6812	1245	1184	0	50314	2378	0	0	0	0	4812	0	2778	0	3035	0	13303	0	3129	0	0	979	25781	5484	5075	2257	1442	0	0	0	0	2854	17301	392	825	0	0	1702	0	0	0	399
SRR1803333	218591	0	43435	55700	506	12065	607242	663510	2549310	200195	93195	960315	0	585330	148050	157321	4476	163	514502	24411	2226	0	14741	120187	240376	154167	0	1960	209599	446617	1829	47328	3146	11869	434	397	0	27368	4536	7355	52683	0	1895	950	150786	0	1639	1991	0	4949	5713	1843	15344	119371	188025	19499	95483	8798	701	2313	146583	10044	129825	450250	1660	17289	30946	109191	0	18814	18171	0	70947	0	17233	7086	26230	59467	0	0	17730	0	85592	62187	14883	210	2529	0	0	3726	1174	7059	277545	32371	11842	12774	13727	8403	9456	649	0	0	0	3025	5722	518	0	436	606	3576	16285	296	1182	14520	0	4679	1142	0	0	3383	773
SRR1031102	38007	0	15213	33	0	0	69771	64315	484759	0	38643	0	0	118911	23311	0	0	0	229272	3179	0	0	3458	25189	16771	4792	0	594	19126	81789	2150	7211	0	1526	11880	2733	0	0	0	0	27134	0	10906	0	0	0	1716	0	0	0	213	1687	0	14373	35707	1265	0	4901	0	17132	0	0	0	4494	72	4451	6558	3813	1833	0	1409	62308	0	3570	2461	0	0	1967	2578	47933	0	2906	9369	3547	0	0	0	4345	0	2595	0	0	4138	370	1282	2247	18321	1942	9481	9929	44	6713	8442	0	0	0	720	3061	0	0	0	0	0	5277	0	0	0	0	0	0	0
SRR1803883	336207	0	1073	0	2527	0	149797	22226	2439637	18996	0	0	90247	0	0	526674	0	967	0	39986	0	11967	0	0	19882	398	40	0	436	0	0	13456	207	0	0	0	0	0	1703	0	0	0	15012	0	7820	0	0	0	3843	0	26	0	0	0	167914	0	153	0	0	9253	139596	0	4002	46477	0	0	140	7272	321	0	1450	61702	0	0	0	5300	0	0	0	0	1010	0	0	401	0	0	0	13229	0	3452	0	0	0	1505	0	0	10578	1047	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	85	0	24614	0
SRR1803339	15897	93786	53958	1062	0	0	22455	106034	2414757	28067	0	0	0	69109	10626	0	0	0	163098	3143	0	0	763	50520	7752	82217	0	14687	115773	141222	0	5363	11350	779	0	0	0	7928	4184	0	0	244116	32066	0	117898	0	3804	0	1489	0	8919	0	0	20095	83481	1480	15949	6552	0	111001	0	1447	0	65085	0	427	62881	5583	5135	0	194	29237	112008	1323	10011	476	5262	9504	0	47245	1366	197	0	2247	10428	1683	0	773	0	13855	0	0	5670	2202	377	2820	0	426	0	0	525	0	1026	0	0	487	0	0	394	0	0	1240	0	0	2441	0	0	0	0	0	0
SRR1803892	0	262216	5384	473027	0	6316	2349096	249866	902039	0	1180289	0	107586	0	0	0	0	0	0	7294	66483	0	2592	0	0	11588	0	204	3767	170175	0	0	400	0	348948	494	362	7978	20866	443	0	0	131917	827	140489	132	4287	34	146356	2815	12023	0	0	5063	0	0	2955	68	0	0	0	0	0	2651	0	0	0	36747	0	0	0	28075	0	41890	0	0	17655	6336	0	6901	3852	0	0	7136	0	0	0	0	158	0	0	0	0	3863	0	0	4708	20237	0	5655	2377	0	126647	0	0	0	573	0	1809	399	51	0	0	0	1172	589	402	208	0	0	0
SRR1803365	159240	48606	47762	132465	8606	7768	789070	220956	2299876	713692	2313307	0	85033	0	0	1519164	5728	9277	498409	325639	3351	0	14799	236319	161671	73314	1096	2643	174815	0	15256	8120	2943	7606	0	16984	0	31745	17124	1444	37721	0	25456	0	97862	0	81884	28146	4016	6341	2673	0	9037	0	207518	7599	1479	190584	17687	0	0	213	1849	8858	24321	123966	37464	39388	54357	22290	0	0	94678	1878	0	0	42976	318253	0	0	11154	0	0	205188	1145	626	0	0	0	2432	2512	6898	0	22087	10935	26164	60321	4787	120443	0	3662	63196	0	0	0	0	3813	5523	243	0	42	2431	659	101268	125	0	6481	1652	2443	3612	0
SRR062375	107657	467855	11629	41079	394	3126	2264483	402322	607436	185267	215477	660912	0	53859	324271	187331	1059	0	617457	38119	38865	17321	19009	271510	141379	466396	0	68879	1881728	610824	178	5754	1623	0	0	0	0	0	3758	0	287259	32363	0	0	22610	220	2493	0	0	3902	16960	182	4748	398561	374954	8627	245837	27398	31719	0	0	0	1482337	587728	956	52205	76419	79294	3006	844	20027	5606	158109	17623	0	0	2179	76131	4062	0	80	0	8317	14186	8082	0	0	19823	0	4246	1285	0	146013	25531	703	7991	120243	10602	0	1369	0	67152	621596	3615	6377	0	0	0	94	3010	2500	1239	0	2111	0	0	0	2779	0	0	81
SRR1804323	585953	0	67350	0	0	0	0	0	705268	1038157	2164853	0	0	1510944	0	0	56455	0	277551	0	0	2261604	112977	161330	0	184178	13151	0	52147	0	0	18352	0	18815	302947	0	109166	0	595190	43987	0	0	706084	0	0	10104	0	40982	238929	13154	1712	0	10520	0	0	659	40471	0	0	0	445257	0	0	110234	0	0	0	0	0	0	41789	0	0	38579	0	11896	120079	382437	0	0	11792	0	0	0	0	16823	0	0	6747	71145	0	0	0	50779	0	0	0	31172	0	0	18947	0	0	0	0	0	0	2494	0	285	0	0	0	0	1594	19	0	14831	12829	0	0
SRR1804148	237442	2425	192612	70048	16894	389566	401002	532418	2228327	107623	1516235	959842	12796	0	104008	1388091	3090	0	1281195	0	0	645175	33763	42604	67001	979330	0	976	434995	0	0	9595	272	0	0	0	0	7031	18615	0	85341	24310	1292	123	0	0	0	0	0	327	18784	0	9577	643921	827586	27408	217002	9134	7190	125968	1304580	0	90543	185669	0	18263	7965	29217	14953	3845	1030	4655	177826	0	2978	0	0	36640	0	0	0	0	1606	749	118180	0	0	7181	0	2063	0	7090	444	2763	0	1832	2745	5550	0	114	0	2217	41606	55517	727	1673	0	0	5877	0	4287	0	0	0	0	0	891	7061	0	4572	1186
SRR1804086	0	0	42654	71790	0	0	1099262	334667	473076	344611	277806	1104932	0	2194476	0	0	21710	0	0	165677	85611	0	645538	81952	58569	218197	5532	0	38755	137576	40778	122052	0	9846	0	16218	14205	0	124906	32315	41977	0	98634	0	0	9911	11048	3427	75775	17183	913	88928	20676	17599	0	24629	49351	1706	296	0	339179	0	0	7176	0	0	7534	43691	0	0	0	0	256617	12597	0	2014	59586	12042	18050	0	4605	7117	361	9368	0	239	0	0	0	5252	12627	284	0	1171	19064	0	3656	10060	97997	0	4011	0	0	0	0	0	557	0	1442	3042	0	34386	2013	0	0	0	0	587	6754	0	0
SRR527904	1879	0	3735	0	0	11875	81044	15643	1132263	0	2176461	0	32626	0	0	0	0	0	0	8663	0	0	1087	524	0	706	0	0	0	0	1662	5820	235	0	0	0	0	475	0	0	0	0	4867	0	7102	0	4155	4238	293	0	0	0	0	57070	0	0	0	449	0	1105	0	0	0	0	0	1594	0	2842	13500	0	0	4191	0	0	0	0	0	0	0	0	4133	0	135	0	0	1310	0	1251	0	2931	0	0	0	0	0	0	10771	619	0	0	1163	0	0	0	0	0	0	173	0	0	0	0	0	2024	431	0	0	0	0	0	0
SRR1803903	156698	0	4899	0	0	1199	754728	6926	1401718	0	1944564	1203498	0	0	39392	0	0	1476	166323	10608	0	0	17065	0	34783	2668	282	0	7634	83316	510	0	0	0	0	0	2208	0	988	1761	0	55707	62335	0	0	0	0	0	14096	1552	753	11591	0	191155	46621	208	0	0	0	0	180123	0	0	0	0	0	0	0	0	0	1367	3408	0	5086	0	684	14103	0	0	0	0	0	0	0	0	0	0	0	221	3430	0	0	0	0	0	0	0	569	0	0	1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0
SRR1565470	0	0	0	0	0	0	360359	13963	820750	239738	1905505	0	0	33057	0	0	857	1922	158397	8651	0	0	8102	4777	0	10391	0	7539	13349	112360	2358	2271	0	55	0	0	0	0	0	0	0	0	5902	0	0	0	2400	0	0	519	0	0	0	244445	0	56	0	24012	2350	13409	0	329	7835	834	0	1142	933	3966	0	0	999	0	5524	0	0	0	0	0	0	25862	0	0	0	7505	0	2588	0	0	0	1004	0	0	17808	761	0	0	0	1144	0	0	0	2532	0	0	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804648	646704	697468	19909	46491	6768	48080	1720416	30303	0	604121	6838	0	1071837	0	0	1900963	17568	1990	1459601	7543	1875	1745354	24961	34477	13696	255631	304	665	644389	0	3526	23367	0	14805	194668	2685	0	0	34361	4542	151893	0	52373	659	115271	0	0	1060	22013	6087	15123	6985	2341	127813	429041	4256	482983	7112	63349	247221	0	0	1621	1406850	0	4410	2315	10407	0	1412	680	8390	160975	6769	0	0	0	9552	15593	0	0	0	2083	4956	29223	0	452	5413	0	12986	3047	0	29028	688	64	2207	30726	1581	0	10681	457	0	19755	0	0	0	0	453	141	4114	1221	0	0	0	0	1922	0	0	1685	0	127
SRR1564310	114455	0	3258	0	0	0	0	2040	553211	0	1890643	0	104080	0	0	0	0	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10848	0	0	1293	0	0	9648	0	0	0	0	0	16118	0	0	0	0	0	0	0	868	0	0	0	0	0	0	0	0	0	0	0	0	0	2274	0	0	1810	0	0	33079	0	0	0	0	0	17685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	0	0	0	0	0	0	0	0	0	0	1343	0	0	0	0	0	0	0	0	0	0
SRR1565849	18488	34872	4661	0	0	0	122486	39536	0	259375	355806	0	17040	0	58897	0	0	0	267203	0	511	1874428	0	11749	19694	23637	0	12315	20950	399199	0	3252	0	0	67367	5919	0	1673	862	0	0	0	7604	0	0	0	0	0	0	327	292	0	1157	61982	198841	1825	9894	3314	0	0	0	0	8650	18517	0	185	11505	13439	0	820	0	2015	19053	0	0	62588	25613	2157	1619	13241	2974	2309	0	5139	513	0	0	0	0	1952	0	0	0	0	0	0	3653	9680	2136	0	68	0	0	0	0	0	0	528	0	0	0	998	0	472	0	0	0	0	2799	0	279
SRR1179027	99704	0	2600	4964	0	0	732787	135775	1848051	0	923030	0	21340	737746	71785	0	0	0	380067	156532	0	0	3058	39358	41212	35331	0	0	93068	742749	0	215849	3308	0	0	3136	0	0	7452	0	182726	0	14815	0	15573	0	23571	0	5429	2320	2158	944	1288	328810	56425	0	918	223762	0	647302	0	923	5767	384388	37	49824	16394	18816	4561	0	2821	24494	0	2820	0	11426	1069	4454	1326	31790	0	0	0	50997	0	2322	0	21921	0	12115	0	0	5621	2441	21	7020	10784	10355	0	0	1525	2158	6151	0	0	0	1212	0	0	0	362	0	0	15007	1462	0	0	0	0	0	538
SRR1804697	142294	657343	11012	0	599	2327	1454299	364577	684355	634254	1837465	7859	17886	1681323	235208	409681	1027	168	856994	719068	578	1174550	21468	68276	214852	113805	0	1320	425115	1141047	1989	28393	1266	0	0	1929	0	1304	11576	615	90250	201816	7319	0	94509	112	122204	67	231	7463	16918	1434	6293	92222	399834	7540	29612	152234	1788	41044	10366	2465	691	556868	5793	14447	97147	40955	13339	1692	13004	134274	147775	6865	36653	66361	40710	182162	808	44210	1051	924	11331	7962	0	0	0	35645	0	9202	0	4338	1903	12477	1722	9704	37384	16228	1611	4772	760	0	50709	23494	0	0	563	256	0	0	0	500	2460	36696	0	2027	5180	1088	0	21906	0
SRR1803918	27130	0	7618	0	174430	0	1824657	638263	39151	1769039	266700	0	25007	0	299743	0	2281	0	0	87967	62079	17477	58726	64122	0	705787	0	0	119644	54832	15658	191472	0	4983	0	1535	0	243	58793	32746	0	0	0	4246	0	8724	3591	1716	715	5595	853	63074	5115	0	29397	8820	386289	10732	0	15705	0	790	0	541094	0	101751	749205	10200	6683	14417	11914	40715	0	0	0	0	0	33161	0	313872	48336	11024	0	164095	0	0	0	4032	2913	229	1851	729	0	4687	834	1316	3298	22267	0	0	0	0	0	0	38938	0	77	797	0	5639	0	2625	2397	5588	1879	9529	0	3893	20218	80393	0
SRR1804607	59217	38080	45606	105912	0	0	1410752	1339107	818	87306	351157	0	115023	0	493291	0	16180	1153	317146	1079610	751	1796651	356819	486283	76715	185020	305	14145	328362	421589	4305	91722	1000	1102	0	16662	2009	31207	103272	0	0	0	43733	63	0	1110	150308	3271	24526	4993	46132	30986	47693	313748	282668	1235	31554	446045	0	470165	0	55202	18907	81110	13448	16451	56978	372085	45031	12040	8859	24479	741528	8442	0	544	0	121137	0	297187	5922	0	0	48342	86042	3115	8398	57887	12153	5119	4647	37584	542827	42169	48855	0	23960	122933	0	69164	5252	3484	0	6934	0	7375	10613	39981	2379	2239	0	67191	6488	2126	3419	11580	0	2177	17247	1420	981
SRR1803920	103494	194113	0	0	0	0	349048	3401	3579	48708	235378	0	94575	0	6913	0	0	0	205726	2280	0	1784031	861	147	32165	620	0	1300	5752	0	0	1184	614	0	114594	0	0	0	0	0	0	0	3178	0	0	0	51386	0	0	0	0	0	0	74243	35181	0	0	9192	1215	1553	0	0	0	0	373	0	1215	0	0	0	6944	0	16077	0	0	0	0	0	3797	1513	0	0	608	0	0	0	0	0	0	385	0	0	0	0	1009	4595	32059	3523	9614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	0	0	0
SRR1565741	22371	745072	1153	0	1236	0	437661	48891	1750868	208418	303641	0	26671	0	40664	0	0	0	177158	39157	0	0	700	262	0	4590	0	0	1228	0	0	815	1539	212	0	2337	0	12933	10496	868	2058	0	14826	0	0	0	0	934	2402	0	0	881	0	277301	18870	0	0	42573	3289	3377	0	0	2457	0	71	1654	0	16199	0	2225	0	0	16361	0	0	380	897	2367	0	0	0	0	0	0	0	0	0	0	0	2396	0	0	0	8348	21	1600	15018	7585	0	0	0	0	0	0	2115	0	0	0	0	0	0	0	0	1413	0	0	0	0	0	0	106
SRR1804288	0	143626	13736	176800	11895	0	952399	158396	0	712627	78234	0	188567	0	0	0	1568	3343	257896	536953	36888	1719522	51363	62858	123435	549623	4844	0	86601	791109	30959	28544	0	6145	0	409193	0	0	36494	8161	0	0	74074	5864	0	0	10645	28726	4548	20939	14904	0	19758	167565	0	20715	35190	102969	0	71404	0	3307	16866	23225	28620	0	23762	76131	0	0	9549	0	0	7205	0	2059	0	42191	0	352794	25196	0	0	0	80367	19846	0	0	3768	50855	0	10609	0	2306	0	0	5368	26965	0	14311	6689	0	14923	0	0	0	0	203	0	1814	0	0	0	0	0	3209	0	494	945	5401	356
SRR1804472	63631	367863	13025	0	2052	12793	222512	222616	968902	41749	143119	436910	0	151157	99720	186560	1602	0	538614	84180	3684	0	14485	17434	143205	151808	0	0	444070	400996	12201	77505	1853	645	8786	5841	0	603	14961	3110	0	9539	1817	465	0	0	0	729	0	2727	3861	0	3392	96873	358339	4289	69008	65612	101599	0	452980	0	275159	32927	0	6843	45735	10899	0	7974	35376	3193	530333	0	79105	0	0	34292	1421	0	1528	1072	0	6552	4140	0	791	0	0	0	0	0	1015	172698	0	10914	1871	5584	0	8491	0	0	26188	4074	1296	0	0	0	563	0	83	1097	0	5252	0	0	0	0	0	17189	81
SRR1804204	310735	0	833	0	0	0	170488	172056	1424400	0	417952	0	275226	1681373	0	295666	0	0	0	65061	0	0	21394	15583	154256	2956	0	215	12492	356386	2008	2219	15716	0	0	0	1852	744	0	0	0	85182	12512	0	0	0	103843	129	2649	12334	3452	1735	2606	101745	0	25665	1210	3229	0	1068	399956	38584	0	0	13366	0	3383	0	0	0	6104	17496	55467	0	0	0	0	5007	3285	166514	0	4826	0	0	0	0	0	0	308	607	0	0	0	0	5330	3942	62407	14941	0	0	572	0	0	0	0	6319	0	0	0	0	0	0	3524	0	390	0	0	0	0	0	0
SRR527871	19295	9777	634	0	0	0	264617	2229	461339	0	270642	77949	303	199031	0	59788	0	0	312895	7709	0	0	592	0	58374	447	0	0	0	33870	233	2761	0	0	0	0	1932	0	7657	0	0	47228	3353	0	0	0	0	0	3062	0	1655	1657	0	0	83442	0	0	1470	0	0	0	0	0	504	0	0	0	0	0	201	0	1748	0	0	0	0	1235	76	0	0	0	1436	0	0	0	0	0	2597	0	21185	0	0	0	0	0	0	1428	0	0	0	0	0	0	0	0	0	2906	0	0	0	0	388	0	0	1003	0	0	0	0	0	0
SRR1804125	19501	344217	12022	0	395	155	36856	58953	48753	0	35336	155435	0	0	0	276523	2825	0	971071	24044	9478	10994	6421	7489	189885	53500	0	0	78332	377984	15006	23068	7877	3003	0	2664	0	2822	0	853	14933	57138	5477	1554	0	0	21114	261	0	6485	4166	0	2167	0	182338	2190	1042	81803	0	12925	213179	671	1391	7931	1254	28939	13370	3569	0	4975	3717	138047	159277	586	11961	0	0	13533	18116	0	1387	628	0	0	0	0	2715	1962	0	0	0	2593	56107	2961	0	7350	17609	13058	0	1400	0	0	10406	0	332	0	0	843	633	0	0	668	1627	10899	0	0	1905	0	0	0	0
