"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.2937","NUDT7","BrM","High - Low",-0.584550778804989,0.345618615961549,0.581294113645356
"High...Low.2938","TEX264","BrM","High - Low",0.618234677499798,0.0889188536114543,0.263576647440234
"High...Low.2939","LAMTOR3","BrM","High - Low",0.282750244488126,0.508128886230528,0.710872311836509
"High...Low.2940","RGL2","BrM","High - Low",0.649968999315152,0.0115216419386825,0.0807952405123868
"High...Low.2941","FANCC","BrM","High - Low",0.187656977470053,0.641354901529468,0.802267084441814
"High...Low.2942","RABGAP1L","BrM","High - Low",-0.436785957752558,0.389268177048523,0.61766370750395
"High...Low.2943","HDLBP","BrM","High - Low",0.697195302731288,0.000333597698186479,0.00765949341093554
"High...Low.2944","KIF2A","BrM","High - Low",1.57664728221991,0.0170633357385482,0.102321503207153
"High...Low.2945","TNFSF8","BrM","High - Low",-0.361714362447344,0.553608543880683,0.742781579446702
"High...Low.2946","CHMP2B","BrM","High - Low",1.8914307763326,0.00220799073877214,0.0287882483088744
"High...Low.2947","STX5","BrM","High - Low",0.457454987419905,0.0480467653899387,0.185937358148668
"High...Low.2948","CSAD","BrM","High - Low",0.518955912582215,0.240048848251999,0.472962230013628
"High...Low.2949","GFPT1","BrM","High - Low",0.953401792428044,0.00171546526584974,0.0244113006586839
"High...Low.2950","FGGY","BrM","High - Low",0.21642401702602,0.645043441976434,0.804822226076124
"High...Low.2951","AGAP1","BrM","High - Low",0.577563227579985,0.0406174590583525,0.168018406926775
"High...Low.2952","NFIC","BrM","High - Low",-0.181590286717814,0.503417767031411,0.706786243187376
"High...Low.2953","SYT13","BrM","High - Low",-1.28450246764862,0.080357495543865,0.248379635751301
"High...Low.2954","ENTPD3","BrM","High - Low",-0.378292614944766,0.570752399097291,0.756210442595994
"High...Low.2955","NUDT9","BrM","High - Low",1.2679746639462,0.0214113739000337,0.115163428383113
"High...Low.2956","ENTPD5","BrM","High - Low",0.222768887686841,0.612250177824941,0.781798100380698
"High...Low.2957","CD40","BrM","High - Low",0.238819608212923,0.744863372596718,0.864496315134236
"High...Low.2958","CD68","BrM","High - Low",0.707997017732086,0.185332226616899,0.40810056870947
"High...Low.2959","ARHGEF26","BrM","High - Low",0.147665282366954,0.791603515805594,0.889950846851392
"High...Low.2960","RCAN3","BrM","High - Low",0.978113023176721,0.0678273219838902,0.226091073279634
"High...Low.2961","CD70","BrM","High - Low",0.0205786008924488,0.975276104968656,0.98720155621963
"High...Low.2962","USP15","BrM","High - Low",1.02039235284169,0.00205819116902137,0.0275541573728315
"High...Low.2963","NT5C","BrM","High - Low",-0.865927848923841,0.0108471760338539,0.077701993196936
"High...Low.2964","TNIP1","BrM","High - Low",-0.113346847802027,0.847582222901103,0.918432576769341
"High...Low.2965","THBS3","BrM","High - Low",0.249537925476202,0.580580781665797,0.761645428233783
"High...Low.2966","GULP1","BrM","High - Low",-0.640026998600287,0.294139693575827,0.531229601408495
"High...Low.2967","ACSS1","BrM","High - Low",0.636518397847934,0.21272278869637,0.440953002498477
"High...Low.2968","CDC5L","BrM","High - Low",1.53981447400182,0.00598048780308253,0.0545062047981268
"High...Low.2969","RPL15","BrM","High - Low",1.11441462618189,3.15840258414028e-06,0.000264485420866015
"High...Low.2970","CHL1","BrM","High - Low",-0.658912585338733,0.36138889537588,0.594593748830831
"High...Low.2971","TBPL1","BrM","High - Low",0.504051099692254,0.233320745056347,0.465212636235408
"High...Low.2972","SMIM22","BrM","High - Low",-0.195526491702094,0.612121686791456,0.781705376377222
"High...Low.2973","ZNF444","BrM","High - Low",-0.606000464578681,0.00757922842138589,0.062815998587197
"High...Low.2974","SLC52A2","BrM","High - Low",0.602682632586833,0.0319197176297411,0.145312155055873
"High...Low.2975","PTPDC1","BrM","High - Low",1.42049249990946,0.00626352167832236,0.0559728739640436
"High...Low.2976","ADM2","BrM","High - Low",0.279178265435371,0.527042304233212,0.724710186344422
"High...Low.2977","UXS1","BrM","High - Low",0.0842533154996741,0.754312191747851,0.869619082204569
"High...Low.2978","TBC1D1","BrM","High - Low",0.380188646792466,0.242940039639119,0.476030915407778
"High...Low.2979","CDC6","BrM","High - Low",1.73270529004449,0.00427017270693603,0.04398425839005
"High...Low.2980","SLC24A1","BrM","High - Low",0.179530254653623,0.787470169166108,0.887440064398012
"High...Low.2981","CD6","BrM","High - Low",0.147731727795662,0.817653522959933,0.903980779690964
"High...Low.2982","CDC20","BrM","High - Low",0.251555098745236,0.511066517277339,0.712914605315582
"High...Low.2983","CDC27","BrM","High - Low",0.858636444650396,2.7522444901529e-05,0.00135578878056752
"High...Low.2984","PNPLA8","BrM","High - Low",0.369430461493187,0.396375402145773,0.6230039663133
"High...Low.2985","PSMC3IP","BrM","High - Low",2.04083419279505,0.00124119215799204,0.0193935816607868
"High...Low.2986","ARHGAP22","BrM","High - Low",0.175653080900256,0.768846002502064,0.877441531983381
"High...Low.2987","TRIM65","BrM","High - Low",0.196988321566277,0.508830666633061,0.711498353442931
"High...Low.2988","NSUN4","BrM","High - Low",0.40891158386952,0.225634003792091,0.455961247010162
"High...Low.2989","CSE1L","BrM","High - Low",0.525696011879558,0.119855975901016,0.3147709973447
"High...Low.2990","FSBP","BrM","High - Low",0.104527875466826,0.7992967590853,0.893621071963704
"High...Low.2991","ZNF620","BrM","High - Low",0.484752961835536,0.307498269009384,0.543150447774194
"High...Low.2992","ANKRD11","BrM","High - Low",0.226660132991241,0.31721045030201,0.552924769464879
"High...Low.2993","SNX12","BrM","High - Low",0.0388728581829028,0.88168700097634,0.93786505046069
"High...Low.2994","RAB34","BrM","High - Low",0.497413078547756,0.337514735126534,0.572759721545392
"High...Low.2995","ZNF26","BrM","High - Low",1.4994481207241,0.0049258655474267,0.0480228982637627
"High...Low.2996","ETF1","BrM","High - Low",1.63812811359739,3.90424454721368e-07,5.46203812155195e-05
"High...Low.2997","CHD1L","BrM","High - Low",0.23844119990786,0.314065021824274,0.549694151098186
"High...Low.2998","E2F8","BrM","High - Low",0.875401655445608,0.0857119604176167,0.257651552694984
"High...Low.2999","NOL8","BrM","High - Low",0.0420950536370636,0.870980294277456,0.931576018114802
"High...Low.3000","PRELID3B","BrM","High - Low",-0.394649998823307,0.0468830394711489,0.183080911342978
"High...Low.3001","C19orf47","BrM","High - Low",0.631492829202494,0.115926263060852,0.307723178036623
"High...Low.3002","DNAAF10","BrM","High - Low",-0.489574941488646,0.28778102210793,0.523960854884264
"High...Low.3003","CMPK2","BrM","High - Low",-0.0149894631530129,0.984505460682557,0.991846246991023
"High...Low.3004","GOLGB1","BrM","High - Low",0.935145577380715,0.146906316213599,0.355635813086736
"High...Low.3005","TMEM250","BrM","High - Low",-0.0948474146971921,0.657389449646745,0.813224125958672
"High...Low.3006","MEGF10","BrM","High - Low",-1.65333176154173,0.0347014720394277,0.152934529054546
"High...Low.3007","PCGF5","BrM","High - Low",0.775741830961467,0.0349007199252658,0.153348326556051
"High...Low.3008","GLMP","BrM","High - Low",0.461198457378871,0.0929260093999285,0.269749800248982
"High...Low.3009","R3HCC1L","BrM","High - Low",0.345413592838351,0.508591569454345,0.711377330200589
"High...Low.3010","LTA4H","BrM","High - Low",0.884738995216409,0.00641915520077388,0.056754258564136
"High...Low.3011","TEAD2","BrM","High - Low",-0.926747966959138,0.135759217177645,0.339762334224554
"High...Low.3012","ANAPC10","BrM","High - Low",0.294533162388141,0.331289718733489,0.567218598100785
"High...Low.3013","USP39","BrM","High - Low",1.06666888445608,0.053526428567719,0.196975572613774
"High...Low.3014","SSBP2","BrM","High - Low",2.01853448665901,0.00238414098089195,0.0302394672009776
"High...Low.3015","CNOT10","BrM","High - Low",1.24856053848998,0.0174263025129248,0.103830482178798
"High...Low.3016","TMEM161A","BrM","High - Low",-0.168150334821519,0.439548680071805,0.66011053283716
"High...Low.3017","CD300A","BrM","High - Low",-0.01080773270325,0.987182094233259,0.993788407449326
"High...Low.3018","COX14","BrM","High - Low",1.0810845916266,0.000766189649126357,0.0138131355557703
"High...Low.3019","ITCH","BrM","High - Low",0.466208883124385,0.0100161999266382,0.0741018704249967
"High...Low.3020","SLC20A2","BrM","High - Low",1.35865307177711,0.0011407858675458,0.0184503980196136
"High...Low.3021","DDX6","BrM","High - Low",0.678788958711168,0.110197400974845,0.298887483450577
"High...Low.3022","UBE2V1","BrM","High - Low",0.533513007933374,0.0202433912089544,0.11185033294363
"High...Low.3023","CDK3","BrM","High - Low",0.155423101709047,0.688692312086085,0.831688762779094
"High...Low.3024","SKOR1","BrM","High - Low",-0.966298157682068,0.100689306773519,0.28257640958105
"High...Low.3025","HARS1","BrM","High - Low",0.773083763324042,0.0329103807152671,0.148128173277129
"High...Low.3026","MIS12","BrM","High - Low",0.227282132126447,0.525556209583978,0.723745582447077
"High...Low.3027","CCDC74A","BrM","High - Low",0.417873249721878,0.547104133917234,0.73819105607951
"High...Low.3028","PGBD5","BrM","High - Low",0.446145120560885,0.526301386786689,0.724201475474159
"High...Low.3029","TP53I11","BrM","High - Low",-0.318139177432804,0.552122911000057,0.741646217373481
"High...Low.3030","SFI1","BrM","High - Low",0.748621952831656,0.119522564763696,0.314131257006221
"High...Low.3031","EPB41L1","BrM","High - Low",-0.236728255832455,0.675293810116312,0.823945613424665
"High...Low.3032","EPS15L1","BrM","High - Low",0.189706391009873,0.464622315855084,0.679153091724266
"High...Low.3033","IDH3B","BrM","High - Low",0.257468808084866,0.26694424266532,0.502563578911026
"High...Low.3034","ATPSCKMT","BrM","High - Low",-0.0044132331911559,0.992876945842215,0.997511559952071
"High...Low.3035","CLPB","BrM","High - Low",0.116845576700869,0.765616880031031,0.875580818412011
"High...Low.3036","C20orf27","BrM","High - Low",1.12194728081388,0.0529441538591587,0.195846362682213
"High...Low.3037","TOP1MT","BrM","High - Low",-0.579546748777613,0.146670214194473,0.355310181226092
"High...Low.3038","FASTK","BrM","High - Low",0.517517403789683,0.0695256972562007,0.22891609899135
"High...Low.3039","CDK6","BrM","High - Low",-1.12237971115572,0.0611690073088221,0.212945160852196
"High...Low.3040","CDK8","BrM","High - Low",-0.207136287765791,0.648609023576392,0.807298953721862
"High...Low.3041","RDX","BrM","High - Low",1.56249688683858,0.018321193811899,0.10675281192356
"High...Low.3042","KCNJ3","BrM","High - Low",-1.64735434942781,0.0376931815941057,0.160379443583193
"High...Low.3043","CDK9","BrM","High - Low",0.0187576322353343,0.929217293817187,0.964562296249661
"High...Low.3044","NOL10","BrM","High - Low",0.778595813615079,0.0264774047437209,0.13052110372257
"High...Low.3045","PPP1R1C","BrM","High - Low",-0.178076000112609,0.785695503687307,0.886408078521524
"High...Low.3046","AARSD1","BrM","High - Low",0.286624196291752,0.382999965837896,0.612631257095294
"High...Low.3047","CDKN2C","BrM","High - Low",2.08230456149474,0.00922534337480629,0.0706804785397262
"High...Low.3048","CDS1","BrM","High - Low",0.00353972488319663,0.995906418344834,0.998475762694871
"High...Low.3049","FAM13A","BrM","High - Low",0.804835414012874,0.262747517588178,0.498148498584985
"High...Low.3050","ZNF211","BrM","High - Low",-0.194933688544643,0.565119293366791,0.751405777152127
"High...Low.3051","RPP38","BrM","High - Low",0.332155986163693,0.543809481218325,0.736057918173797
"High...Low.3052","FAM153B","BrM","High - Low",-0.532130916691465,0.421481918462739,0.643234650299304
"High...Low.3053","CES1","BrM","High - Low",-0.0897991861846058,0.887757585329008,0.941601866471025
"High...Low.3054","CHAD","BrM","High - Low",-0.895936478986017,0.25920851304442,0.494184668505238
"High...Low.3055","SLC7A8","BrM","High - Low",0.204911928321541,0.721383863224188,0.852602855835671
"High...Low.3056","LARP7","BrM","High - Low",0.59936911704247,0.0771225749401774,0.242428562441707
"High...Low.3057","JARID2","BrM","High - Low",-0.670910156560845,0.0718615557302303,0.233420748703488
"High...Low.3058","GPR155","BrM","High - Low",0.988573232069861,0.143840827081797,0.351089391711366
"High...Low.3059","ITPA","BrM","High - Low",0.255514101315731,0.356921621393892,0.590927039443852
"High...Low.3060","ZNF728","BrM","High - Low",0.483901910108542,0.392178766526457,0.619882605773939
"High...Low.3061","CCDC61","BrM","High - Low",-0.734571990685283,0.0172566715126872,0.103039195246477
"High...Low.3062","ARSG","BrM","High - Low",1.30140626268393,0.0276205684908817,0.133537636008007
"High...Low.3063","IFT20","BrM","High - Low",-0.202268557626861,0.430772283251252,0.652148495042205
"High...Low.3064","PAAF1","BrM","High - Low",0.608716305320023,0.195215539155992,0.419582945581861
"High...Low.3065","SLC12A9","BrM","High - Low",0.284244605739258,0.219912713351406,0.449324971475171
"High...Low.3066","ZNF839","BrM","High - Low",0.951397451359356,0.101724586590651,0.283844445181785
"High...Low.3067","RCBTB2","BrM","High - Low",0.417549990488904,0.514360819149625,0.715724670032248
"High...Low.3068","RCC1","BrM","High - Low",0.232235558533151,0.491312263913327,0.69819402575823
"High...Low.3069","CTCFL","BrM","High - Low",-0.814597842235858,0.248709526110485,0.482854048055188
"High...Low.3070","CHD1","BrM","High - Low",1.20306856985041,0.00729937408056407,0.0615170140886092
"High...Low.3071","PKIB","BrM","High - Low",-0.49142490483722,0.386926466249871,0.61582494457744
"High...Low.3072","JAM2","BrM","High - Low",-0.265251600878518,0.662264589163016,0.815947300959101
"High...Low.3073","PSMD5","BrM","High - Low",0.411187009034054,0.220826078676013,0.450015563099406
"High...Low.3074","ACADVL","BrM","High - Low",0.391482114493555,0.0518241652531229,0.194115146423344
"High...Low.3075","WWP2","BrM","High - Low",0.057031935044366,0.780592097991175,0.883011738762758
"High...Low.3076","TST","BrM","High - Low",-0.238222861350038,0.674684853085914,0.823716377924258
"High...Low.3077","TAF11","BrM","High - Low",0.535645473664859,0.126610683551419,0.325739660330901
"High...Low.3078","RPL18","BrM","High - Low",0.647283610028272,0.00483288913206462,0.0474713682257648
"High...Low.3079","SREK1","BrM","High - Low",0.792567831992463,0.0286511777302348,0.136429535890396
"High...Low.3080","WTAP","BrM","High - Low",0.087333901294806,0.68776503170292,0.831193297172127
"High...Low.3081","IQCA1","BrM","High - Low",-0.297675422235164,0.691523551696957,0.83308348953803
"High...Low.3082","ASCL5","BrM","High - Low",-0.0393949637920334,0.946876272029602,0.97388612304765
"High...Low.3083","SLC16A7","BrM","High - Low",-0.35458549150813,0.586026009734721,0.764219080388612
"High...Low.3084","MED4","BrM","High - Low",0.950593391051634,0.0439342780948142,0.176167561841304
"High...Low.3085","MCU","BrM","High - Low",-0.895568010030636,0.00585161393646352,0.0537165872513942
"High...Low.3086","NRM","BrM","High - Low",1.18188727106416,0.000309358552091942,0.00733546804028181
"High...Low.3087","BCL2L13","BrM","High - Low",0.0708707148489249,0.758303830238546,0.871776567145116
"High...Low.3088","CHST15","BrM","High - Low",0.0332809696649978,0.964689098041431,0.981507411400511
"High...Low.3089","NTAN1","BrM","High - Low",-0.337102844058241,0.2791033152502,0.515602189403182
"High...Low.3090","STRIP1","BrM","High - Low",1.04558703345591,0.0187890707982772,0.107729139536024
"High...Low.3091","KLF7","BrM","High - Low",0.747721900237316,0.183725352487286,0.40624587976879
"High...Low.3092","ZFAND2B","BrM","High - Low",0.324617973210181,0.459196502059379,0.675506861456032
"High...Low.3093","CDH19","BrM","High - Low",0.0617260042342628,0.912958695938108,0.954580878637827
"High...Low.3094","ADGRE2","BrM","High - Low",-0.473807990333052,0.483524015082062,0.693226170424067
"High...Low.3095","PCED1A","BrM","High - Low",0.113089428561244,0.676561344137619,0.824617098671431
"High...Low.3096","CLEC18A","BrM","High - Low",-0.623856607577602,0.278947113428076,0.515449757873303
"High...Low.3097","ZNF512","BrM","High - Low",-0.0403660362721859,0.924457259641458,0.961501528688127
"High...Low.3098","ZNF266","BrM","High - Low",0.409101747099968,0.185199096413597,0.40810056870947
"High...Low.3099","PEX11A","BrM","High - Low",-0.45318648678604,0.275480793830191,0.512428707044857
"High...Low.3100","STX10","BrM","High - Low",-0.432867247255987,0.153627336331549,0.366390459474663
"High...Low.3101","PPP1R12C","BrM","High - Low",0.311206913666475,0.258238092562659,0.493073688406114
"High...Low.3102","MEF2D","BrM","High - Low",-0.0541184583270003,0.856571287966748,0.92382553759143
"High...Low.3103","ZNF138","BrM","High - Low",0.0995713970214475,0.717984803308754,0.850733242846571
"High...Low.3104","NSA2","BrM","High - Low",0.919016449977178,0.00712183768496998,0.0604211699288841
"High...Low.3105","FBXO38","BrM","High - Low",1.00804670153782,0.0303155134922683,0.141089166253105
"High...Low.3106","AP3B1","BrM","High - Low",0.523755667220307,0.0280222364683501,0.134718587007635
"High...Low.3107","PSMD6","BrM","High - Low",0.80201058693325,0.0744332791684446,0.238242933210256
"High...Low.3108","FAR2","BrM","High - Low",0.0583548245013312,0.910763271537449,0.953476989502672
"High...Low.3109","DYNC1I2","BrM","High - Low",0.147596777194513,0.404715907886423,0.629559938710426
"High...Low.3110","ORAI2","BrM","High - Low",1.09705195249991,0.0543879779080834,0.199185290820442
"High...Low.3111","RSRC1","BrM","High - Low",0.488184779987779,0.190434728607297,0.41386810797353
"High...Low.3112","TBC1D16","BrM","High - Low",0.182243402056978,0.5655277948816,0.751637264905338
"High...Low.3113","PNLDC1","BrM","High - Low",0.586377378031625,0.40134787866717,0.626808914839431
"High...Low.3114","CUEDC1","BrM","High - Low",-0.258833448527211,0.426819706598583,0.648269210217584
"High...Low.3115","TARS2","BrM","High - Low",0.888152715099307,0.0242236249328975,0.124134986377742
"High...Low.3116","RMND1","BrM","High - Low",0.470187010623956,0.398604149541003,0.624744796334151
"High...Low.3117","MEGF8","BrM","High - Low",-0.417232243546327,0.0157081699654185,0.0969374935228073
"High...Low.3118","SLC39A1","BrM","High - Low",0.184338323800408,0.506095545749631,0.709304416453349
"High...Low.3119","LRRC14","BrM","High - Low",-0.228172570881035,0.435161475789058,0.655671410478075
"High...Low.3120","VWA2","BrM","High - Low",-0.66002598556195,0.357614358131497,0.591304204025487
"High...Low.3121","C16orf91","BrM","High - Low",-0.442413780749509,0.25545522423027,0.489826532697558
"High...Low.3122","STX4","BrM","High - Low",-0.613193107904584,0.007930196194141,0.0642405586311712
"High...Low.3123","CHD4","BrM","High - Low",0.591449998690685,0.00232369820791011,0.0296610747524292
"High...Low.3124","CHI3L1","BrM","High - Low",-1.19348889951796,0.249514820802765,0.483626225327363
"High...Low.3125","DUOXA1","BrM","High - Low",-1.91244210063053,0.00469341078160144,0.0464034041233951
"High...Low.3126","SEC16A","BrM","High - Low",1.52900235763634,4.3588928248281e-06,0.000333229019777842
"High...Low.3127","DRGX","BrM","High - Low",-0.458042098818399,0.40156744327802,0.626930982196128
"High...Low.3128","GPSM3","BrM","High - Low",0.0788175621387791,0.908027134526173,0.952871903046567
"High...Low.3129","MT1HL1","BrM","High - Low",-1.20433547336851,0.112086771327002,0.301823091438024
"High...Low.3130","IFTAP","BrM","High - Low",0.457833818242503,0.281300120312688,0.517473857090665
"High...Low.3131","MFF","BrM","High - Low",0.913234828688626,0.00389126194971146,0.0415880478811791
"High...Low.3132","ZNF541","BrM","High - Low",-0.523767274879988,0.37632177167732,0.607026586621205
"High...Low.3133","ZNF550","BrM","High - Low",0.427595043585585,0.406933988786397,0.631223694769009
"High...Low.3134","B3GALNT2","BrM","High - Low",1.53219297019149,0.0146628170770719,0.0933133547890067
"High...Low.3135","IGSF9B","BrM","High - Low",-1.3544321840221,0.100982478504109,0.282899264637785
"High...Low.3136","ZNF891","BrM","High - Low",1.2561959259959,0.0210304959904825,0.114210242013699
"High...Low.3137","AOC3","BrM","High - Low",-0.964341564170167,0.165270335382601,0.382549965586133
"High...Low.3138","CIB1","BrM","High - Low",0.52298804068296,0.0270866860470171,0.132267790580946
"High...Low.3139","POMK","BrM","High - Low",1.02840260115838,0.0445494732567943,0.177765867331019
"High...Low.3140","CHUK","BrM","High - Low",0.0220340005810584,0.953993897008014,0.975826176730432
"High...Low.3141","ZKSCAN8","BrM","High - Low",1.70965157392592,0.0125284208231918,0.0847397582188206
"High...Low.3142","HERC4","BrM","High - Low",0.126901083987515,0.751399950790674,0.867869834309368
"High...Low.3143","GANAB","BrM","High - Low",1.04038460050881,0.000203602454564256,0.00554858243704554
"High...Low.3144","NUP153","BrM","High - Low",2.54074655635722,4.86902107678391e-05,0.00204557371964585
"High...Low.3145","RUSC1","BrM","High - Low",0.449579426622535,0.420907182345763,0.64277712438901
"High...Low.3146","RXYLT1","BrM","High - Low",0.90107926757681,0.00700598754624555,0.0598258301295856
"High...Low.3147","TADA3","BrM","High - Low",2.60218724817079,0.000303784944658751,0.00726487414662551
"High...Low.3148","ARL6","BrM","High - Low",1.1370295254146,0.072802654680712,0.23560239162229
"High...Low.3149","ANXA11","BrM","High - Low",-2.21797669136286,9.24810856520814e-08,1.70238208983239e-05
"High...Low.3150","LILRB4","BrM","High - Low",0.0885791324377115,0.870240750030837,0.931232530667179
"High...Low.3151","ANKLE1","BrM","High - Low",0.502519895736202,0.326712087376501,0.56263211082326
"High...Low.3152","DNM1L","BrM","High - Low",0.577597364902489,0.0321031696765364,0.145771369797313
"High...Low.3153","GPATCH11","BrM","High - Low",0.60806150446963,0.289470500481779,0.525797494383288
"High...Low.3154","AP3B2","BrM","High - Low",-1.3972447882623,0.025943503938059,0.129301706377222
"High...Low.3155","ZNF518A","BrM","High - Low",3.13507242797877,4.13797502242386e-07,5.67551672193233e-05
"High...Low.3156","ERMARD","BrM","High - Low",0.377277950978087,0.218171301272357,0.447473465005172
"High...Low.3157","GRIN2C","BrM","High - Low",-2.21715127543345,0.0125519504167753,0.0847908190877287
"High...Low.3158","WSB2","BrM","High - Low",1.71223423198665,0.000190546767188357,0.00530049626236773
"High...Low.3159","ZNF316","BrM","High - Low",0.581593394356916,0.268126654280299,0.503639904684781
"High...Low.3160","LCTL","BrM","High - Low",0.450259933899689,0.46139624763043,0.676890280323161
"High...Low.3161","LIAS","BrM","High - Low",0.547361680299365,0.0823226983366004,0.251722366854492
"High...Low.3162","ALDH6A1","BrM","High - Low",0.191227387637021,0.65165523609469,0.808931388905476
"High...Low.3163","NUP54","BrM","High - Low",0.14085882477515,0.643462827502371,0.804041171557536
"High...Low.3164","NFXL1","BrM","High - Low",0.00812387197989863,0.978487180779647,0.988592161414549
"High...Low.3165","CRNKL1","BrM","High - Low",0.164484256722696,0.603549615858314,0.776000287276704
"High...Low.3166","SNRPD3","BrM","High - Low",0.204213481504508,0.433602296390005,0.654520514296092
"High...Low.3167","RAB23","BrM","High - Low",1.08613797309423,0.02845285019039,0.135901459256933
"High...Low.3168","GPR132","BrM","High - Low",1.13629979234985,0.0793782629091516,0.246504305904335
"High...Low.3169","POLR2H","BrM","High - Low",0.458292642920971,0.0574824601317667,0.205409863919136
"High...Low.3170","RFXANK","BrM","High - Low",0.363896164978291,0.202652328198679,0.428587463567576
"High...Low.3171","TBCB","BrM","High - Low",-0.418105513924601,0.0453258432212167,0.179685051477705
"High...Low.3172","MBD3","BrM","High - Low",0.109898056691431,0.615716224728653,0.784148382699487
"High...Low.3173","ATG4D","BrM","High - Low",-0.326821762452322,0.300672422778779,0.537148154089531
"High...Low.3174","MLIP","BrM","High - Low",-0.199209247106218,0.731641855754885,0.858337070189589
"High...Low.3175","ADCY1","BrM","High - Low",-1.39343663430824,0.101171180022243,0.282962185250077
"High...Low.3176","DOC2A","BrM","High - Low",-0.78932952130222,0.368082147631326,0.600031373265236
"High...Low.3177","RFX3","BrM","High - Low",-0.0690903384032144,0.917083116095069,0.956962243169241
"High...Low.3178","ADA2","BrM","High - Low",0.0749684889994261,0.91039342430458,0.953476989502672
"High...Low.3179","PRAC2","BrM","High - Low",-1.96563074831467,0.00155591820478148,0.0227312376663739
"High...Low.3180","ARHGAP45","BrM","High - Low",0.30397539132234,0.558939297074498,0.746528679776762
"High...Low.3181","PRIM2","BrM","High - Low",0.590027609649233,0.00415421791061579,0.0432743920845234
"High...Low.3182","GOLGA8N","BrM","High - Low",0.936569714781998,0.112126583493976,0.301823091438024
"High...Low.3183","MUC20","BrM","High - Low",-1.21590860172862,0.0200676282920437,0.111318842111693
"High...Low.3184","UBAP2","BrM","High - Low",1.61503351147494,0.0212929482794084,0.114881737920912
"High...Low.3185","ZCCHC17","BrM","High - Low",0.992356948958355,0.16186697119461,0.377239666111754
"High...Low.3186","PTGES3","BrM","High - Low",1.02037855447919,0.000525066463827648,0.0108332073468276
"High...Low.3187","MICAL2","BrM","High - Low",-0.747630411040392,0.246197860937083,0.480042937213909
"High...Low.3188","GAPVD1","BrM","High - Low",0.486037076783152,0.186418472322161,0.408962370010325
"High...Low.3189","SENP7","BrM","High - Low",1.13424348697954,0.0171386967938148,0.102562723175132
"High...Low.3190","CCNY","BrM","High - Low",0.192966994778762,0.630405053482819,0.794269863559488
"High...Low.3191","RALGAPB","BrM","High - Low",0.569168930808431,0.138105089624113,0.343711483899381
"High...Low.3192","TLE3","BrM","High - Low",0.970752590813343,0.0208629004270599,0.113657311905984
"High...Low.3193","RTF2","BrM","High - Low",0.420827209139178,0.0158495104450021,0.0975086416559278
"High...Low.3194","USP25","BrM","High - Low",0.922778836017254,0.0699945611173731,0.229756900523709
"High...Low.3195","AP3S1","BrM","High - Low",0.988254156824727,0.000679438625179983,0.0126907161098371
"High...Low.3196","CCSER2","BrM","High - Low",0.369393201808939,0.4924463507039,0.698714446891234
"High...Low.3197","PNOC","BrM","High - Low",0.298568499695494,0.632327527588275,0.795570586436974
"High...Low.3198","PPP4R3A","BrM","High - Low",0.374425503601821,0.338656614936476,0.573627335462105
"High...Low.3199","TBC1D22A","BrM","High - Low",0.496840501488215,0.123495181430197,0.320926233955318
"High...Low.3200","CLCN6","BrM","High - Low",0.653131357761087,0.185833478003824,0.408183469033507
"High...Low.3201","RBM7","BrM","High - Low",1.02608295638506,0.0320570394292494,0.145609734290649
"High...Low.3202","SMPDL3A","BrM","High - Low",-0.543971375509151,0.25402109871912,0.488086138041545
"High...Low.3203","MPZL3","BrM","High - Low",-0.395713310628679,0.49919848120409,0.703475601235017
"High...Low.3204","TMEM117","BrM","High - Low",-0.155063070884559,0.751957194802533,0.868263548637127
"High...Low.3205","SPATA6","BrM","High - Low",-0.0994399168847423,0.742681642820731,0.86370896141823
"High...Low.3206","ADAT2","BrM","High - Low",0.13241135479324,0.820309066450042,0.905057085144802
"High...Low.3207","TCP11L2","BrM","High - Low",0.761618789903849,0.193099944390414,0.41693348201477
"High...Low.3208","MAEL","BrM","High - Low",-0.251846327898176,0.650135641011223,0.807905277824392
"High...Low.3209","SCML4","BrM","High - Low",-0.364563237091989,0.6311421438804,0.794691412805653
"High...Low.3210","TUBGCP4","BrM","High - Low",-0.0458825366281096,0.921559940345372,0.959701024671115
"High...Low.3211","EMC4","BrM","High - Low",1.01445042875085,0.0298664423062148,0.139901318649192
"High...Low.3212","PARP11","BrM","High - Low",0.78809925479827,0.239373117374056,0.472142497481494
"High...Low.3213","DUSP22","BrM","High - Low",-0.157657200778254,0.663699544790849,0.816906649615466
"High...Low.3214","RNPS1","BrM","High - Low",0.0574436879305302,0.796035569585674,0.892279273976731
"High...Low.3215","MTERF3","BrM","High - Low",0.532285413497086,0.187753248234351,0.410930529223807
"High...Low.3216","FAM120A","BrM","High - Low",1.7269648548785,5.1714285322792e-09,2.00967458796072e-06
"High...Low.3217","SLC44A1","BrM","High - Low",1.33011348087019,0.0672222115242111,0.224770253160543
"High...Low.3218","OTUD6B","BrM","High - Low",0.475725203500523,0.050311747179047,0.190851774141775
"High...Low.3219","MRPS27","BrM","High - Low",0.135308093352571,0.610414645668274,0.780166352356948
"High...Low.3220","CRISPLD1","BrM","High - Low",1.92211277747249,0.00658560964949009,0.0576549931141216
"High...Low.3221","GAK","BrM","High - Low",0.328269755907293,0.26531083815595,0.500971605588034
