feature	X1552	X13165	X9450	X6952	X9467	X16971	X1543	X17167	X8007	X6956	X2043	X1564	X1536	X6939	X1472	X1545	X9712	X17130	X17168	X8071	X8235	X6936	X16988	X17169	X4303	X1468	X8236	X8163	X1466	X15878	X8130	X15877	X16987	X19288	X1699	X8095	X1395	X2492	X8047	X1542	X2502	X1521	X8059	X749	X17154	X1522	X5089	X3934	X8245	X15888	X1411	X17153	X17137	X8053	X8249	X17300	X2048	X969	X15873	X5825	X1540	X9649	X7298	X9463	X8255	X15494	X5868	X6050	X2479	X4494	X1457	X1544	X7285	X19850	X5265	X2036	X2499	X6055	X9447	X17007	X5266	X4482	X15874	X1464	X1525	X1520	X4479	X2497	X2483	X19322	X15896	X5273	X9731	X1458	X5286	X5989	X6067	X9422	X17151	X15892	X2041	X15872	X19351	X2477	X8028	X2489	X1560	X17152	X6649	X2016	X6833	X9738	X12664	X9648	X8025	X1561	X15897	X6001	X17132	X9631	X17008	X17148	X2037	X3922	X8031	X9418	X7282	X9733	X2480	X14348	X19882	X6893	X2532	X5884	X5880	X1528	X16955	X1541	X15875	X15899	X1547	X15887	X6934	X9460	X7295	X6070	X1526	X9434	X985	X19880	X19300	X4481	X5898	X6653	X19903	X14784	X6629	X1531	X2053	X748	X3931	X19845	X1524	X8026	X19800	X19893	X5285	X19825	X15894	X1454	X17525	X1485	X19849	X3920	X19337	X5878	X1341	X19315	X1533	X9416	X3936	X3607	X19317	X6820	X7281	X3587	X5842	X76214
01-2020-90-SL	1261397.94986109	182923.799220931	72177.9846079811	1872227.47452675	228793.598380669	1596188.49966031	240351.46170377	340230.43071139	1130683.6606374	11206.9727062886	587.687965581402	551.092011680729	0	502632.510606726	0	103962.646922301	82519.5706396773	80859.8364951232	0	136963.586528026	8731.36406006655	932662.954080856	61209.9619536322	0	0	0	61748.1377462892	17324.9551172129	2940.59253107764	49436.8283134685	910.59344117558	359.501429494851	178685.126677964	0	0	53520.5062281495	13463.0056291066	11852.7836574769	48302.3537425476	20523.8720287659	25419.1190387736	0	0	0	0	44358.6015339574	8811.01407737978	0	0	36761.7120448118	2863.09521693504	42554.6362769713	45998.9613499758	3031.00606424401	42892.6106747599	0	0	287598.99089271	8197.49367375084	0	0	0	0	114310.691063509	52939.27637208	9560.15478075827	29296.1374490744	0	9142.53036565647	1117.25294555585	0	0	0	6221.31216311448	13288.6366722857	0	0	0	0	1194.75025969846	0	172918.034883852	0	0	22353.6697237996	21910.2128706502	742.682593866607	17529.4619184226	13652.4435081218	0	0	13204.6812486312	0	7211.55562160329	0	0	0	17960.0025525481	2275.40725135363	7469.88000207863	0	0	30073.263293671	0	174.368956820856	0	0	1173.22322799218	0	15445.6452492548	0	0	0	0	0	15170.0992434144	0	0	1020.3813028776	0	2826.49926303436	3498.14265227025	0	0	0	1493.97600041573	0	0	508.037948268172	2611.22894597158	0	0	542.481198998218	486.510916561894	0	0	0	1700.635504796	0	0	0	0	0	0	0	0	8115.69095326699	1588.69493992335	1459.53274968568	1427.24220212626	1713.55172381977	3861.94948810636	0	0	0	0	0	0	0	1345.4394816424	0	180.827066332739	0	0	2206.52074989354	0	0	0	0	0	0	0	0	0	3368.98046203258	0	591.993371922658	0	0	0	0	0	0	0	0	0	0	0
GBM-BM-263-SL	172111.591762858	291505.867686502	268144.204064251	35833.6274683924	61749.0502065372	219078.421649616	147856.414312824	27963.0585934815	65599.8130656888	344740.375088194	53568.0657732128	204974.386374798	116645.312210239	239588.99131801	171597.418828177	180633.681137194	92502.8301979431	51537.53547539	96198.1337255717	1854.9467809893	45256.7772400033	51281.9583219474	5301.2135154012	0	55338.994080531	156.968645421389	363181.172297411	4954.07131879621	82657.5756394458	11508.015369772	143703.285569383	8164.88508507603	12338.6411184601	23837.6006048424	12478.0011017349	5008.90972376714	81109.0195798079	106172.183070056	20323.9178496405	389.906090389668	40509.9850299046	1295.49442935922	100018.710306758	154982.891435882	0	30796.5438851906	55291.7022450515	185682.33612695	2871.721243799	16360.4595527505	163315.310363667	10923.4077865038	2721.2929586035	10763.4205132859	15584.6722090332	29055.2987512053	24933.3624949956	14131.2029249871	6440.74550860456	2146.7474679906	19411.2860458123	0	3530.28520808297	0	61056.7782318582	2672.4918092257	28499.3681320046	2483.82757194038	23006.4717515215	67658.5172229462	46770.115975348	0	12168.0886479542	29372.2546698446	3282.75772876462	21430.7480417144	13140.0867984482	1603.89756924163	76951.3628946721	3703.85630638547	7040.4462308555	3862.8373703379	1603.39446460887	29119.1930395659	48028.8837665157	13756.3899735803	0	5783.18775358611	2722.80227250179	10090.7696192846	7255.77501367715	51553.6348236383	52383.7574676937	4151.61942954263	8682.0766475542	28975.3051145963	1791.55559726143	402.98681084145	2307.23784584131	6053.85804601145	92.5712524279986	11787.741545587	16830.8623843819	77403.6539595241	3749.6388279667	44713.4242366216	43658.4138217221	18672.2253402866	5661.93953709074	21921.778163289	2356.03899521912	7643.66868553578	4741.25805913836	866.346177614204	35.2173242932603	22165.7839101781	19707.1115698757	7488.71245864543	20814.4448665824	0	2775.12515430892	1849.91573466169	30030.8186341286	1675.84153172643	0	7875.59992123853	869.36480541077	0	888.985886088443	12868.4102967573	1798.59906212008	9698.8511103639	7707.56297389641	2356.54209985188	1813.69220110291	193.695283612932	24195.3079987354	23500.5205008926	399.465078412124	3161.50951226926	0	1849.91573466169	0	267.651664628779	7412.24055446578	19329.7830953051	0	7227.60115424254	3373.81966729434	2194.03930347012	1266.81746529185	4281.42042479494	1759.35690076473	4783.51884829028	5219.71056489394	12857.3419948366	2041.09549511082	4979.22655043425	5037.08358320175	11038.6187474061	8224.75453637457	3583.61429915562	3544.37213780027	10090.2665146518	865.339968348683	9425.66529477475	5599.5545626284	87.54020610039	1691.94087997478	6095.6157305306	555.930619200753	5497.9274268107	2786.19345622965	2861.65915114378	295.322419430626	0	2696.64083159822	1662.25770664189	1406.68055319937	1401.64950687176	2865.18088357311	595.675885188861	0	1374.98496133544	198.72632994054	237.968491295888	737.551391627424	0
GBM-BM-322-SL	273247.227880662	53657.5787020194	1084352.41215537	31048.7595425487	464893.749467105	380350.706378641	0	5148.33339383386	18139.3702572173	120179.186923786	114805.566694216	48229.5267537482	64336.7795127826	9238.27225736414	0	0	123309.010749112	1084.0983974681	10251.3070220833	0	86319.633907188	879.979452338123	5415.95601078206	0	17466.5337343814	9746.30163190986	0	9607.19835078425	0	11476.0206928632	0	11489.6286225385	93158.3745651353	229.822812294493	0	248660.72294171	7092.75534522016	38504.3930124444	2292.18015420033	0	62802.1074438424	0	0	11172.1102634474	5555.05929190767	4634.25605054355	0	9543.69467896603	18231.6017805723	28449.6449745603	8284.20518790477	749.948124329397	4965.38233930996	686.444452511182	21981.3424022193	0	5311.62854993784	2388.9476541138	5344.8923780331	479.301523008909	391.605976212326	1995.82968571533	3888.8439027726	0	84193.772893464	0	0	0	23705.013494428	11383.7891695081	125.495351450282	0	104.32746084421	4313.71370708018	0	5355.47632333614	0	0	34738.0204767498	7147.18706392149	0	4877.68679251338	630.500741623707	5369.08425301147	15510.015845506	8761.99471872753	0	33939.6886024636	70216.9171247121	591.188944783859	51818.9962036635	5518.77147944012	0	48215.9188240729	1149.11406147246	0	0	39104.6539103451	2915.1209348933	9315.38385885769	2984.67257545611	0	3427.68628599747	0	0	12198.7529578419	0	0	0	346.246210627887	0	31320.9181360554	7629.5125713027	0	1165.74597552009	14459.1812761331	17041.6639300739	1947.4459357586	406.725898073806	0	0	1270.0734363643	0	0	1117.36222556336	43208.2007035508	170.855117034721	0	21361.4256058986	47571.8101527738	5848.38577602038	0	7783.73577428979	4737.07151920161	0	845.20363205672	3134.35980188476	0	0	6578.67800192985	0	15780.6624468264	0	0	0	5072.73378452646	586.652968225415	10101.6197956546	60.4796874459191	4818.7190972536	5056.10187047884	2937.80081768552	311.470390346483	0	4510.27269127942	0	0	0	0	0	530.70925733794	2245.30839642975	2494.78710714416	2692.85808352955	0	424.869804307582	0	285.766523181968	0	1518.04015489257	0	0	929.875194481006	0	12097.44948137	11533.4763959368	2500.83507588876	0	0	9437.85522593568	0	508.02937454572	2472.10722435194	0	0	0	0	0
01-2020-22-SL	118768.013737504	29765.0484722485	16934.8645513243	603631.321605506	14580.6905554003	733971.98618902	451976.951610015	38339.9567067185	272866.657335106	93078.0417393374	12544.4394555907	203196.49328296	6297.96247241997	86902.3573038845	0	846175.600047239	165435.748330296	49798.0523391491	0	88870.3901304388	0	227495.069934165	348159.036813274	0	12552.162278978	10445.1186314507	3143.18911866944	82187.5736258804	0	81385.6871308226	33756.4610263001	3528.04315080792	19784.5863812727	0	0	31228.5235041597	8692.03772251218	39337.4880609236	70586.605760783	77947.7435862009	5440.72907641922	0	1567.73314764102	0	162786.81990842	119623.959996274	30111.28838745	1099.21519547244	0	13487.911046084	1756.94232063218	29268.2135009928	8300.74800421754	4495.97034869466	18655.7670294819	0	0	16477.9308342368	0	1081.19527423519	0	0	2451.99642549766	0	28239.7908532381	17564.2746573969	142389.556205081	0	14031.082957664	0	8012.42926442149	0	0	38099.2620444781	1946.15149362334	0	0	0	2914.07869151008	9518.37982496336	0	77811.3070396903	2109.61792198985	1252.38452598909	33008.6342949541	9000.95065800795	0	7505.29719531593	15184.3579168482	0	0	15165.0508583798	0	8249.26251496824	0	0	0	36866.1845769575	5088.05347506155	3564.08299328242	0	962.778648961811	44735.7416087122	0	0	805.747906751462	0	0	0	2315.55987898703	1426.14805220546	0	2408.23375963576	0	0	26212.5497140472	11963.9405643049	3507.4489551082	0	0	5834.59306917632	0	2732.59234190632	1292.2857801573	0	18133.1893136016	2015.65690410989	0	4884.68579252683	16987.6371778048	303.764386570839	0	1610.20867627169	2983.58410199663	24229.0712407181	2502.19477751572	414.458188456822	0	0	0	1953.87431701073	0	0	0	710.499751640267	0	0	445.349482006399	9693.43048841096	0	1942.29008192964	0	0	0	1189.31480165871	0	0	0	0	0	38.614116936971	359.11128751383	0	1681.00122398947	598.518812523051	0	4278.44415661639	204.654819765946	0	0	0	0	464.656540474885	0	713.074026102731	0	727.232535646287	0	0	0	0	0	0	0	0	0	0	0
01-2020-12-SL	114764.425218544	0	145614.648714927	0	0	2531.59959408025	9750.71411952661	0	0	0	0	0	0	0	0	157356.204786178	0	0	3186.20095061589	0	37971.1478183492	0	3560.46216098301	0	0	0	0	816367.582199876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5386.23072714656	0	0	0	12229.6609957986	0	0	0	0	0	0	0	0	0	0	0	0	0	189.265174824437	0	0	0	0	2261.22077290248	0	0	0	27705.2908921576	0	0	0	0	3224.62320415168	0	0	0	0	0	0	473.874460274717	0	0	53520.7761289253	6405.13196905857	0	0	0	0	0	0	0	6338.24878697775	4432.78962088812	0	0	0	0	0	0	0	2537.29177978925	0	5293.73270937522	48311.0031587579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4185.17954254638	0	0	1935.34314106191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573.487710182315	8374.62822437451	0	0	0	0	0	0	0	0	0	0	5111.58276668704	0	0	0	0	0	0	0	0	0	0	0	0	0	190.688221251688	0	0	0	0	0	0	0	0	0	0	0
GBM-BM-379-SL	354652.660392648	46470.3889786001	498115.242290637	0	28198.7272865571	184009.699634402	0	313702.599034318	569685.355790865	177873.967209748	179657.908517692	443095.122279714	8480.13167944658	13187.2458082107	52884.5188147604	1787197.82503391	83449.6240991242	24879.9370914908	288892.261295704	80515.4619067974	0	333816.812015675	10934.424649308	0	85237.2285309039	274.734287671056	2718.03788602564	73903.523383514	0	97761.4489248684	37730.175506825	37122.096950113	50525.4670646249	9278.69267561045	17224.0082750574	36059.791037785	40151.5003621659	12168.89738191	37638.5974109346	0	0	0	121751.246924305	14780.7046767028	0	360341.491709356	8758.52909095325	92215.4794377487	2267.47365424511	10623.0591232808	0	23938.514265738	0	0	7655.92881643342	0	9223.74581807624	28066.854828475	9333.63953314466	2190.54805369722	0	0	76398.1107155671	0	13912.5443276623	0	91783.2308251463	0	157.514324931405	6637.5803901327	19062.8964405356	0	5062.43714081865	253378.275709426	0	0	1098.93715068422	8091.84055287149	4153.98242958636	73680.0728295415	20176.4860865623	0	0	0	5582.60072547585	3985.47873314811	422215.316416714	5355.48704766778	0	0	630.057299725621	64547.9051073556	0	0	32290.4366109381	79914.7095977566	25531.9731342301	542.142327670883	0	0	0	0	40385.9402876452	0	531.152956164041	0	56686.8413561278	0	1326.05082849229	19260.7051276588	19191.1057747821	2476.27171287511	0	2337.07300712178	0	9216.41957040501	19586.7231490285	60903.0968909196	14110.3530147854	0	8366.57484054255	0	153.851201095791	25832.3492887505	23154.6057649166	5099.06837917479	0	7967.29434246061	4157.64555342197	2930.49906849126	7549.69822520061	0	4582.56791835321	0	63013.0562202333	0	0	0	175.829944109476	0	831.529110684395	0	3886.57438958653	0	1252.78835178001	2087.98058630002	5340.83455232532	0	399.280498081934	23429.3400525876	307.702402191582	0	34378.4171972381	9033.26337862431	0	3120.98150794319	7121.11273643376	4490.98982246286	12996.7633687587	1018.34842630071	5311.52956164041	0	3256.51708986091	4751.07161479145	1186.85212273896	0	2355.38862629985	1007.35905479387	0	0	6366.50922629726	6710.84286684499	0	6725.49536218744	0	0	6271.2680065713	3853.60627506601	0	0	0	0	0	402.943621917548	6630.25414246147	1985.41311890283	0	1802.25692712212
02-2020-20-SL	296274.664749244	617852.79030463	18100.4253462734	0	0	133239.773061111	0	0	126730.282334679	260401.47298588	740337.159015315	35968.7589510423	59846.9034152391	474015.981375532	113116.053827133	0	468650.566410164	20486.8745471548	0	3555.09938163342	138504.159856648	7099.27679896074	597.977545758617	0	0	11741.1116290505	324409.644801741	314702.7490247	460147.81719787	32563.8365786176	264428.947323752	2451.98098671798	20429.5342345478	0	6165.44885078975	0	72267.9073223438	0	0	0	242068.955898102	0	25426.3329045856	16415.7123520585	0	1608.25924407226	1542.7274582357	6364.77469937596	7399.63081737831	4600.87746394187	963.863350012747	14840.2190009045	0	34824.683189979	2230.81120951959	0	97017.0784399516	23299.2803559739	0	0	58596.3385021914	8947.81925776706	5581.12376041375	234202.411106638	9805.1934557954	1215.0685290529	8276.11845294231	0	10261.1854655748	29896.1467968543	0	0	41659.102354517	2080.6342003108	2342.76134365705	45287.9249952165	29355.5095637027	0	0	0	2968.0438001809	1681.98250313839	26062.5373254155	0	2449.25049564146	36891.6649349072	0	11159.517029751	0	0	0	1624.6421905314	0	33071.707918851	1119.50134137458	0	0	7724.55925548459	0	0	0	0	658.04834944213	0	0	0	0	0	169.290446744449	0	2389.17969195794	0	0	12890.6483722668	0	6987.32666482328	58872.1181009202	5024.10358080299	1602.79826191921	0	18411.701328997	0	0	0	0	55529.9970232556	1138.61477891024	0	0	0	466.913974085495	0	7203.03545986863	3669.7800068474	1638.29464591402	0	0	0	14897.5593135115	55854.9254613619	0	0	58623.6434129566	1067.62201092063	890.140090946616	2277.22955782048	0	9264.55622264377	3809.03505175009	0	0	0	4062.97072186676	0	39813.2903867872	0	0	0	0	0	0	3849.99241789794	2659.49830853376	0	0	0	0	0	0	9242.71229403158	0	0	0	0	0	23916.3713392681	3735.31179268396	0	0	0	0	1332.4796453434	8120.48046158048	0	693.544733436934	0	0	0
GBM-BM-386-SL-PreOp	130780.688160869	20862.3889822327	69275.8998194753	91752.6840096191	3797.49781860902	207585.540177239	0	257162.149380181	77916.5832618175	32731.8628403972	391054.217396298	9792.7745679879	118830.494542309	38712.4632697041	135003.799261564	7602.333797254	138628.850319328	6439.23543155442	766.837723757763	101200.565055917	11363.1408156832	26021.1154875122	510251.619940405	60125.2142546338	1926.26700943936	101670.207298218	48644.6628783752	858869.257848749	0	143864.627504985	191720.438179495	13417.8256257519	123765.407166492	0	0	89951.165720791	3236.12857585812	24061.8267579111	30963.3662717309	0	4982.61066441647	0	296513.032573014	1115.40032546584	7969.24179905197	3815.84321869892	0	0	34555.3956093331	44549.9695783099	0	1045.68780512422	2689.43565317914	107661.814967579	142796.925219753	0	1500.65372735371	2256.48421105753	0	0	0	0	128626.938190315	31051.4241921624	129779.029315961	2172.095370644	887.917364351094	0	9411.190246118	3801.166898627	1207.12732591533	6006.28398943282	305682.063537945	87390.1478682412	0	0	0	2091.37561024845	3412.24441672115	28695.8748206195	3357.20821645145	0	0	0	0	223.813881096763	0	2183.10261069794	0	0	0	6512.61703191402	0	0	0	9341.47772577639	43889.5351750735	3104.04169521085	15894.4546378882	3159.07789548055	0	12298.7562202681	4832.1783836793	0	6318.15579096109	0	0	0	0	0	3936.92285929225	0	0	2190.4407707339	3672.74909799771	267.84284131252	836.550244099378	9403.85208608205	7994.92535917783	171834.024482045	46586.3089882886	0	0	0	19655.2616563174	4509.29934209709	0	22990.455392661	4799.15666351749	0	4824.84022364334	0	23166.571233524	0	0	0	0	1918.9288494034	0	71488.355070317	0	664.103483254331	0	0	14808.4069525662	3658.07277792579	0	1269.50168622099	143.094120701209	3199.43777567832	884.248284333115	0	0	0	0	0	0	0	0	0	0	7378.51991615724	0	0	0	0	803.528523937561	7580.31931714612	0	0	0	0	1900.5834493135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1904.25252933148
GBM-BM-462-SL-PreOp	249526.726144755	42078.5337930628	577266.603084939	226633.093309779	11432.4211984884	442323.202867066	390461.154779143	77867.6655394298	347547.698284085	33954.3956520124	127389.836211728	69172.9532634731	52176.1255933761	105480.312893837	2742.94354762268	153371.897850326	127204.007021002	57523.295123713	0	134506.309022784	790.42838872333	135587.259104051	31138.1673531174	0	471.116258179468	59957.3957909736	6475.23123742225	98903.006467143	0	24249.4007335154	67558.0714229357	13892.6949912034	108662.964949094	0	14625.542503927	181646.72527873	8003.74176396008	759.020638178032	51660.5150219241	13206.9591042978	0	2559.73166944178	41261.9322788851	8775.84896486532	0	49626.8631741161	264.34856708959	1777.15521835477	0	96487.2269877005	342.867943452835	12683.4965952095	9759.95848195131	11686.3005153963	19394.2859617214	0	4028.04400743445	10401.2000555845	3009.90942725771	2379.13710380631	32951.9649471084	130.865627272075	71457.8671156436	0	60912.7148700598	16902.6044184611	25644.4283202357	0	0	5260.79821633739	2120.02316180761	0	8061.32263995979	8079.64382777788	1826.88415671816	3931.20344325312	0	10853.9951259459	0	8650.21796268412	0	19517.2996513572	95356.5479680698	0	26233.32364296	11183.7765066715	0	7082.44774796467	0	0	0	14070.6722442934	0	280.052442362239	0	23896.0635398808	5985.79379142469	772.10720090524	6022.43616706087	7124.32474869174	1816.41490653639	27212.1985349552	12296.1343384841	0	0	2308.46966507939	21804.830816073	4119.64994652491	0	28863.7227511287	3483.64299798262	0	0	141.33487745384	10087.1225501315	16148.818405374	7802.20869796108	33556.5641451053	1803.32834380919	99230.1705353232	9045.43215704579	0	0	5637.69122288097	27785.3899824069	0	379.510319089016	2813.6109863496	0	18650.9691988161	1633.20302835549	0	4962.42458615706	3577.86624961852	4310.71376234213	0	0	2277.0619145341	7595.4410068712	0	0	3318.75230761981	0	0	1887.08234526331	0	9118.71690831815	0	159.656065271931	1502.33740108341	1455.22577526547	701.439762178319	3015.1440523486	3313.51768252893	0	0	7762.94900977946	115.161751999426	19726.6846549925	0	2580.67016980531	0	0	0	609.833823087867	552.252947088154	615.06844817875	4925.78221052088	0	0	745.934075450825	884.651640359224	0	1054.77695581292	0	0	0	0	2159.28284998923	0	0	0	0	227.70619145341	601.981885451543	0	0	0
02-2020-43-SL	537545.445625228	29913.0545343733	13034.9754890388	0	0	549263.44574728	21926.484618785	40067.6277587737	371433.263152357	313817.516249256	8853.00107807985	5587.51829677854	0	838851.695888107	0	0	84621.4435366701	14929.5716310203	0	157844.503780119	0	468365.73080674	114141.715944047	0	0	0	0	213681.178696238	1155.24154998867	95811.8833508937	481839.698084775	0	180271.593070565	0	0	68251.6707733307	0	11995.258094049	76018.7447944212	0	10196.9320812333	0	3458.02303963275	0	0	211767.328528423	0	0	1401.69308065292	7794.0296572569	6592.57844526868	7081.63070143055	4320.60339695763	10866.9721802268	30201.8649218705	0	0	8136.75131708687	0	0	14763.9870088552	91229.4252026053	9326.6501135752	7432.05397159378	22419.3876801135	0	17444.1474048289	0	0	1490.26159948539	0	23208.8027392724	0	0	25245.8786724191	1128.28591382227	0	101430.208089005	57946.9161474317	5803.16338610976	0	2375.94678781003	0	0	5849.3730481093	0	0	635.382852493769	0	0	0	0	0	0	0	0	3585.09961013151	0	0	0	0	0	27244.4465538995	6607.9816659352	35412.0043123194	0	0	0	0	550.665138827933	0	5976.44961860806	0	0	0	8795.23900058041	0	0	2814.93857680573	2202.66055531173	9796.44834390393	0	0	0	0	3369.45452080029	0	0	0	0	34.6572464996601	0	4031.79300946046	0	0	0	0	0	0	0	23682.4517747678	1890.74533681479	2499.17255314216	0	0	0	0	0	7447.4571922603	0	0	0	0	0	0	0	0	0	0	0	0	311.915218496941	0	0	0	88.5685188324647	696.995735159831	64728.1840458652	0	0	0	0	2510.72496864204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-29-SL	616547.240380633	176742.652892273	62554.0140092684	265604.429802636	7964.91553903374	15023.4786201774	300559.815288966	54412.5363031133	118214.256293373	3688.18749098114	0	68529.6624654007	13807.1614688964	181172.401485164	0	803895.394111333	59999.7479915783	6336.61999780271	0	3229.1258564654	0	87425.7379511083	35897.0503776452	28002.75970546	3527.31973871494	6120.82179354317	207209.435730005	47189.1818659896	5700.99619616553	36391.4244455852	2314.92619114774	8200.33176186232	20183.0175038372	19967.2192995777	0	169844.957563395	18150.5907800838	132504.021019068	3170.27180075826	10013.0366776424	31824.3497227107	0	0	30588.4145528606	3421.38243844208	41339.0887286993	11037.0972469468	18240.8336655014	6701.51514318701	3641.10424641542	0	1381.10850726102	4033.4646177964	0	0	0	7694.18688278087	102633.625945835	0	3845.13163953353	201465.279892988	4869.19220883787	0	3480.23649414923	25307.2439540727	6646.58469119367	107710.769151505	0	3295.82711960017	10334.7721821748	11347.0619403377	130565.760784446	83819.9461381172	3158.50098961683	12579.073506474	0	15831.7409852222	0	0	580.693349643839	2075.58636460534	89689.6572939765	8353.3523067009	74619.0954292333	141449.837486554	90854.967596978	3131.03576362016	32715.0077657455	3087.87612276825	0	0	0	0	22870.6860477969	0	0	0	0	2016.7323088982	8953.66367491379	0	8098.31806530327	9754.07883253098	16239.7957714585	11786.5055562844	44744.7767522861	16259.4137900275	15082.3326758846	0	0	0	5787.31547786935	0	0	0	20959.8910391716	0	0	2110.89879802963	0	2511.10637683822	0	0	4700.47724914405	0	341.353523101446	612.082179354317	0	0	23321.900474885	1337.94886640912	0	3032.94567077492	5485.197991906	1027.98417301815	0	8875.1916006376	3162.42459333064	0	0	0	0	0	0	0	0	0	0	14964.6245644703	0	3813.74280982305	14992.089790467	11429.4576183277	0	0	4472.90823374309	0	0	0	1126.07426586339	0	490.450464226216	2338.4678134306	17444.342111598	3174.19540447207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3291.90351588636	0	0	0
GBM-BM-260-SL	390155.874932066	697034.534214254	44829.8020332415	225891.80257517	33801.9297968005	150875.187431286	6717.99371157454	9985.72947837898	61992.7745742054	11257.4969119461	25717.9636565798	21207.8995171705	31953.1567683743	135772.949157676	0	297534.701332785	51759.7569837439	14872.6135981045	0	27607.9513703532	0	8831.71828866066	86044.4873803245	0	0	0	96301.0562195558	2773.15954263945	0	37369.9439854194	0	4309.8785248664	76270.7191408734	20648.5573588886	0	1778.11928211701	9308.63107624833	250950.331266196	46625.5847519358	0	215470.37499455	0	0	0	0	6876.96464077043	5976.12937532704	0	0	11304.5994094856	0	1059.80619463928	3038.11109129927	0	0	0	0	12994.401508716	0	0	0	0	1006.81588490731	106121.926956546	16662.5085046064	6470.70559949204	0	0	71760.655001464	0	0	0	0	1401.29930180082	0	0	0	0	10492.0813269289	45029.9876477845	0	9108.44546170536	5775.94376078407	0	20695.6598564281	32706.7967290066	0	130827.186916027	0	0	3768.19980316188	3497.36044230962	0	0	0	0	0	0	0	0	0	0	10998.4331754787	0	0	0	0	0	0	0	0	0	0	0	0	5222.48941469467	0	0	0	0	9414.61169571226	0	0	429.810290048152	0	8543.21549123107	0	0	0	0	117.756243848809	0	11033.7600486334	2920.35484745046	0	0	7047.7111943512	0	0	429.810290048152	0	0	0	0	0	0	0	0	0	0	0	12170.1078017744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894.947453250946	0	0	0	0	2113.72457708612	0	0	0	0	0	0	0	0
GBM-BM-308-SL-ab	396643.586495215	0	0	0	0	300317.12371863	0	0	25509.9046249714	400673.79712173	424545.044678778	78566.9632026029	416174.607223709	0	20593.9334212009	0	134015.575338826	0	0	1062.91269270714	36847.6400138476	0	172413.296362871	0	0	2480.12961631666	9610.50226322708	1385240.96677058	0	0	0	0	0	0	0	102925.379077142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16696.5868812747	0	0	0	0	0	0	0	0	0	0	0	0	29008.6589051324	0	0	0	0	0	0	0	0	115148.875043274	0	0	0	0	0	0	0	0	0	0	17759.4995739818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12887.8163990741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237605.274848909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR514322	924483.953994803	27863.5594398144	699846.260137444	250703.981462678	131365.731242442	46989.5896692246	132428.804791253	41053.9457907962	58033.4428534027	92968.2701431332	952857.165164166	590442.021511511	705912.015104475	72335.769360205	0	302814.072038189	244438.562935719	8691.66055474488	0	34372.4116164171	23071.9337966546	193202.974769086	0	32220.4821371829	101715.992388128	169173.195516015	1061.27477800072	0	34627.5372763263	19727.4192702772	74450.5242426957	0	2660.98161851254	0	0	0	117439.048039831	30298.4955265155	44188.0041323837	30572.5082799315	12659.1493717114	0	39615.5287329297	42307.6890454852	25352.175593681	103358.869728084	6180.8762988816	38037.40714214	10872.3703669418	199.063969658892	5839.70943521922	12994.9199229433	6900.98421321994	13137.3226120818	5483.55281480542	0	2655.58530608203	37.774187013585	160.989987510279	759.081281892041	2115.95406303082	36218.2502627873	8627.80419098382	0	23302.1764603565	0	43651.0710455477	452.390858757934	5319.86467107988	4793.72420910495	1178.19488066182	0	18151.0964502976	140436.632642998	372.345557705338	54190.0692223379	0	2344.09816078747	61935.876126068	4520.311045959	7239.15312553203	2835.4623870991	0	0	19893.505775083	701.520615966578	435.902126331369	1971.15301281207	1060.37539259564	107.026863205157	0	6363.75133124895	113.622356175783	437.70089714154	70515.1135051772	34032.4439332949	10432.8706989901	1915.69091283181	2317.71618890496	0	0	0	74255.3576097922	25211.5716753527	0	0	0	0	341.466658797407	1373.9611038354	28488.0327060787	0	0	3307.63972476891	1203.97726227426	19262.1372207131	868.806301312454	8685.66465204432	6863.80961647641	26968.9707568895	14460.0187478273	0	385.536543646589	21444.3460085852	0	2695.15826390578	0	17735.2805980132	1525.05785188974	0	4990.98940795367	38647.1904467878	3840.97526998453	1054.97908016512	111295.046542557	0	1022.00161531199	0	0	382.538592296305	0	415.815852284463	5561.19975477779	0	1821.55524043288	3318.13255449491	144.201459948685	1240.85206388276	0	1341.28343411729	59.659231870662	8.99385405085356	0	663.746428952993	0	0	0	0	0	0	1074.16596880694	2740.12753416005	0	0	1774.78719936844	14260.3551878984	5199.64682193347	24150.896487622	0	90.837925913621	0	0	3048.91652323936	0	274.612343686062	1453.70660975296	378.341460405907	0	0	417.614623094634	0	0	0	48.5668118746092	0	12.8911908062234	52.1643534949507	25556.3360806354
