feature	X1524	X1525	X1522	X1520	X1568	X1552	X1545	X1543	X1540	X1542	X1541	X1564	X1561	X1526	X1536	X1457	X1458	X1528	X1411	X1464	X1466	X1469	X1468	X2016	X2037	X2036	X2043	X2048	X2053	X1341	X2532	X2489	X2492	X2502	X2497	X2483	X2480	X2479	X2476	X9712	X9649	X9418	X13165	X9434	X9422	X9467	X9450	X9463	X9447	X19351	X19300	X5989	X6001	X6055	X6067	X8007	X8095	X8163	X8130	X8047	X8053	X8028	X8026	X8071	X8059	X8249	X8255	X8235	X8236	X6833	X6602	X7298	X4482	X4481	X4494	X5266	X5265	X4799	X7281	X5286	X5285	X5273	X7282	X3936	X3934	X3920	X3922	X3931	X749	X748	X6936	X6956	X6952	X6939	X5868	X5825	X5884	X5880	X5898	X19880	X19882	X19831	X19850	X19800	X14348	X969	X985	X17008	X17007	X16955	X15897	X17130	X15888	X15878	X15873	X15872	X15877	X17167	X17168	X17169	X17153	X17154	X17151	X17132	X17137	X15892	X17234	X17300	X15494	X16971	X16988	X16987
01.2020.141.SL	0	0	0	10346.1053753471	1477.86027143925	138327.288016605	25882.0573050886	65143.9507480097	889.533198571575	0	0	0	0	0	8464.10882733391	10624.5585203324	191.775123199962	0	0	0	2379.31169800631	0	0	0	314.207828971689	6862.73237485062	110.514477776249	4536.5109651878	0	2444.32021434528	3326.26908601064	9108.77661436203	105347.384202573	84841.5311987176	14120.9332240966	5757.58759708812	0	13539.1070028628	9640.76297306927	76279.9095968752	0	3592.80400300042	9144.53129834847	1314.25550531951	2854.9573425531	283866.187445747	9966.88903003644	43586.0432547348	38387.5288981619	1451.85686490367	0	0	0	0	0	84869.7015557978	8640.71529672145	855678.930212784	5710.99816037853	61594.4857559019	22226.4117362939	0	0	2500.66092850572	0	30124.9464714788	33387.2905164227	125843.485928978	59653.9815431836	0	1900.41562764256	83.427595968345	0	3106.32360573046	4356.65406998332	2671.85002153167	0	101.84667559772	0	0	0	12201.0150415524	783.35262188459	0	0	0	0	0	0	0	17367.0251399559	19876.3538706401	161935.130725102	180537.317675499	144.10221121805	0	1773.64902078157	0	0	2511.49568122888	614.330479403268	0	0	74.7597937898157	5087.99987879673	136.517884311837	0	6764.13612506984	7633.08329346741	729.178858268782	0	152.77001339658	0	0	0	139.768310128786	719.427580817936	14307.290970935	0	598.078350318525	1271.99996969918	0	7576.74257930697	0	0	1654.46674082679	0	0	0	65476.5776566107	29438.0231488303	33644.0741559617
01.2020.64.SL	2342.91877696723	7043.56618410628	37166.8076022564	32261.7842208939	6470.42486508838	606438.311977795	0	92854.8176221816	30579.3848968517	1255.87555174982	0	214.742871466655	19448.2992282766	0	8414.95859085196	188353.194041384	0	0	2021.54496242748	8456.42617982483	40056.2099624732	0	1578.73035161003	0	0	0	0	0	0	0	3059.71567206972	0	93802.6482272758	201637.632365907	8814.82462737607	0	0	43791.2549406726	0	86131.1442672946	0	34530.6537318381	406177.995959915	27267.9017203038	0	262922.28591185	124890.011089045	0	0	5229.35916654316	593.875113504335	0	0	0	0	79201.6139528637	203884.287097045	475.39628786756	0	31028.123448951	0	0	3043.42483354466	78973.5422135129	0	9312.43569505053	8334.98538354713	0	209358.008841464	0	0	0	18784.8178047107	0	16028.7041233352	4638.44602367975	5024.98319231973	6796.24163558951	0	0	0	17368.9958383512	2359.20961549229	0	0	0	0	0	0	139.212620123211	72923.7171794351	32050.0033200681	535858.994560648	222793.507668674	20256.9172132476	0	0	1815.68800288358	739.011674909385	0	0	0	226.590754030332	0	0	3739.48793416072	0	1467.65645257555	0	7206.47456935685	7364.93999864603	4475.53763842918	5698.83151312888	37917.6671597294	1377.31634802751	0	473.915302547101	4083.07652850736	0	0	0	21041.8394330913	0	0	8828.15349526021	2255.54064306011	0	1440.99871680728	2810.91013823249	158659.438366167	23611.3489640888	34381.0742144717
GBM.BM.257.SL	713.902867992248	11802.121020588	5427.17670998882	6265.11310013887	29791.7158373688	109155.180423547	0	0	1893.64155966114	0	385.356057391041	0	11543.6389476943	0	83050.3847028383	0	0	0	416.60114312545	5277.57902677559	0	68935.1805171242	0	4062.80796625297	4063.7547870328	10868.5557316751	421446.025055843	65562.6048993677	0	0	2563.99067178118	366.41964179443	101400.718236734	8020.51882594474	39.7664727528838	57229.6352160788	0	75779.7479345193	5874.07611806884	51864.001856779	1459.05082171891	3687.86693744006	148567.542204774	23667.6790334247	0	7159.85873707876	296865.240487296	821.840436892933	30755.5793912363	667.50864978055	0	18730.9554873881	6740.41713161381	0	16345.9139429949	3474.83226197818	3281.68082289275	8912.42400054514	0	13705.2307880475	0	0	0	0	19250.7600955151	1345.43232813924	576.613854916816	242.386119636625	16445.3301248771	821.840436892933	181867.229031415	4310.87501056858	0	0	24997.9622290867	137812.604966679	0	3416.12937362869	0	6497.08419119736	0	82.3734078452594	0	0	30113.6349025112	0	1259.27163717466	44.5005766520367	39203.1143888847	426.069350923756	0	458041.595017074	0	77529.4727356462	3633.89815298972	0	0	2658.67274976423	0	0	0	0	38333.9329130002	134.448550735941	0	2026.19646883742	0	245.226581976117	1236.54793845872	0	5350.48422682254	4521.06922369096	0	0	0	0	0	3411.39526972954	43199.6449005495	0	0	0	0	231.024270278659	0	0	0	0	0	4957.55360319285	17929.9451076515	6086.16397275089
GBM.BM.259.SL	255.096044599374	23792.5192918086	81009.8401255107	471.687025862994	29079.7458010994	1214079.08637509	60172.5844447212	0	3115.3002805084	13056.8263205085	0	319936.164690326	12861.8944373713	1163.57488267733	27337.3916851565	1920.44003387076	2370.46796160739	0	0	0	11853.5430912662	0	27332.5785522395	1689.40965385623	0	3848.09976711697	42670.8298753915	26407.2537489522	3115.3002805084	2056.41103877514	0	0	20933.5183391288	12148.3474824306	6223.38086164134	2466.73061994678	1208.0963621593	24265.4096009008	0	15095.188110845	0	1918.03346741228	1844.63319042849	888.02302318084	0	940.967485267503	117209.412794037	0	17143.1761670155	38095.9470378122	204.558148971196	13859.4162344132	2164.70652940695	16026.5293302786	8765.91832503038	95348.1630851623	14547.6942415398	17233.4224092087	415.132714088604	0	0	0	0	56668.6236811676	379.034217211334	0	8733.42967784084	0	4813.13291696932	5626.55237993714	15361.1137045076	2964.8898768531	97422.6233723761	688.278007126613	28952.1977787997	4234.35368370376	8865.79083305749	34445.185720291	0	15803.9219328688	15364.7235541953	48134.939019381	448.824644507389	0	11937.7729173132	3300.60589781171	21545.9895028132	879.600040576144	44031.7432076646	4061.08089869287	248147.0839505	65310.603833586	684315.595452718	8771.93474117659	11295.2196728978	493.346123989356	1353.69363289762	11371.02651634	265.925593662555	0	903.66570516099	5478.54854274033	11880.0153223095	689.481290355856	2079.27342013075	180047.26959153	0	2601.49834162192	4158.5468402615	0	2659.25593662555	50139.6088792987	11090.6615239266	613.674446913589	10069.0740622998	2428.22555661102	2287.44141878967	28562.3340125252	127641.878391568	0	190.118750220288	0	0	42029.4799142054	2377.68766098285	0	0	3771.08964044547	0	100638.999444141	4165.76653963695	1538.99925020094
GBM.BM.260.SL	0	13599.7240389064	4029.38074543577	18707.5168763457	3555.60137447188	166440.949111858	180144.453393928	3510.47952961818	0	0	0	15950.5721557844	3821.82025910874	0	21193.7305277848	0	0	0	0	0	0	0	0	0	0	0	9629.00169178045	0	0	0	2932.91991549077	0	101894.150048635	131904.689060833	77677.2559156516	0	0	42364.9001331428	0	17475.6905118396	0	5202.54871163208	392172.002361484	0	0	15481.3049693059	14208.8689444314	71942.2694347458	4665.598757873	2395.96996173169	0	0	0	0	0	24898.2339902739	911.461266044822	1024.26587817908	0	15318.8663278325	0	0	0	9953.87897472712	0	0	4701.69623375597	1213.77762656464	68788.2524794719	0	0	139.877719046483	2914.87117754928	8045.22493741544	0	0	0	1651.45952164557	0	0	0	586.583983098153	0	0	0	0	0	0	0	0	4931.81764250986	7007.42250578024	148044.772965003	80556.0296173179	0	0	1795.84942517742	0	0	0	0	0	0	0	0	5008.52477876115	0	5089.74409949782	26373.71831699	3785.72278322577	0	7571.44556645154	5847.79109304005	9349.24625368748	0	0	1457.43558877464	3776.69841425503	0	0	0	0	0	0	324.877282946669	0	0	0	2829.13967232725	65183.0170756609	57232.5480124383	49931.8335151089
GBM.BM.265.SL	0	20542.6704677009	321446.900057404	0	5527.71116772637	1174089.14477931	0	0	46950.5594119543	0	0	24074.1493820041	7659.7695332381	0	0	0	0	7276.98685371572	0	0	0	0	0	9688.92932898575	0	0	0	0	0	0	0	0	5346.60968494159	0	950.782784620097	18394.1483310269	0	1473.50751902162	0	0	0	0	0	0	8598.20448948651	0	0	3305.10206082224	0	3901.91376545391	0	0	0	0	0	3099.30492129408	0	3111.65274966577	0	498.029077658146	62772.2434988792	0	4231.18918869896	155726.695480958	0	1329.44952135191	3885.44999429165	0	0	3687.88474034462	3984.23262126517	0	0	0	0	72296.5351162425	0	7474.55210766276	2683.5946994472	28173.628401405	0	0	0	0	0	0	13183.3647581739	0	0	0	0	131224.488048736	0	74482.1007380315	78248.1883913968	8717.56683041284	0	5169.62414494737	0	0	1119.53643903319	0	4449.33415659881	1477.62346181219	6153.33447189197	31474.6145194367	7482.78399324388	1168.92775251995	0	185.217425575344	0	95469.2930271132	12792.3501930704	10088.1757796704	0	0	0	84549.6968037491	59594.7356645645	0	0	0	9396.69739085577	0	613.275475793916	0	0	0	0	446913.184142142	539262.592534008	18937.4527793812
GBM.BM.270.SL	0	0	16164.2128432736	0	0	16987.8194959564	0	282831.638776977	0	0	0	0	0	0	31593.2528659119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2626.37826502337	0	7803.48657729458	0	0	0	0	0	0	0	0	0	2889.5488254537	0	0	0	0	0	144611.69022254	0	0	0	11783.0090194294	45223.7831476336	0	0	42100.8968617174	0	0	11597.6176124865	0	0	0	0	0	0	8062.39526630094	0	0	0	0	0	0	0	782.053406299047	0	0	0	0	0	0	0	0	54638.25712319	0	169807.874081069	49836.1934962284	0	0	0	0	0	0	0	1007.93259176962	0	0	0	1613.11833397378	0	0	0	0	0	0	0	4353.50165958843	0	2529.42069012798	0	0	0	0	0	0	4331.12683461257	0	0	0	5897.36458292265	5401.92202988579	0	555295.209847283	7515.8102561764	0
GBM.BM.279.SL	0	60929.335965726	85923.9787517679	11501.49534598	25465.9610486621	410957.020297121	340.560688194281	729511.282589842	8479.29626701509	188374.385172938	3528.97702278542	47215.3042615208	15844.567549655	3014.81164538148	6653.86142855941	0	0	0	2997.82054813968	34582.0540905655	3801.57332201251	0	15260.2215532088	2881.09909752212	388.579006486316	2050.75156274908	0	2293.79812764261	0	0	270.380069152075	0	4222.65703626575	15793.5942579296	528.201501212388	0	0	4567.65018461006	0	90483.5027594362	0	7013.6294440705	12932.4412310826	2260.55467651735	3630.9236062362	6569.64468570876	15631.8094624533	0	0	5943.19031783729	0	434.381094703334	2339.60021585963	2591.51170105323	814.095180889582	70795.2535163434	24437.6302938543	282.1999628855	1176.81816983403	3927.89843628848	133.71254785936	1410.26107106916	0	50586.1902056216	0	27.3335042585432	10250.0640969537	0	0	304.36226363567	3904.25864882164	0	29653.1584037276	0	2589.29547097821	857.681039031584	33794.5536705761	32240.2376446308	0	0	2693.45828450401	32215.1203704473	155.87484860953	492.003076653777	0	1046.79933876637	9881.43116114252	0	866.545959331652	9252.02181983769	215590.429237505	36459.2009641049	234472.70947665	33805.6348209512	68743.0244668777	332.434511252552	0	6933.10641801155	2061.83271312416	0	0	0	246.740281685227	0	33.2434511252552	75672.4371680975	658.959075638392	474.273236053641	467.62454582859	0	0	41190.1134309078	323.569590952484	17548.848477343	3088.68598121538	0	0	0	0	10876.5184648252	12481.0690391375	149872.558823025	2620.32269202845	4077.12459467296	9297.08516469637	0	0	23166.9917175112	0	136633.539098232	12770.6564356064	5087.72550888072
GBM.BM.281.SL	0	426.78273485454	182944.541309986	574.277950710971	4159.58941447585	241989.175572392	1086008.95680584	596694.980247904	0	0	0	158153.007043259	0	0	21.8719141384061	0	0	0	0	0	0	0	23626.7146342798	228.813870986403	0	0	163.198128571184	0	0	619.143415610266	0	0	0	0	0	0	226.570597741438	514.270391408165	0	6378.74747205722	0	0	17181.7906014961	0	0	7523.93846361171	10511.4176075935	0	0	15033.8564694424	0	0	0	10775.5630321881	2251.12470132211	207038.978415841	14526.3158977691	0	2677.90743617665	1159.21144933553	0	0	0	31465.2721704978	0	0	8329.27355855405	1357.7411315149	0	12501.2009758772	25072.5042406596	0	66645.4048346572	0	0	0	47259.037451672	22023.8959007525	0	155.907490525049	800.848548452409	11915.7066589414	0	0	3664.94766396113	0	4091.73039881567	0	1556.27081369428	0	277243.897071946	0	868208.996633899	3405.28878585646	201260.867355123	0	0	20714.9459623156	0	0	0	130.670666519196	28314.0340796336	0	0	394555.871417377	126.744938340507	0	0	0	0	193029.176182725	168.245493372355	5259.91494113105	0	0	0	257093.69514905	0	0	1082.94015900672	109041.025891246	0	7901.36918707703	11633.6150483871	0	0	73920.9007863891	0	270561.746893508	17773.4539198556	335.930168433469
GBM.BM.282.SL	0	2811.70903873829	5125.79747670096	0	0	160340.684498994	51370.9315904985	61002.7904582719	0	0	0	24105.5967099647	1163.14999322398	0	0	0	0	0	0	0	0	0	1566.13109323859	0	0	305.288712132279	0	0	0	0	631.947634113817	0	95222.6022011791	35205.8942830944	13243.4243322982	34857.8651512636	0	3721.46940089248	41125.4424113393	19043.9098628115	23018.7688947738	17822.7550142824	128813.519197094	1245.5779454997	0	224829.872049817	241748.972476188	0	0	0	0	0	0	0	0	13197.6310254784	3107.8390895066	0	1373.79920459525	0	0	0	0	0	0	0	7058.27502449828	0	208448.079756799	8645.77632758613	0	3828.32045013878	97.6923878823292	0	860.914168213026	0	0	0	0	0	0	2637.69447282289	0	0	6368.32253507933	0	0	0	1688.2465780915	0	2955.19473344046	0	134693.379792761	260350.213706407	2048.48725840759	0	0	0	0	0	0	0	2781.18016752506	0	0	0	0	0	0	2518.6318750913	0	0	2155.33830765389	25915.9587729091	0	17407.5623657825	0	5183.80233200609	0	0	4609.85955319741	0	0	0	4817.45587744736	0	0	638.053408356463	0	115600.623736009	46028.3791281837	7638.32357754961
GBM.BM.284.SL	766.05255037377	2417.46091716313	142986.708550913	23638.7909943207	27859.0568205601	1368197.76216429	0	0	1853.03786319921	250.467090695978	0	332690.762116014	0	283.258046859518	6826.79800128173	4064.68320444225	0	111.628786939712	9339.14338734361	20372.2536164974	0	8360.29846186602	100507.071360924	2794.20807308465	0	0	3584.67942060149	12505.9125368396	0	0	1431.6391925018	0	46893.1603536177	15577.0995375184	1417.68559413434	4907.48054583707	0	16882.4586647946	0	9233.09603975089	0	14372.9039984062	0	0	653.028403597312	133513.610619242	104958.966920064	0	4370.96468860808	35370.9765016843	96.9775086538744	14416.8578332637	11472.6485777289	831.634462700851	2663.74192834887	191596.859183647	26737.8851917344	30527.6825083376	6872.84487589436	8287.04207043684	4160.96303317775	2471.87995079624	1464.43014866534	52238.0862082748	8679.83586448095	3067.69860108695	11232.6466858085	3831.6581117056	0	8348.43790325368	24187.8650900804	12656.6113992082	8637.27738946018	241.397251757126	3035.60532484178	9459.84201322218	0	5720.97533066022	0	4629.10625840616	2651.88136973652	5500.50847645429	0	0	170716.694586574	0	37107.5018185152	0	10334.7326308622	0	137216.895625967	29478.3719111043	248607.773713513	32903.9803103167	20862.0249191953	230.234373063155	1433.73223225692	14806.163227716	0	127.675425062295	33.4886360819135	2361.64652369327	48993.8745878394	0	1010.93820172276	30029.5390466191	0	8778.90641288994	9923.10147902198	0	797.448146700564	58833.952156575	3023.04708631106	28403.9448368096	0	413.026511676933	2042.10912107835	28119.2914301133	145062.306308074	76459.439934437	2245.13397732495	13371.7333155407	1005.35676237578	22879.0175632122	6803.77456397542	934.891090620084	0	0	0	55323.226807321	16957.8080959789	0
GBM.BM.288.SL	0	16618.750755073	45204.6146215151	6540.20252704777	10469.2857900964	867547.993404109	1118803.61648564	78.5609913158891	12918.114585193	0	1085.38211686426	156208.194259104	2614.22035576163	0	2571.83876834121	0	0	1530.90563340568	12508.770472547	0	0	0	2511.88432760014	1159.80831916352	0	138.515432056962	28604.4704170169	6744.87458337074	3146.57444165219	5273.92339070613	0	2294.80790422729	7617.31506587877	31679.7197481323	6485.41657257748	0	5693.60447589365	4400.44921094395	1944.38453506825	28737.8173628031	0	0	23936.2936172464	8443.23917194976	0	0	36468.839126639	6258.00317666306	0	8554.87847539866	505.477957282497	0	53.7522572161346	0	0	1476.11967893539	7242.08296261999	65509.5297849099	0	0	0	2228.65127996127	0	35739.0488652046	0	574.735673310978	63294.3165692527	37714.4443178975	12847.8231719103	0	1783.12776341985	0	308677.505549924	5278.05817972276	0	6347.93483777467	56700.3617849888	7872.63828765541	1588.79267963844	0	0	20190.1747681835	544.758452940442	845.564353899964	5352.48438202202	0	271.862377843143	0	12077.7187175638	0	65547.7765833137	187720.455052063	723818.592397182	61437.7963007877	100485.710076547	3823.64614312465	0	6828.60406095741	152.987193615152	0	1133.96588780961	2257.59480307765	975.810207923675	7689.67387366972	7382.66578918526	147820.774738879	2235.88716074037	0	0	0	0	18907.3564757754	910.68728091182	0	0	548.893241957067	2289.6394179565	50656.3339399361	0	70117.7521439393	15262.5399576198	0	0	2918.12734848362	24285.6832891513	0	194.33508378141	17401.2595764694	7728.95436932767	1186676.17819355	30221.1729225175	10466.1846983339
GBM.BM.291.SL	195.231130897743	22816.3915095165	42296.7532567584	2485.27804588075	5776.41889849635	342236.609851865	484334.234683274	553989.709593611	1130.06048760518	5288.34107125199	0	172556.531340959	18933.8570852033	12814.7149240726	7105.27312887697	13346.2566162249	0	0	5846.24609129919	86.2152074402441	177968.851305554	0	19496.0372395038	0	4104.84140548137	5234.18937071101	737.460658683079	17973.3769229765	641.270137985286	1214.13812791881	3207.06321230197	0	0	104789.2407258	1228.38857542959	38581.661590697	0	53931.5311269381	0	0	0	2083.41542607664	72442.1499210712	0	0	1021.04456414768	0	4532.3548308049	0	9904.77354237052	45.6014320345093	0	0	0	0	0	4344.24892366255	0	0	9351.14365657655	0	169.580325378331	513.728632763768	0	2155.3801860061	1585.36228557474	6902.2042518483	4645.64588851563	6067.84055009189	0	158.179967369704	0	7959.58745714848	0	0	509.453498510533	17325.6940836114	0	0	0	0	5140.84893951538	241.545085307791	1625.97606098047	9.26279088200969	0	467.41467835372	1059.5207724268	23689.9439419276	0	38717.0408420494	86477.4156744425	328585.39365891	48777.1442622875	33408.0366219068	1167.11165113322	0	872.12738765999	0	321.347591368182	6.41270137985286	0	163.167623998478	446.039007087544	2914.9290383309	4726.16091695156	0	79.8025060603912	3215.61348080844	3137.94854187467	4220.98255269426	8954.26869340121	193.093563771125	0	0	0	0	6877.26596870443	0	3529.83584842123	7885.4851300924	11126.7494164203	0	4865.81530255725	20854.817409657	316.359934739408	0	0	783.062090717588	378131.349564404	18415.8533181863	92191.1326038914
GBM.BM.295.SL	0	13860.3800266302	46868.306321052	4248.74789036151	9947.52403702086	240674.517205204	1457703.10157587	44441.9143193475	2464.5356582306	0	0	39849.8735202512	9012.71979797844	5649.81563231243	16798.0108874456	1389.11226751736	1725.57347657587	483.912060405639	1822.355888657	0	0	0	1652.70201336185	0	0	0	0	0	765.719672053629	3025.87364830114	132.079527075421	0	9008.16533152756	4179.29227698564	34978.3023427323	11233.0221927808	211.213381659402	4236.2231076216	0	64384.7842911235	146.312234734411	0	110307.469515312	5781.32585108149	14310.7028969606	639790.951920116	29424.6998141947	0	0	10795.2241051903	1154.55724529722	0	392.822731388107	0	0	290239.636973482	4611.39728151256	68.316996763149	0	32431.2169800796	0	487.327910243797	5665.18695658413	0	0	3695.94952488636	18256.5787683389	0	0	0	2510.64963104573	0	16669.3472102084	4300.55494624023	666.660026747063	0	1878.14810268024	2009.6583214493	0	0	0	0	287.500694711586	0	8970.02167500147	0	0	649.011469249916	2530.57542176831	0	173243.933475057	18170.0439057722	557265.158446845	48562.5678407781	35702.4625084217	0	585.248938937644	8289.69824890178	0	0	43.8367395896873	0	620.546053931937	64.9011469249916	12918.7440879115	17095.7591316717	0	0	0	0	0	91699.0582136432	10298.7872620447	2192.97559609708	0	8765.07068471202	1737.52895100942	39706.9771353549	0	10714.3823256872	280.668995035271	7041.77444136159	18.2178658035064	2362.62947139224	2054.06436934535	1457.99857258687	0	0	305.149252208732	892607.676683357	25679.220466655	6151.37625021521
GBM.BM.305.SL	0	29948.1931238394	15248.1819655004	2252.22237998573	16989.1888736389	167469.261199121	10146.2926179485	0	9848.59686125025	0	0	149607.515797229	15328.2518586813	305.908053434707	67209.4364915339	72028.0016016766	3516.91607740706	0	64700.5798385325	0	0	5171.69386981225	0	39872.7537299023	8686.55687303519	6994.82374531574	210006.905220018	55494.5951969135	529.693139504391	0	796.592783440712	0	24560.9264646939	6867.53314589996	3531.28759669594	0	0	17003.5603929278	0	46450.8034158405	695.992148418561	0	46487.7587511548	0	0	140592.467054733	71210.8780763946	0	13519.4935024667	1162.03998821506	0	98190.3259299884	9249.09919948559	0	5262.02913391378	8275.94203621008	10111.3903568183	9881.44604819626	19569.9031230847	10084.7003924247	0	0	3911.10632075917	0	53182.8336655882	3001.59445719155	9306.58527664111	5038.24404784409	54597.4017784507	10287.9547366531	69196.8123017675	37355.6847801643	0	0	0	5060.82786386947	0	12115.1907605249	236.103531174438	10595.915864272	0	8407.33878399412	295.642682514079	1903.19976868438	19978.4648857257	3557.97756108957	9082.80019057142	2098.24181617631	50836.1698731327	20001.0487017511	3311.60865899451	157466.683774061	0	65394.5189127669	114.972154311031	1673.25546006232	1196.94224934519	172.458231466546	0	7087.21208360139	406.508688456858	0	2859.93233848689	0	1034.74938879928	8883.65199471124	854.078860596228	16445.1242148456	9633.02407191707	0	1525.43411880528	15954.4394848396	0	7723.66508068031	0	0	0	289.483459961702	26726.9197289464	0	6319.36233873844	0	0	1291.38366181497	0	256.634273015693	0	0	0	29574.5336223285	17683.1279478733	62160.9270727692
GBM.BM.308.SL.ab	0	5236.32410026982	0	0	0	111708.247472423	0	0	0	0	0	36072.4549129699	0	0	131697.706934564	0	0	0	0	0	0	3594.77805296301	0	0	0	0	104144.668216478	0	0	0	0	0	0	0	0	0	0	0	0	26181.6205013491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3657.11524463289	29028.3522542736	398916.468559444	0	0	0	0	0	0	0	0	0	3054.52239182406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143063.854882372	0	0	0	0	0	0	0	0	0	0	9454.47406993162	0	0	0	0	0	0	88165.5680850986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70628.0381619727	68196.8876868474	0
