feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X14890	age_at_surgery	age_at_surgery	-0.520956235581477	0.00145078808428613	57	26	0	0
X14890	grade_category	High	2.12880748841648	0.00589615802093928	57	26	0	0
X14890	glioma_idh_mutation	Mutant	0.461370248685516	0.00312787573594312	57	26	0	0
X14890	steroids_at_surgery	Y	-0.465044517482585	0.00294991106675254	57	26	0	0
X14941	glioma_progression_overall	Y	-0.881739258111033	0.0063736199742795	57	17	0	0
X14941	age_at_surgery	age_at_surgery	0.365971355330643	0.00380004464940517	57	17	0	0
X14941	grade_category	High	3.40517173487899	0.0277641103071958	57	17	0	0
X14941	glioma_idh_mutation	Mutant	1.22017377944984	0.00873737188898543	57	17	0	0
X14941	steroids_at_surgery	Y	0.993258636704862	0.0105953282566053	57	17	0	0
X15346	glioma_progression_overall	Y	0.831381665441265	0.00105931238275153	57	30	0	0
X15346	age_at_surgery	age_at_surgery	0.213246851807543	0.000459667200035204	57	30	0	0
X15346	grade_category	High	0.820507292808555	0.00191114321435264	57	30	0	0
X15346	glioma_idh_mutation	Mutant	0.549777694232964	0.00119233142505246	57	30	0	0
X15346	steroids_at_surgery	Y	0.308135546067329	0.0010901558249127	57	30	0	0
X15300	glioma_progression_overall	Y	-0.56088493361935	0.000507601377757458	57	36	0	0
X15300	age_at_surgery	age_at_surgery	0.166242539519822	0.000265808808803574	57	36	0	0
X15300	grade_category	High	1.82897759413005	0.00117966472580158	57	36	0	0
X15300	steroids_at_surgery	Y	-0.13648101734521	0.00060749940206473	57	36	0	0
X15286	glioma_progression_overall	Y	0.200630648432261	0.000509870170194452	57	41	0	0
X15286	age_at_surgery	age_at_surgery	-0.117054044707635	0.000240491783297576	57	41	0	0
X15286	grade_category	High	1.37691334369341	0.000978206368157907	57	41	0	0
X15286	glioma_idh_mutation	Mutant	-0.0586884224905992	0.000637902852065979	57	41	0	0
X15286	steroids_at_surgery	Y	-0.528795498201033	0.000502047997873518	57	41	0	0
X79883	age_at_surgery	age_at_surgery	-0.186136660080733	0.00490078751112719	57	29	0	0
X79883	grade_category	High	1.14295262737415	0.0205205643696951	57	29	0	0
X79883	glioma_idh_mutation	Mutant	-0.673042204274752	0.0150118704158753	57	29	0	0
X79883	steroids_at_surgery	Y	-0.927454722591585	0.00982784031879	57	29	0	0
X7263	grade_category	High	1.17985681099608	0.00847198234120426	57	35	0	0
X7263	glioma_idh_mutation	Mutant	0.447585357521353	0.0064086969751853	57	35	0	0
X7263	steroids_at_surgery	Y	-1.02441565926296	0.00560679739374062	57	35	0	0
X7264	age_at_surgery	age_at_surgery	-0.369540688450042	0.00695425274254675	57	19	0	0
X7264	grade_category	High	1.96372661238453	0.0318371439174964	57	19	0	0
X25416	glioma_progression_overall	Y	0.762319567717229	0.00662554713599017	57	25	0	0
X25416	age_at_surgery	age_at_surgery	0.58934537133567	0.00295495299730774	57	25	0	0
X25416	grade_category	High	2.76974171667378	0.0174260829449538	57	25	0	0
X25416	glioma_idh_mutation	Mutant	1.42117766258952	0.00694061058797221	57	25	0	0
X25416	steroids_at_surgery	Y	-0.266729584622481	0.00600910808868502	57	25	0	0
X14963	glioma_progression_overall	Y	-0.268233193012423	0.00220604276747749	57	38	0	0
X14963	age_at_surgery	age_at_surgery	-0.369870140323701	0.0011329680858628	57	38	0	0
X14963	grade_category	High	1.13068229580568	0.00555776126016101	57	38	0	0
X14963	glioma_idh_mutation	Mutant	-0.820244962067462	0.00364972201449375	57	38	0	0
X14963	steroids_at_surgery	Y	0.159228209517945	0.00267883117187965	57	38	0	0
X63327	age_at_surgery	age_at_surgery	0.224985072601947	0.00479374435664222	57	25	0	0
X63327	grade_category	High	1.63834711794362	0.021035114034448	57	25	0	0
X14837	glioma_progression_overall	Y	0.335222016447005	0.0043533247520315	57	35	0	0
X14837	age_at_surgery	age_at_surgery	0.402881302440458	0.00220105131078476	57	35	0	0
X14837	grade_category	High	0.888169732598006	0.00673775820478527	57	35	0	0
X14837	glioma_idh_mutation	Mutant	1.50651746314023	0.00510090876192623	57	35	0	0
X14837	steroids_at_surgery	Y	0.334823612443137	0.0050647748279431	57	35	0	0
X15350	glioma_progression_overall	Y	0.906298435884342	0.00305777264423988	57	28	0	0
X15350	age_at_surgery	age_at_surgery	0.270595183771672	0.00140539821271161	57	28	0	0
X15350	glioma_idh_mutation	Mutant	0.979620652664825	0.00345158109647251	57	28	0	0
X15350	steroids_at_surgery	Y	0.428521354374105	0.00325694870175414	57	28	0	0
X14838	glioma_idh_mutation	Mutant	1.13454501125415	0.0095677946370518	57	20	0	0
X4262	glioma_progression_overall	Y	-0.235417627682668	0.00119766945056259	57	21	0	0
X4262	age_at_surgery	age_at_surgery	-0.600455811468724	0.000593485505808735	57	21	0	0
X4262	grade_category	High	-0.117343986719472	0.00204862324505371	57	21	0	0
X4262	glioma_idh_mutation	Mutant	-0.595082052129791	0.00172739757243194	57	21	0	0
X4262	steroids_at_surgery	Y	-0.342829965440777	0.00123374392772736	57	21	0	0
X29305	glioma_progression_overall	Y	-1.36894277566098	0.0149859059232743	57	17	0	0
X29305	grade_category	High	3.09222963757399	0.0433237822782523	57	17	0	0
X29305	steroids_at_surgery	Y	-0.98318048126631	0.0153434428091633	57	17	0	0
X7253	glioma_progression_overall	Y	-1.08796672988776	0.00537506622608339	57	31	0	0
X7253	grade_category	High	0.557683130965902	0.0074466219246827	57	31	0	0
X7253	glioma_idh_mutation	Mutant	-0.462782625743437	0.00670191150803976	57	31	0	0
X7253	steroids_at_surgery	Y	-1.01447338227867	0.00542773445987093	57	31	0	0
X15254	glioma_progression_overall	Y	-0.430162046191944	0.000617755401487717	57	24	0	0
X15254	age_at_surgery	age_at_surgery	0.9680635830375	0.000373236871182367	57	24	0	0
X15254	grade_category	High	0.498553333882658	0.00118539457604312	57	24	0	0
X15254	glioma_idh_mutation	Mutant	-0.423341689244562	0.00104863580474613	57	24	0	0
X15254	steroids_at_surgery	Y	-0.054371164636281	0.000804309035269846	57	24	0	0
X29328	age_at_surgery	age_at_surgery	0.391795253494378	0.00448841461307594	57	18	0	0
X29328	glioma_idh_mutation	Mutant	1.77141620450083	0.0102122791855767	57	18	0	0
X29328	steroids_at_surgery	Y	1.47849244970581	0.010626855866598	57	18	0	0
X79840	glioma_progression_overall	Y	0.467387116432482	0.0105562579547473	57	19	0	0
X79840	age_at_surgery	age_at_surgery	0.739458537759054	0.00516303650007662	57	19	0	0
X79840	grade_category	High	2.1710725844178	0.0352980625938844	57	19	0	0
X79840	glioma_idh_mutation	Mutant	0.78534567459523	0.0144093812843043	57	19	0	0
X79840	steroids_at_surgery	Y	0.531495684132838	0.0129588074659422	57	19	0	0
X15131	glioma_progression_overall	Y	-1.14066395152662	0.00440929946229529	57	16	0	0
X15131	age_at_surgery	age_at_surgery	1.29438093736502	0.00336069595355448	57	16	0	0
X15131	steroids_at_surgery	Y	1.13207401929849	0.0104916747628132	57	16	0	0
X15120	glioma_progression_overall	Y	0.090629224350521	0.00119894979159161	57	34	0	0
X15120	age_at_surgery	age_at_surgery	0.104610614237095	0.000591267534693569	57	34	0	0
X15120	grade_category	High	1.29385348616309	0.0021883329978949	57	34	0	0
X15120	glioma_idh_mutation	Mutant	0.559682832240055	0.00144601474918801	57	34	0	0
X15120	steroids_at_surgery	Y	-0.0589355684625331	0.00132853215367772	57	34	0	0
X15265	glioma_progression_overall	Y	-0.944194618029547	0.00177352866937578	57	19	0	0
X15265	age_at_surgery	age_at_surgery	0.55676057954611	0.00103789158072441	57	19	0	0
X15265	grade_category	High	0.327039907138019	0.00350382745255672	57	19	0	0
X15265	glioma_idh_mutation	Mutant	-0.491537165435664	0.00304767400207286	57	19	0	0
X15265	steroids_at_surgery	Y	0.297291285966255	0.00259289023833769	57	19	0	0
X14995	glioma_progression_overall	Y	0.371909102869754	0.00679825230927737	57	30	0	0
X14995	steroids_at_surgery	Y	0.793638930544483	0.00877899864314791	57	30	0	0
X29339	age_at_surgery	age_at_surgery	-0.17232587984633	0.00249231015207874	57	15	0	0
X29339	grade_category	High	1.45182264584956	0.00944714499973571	57	15	0	0
X29339	steroids_at_surgery	Y	-0.792222004685317	0.00517869004545481	57	15	0	0
X14143	glioma_progression_overall	Y	-0.595275614450843	0.00540105634556818	57	19	0	0
X14143	age_at_surgery	age_at_surgery	-0.166815459560471	0.00270523639594422	57	19	0	0
X14143	grade_category	High	1.22757895783608	0.0112018865600554	57	19	0	0
X14143	glioma_idh_mutation	Mutant	-0.752552103261936	0.00855840870870809	57	19	0	0
X14143	steroids_at_surgery	Y	-0.632889578353164	0.00571803394351925	57	19	0	0
X4815	glioma_progression_overall	Y	-0.116183479603363	0.0022739360541221	57	33	0	0
X4815	grade_category	High	1.86992213504466	0.00663914842514389	57	33	0	0
X4815	glioma_idh_mutation	Mutant	-0.308249194594785	0.0034892042534288	57	33	0	0
X4815	steroids_at_surgery	Y	0.143998113771747	0.00279290139445867	57	33	0	0
