feature	X1814	X1934	X1830	X1867	X1861	X4837	X6602	X9226	X1815	X17244	X1871	X4584	X4725	X2303	X8002	X1949	X4758	X4742	X1836	X4761	X1812	X15342	X15106	X4749	X1855	X14874	X10068	X17248	X4811	X4987	X4862	X1844	X8007	X2318	X4868	X4933	X4608	X4540	X2301	X2295	X4925	X1877	X15286	X1790	X4037	X4198	X14809	X13976	X4826	X15078	X4938	X4581	X15271	X4285	X4532	X15234	X4820	X15300	X4874	X14027	X5075	X9286	X4699	X5089	X14993	X1965	X5082	X5090	X4041	X15254	X4951	X15249	X15132	X8071	X2290	X15346	X4577	X4910	X4575	X4914	X5087	X4262	X4557	X4753	X5117	X15236	X15452	X5792	X4716	X4714	X9712	X15120	X2328	X14546	X9262	X4964	X6754	X15126	X14853	X4705	X4959	X15265	X4871	X2325	X15154	X14987	X5825	X4936	X4721	X4644	X4768	X14963	X4652	X4940	X15143	X5045	X4815	X5190	X4993	X5043	X4552	X25431	X15124	X14797	X4121	X6747	X4046	X3813	X49188	X15350	X14837
SRR1804299	4387767.59794402	110758.585494397	155725.181450657	0	66562.8517615693	46289.1752853187	7248.30736375239	0	0	6993.92283001996	343670.201377259	1118.85145572355	0	156390.325426304	0	605257.891971775	0	0	1129380.33246388	0	0	359270.250316018	361025.613721947	1241.08817972485	22002.6103202329	202127.783605995	0	3654.98817081346	6571.04983888035	0	0	423419.202086499	0	181578.799192805	33773.6764720331	85327.8407433895	34998.2461755416	6580.96092461019	61583.0817982013	238730.524438022	239426.502902606	25137.8171061039	44471.0416697679	168416.877343584	0	31801.370411796	0	303457.622876076	8813.1576773185	15981.0751234844	714.699404295852	41876.5396720468	10610.3678896618	251378.171061039	16312.54587956	145506.852063198	17432.4985670313	2085.73293025631	84498.6132373267	2463.45541973778	16299.3310985869	30118.6883012197	0	11451.70894495	0	0	75550.0040550338	38365.8128601898	0	35436.5364111498	147768.782073095	47383.7996425916	882.086629955281	0	0	66409.7805486308	12689.4934294316	235687.821118963	11645.5257325557	282679.582259352	25228.1181094202	167239.660605229	584.754058060243	0	47987.2746403637	8793.33550585883	4879.55787432191	0	9847.21428846458	7122.76694450782	0	0	0	13626.6416467748	8333.0206352954	152102.129000529	6094.21649210053	0	481.238273770859	15089.0774077993	3936.90349823986	8307.69230509693	4515.05016581355	0	340.280610057655	324.863365589024	0	7322.08989085227	13506.6073862691	29033.9750296766	6891.50827747834	0	3593.31919293893	130149.074108945	3688.02512324624	9376.98833217131	4822.29382343842	0	32680.153346508	19.8221714596692	665.143975646679	0	4961.04902365611	0	0	0	0	655.232889916844	1317.07317032025	0	994.41226822674
SRR1804293	11695633.2669118	688392.250535215	0	3969176.17593617	920688.39957833	45942.505508134	3252.3581969208	1137.14697827122	0	1788.20781298091	0	0	0	74871.9959916143	0	211971.856288988	0	0	3543349.98429313	0	1308535.06053776	191600.427908818	130816.092150605	29589.3892480729	0	31551.4096820849	0	0	13395.3557259048	0	5317.4878129004	0	0	2095373.01203901	7117.4795323919	333876.369140965	47633.4960924026	2757.43412347633	0	414543.101159158	7199.96687796598	2752585.04594723	8027.7863103344	396092.449540213	0	0	0	22124.2844736189	12367.2098828565	75799.9786293227	0	0	26961.578096213	0	5712.24868100492	0	14285.0406674538	0	52090.7587300304	0	101600.841934243	505055.287066943	0	3900.47305500284	0	582991.098751309	8010.11045056853	10564.2721867373	0	85244.7796975546	54073.401000436	4109.63739556569	18052.9447742126	0	39546.7902495152	6071.65782957769	18294.5148576795	0	7995.3805674303	25308.8852081038	0	14323.3383636132	0	14264.4188310603	0	0	939.766544218963	0	0	0	1022.25388979304	0	48246.2592309529	4881.48327200885	52859.658629846	11674.9053753597	4147.93509172508	0	1361.04120197229	38633.5374949451	10850.0319196189	0	19923.6399327676	22050.6350579277	8720.09081783113	0	0	589.195325529131	10216.6469446751	0	4430.74884797906	0	0	50432.1738886659	14093.5521866568	0	0	0	6758.07038381913	0	3196.38464099553	0	5199.64874779458	0	4527.96607669137	0	0	0	0	0	3122.73522530439
SRR1804107	11990846.7290111	51143.683703834	8314.11915040961	0	0	1080.43532832054	69948.183477937	0	0	0	5711353.52264876	50167.9059286841	0	0	0	59510.1316308289	52067.1327023986	2259.37188315463	5971.63685738417	2545.64107270964	0	20075.7812287936	0	0	1817418.42693161	11155.2639026599	0	118512.366312447	0	0	6153.24849376853	0	0	0	0	342818.12806378	89860.8220503175	2841.1447522503	0	0	36251.5295203162	0	65315.5476684715	0	12109.49453451	0	12746.6743435195	0	5700.7584844719	96198.760343799	0	0	206092.26933631	0	0	0	0	0	2093.15106341301	0	20743.7426710886	0	5679.21134117206	66066.6195206373	7646.15770811458	0	0	0	0	0	74694.7113305589	61954.1933136965	80146.1385854184	400.16123271131	0	0	0	0	0	0	0	0	0	110616.87737472	0	0	56933.7089248338	0	45036.6076599937	0	0	0	0	0	5750.00909772867	52682.7653681083	3989.29967379891	0	1015.79389842102	0	0	0	0	0	0	0	84113.8911159174	0	38086.1148641311	0	0	2505.62494943851	0	0	69403.3485687839	5165.15806530445	0	0	12558.906380478	0	0	0	3946.20538719923	0	2394.81106961076	3438.30843798872	8643.4826265643	0	0	0	13556.2312989278
SRR1804586	2137695.84155862	0	0	9632.94895489661	0	42829.2030541165	40455.1790175593	0	0	0	931427.659670434	37908.8006069057	10042.9347750063	0	0	0	5273.7002838137	2017.8631704842	815857.466871011	0	0	555158.592417578	40259.9204077026	0	0	63563.2624761463	15131.6833550555	0	0	4666.73803616521	3311.95249094228	0	0	0	0	493219.812862732	20226.7305999387	54387.825630562	0	354592.498529289	0	1053477.46076645	22523.4528408047	123335.87393396	594.364917980306	0	5944.22178569707	258.817864091617	36383.3785052684	27522.8749013886	0	0	23238.0649965267	72769.0474341129	29185.1498116938	0	6457.84927262224	96345.5225139984	80355.5029238249	0	74448.5005212384	0	3157.34889956012	9412.49568570353	6079.92938257696	0	27150.1084643894	0	221.025875087089	0	24224.6649519025	0	31724.0843457253	167.773526944344	71634.715158083	0	0	0	5823.40194206138	0	0	18823.846159619	0	0	0	0	0	0	0	7204.52735840868	4568.24982239584	1082.22513967512	0	16150.9218463897	87842.3249879795	7179.90530496633	0	12159.8587651539	5723.19591060998	0	0	0	0	0	0	0	27412.9345697391	39765.1889152797	20983.7155918172	25124.2288113891	0	2840.6978401737	708.886096781906	0	3601.11846741632	0	0	0	0	0	240.494475483361	0	0	0	2358.56367741896	1855.24309658593	6172.11893151225	0	0	0	3177.3901058504
SRR1804756	2577651.57303223	1031036.07942468	0	0	1354140.92132053	19387.9836025927	74.072636839946	0	0	0	7870247.293299	53347.1130521291	9409.34123972571	0	0	0	17495.9568215952	10759.5795912653	1540831.47885087	11413.5351565094	0	276817.909315088	18372.1302973592	0	0	9853.77706076539	18338.2685205181	0	0	22852.4666456496	7068.64591558342	0	0	0	0	87748.5619616526	365777.029798811	0	0	56976.6722572865	14431.466017474	1435007.07713922	0	77141.3603661723	2874.0183093899	0	0	0	1991.49575046826	0	0	7551.17623556935	112981.934791443	0	0	0	0	0	2567.14595676727	0	0	0	4194.62760619351	0	0	0	0	0	36452.2027694637	0	110220.08361784	0	135942.335850774	0	0	0	6194.58880087205	0	3805.21717252065	11542.6331807162	0	0	0	0	0	0	0	0	5108.8955809037	0	503.693930511633	0	0	1540.71084627088	5866.55283772372	30090.4214454386	0	198.937938941569	0	0	0	0	0	20744.57103729	0	0	0	1765.04511784328	8315.18257554708	0	0	0	0	57103.6539204406	5113.12830300884	0	0	40327.2598567192	0	217.985188414698	0	0	0	0	21514.9264604255	0	6359.6649629725	0	0	0	0
SRR1803320	14692474.5805062	785162.78832751	0	0	390699.624889156	92196.800820893	19862.4605451372	3490.47423805759	0	237.447227078747	490130.651228381	0	0	180289.722067108	0	657530.946318898	0	0	1710197.82321954	0	202380.229093001	533611.195960285	365910.134382134	6244.86207217106	11488.4883368267	141233.610666439	0	0	19522.1195196577	0	0	4700038.3277043	0	1441451.09415803	2888.94126279143	216650.807440434	12347.2558080949	0	364897.026213265	782455.889938812	14583.2171964197	812132.83586987	47461.743239257	297268.098487453	0	9596.82542776604	0	680143.837244364	0	59888.1481230448	37441.4702565338	1472.17280788823	7254.01278725573	0	518.426445788599	208518.239912987	0	0	110503.982028664	25751.1517766902	0	0	0	6549.58601358878	0	436819.791295418	16055.390004308	57015.0366753919	0	431481.186139931	237221.652213023	149128.730966807	0	0	247483.329876609	25921.3222894299	15323.2610541485	129669.930707704	12042.5318666771	326212.915468352	586823.119548632	0	5409.8393236108	0	29079.3704095773	7321.28950159471	33856.0171276447	123049.110525992	0	613.405336620098	0	13673.0028259512	67676.4171712277	2172.64212777054	92770.6316196666	31279.7147138403	4748.94454157495	0	0	3284.68664125601	0	0	15125.3883649162	6339.84096300256	37726.4069290283	0	14765.2600705134	8259.20604855576	59013.550836638	0	8556.0150824042	0	21105.101033516	158488.109167495	27207.4947694398	8294.82313261758	0	12675.7244722205	219765.32356895	14967.0902135304	0	0	4974.51940729976	0	1044.76779914649	0	0	0	1203.06595053232	0	0
SRR1804618	986923.641477566	721397.491497595	1551659.31149809	528341.214055919	53907.1722020789	39815.5168512271	70447.7918916471	420723.086366361	952467.38725871	0	1534228.976324	98.857276058272	1601.1883046408	46855.3531765888	0	332981.262514581	119.827001282754	0	5556819.91154853	0	1349674.42462333	588429.961686671	844206.687274774	0	55730.0404590928	253254.3672111	0	0	0	0	754.91010808135	1397894.30777703	94.3637635101687	0	0	590121.020242274	4743.65141328102	26850.2353124331	594978.507306774	833374.326358813	476493.568438387	165060.196429477	326074.733728146	195039.414312906	0	32898.5032021801	1460.39157813356	25279.003758113	13621.334370817	47175.8904050202	1478.36562832598	5633.36689780547	14773.1714206475	0	1731.50016853579	51160.1381976718	16655.9531783028	42975.9540100597	22600.8702794434	0	78110.7286236792	0	0	862.754409235828	25106.752443769	0	48628.7927955736	46352.0797712013	0	191756.154477759	699358.310286665	111064.651813953	8176.69500003192	0	295774.978616286	26827.7677496926	1370.5213271715	1846.83365727044	29757.5379310559	213277.083908142	40191.4740677517	467455.616866635	81088.4296055556	0	181418.079942089	0	10051.987570107	44568.1552896043	8951.07699582172	56034.1014748478	20527.8631572518	3172.41985896091	0	8149.7339247433	53030.9372551988	277320.122581225	0	1048.4862612241	310.052365819126	3470.48952465176	0	1551.75966661166	5997.34141420183	0	19657.6195604358	64585.2558538883	814.823608722727	11425.5045723106	105868.653470829	167729.342883051	8787.81270657396	0	0	1312.10566404616	0	0	0	0	160087.375876243	53.9221505772393	495.784217807394	925.663584909274	5922.44953840011	3022.63610735747	2059.52658454733	1151.83704983047	3656.22137664003	1698.54774318304	0	0	0
SRR1804557	10362121.9667975	271851.513510736	3128390.97106139	824805.240993036	86482.6105859241	11688.0283247951	9673.05330368235	434914.906922356	0	11280.3405112075	470110.977160133	2317.07462398698	0	0	0	1891181.64306891	0	0	3771707.67587333	0	0	680771.18955664	461810.570595724	0	50779.1303355526	435747.88058465	0	58.6601170629615	7446.90186114296	0	0	375175.443705436	0	1309440.46313796	11171.819294641	1146778.89152822	0	14189.8823175304	434794.653682377	0	166011.064294034	662519.0941325	197048.132232047	243008.333950877	0	5516.98400977153	0	1164376.92664711	7355.97867969537	65300.4423144887	3883.29974956805	7913.24979179351	10503.0939601233	236485.328933476	812.442621322017	64115.5079498169	8887.00773503867	80073.9927967956	186811.94180456	2372.80173519679	25247.3143838986	0	0	11500.3159501936	8482.25292730423	1316183.44359435	75231.6001332481	24188.4992709122	0	220494.581022113	0	394096.264464094	0	425.285848706471	877575.882302876	26713.8173104727	0	385921.97715137	24599.1200903529	344273.294036668	92515.8036258497	54339.7994412744	121367.782203267	0	47998.6407867683	0	25408.6297058218	62587.4119003268	12761.5084670473	0	0	0	0	1762.73651774199	0	143866.870102766	10552.9550596268	2519.4520278542	5704.696384373	9593.86214564735	8913.404787717	2328.80664739957	0	278.635556049067	11570.7080906692	71486.151658778	0	147973.078297174	14870.3396754607	231343.769672908	25194.520278542	0	139176.993743582	0	10371.1086967316	0	0	18090.7801022173	210947.646970116	23783.7444631777	0	0	633.529264279984	387.156772615546	0	0	686.32336963665	0	9456.01087054939	495.677989182025	252.238503370734
SRR1804541	7956926.44622435	0	0	0	2131866.85154284	24577.533876191	1795.82364664247	0	0	0	5637916.36409893	0	3367.46431505757	0	0	1199411.971008	3001.69208742343	0	2349399.85468975	0	0	907110.40489103	196912.888791635	7015.74730810522	0	74251.7622097312	0	128640.912548517	12499.9709017939	0	0	98692.4264781623	0	0	7799.20782148933	711653.525547461	85541.1450290973	14982.5024080592	0	0	22451.3353142661	1695953.66957341	403607.234896455	0	0	0	0	121254.67337113	20214.2251736392	108020.798193245	984.045283377019	5347.35398592884	65751.6876036784	319583.454656834	8134.30237841867	0	21632.4774885303	166150.264537192	38375.4062308803	0	0	0	1460.72908971313	45787.6034373245	9193.86192814597	0	117018.794993045	7685.93642196391	0	0	70900.8166404378	3981.01772915355	11586.7202431203	707.946247033827	0	684067.220121376	1729.74866358598	11239.8265820737	8127.22291594833	301398.675391358	0	0	0	0	0	0	0	0	0	0	1104.39614537277	0	62653.2428624937	89.6731912909514	0	19813.0556336534	0	19326.9325440235	8606.26654310789	41712.1928752331	8802.13167145391	0	0	0	65232.5270225202	0	262081.700651923	3157.44026177087	28945.5622203897	193417.994152112	7390.95881903315	6133.17432013639	5290.71828616613	391607.546009232	0	0	0	27371.5617311512	260805.037586438	0	0	0	38037.9518531275	3558.6098017567	5321.39595687093	16117.5762241368	0	497.922193747125	1413.53267324421	2565.1252350859	0
SRR1803864	244958.640767178	103388.086341567	0	41133.8950063544	119766.092292056	22498.4217227783	43892.9440183452	0	0	0	300415.945641817	14091.1572638265	223.158375969848	187605.539030852	381.258040450053	51283.0539987386	13494.4359638193	11015.9089228752	335975.07858515	356.074023099224	208941.998175305	71754.8618808126	79162.460762144	0	0	168172.5718645	4413.49904073282	0	19276.9661699847	20952.4028798524	30027.7433546387	0	270.728186521414	24312.3705280755	1752.3878739952	1436540.42172166	282661.91296552	6968.27768976694	0	45011.5341223446	6577.22586479156	0	9580.41993387795	12452.09746791	973.782004232063	0	21476.3703519571	1194892.77968008	33809.5432934882	111025.839159243	926.212193680497	48259.572804564	244117.074854038	0	6039.26727193635	0	210695.785161375	964941.015029847	28016.51974676	0	1184.3483715265	0	4085.40725913452	1390.71740259579	3317.99428597175	0	60480.8167800914	395.948717238037	1103.89942721135	0	0	74852.4960149646	25640.8274433318	625.403097545592	0	0	0	1358.53782486973	59029.9375582686	28495.7156324633	3078.74612113887	0	3802.08706393769	0	340244.469082153	0	4815.04420627104	44003.4738722739	0	0	0	15676.3512448537	0	6351.26926467162	14247.8578162316	167072.869773514	7785.35914159384	7978.4366079502	69264.4423872306	0	3385.85122161148	0	0	133.615203166899	2570.86843789715	0	126.619642791669	101785.403459601	8498.20674382981	8046.99309962746	0	2407.17232511676	0	5575.46161905858	4356.83500169345	60722.1636130368	472.899881365571	0	0	0	2971.01449136032	8889.25856880519	63.6595994145961	0	19993.3115524083	20834.8774655485	3923.8098144667	8696.18110244883	0	93.7405090280865	0
SRR1803862	7845513.48752673	0	2338032.64749445	0	1036347.02592697	62553.530730385	16187.4317890445	0	0	8336.76163231	9230481.80582217	0	0	297098.524219368	0	658211.781857748	0	0	5799771.15821011	0	0	652024.364460814	286094.115995195	0	293877.436128205	567623.071686641	14468.5420531239	7267.9460384241	48178.693058095	0	0	0	565.15454690405	774507.703258237	0	202146.703815685	20591.5376882346	17314.8126209515	747960.080863252	2674656.85085429	0	672545.623863423	136085.115327834	222872.941551368	0	17033.69947845	0	132003.11823776	3382.14249572113	83013.296633072	0	980.967736854179	3071.74673420906	0	2480.23783019549	0	5144.95616015759	72831.730003096	48333.890938851	9443.64463090964	0	0	0	6500.7414203471	8530.02691777977	1341697.39218352	188093.974952512	93496.474238857	0	426955.226483653	107836.172768334	249637.255327032	0	0	361634.488256768	23833.123612705	9262.09239304409	5756.96289747856	28430.4947973649	349824.808009805	4067.35578056852	291312.278702879	0	0	0	87768.793960389	0	137376.4788262	9853.60129705765	24837.5174447676	1745.24409303012	0	39918.0662352125	2664.7183299621	10029.2970111211	52764.3511951506	6278.19351586675	1704.24842641532	0	1821.37890245761	0	439.239285158588	10811.1429387034	0	51420.2789825653	216120.36960753	0	171651.784378075	31797.9959835807	361810.183970832	0	0	32348.5092209795	0	24404.1346834111	0	0	0	144743.98576926	6257.69568255935	0	0	7871.16799004189	0	0	0	0	0	10289.9123203152	2257.68992571514	0
SRR1031109	451859.973319433	182525.481052472	4417.05633479661	58464.874807806	314466.702566046	6870.07101519103	0	0	14807.7331371318	28515.276965781	5492.79699197954	0	0	159364.458721306	0	302266.825567539	0	0	387470.375346688	0	0	369158.335523278	317204.951511602	0	0	64862.2718978712	0	0	1752.15334313888	0	0	0	0	464524.374692632	0	135086.947980791	11303.426450854	0	143538.031780023	159193.318162208	110361.21196645	85505.0831451771	107280.681902698	237217.114009704	0	0	0	663340.807061079	0	116367.430635721	0	12216.1760993729	4490.40228869544	28507.1274153478	0	0	9029.70187999011	14791.4340362654	0	0	44561.7417687599	270426.532025011	0	0	0	214976.99087749	257965.869412642	20113.0904691476	0	194130.440869354	156243.180905388	61121.6282490305	0	0	83263.956776046	0	0	33845.0829490965	7497.58639854775	217038.827137091	51554.056040449	132862.120712526	0	0	197414.709693935	0	0	0	0	0	0	0	18426.1335294744	9306.78659471905	4523.00049042826	18393.5353277416	3153.87601764998	2575.25793689249	0	5158.66542421818	6242.55563183432	5101.61857118575	0	77151.7939511429	9534.97400684876	0	0	1238.73166584702	0	0	0	0	0	16836.9711949996	18801.0128494018	0	0	0	1181.68481281459	9632.76861204721	0	0	1629.91008664081	0	0	0	0	1898.84525093655	0	0	0
SRR1804184	1911.61943266968	450310.830783857	0	0	0	27270.4459691784	32129.1453605472	1287293.98449341	7264905.54866128	0	2303021.02242099	12627.1424243923	10718.0120795256	0	0	0	35509.3265969605	0	4770949.08996338	0	0	360409.957516717	86254.3596358104	0	0	134273.841530424	0	0	0	39345.0109013146	1152.44765276831	2164097.56487465	0	3264189.7447956	0	589435.904442242	0	0	1855881.2894981	142326.040572985	172135.356101178	1002186.4002795	0	212443.643982236	0	311561.609383719	754.19360429546	353181.646536935	0	142903.50894327	0	0	64549.5139940401	0	199.127024236425	0	31068.7939564882	0	0	25737.1678825579	0	0	5495.90586892533	17117.4568209237	3907.86785063984	0	0	0	118393.461347569	0	0	39200.6438087432	19735.9771896327	0	0	0	0	0	4609.79061107324	665656.751144339	0	0	150905.926229772	0	0	104860.290962901	0	185419.61770555	0	12004.8704736535	0	1162.40400398013	0	6586.12632661976	0	70177.3415165221	0	138751.710487941	0	0	0	9209.62487093465	659.608267783158	57955.9204040115	3591.75369966452	0	0	193598.760226061	37311.4261663001	47912.4511190868	0	0	0	0	45913.7136133137	0	0	0	338505.984850711	0	0	0	828.866238384119	109.519863330034	2922.18908066954	0	2392.01337864006	0	6287.43579026512	0	0
SRR1804171	5453581.79756594	570964.582596603	816477.566753931	51112.9232295117	7804.27685387096	32415.6968215423	27920.9865488231	0	0	4606.11762135923	405570.769458672	0	0	735895.47899277	0	2158826.63133423	0	0	146174.124681167	0	553383.35049139	1055440.56713777	311468.055368592	0	0	64593.2124149576	328.459596852556	1098.70695555358	6014.07601020674	0	0	273643.33968894	0	1624807.03052629	29837.9612719743	537250.413918497	16853.2427063411	664.602459128563	611833.792200297	713615.930081117	35060.6609435655	541697.10378232	45141.105179134	334519.772455303	0	67735.6679731493	0	1753.70533290283	9496.51606338617	198139.890372681	2020.69880636777	4673.34619381443	17654.2231267359	0	0	0	5664.48743343969	44593.6725177131	27623.2600136643	0	23508.871379406	0	0	735.67266429549	1686.47676044763	551606.595362216	19563.5145844636	1738.33880205592	0	331119.927505426	5501.21804319134	183716.480356507	13582.0924523066	0	225813.091611598	14859.4353289554	3486.28168589116	408183.079702645	10084.2858682802	108674.026965655	22098.9921742027	0	0	0	0	41564.5451245173	102120.201559451	2865.85800294745	0	0	0	3359.50780640421	88597.6544141762	19993.7774481769	41783.5181890856	4900.00252380625	5597.25886098449	0	3169.34698717378	3791.69148647336	0	0	958.487361575587	919999.964253162	7562.25399303223	0	0	3880.04903884306	42169.6022766141	0	1219.71838597294	2001.49064280914	0	34353.800524608	20967.6313405994	3044.4939240427	0	1260.05552944606	475630.625222415	0	416.817149222249	0	10038.1862757395	2099.45227695815	4458.21476195779	0	2852.4122884564	0	0	0	8261.43114656633
SRR527881	77423721.1935487	4043033.85743986	0	4673202.38288475	886729.607435133	22035.7552768519	0	0	0	0	0	0	0	25929.189338038	0	0	0	0	2655862.78445964	0	0	56157.3787853022	122805.399346578	0	0	0	0	16871.5475984731	0	0	0	0	0	0	0	171338.136428724	8381.69832616451	0	0	0	0	518070.069766575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13545.9060045433	0	0	46721.2087342331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5488.66051681095	0	0	0	0	0	0	0	0	0	0	0	0	0	12897.0003276789	0	0	0	390073.425005082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804119	0	620185.782811266	0	668035.626524464	1770529.17743259	16792.612833363	4499.41458983759	1435918.37773887	4932641.46051844	0	496182.263491034	24759.7843325167	0	0	542.703956307963	0	0	0	0	509.76026566946	2425021.47934772	578721.813446574	51340.1410424242	28397.4613303892	10335.6494682165	49415.5359577538	0	0	6124.05870185216	0	0	0	17770.5202817901	449636.296375739	0	447342.375180226	37819.3568530009	1508.47425555249	262992.950124075	161626.947907858	0	0	0	89351.9584038922	0	0	5140.94961806106	44075.1903174071	469.881061212326	243065.48504469	337234.157795623	13636.9540458854	23669.1747845368	78412.9192334547	1163.43244307554	0	4889.53724213564	262389.560421854	4683.20570603134	0	0	0	1276.13454262831	0	3689.69335151229	0	165394.665789829	5468.65264599142	1189.44061989541	0	58365.8165406986	0	85573.8372511924	11429.7267731057	0	0	6066.84071284844	7684.54931104438	63454.7498051199	122682.303937784	0	2678427.81549599	0	0	95425.7346305593	0	27065.8426772118	191898.731847732	9477.37963316079	0	17371.7282372188	1707.87027783816	0	9716.65485990359	0	17233.0179608462	0	0	7746.96893541207	0	0	0	7717.49300168289	18933.9527248657	93019.111335494	0	0	159345.163861528	76273.3132204067	24272.5644867578	0	3214.61065493599	0	6044.30029293789	35241.0795909244	10750.0464188798	0	0	164281.515821939	0	0	0	5579.62086708954	2904.2464115522	7169.58741001095	3968.84778271223	8431.850925002	0	0	5458.24937526348	1206.77940444199
SRR1803355	2658783.3450587	208262.215229883	140950.165333138	63910.6998033763	374312.23233434	72071.6149804032	11757.9567311937	0	83312.2487409733	0	125956.518111527	3927.3919904638	360.382294142214	197444.933787969	141.44036275474	487410.271440089	0	0	893070.919516761	530.885745134229	0	123926.945782958	75661.8751473146	0	0	205016.837043387	0	2387.04831388821	9261.43745161173	0	423.35231865631	63863.2300925887	0	285536.123004759	27577.9644283505	1341777.87635127	243796.684447992	2595.33377958868	71873.9859803897	0	92655.0628396495	732925.553172511	129570.028749029	0	0	0	0	623.88762749351	20286.0355896182	108746.326027021	8773.1775692255	27985.8164332803	32566.1591394749	0	10782.4057360291	0	17731.3901335617	208458.875460289	16510.7404275961	0	70351.0801567565	123865.913297659	2176.82530897192	464.040642188495	4551.27961795731	0	0	13409.7089126788	0	117247.279336424	11231.914834099	52208.9317094413	19447.0811091688	0	0	0	26329.2204037556	6652.54089751231	34276.0374974346	32967.2297571493	0	0	0	18106.3039718225	0	0	32486.7200316263	0	19515.8637513304	2040.22879425673	0	4110.48944635864	0	4043.6443434129	2288.23381388147	45601.9229835008	0	0	961.019451045903	9538.50555947375	17328.3819766714	0	0	0	13857.2804715329	0	0	6900.54591713706	9562.72479967148	51.3447892191863	8586.20503489903	0	2083.82342661264	144322.45233827	5110.25968172091	0	0	0	4313.93106401956	0	2501.36312762149	0	3982.61185811462	0	1312.68281871693	4558.06100521267	3833.42133849661	1344.65221577794	0	0	1488.9988873564
SRR1804769	3197.25876348713	733650.100889231	0	2889310.16741921	2372937.24607319	2435.60067582975	6201.26099727015	0	6477035.22315012	3188.73274011783	5419825.37740378	7193.1217158986	0	0	0	7680020.17445695	0	0	831744.841760806	0	0	40311.0384900457	282688.830832478	35886.0323613795	0	4396.58605076852	0	14551.0798836036	0	0	0	745421.697154443	6002.3204519865	2226264.06605114	2768.11558723241	45420.9684960456	19825.84634141	0	491982.81049424	1569049.76466768	44855.4089458821	0	14221.4069799907	152064.468799238	0	0	0	73633.579825056	0	263508.120259345	44986.1413042113	20627.2925381241	11092.356403458	1744.99278291653	0	0	0	52210.5251057974	0	0	0	617667.762988867	0	0	0	0	0	0	0	719789.62889854	64493.6827731675	883.864422617331	28604.8084039982	2881.79589882307	422461.615940976	0	104622.832764668	25774.1686453909	21172.9580337592	855.444344719667	0	0	0	2537.91295626134	21974.4042304733	0	1034.49083547495	0	0	0	7014.07522514332	5152.56012284637	0	0	8082.67015409546	3367.77923087311	0	0	3111.99852979414	0	32086.2679464619	43911.8623596797	1352.79570792878	169801.439415169	0	0	0	1895.61919577415	0	0	0	0	0	49303.1511368664	29838.2397847568	10609.2150791977	0	0	2313.3943408698	0	744.60604091878	0	3717.34618901437	0	1764.8868374449	0	0	0	0	0	1259.00945086649
SRR1803344	0	1327680.08679	0	0	0	333566.764128333	31547.6589663005	0	0	6704.74997665983	0	52639.0487757672	0	8774576.52638356	0	0	0	2988.12864932465	0	0	0	151295.278751134	232044.547988577	0	1180603.08600076	411301.731326822	5945.72167741532	173747.684821315	12702.8184333334	11725.6785538462	0	0	0	0	2608.61449970239	306346.438914047	50649.871163954	0	2965157.13769349	235054.487795926	13317.8930896177	0	1156065.53322346	0	0	706.681519986267	0	8855.3301578526	0	9029.81942204674	4785.36807052429	1805.96388440935	166126.866207636	1155912.85511729	12798.7875286402	0	17374.7684821315	3057.9243550023	5217.22899940479	0	0	0	0	4558.53202707191	0	0	0	0	597.625729864929	475928.192552726	0	8471.45377662549	56312.0477870538	0	0	0	81739.4958117449	168617.700454007	48708.6780997942	17649.5890732373	0	82891.1249554262	4432.02731053115	0	4427.6650789263	7106.07528430635	0	0	0	0	0	11507.5669736035	0	40887.1968322918	0	9064.71727488557	2634.78788933151	0	7036.27957862869	0	54693.6598616532	1339.20510269002	6181.28218407741	0	0	0	4154689.71178938	51086.0943244393	65014.6998387365	40682.1719468637	0	0	0	1513.69436688416	0	134217.142018132	0	0	20724.962354659	737.217141220241	1230.14931256869	0	0	3943.45737078756	17243.9015339859	51286.7569782626	3511.59644190707	0	53297.7457481	0	0
