feature	X1814	X1934	X1830	X1867	X1861	X4837	X6602	X9226	X1815	X17244	X1871	X4584	X4725	X2303	X8002	X1949	X4758	X4742	X1836	X4761	X1812	X15342	X15106	X4749	X1855	X14874	X10068	X17248	X4811	X4987	X4862	X1844	X8007	X2318	X4868	X4933	X4608	X4540	X2301	X2295	X4925	X1877	X15286	X1790	X4037	X4198	X14809	X13976	X4826	X15078	X4938	X4581	X15271	X4285	X4532	X15234	X4820	X15300	X4874	X14027	X5075	X9286	X4699	X5089	X14993	X1965	X5082	X5090	X4041	X15254	X4951	X15249	X15132	X8071	X2290	X15346	X4577	X4910	X4575	X4914	X5087	X4262	X4557	X4753	X5117	X15236	X15452	X5792	X4716	X4714	X9712	X15120	X2328	X14546	X9262	X4964	X6754	X15126	X14853	X4705	X4959	X15265	X4871	X2325	X15154	X14987	X5825	X4936	X4721	X4644	X4768	X14963	X4652	X4940	X15143	X5045	X4815	X5190	X4993	X5043	X4552	X25431	X15124	X14797	X4121	X6747	X4046	X3813	X49188	X15350	X14837
01-2020-09	34755214	0	0	0	0	2091741	7877	0	0	0	0	94094	0	0	25218	0	2688159	546920	0	0	0	329305	168	0	0	66283	36576	0	21004	0	678503	0	7796	0	410074	22186	187519	0	0	0	2019244	0	0	0	25701	0	128424	0	0	156139	0	0	116179	0	0	0	4388	66426	88635	0	0	0	5776	0	0	0	0	0	137749	0	202561	0	96639	22043	0	0	0	64271	0	0	0	0	0	119494	0	0	0	0	0	209263	50665	0	0	0	0	74330	0	0	0	0	0	0	0	0	98250	0	0	0	3729	0	0	0	0	15232	10897	0	12567	0	0	0	0	0	0	0	1231	8163	0	0	0	0	0
01-2020-58	1896754	373737	195486	0	0	218095	20258	3436	1247	436255	1733	0	0	2255	67126	105118	0	0	11920	0	489992	54775	36745	455200	0	22718	78996	16451	30522	0	0	0	0	103731	45554	22662	158661	328	556	9148	0	58978	53889	9551	0	0	0	2559	130194	20688	4729	117515	2089	0	23900	5070	36380	8078	42457	0	0	305294	0	0	6008	139492	0	839	0	39052	2993	1422	122566	0	1340	0	137265	18923	71867	4914	0	0	0	0	0	693	0	0	2593	0	0	6836	1856	93253	39351	21863	1179	24	16879	206040	28830	0	0	5401	554	0	0	0	13110	0	2516	0	0	2101	0	12225	206	0	172	0	5869	0	817	0	0	0	0	0	0	5660	579
01.2020.108	0	17425031	0	0	0	0	2632	0	0	0	0	40389	261276	0	33123	0	2487596	1240630	0	611992	0	1146781	0	0	0	39178	2191	614086	0	0	0	0	166060	0	0	0	4318	0	0	0	0	0	0	0	277867	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	1145386	462795	0	0	0	0	1324	0	0	0	6103	0	0	0	0	0	0	0	0	0	0	5942	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26296	0	0	17	0	0	0	0	0	0
02-2020-13	0	2123741	15222321	633762	553011	546321	25576	0	7052515	0	1759778	0	115593	2963817	29446	322986	744837	47942	3538418	4100	0	767630	734231	2861	0	684910	51515	0	115959	158239	955744	0	4287	613270	0	15204	482358	16794	832590	0	0	287610	755343	169157	69842	209316	55680	51823	187210	931791	0	85463	88918	691582	65835	0	327620	166161	0	0	0	0	0	114448	20490	586464	5285	0	37603	0	0	657464	111156	5536	0	0	16261	128743	457	26593	0	0	0	18247	0	0	0	160707	5396	0	0	0	0	7773	307680	143755	0	108046	29496	23883	4340	1837	0	0	252042	0	0	98766	142132	0	0	61835	0	0	162004	0	26195	5419	5957	0	52884	6605	79578	57115	11633	0	0	5757	0	19333	4220
01-2020-14	12886028	0	1673883	133355	298664	1068225	6521	0	0	0	1076162	9029	12288	64297	1248	1783686	2185606	847614	4651627	12632	0	1895853	20004	12069	160434	36505	0	1514471	55335	8050	35962	49987	21797	100447	212124	827256	114089	45255	0	42108	0	998183	0	0	283677	44752	48618	0	155287	92660	0	0	29161	0	21327	0	38726	765504	47182	11118	0	1188059	160498	229813	0	82822	0	5405	53613	0	0	1504	180951	0	3524	0	0	0	0	23760	138172	0	0	36684	0	0	118283	6508	34236	0	57	81112	10035	6022	0	39578	0	1285	0	0	23667	0	0	0	107822	8323	0	844	161110	3513	0	5934	0	0	237	0	4098	0	9094	5056	0	45004	3103	360	14562	0	0	0	0	0	3276
GBM.BM.291	17506	965858	51887	12425106	105182	0	0	0	0	0	2898	0	0	0	6021	51341	0	0	2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01-2020-19	5823309	1665487	10271209	0	891992	375716	3745	0	0	0	669200	4814	0	89353	301	363053	240183	278474	1647181	7691	1222503	415784	29777	757208	0	241087	0	0	222000	246680	6552	46670	0	366641	0	1330	61284	32598	21593	80574	94185	123351	51797	122016	61713	5257	2764	16490	8568	274308	41969	108483	13020	211277	3755	0	0	0	105309	5299	6824	234440	4541	158784	7951	17968	7084	2959	0	0	22349	9329	82334	0	111661	2876	0	0	6974	3215	0	1740	0	440215	0	0	49032	125078	0	0	0	20193	63828	4789	16106	23583	0	19954	2134	27818	0	0	214	20358	53239	13428	0	0	54941	315	507	1421	0	0	25876	0	5169	0	293	0	0	7069	5959	13238	0	0	0	0	0	0	0
02-2020-30	0	8104215	0	0	10224725	0	42303	78344	0	768119	6775712	368939	232872	0	36384	0	1400534	466967	0	76004	0	2105	91201	0	0	181756	88925	0	0	128777	18134	0	88	0	0	0	92589	0	0	254781	9052	0	0	561109	75279	0	46946	3454	0	120143	0	0	126090	0	0	0	0	0	0	0	0	0	256854	23072	0	0	11463	0	916531	0	0	0	137087	0	0	0	0	0	0	0	0	762	0	163811	0	0	151692	0	0	0	57075	33225	0	0	0	511486	0	325473	286976	0	0	0	0	0	12564	65891	0	8415	2789	2263	0	2546	119905	0	5987	0	0	0	0	23473	0	35277	33446	0	0	0	4908	0	0	0	7756
02-2020-47	0	886198	9479161	323119	124202	637805	63124	0	4539536	0	175436	0	16649	385105	10369	418121	90968	3743	465533	2708	0	1713705	48458	127967	0	130246	0	0	2929	6237	213419	0	52971	418745	0	4086	120844	102500	136069	0	1053027	398449	55983	180228	1879	96778	618	529	67184	94022	0	179198	13192	0	40421	0	49994	23048	118927	0	238805	0	0	18368	29020	403101	45389	89829	50742	0	0	7118	44074	3834	0	0	89987	17161	3917	207804	0	101106	0	26403	0	0	0	63639	40973	0	19528	0	0	1234	150281	63715	0	0	2494	74444	60736	0	0	0	106333	0	0	8005	90071	2474	0	14151	5540	854	60306	0	3144	41560	9680	0	7646	1441	19451	9310	2091	0	0	952	0	8734	2006
GBM.BM.308	0	0	0	0	37024	9047864	2242	7350030	0	6920586	0	1004225	0	0	343214	27434	120942	78288	8136	14514	0	0	0	0	0	264579	814436	177257	0	17017	142114	0	45347	0	323614	2109	439035	0	0	0	0	0	130333	0	56767	0	1653032	2273	0	1269	0	0	90286	0	0	0	463849	0	178453	0	0	0	58186	190311	0	0	0	0	556485	0	646	243916	2127	11175	0	0	0	0	0	0	0	0	0	7967	0	0	0	0	0	0	0	81828	0	0	0	304883	0	0	1071	0	0	0	0	0	0	0	104320	0	39789	0	0	698	0	0	0	0	0	0	36201	0	0	0	0	0	2957	13077	0	0	0	0	0
02-2020-41	8956120	0	4496793	0	0	2425	0	0	0	0	5910605	521888	724489	0	243206	0	0	0	0	0	0	0	0	0	2464872	0	375462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19788	0	0	0	0	0	0	0	0	0	54343	0	0	0	0	0	55542	0	0	0	0	0	0	0	0	0	0	0	0	9071	776	0	0	0	0	0
GBM.BM.298	8317097	0	632508	2159370	1297664	1086122	189543	0	0	47823	64332	17332	0	0	5168932	0	59246	200222	2483051	28644	3756525	2384677	696830	0	591504	1000939	57336	48302	747627	192270	5559	0	206768	2432873	537208	1348583	518879	101416	0	0	113928	0	517472	0	82547	0	13508	319252	170566	188117	0	540693	66643	603890	314779	0	716332	190470	77254	0	0	0	7934	145400	9543	0	7286	20582	3741	191434	188511	16782	296117	48946	0	22651	115147	0	2035	18330	1375	36483	0	29747	0	105719	0	0	3994	0	0	0	0	49005	197654	377418	0	7201	237657	0	16083	8052	0	0	86701	0	0	0	53814	425	0	35459	1635	23045	86186	0	22877	0	0	37284	4665	10193	26483	27673	15600	51687	355	1609	0	0	1428
01-2020-56	4708180	117825	454212	0	268281	264549	7960037	3796	0	41521	2894500	0	0	37409	509790	2252882	1108356	279787	1254520	555111	0	3427027	437729	179248	0	4123179	3387696	154013	50134	0	0	0	6235	660292	898695	751830	93031	122805	0	885349	0	165993	126715	340197	40269	2924	0	83047	19336	1459563	0	430268	91613	0	94235	0	77573	142678	0	0	243998	239196	0	765	68418	990945	120602	30026	0	15681	268079	526	378840	0	86128	56546	0	1982	45174	85650	0	185679	190067	0	263356	4242	39587	0	56242	530530	0	0	0	33913	3810	141797	4109	56429	4002	57470	35736	1488	59751	273088	293358	230432	0	48696	79315	0	71056	0	9999	39727	85111	2804	4192	0	4710	11093	5925	33957	4639	214	37392	0	507	9323	0	21337	0
GBM.BM.305	1812309	669570	94819	0	582255	441901	1306475	0	827344	119858	337410	4943	2227	296318	98047	818369	16629	405125	1668111	12469	808485	2441126	791282	154946	0	394832	9985	394926	158154	100	32000	124978	74277	1321218	0	838932	795966	405229	5384	190041	111611	145531	1737068	190127	0	122534	11848	387672	0	186700	93584	471598	93093	0	247390	8555	700324	54161	671612	756	0	0	4887	61028	1010361	45693	965375	315761	0	250597	13856	14590	49697	1807	412663	311513	220265	6020	180370	1480	92930	394561	0	0	609584	2643	297185	158466	14746	0	1397	146173	0	8797	25483	348860	80990	3240	3079	287624	322742	29386	284099	306234	13601	0	0	239105	122988	31853	20002	99273	0	26952	5028	738	31852	51856	53994	6802	50173	82977	14693	73183	3413	0	779	13827	4956	16605	12452
01-2020-43	0	0	0	0	0	5542	292872	0	0	0	0	130203	0	0	58266	0	51220	953037	0	0	0	151543	0	0	0	243535	27074	634183	0	0	0	0	470223	0	0	0	367114	0	0	0	0	0	0	0	1901058	0	191335	0	0	69276	0	0	43646	0	0	0	0	0	0	0	0	0	494486	0	0	0	0	0	0	0	0	0	818241	12175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421651	128296	0	303852	0	0	0	0	0	0	0	1024	0	0	20411	0	0	164780	0	0	0	0	0	0	0	0	0	0	58244	0	0	0	0	0	0	0	0
GBM.BM.277	0	251536	0	0	731951	2324677	26957	0	2331516	0	0	19308	0	4102471	29351	123130	13562	0	0	0	798969	37480	489781	17135	0	3600510	0	0	403761	0	0	772490	10527	291943	28597	0	0	0	2056653	273676	564342	982047	86456	0	0	757181	25853	2711	0	29290	5161	312963	31161	0	398939	102	1321894	187967	31390	0	0	0	0	906	19115	0	0	72068	0	53376	0	78193	621	2510	0	0	115043	37377	41300	61627	0	0	0	0	0	1375	0	0	0	5513	0	0	0	0	0	272570	0	0	2680	1918	0	0	6055	6053	3443	0	0	0	0	0	9049	639	0	0	3313	0	22162	0	34710	2700	25876	7413	0	14339	0	1094	630	5384	0	0	1375
02-2020-40	6890	11883	0	0	0	0	0	0	0	0	0	0	5970564	63	0	0	4019884	193028	13373	4604231	0	0	5215	0	0	127179	0	0	0	0	0	0	9420	28102	0	1224	0	0	9726	12935	0	0	0	0	66183	0	0	1123280	0	0	0	0	0	1580	0	0	0	0	0	1213462	0	0	0	0	0	8941	0	0	0	0	0	0	0	914	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	276	0	0	0	0	1049	0	0	0	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0
01-2020-28	5636533	3990677	126785	119398	104242	275450	13630	0	0	0	15619	14875	15506	132977	255201	455965	1218995	406	972378	21368	890021	0	5155	4205037	0	477918	9643	0	35325	0	381140	116831	391	358260	0	484579	322429	11803	95689	62467	0	327257	68467	128649	2174	0	0	0	111453	206774	19155	378838	8585	0	113385	0	285784	18976	12449	0	0	445427	570	16656	63569	191469	0	16819	0	0	0	5861	50366	0	1527	0	1204	0	0	9377	0	0	0	647175	0	0	3393	0	0	0	0	27097	0	7283	5927	87688	0	0	44751	329999	237377	0	0	3703	7655	5473	0	174480	130223	0	1114	747	0	90100	104899	0	0	99645	0	0	0	1583	6123	0	1645	0	433	64	0	0	2675
02-2020-50	6830633	290028	96832	12508	60465	129928	89949	0	0	0	18573	27005	731	586858	6904	166920	0	0	3741185	0	876368	288076	1256936	482	0	337761	13079	0	384967	3021	0	50584	1961	0	2178	78569	435407	86269	209729	513460	254493	240625	181078	139498	0	896619	0	251546	288513	40457	45991	192834	48563	0	301184	169085	691761	57381	417747	18797	0	0	0	65484	1268	572940	35986	403985	0	124429	8805	845616	10308	3577	145922	0	195475	233	36198	158003	119035	0	0	0	0	76571	8649	0	7106	0	0	60150	75198	29671	13522	468493	0	1432	4619	16357	0	25192	0	27710	20060	0	0	5789	45024	0	0	0	58195	16142	17044	0	12191	0	32300	6486	0	821	2930	3586	0	2712	0	643	4102	312	1078
GBM.BM.279	6237186	0	0	0	0	1147997	3614	179334	0	353	5120338	47372	6147	582863	155818	0	126241	3180	789419	4798	0	256245	130137	0	4179781	182532	74609	41738	28626	164241	533280	1154847	66430	0	26644	1541856	112868	230935	152322	74938	0	0	0	86004	736	5489	24744	9335	433629	79822	0	136743	93433	194736	156224	3688	135658	0	195646	0	0	0	16796	92731	0	0	3280	0	11635	0	53925	4122	117802	13739	22608	0	133511	41741	38267	965	0	66452	0	130697	0	0	43818	269663	0	0	0	22706	0	0	218499	193349	81227	4237	25043	47909	13338	0	0	0	58899	0	0	7837	141151	0	0	3801	0	15395	15577	0	0	0	3930	31442	0	7042	15349	30897	11243	5550	1116	204	0	0	342
01.2020.090	1297929	537518	47463	55387	14598	3732897	21092	0	0	6158281	234671	0	0	16009	8636	1326111	226	0	116656	25593	11858	643010	202375	15525	0	132858	4895	1605091	297916	0	8041	0	373220	345481	990189	2052681	0	251612	0	138143	1445	0	1933588	94701	1313	0	5032	118784	0	0	616	1446136	13626	0	1332416	0	93924	1321223	1113257	0	181	32683	0	0	0	332453	0	0	0	0	4266	2175	0	16493	11423	153134	247630	0	738167	0	0	0	0	0	12237	0	114440	194285	0	0	0	0	7553	450547	1332	91227	0	0	24636	101703	6277	93	0	17971	0	0	238302	0	4458	0	0	0	0	0	0	0	37970	0	12119	33623	50547	19580	0	31050	0	0	0	8528	0	0	0
02.2020.110	2052184	0	0	0	639	242418	635469	0	0	0	0	6097150	5973	77955	621657	0	299627	1446570	0	193496	0	272396	5980	755701	0	127977	437476	0	4768	2945250	15096	0	13252	0	0	0	581265	0	0	15274	0	0	42660	0	1859233	0	39305	20304	0	285587	0	1076	65992	1436	0	0	25812	0	0	0	0	0	66566	245611	2807	0	108245	10482	525570	0	433286	13834	538111	0	0	0	0	0	0	0	0	0	0	24691	0	0	0	72676	128273	1691	8531	81280	0	0	0	248336	0	282038	99727	282088	0	0	0	0	76743	2418	0	0	50226	0	0	886	0	0	7724	0	525	1209	0	0	0	27810	7278	1639	13830	32512	0	0	0	0	0
02-2020-34	1169796	5444001	0	1028094	637619	1859851	24924	31436	0	0	2456920	10538	3629	2131479	16517	0	620949	20344	4374124	8544	0	0	215936	1967093	329064	334988	0	449186	0	0	164337	649028	40757	1107713	0	0	223231	2689	0	0	148015	932767	0	0	18214	417535	58213	6104	0	722372	574178	0	304945	1283990	128208	0	296491	0	28801	0	125275	0	24197	17214	1438	0	219815	0	294755	0	0	0	257676	6961	389006	0	0	0	4211	0	0	0	0	10476	0	0	136073	126018	0	0	19376	43707	0	18283	0	48431	0	25011	48400	14142	0	0	0	0	52790	24298	0	0	229001	0	0	53710	0	0	22112	0	0	0	0	0	0	18666	14155	22257	3641	0	0	2378	0	0	3993
01-2020-46	5332081	3031105	0	0	0	154527	11779	2231127	0	155336	239688	74862	0	0	9793	0	264416	41349	0	14530	1047306	783800	300755	34297	6006	66480	34284	44981	0	0	37483	0	96321	0	21364	430598	0	224486	1801660	0	13266	1553959	0	0	39387	0	1044	277189	178744	128033	0	0	558996	485082	445193	0	72129	146129	177760	0	156215	0	6997	214279	0	479034	194987	29704	5627	0	45337	0	187517	25054	444956	0	0	0	73203	3379	0	711293	0	1065	0	0	0	0	4065	0	4230	0	0	20684	0	84710	0	380736	25222	0	0	0	0	0	0	0	42152	389	67902	31223	0	42407	0	11890	19102	0	0	0	1690	5356	0	0	37613	23442	4781	2300	0	0	0	8355	2381
02-2020-29	1911634	2196072	0	62066	512994	824654	6448	1815454	0	0	3057499	0	0	5324016	11907	1141777	210645	112464	0	16002	0	0	72747	0	328051	198039	113119	0	168572	115635	4864	0	294359	0	0	152883	147036	0	0	0	42137	512797	241478	229687	44391	0	99729	9388	97378	65489	0	3701	163951	554624	163658	0	55946	133420	121827	0	0	0	55657	28991	0	0	20719	2199	416911	0	12536	47167	58365	32786	0	0	191000	1826	0	8235	0	259158	0	2227	0	0	113591	0	10245	0	1754	0	0	0	0	29506	0	11459	73727	82253	0	0	0	0	0	0	102904	4269	57915	140	0	31623	0	7935	8440	1124	0	2459	12492	41607	0	13362	18751	0	11085	0	1015	6104	0	0	2289
02-2020-49	5282177	1907941	0	786898	481146	294369	28599	0	0	0	1947766	0	0	0	92450	333100	13228	37392	4472547	0	0	178745	94742	0	3500	3082101	139967	186968	5367	411500	2815349	0	37127	1271185	0	112	908518	16158	593897	0	7563	823570	0	0	213897	0	107065	599542	4624	292184	219	0	51431	0	11130	0	164636	0	0	680	0	0	98022	44331	0	0	40804	0	445529	0	0	4557	813836	2444	0	0	0	3814	0	4223	0	0	0	10449	0	0	125870	0	0	0	444	0	0	29086	74613	83453	0	57426	11952	0	0	0	0	0	40806	0	58528	348	10520	0	0	29953	151	14084	15150	0	0	0	0	0	0	399	34264	35358	222	0	0	0	0	0	254
01-2020-52	5215268	743974	3156891	120080	56150	1155450	11185	0	151278	0	757230	66592	391	275432	0	66363	4261	0	1685334	5310	2860915	965311	183826	0	44541	11236	32655	111543	13849	0	2269	0	81004	0	56593	183719	38436	155372	0	41912	1242704	133928	275879	34179	0	0	12455	0	28276	19995	0	186331	15004	0	120241	0	139552	408423	322492	0	1207564	503059	19310	0	79216	162868	0	69582	0	0	634797	384	67659	3291	3236	777033	41979	23461	45240	20642	0	0	0	0	0	0	7906	20847	270096	0	44000	0	0	14348	0	81749	0	0	0	0	0	0	0	0	24330	0	0	573	75136	0	13935	0	161188	43712	300	0	127	119972	0	9320	12414	1175	2265	0	0	0	0	0	0	25277	0
01.2020.64	5157865	323395	0	0	422787	185150	120969	565809	0	0	505491	0	3684	175864	226271	411055	8072	11141	3659556	6083	0	770884	283072	41513	0	545589	13029	162688	101173	1994	0	1143280	877298	513647	239664	666990	52657	44744	181789	129764	123294	601701	789777	82597	3301	150262	8245	166394	61750	9737	0	0	29567	222023	381674	204818	577883	255715	973092	16472	202711	0	6520	5077	3807	0	226588	271992	0	0	9845	581239	0	71951	54551	138107	87239	5033	49865	45906	177321	175948	268564	0	0	0	66092	0	4622	3540	0	0	50175	20928	56391	379862	95780	0	2113	20045	13422	11923	0	0	41527	0	0	11675	24133	209869	0	0	99122	10099	141	143218	40275	1715	4941	0	0	3124	4138	20895	10425	9433	385	8550	5163	0	862
GBM.BM.295	89234	4563568	0	40026	29590	243912	58796	0	0	0	57388	102204	0	85593	7195	5102902	1342642	1930962	30028	190130	0	291367	7402	635373	28812	117603	428556	106341	21685	28556	0	16105	25470	136289	0	0	17730	3979	79930	13681	0	88768	38492	46767	40732	0	17133	178	971	34358	696	265863	4040	0	5566	0	37984	59295	37326	0	0	0	142591	0	0	0	31896	3087	1095	0	0	638	89619	0	0	100751	0	11716	887	3678	0	1149	20790	36984	0	0	0	60104	538738	44794	15253	263	0	0	64101	102275	0	0	0	1134	4010	0	0	0	22294	271370	0	0	3757	0	0	0	0	1157	20148	0	10308	1077	0	830	39566	0	1514	0	0	0	0	0	0	0	0
01-2020-41	5060931	899126	3852553	289110	586242	464733	107506	119770	0	0	863149	138142	26469	0	2928	1287277	54066	17718	3049340	1833	0	257439	151171	30891	261330	279602	1021155	80515	9355	58099	52193	1144179	27906	1476986	0	817878	132748	7207	0	0	112313	919870	0	483094	16540	0	12862	163393	200483	208568	0	147195	209456	130697	82552	0	151872	0	344819	25881	0	0	1203	33686	31233	0	9454	13578	25780	201146	31742	259736	14511	33921	212335	0	0	0	0	86296	0	0	194924	0	0	0	121506	193341	0	0	0	0	0	0	0	54249	0	1176	17059	49513	0	0	0	0	151496	0	0	36712	82798	25918	0	43477	16979	34562	30946	0	0	0	0	0	0	3060	1428	12426	3620	1073	0	277	0	0	12642
02-2020-20	4316528	0	1670041	506780	0	578616	8370	0	0	0	0	428046	1675103	0	18812	0	5044395	662277	1458919	0	0	99431	36267	0	0	169048	0	0	0	720660	13911	0	24758	0	0	37568	272474	32615	0	0	999	318851	574311	0	350596	0	95974	5886	0	262651	0	87864	108058	0	0	0	80617	0	17967	0	0	0	14805	212909	0	0	0	0	886512	0	93608	39459	238602	0	0	0	0	0	4446	0	0	0	34111	0	0	0	0	0	0	2501	0	41275	0	0	0	29240	0	13945	0	18584	0	0	0	0	16192	3339	11671	310	548	0	0	839	0	1203	0	0	0	0	0	0	0	0	14163	0	0	12944	0	0	0	9423	0
02.2020.043	0	0	0	0	0	634707	2595	12635	4971603	0	307938	65860	1514	0	15004	0	12087	6714	4197110	2817	0	1856313	394822	0	70394	356897	59209	0	0	29119	52208	0	124067	0	0	738671	356812	220206	406396	0	69626	988070	0	0	10264	0	63260	90356	257961	172718	0	0	29316	0	0	0	524874	0	501277	0	0	0	14121	168136	0	0	0	0	140617	0	0	259915	118377	18505	0	0	0	0	0	15971	0	129318	0	0	0	0	0	0	15737	0	402	67574	0	0	0	32043	0	17791	12901	16615	0	0	0	0	20470	14810	57317	61473	1204	7699	0	21902	0	0	17551	0	0	0	0	0	0	0	0	0	0	2391	6537	979	0	0	0
01-2020-27	3212302	0	737132	0	316425	31982	5959	0	0	5516	4293490	0	681398	1016168	291	2244705	3317394	4939038	342490	165989	0	113681	153249	0	30680	81184	1858	327536	11882	123899	56930	0	0	766836	44216	0	196700	0	409080	2465	677	796588	265658	208997	294887	0	22414	22276	9414	89290	0	36830	74112	0	0	0	23918	207177	38279	0	170725	0	74709	143666	0	201785	546068	1745	0	0	0	0	594330	0	0	1105	4383	0	34	589742	17052	0	9034	2485	0	0	56977	0	0	0	75	0	0	25586	0	37438	3212	0	7596	0	0	12414	0	0	138678	62650	0	0	135066	0	0	3454	4173	0	13140	0	1172	0	0	2278	174	81924	9628	14262	423	5135	1729	15298	0	3831	606
01-2020-44	2127619	354972	4780055	1052065	504779	768423	37212	47580	0	0	401502	62497	0	845039	6155	181611	75791	10730	3474289	1055	1528018	1650505	263584	0	0	174272	375236	104550	720045	3265	57	3836	33163	1131545	131682	884	219088	128052	0	0	0	0	26805	594553	26358	0	14072	336781	569994	143995	0	215872	60930	325333	143884	81298	393457	343533	125812	0	0	0	2650	148374	30683	0	8043	37739	84097	439707	186892	160352	79004	4428	0	1026	85763	751362	31793	388671	0	605269	0	4161	0	0	70825	0	92477	0	0	73919	0	0	0	45305	0	3593	32441	0	17872	12182	0	4543	13001	0	46610	0	70920	0	13206	37371	58056	141298	12262	34482	375	94864	2347	0	0	0	11015	17067	7460	0	0	1145	1702	0	16007
GBM.BM.288	1358807	0	0	0	135909	754646	7948	0	0	0	4350086	5655	71035	2027963	94497	338336	4667845	7636	1314901	5738	0	460694	0	0	0	160433	22011	0	256541	0	175855	0	2498	0	238862	12484	258726	0	0	0	0	997009	630986	261404	19839	0	1536	15629	155186	33427	1999	189751	25385	0	130791	0	550623	76985	4839	0	0	192589	712	193383	184	0	541	6141	26614	0	24896	321	162634	0	0	0	17591	0	2041	2772	0	0	0	0	0	0	65312	117681	0	428	0	31947	0	2352	5046	49397	0	0	0	1361	52396	0	0	0	3777	0	0	2566	82374	0	0	0	0	17448	50282	0	12452	27631	0	0	27564	0	0	10570	0	0	120	0	0	0	0
01-2020-12	59355	853300	2936306	0	648022	1426	211009	0	0	0	0	21183	165820	0	22621	581807	2378	152119	20166	0	4555488	4814	357533	0	0	378994	0	0	22554	18251	0	0	0	252340	750205	133699	77878	0	0	0	0	0	10589	0	0	0	0	13045	0	113302	0	0	888831	0	0	155518	13255	2093	106000	0	0	0	114127	9126	0	349355	0	2341	0	41608	3831	66858	51401	0	0	0	6034	14834	12383	0	0	0	0	0	0	89108	151845	0	0	0	0	0	0	0	224661	219555	0	23	11391	2774	3839	61058	0	0	16196	0	0	0	35234	0	0	3032	0	0	108070	0	0	0	0	0	509	15256	18129	0	0	0	0	0	0	0	705
02-2020-52	438056	716009	0	0	425885	401190	12306	1678919	0	0	228008	0	479	822779	129847	0	4351	13284	549516	21533	603530	645106	275554	0	0	719443	116944	0	57996	4648	0	433691	46597	787583	0	1033074	155031	0	203014	496900	491957	678299	0	217435	8446	0	31481	6709	140628	175912	0	170615	28520	258000	381598	0	472105	0	50716	0	166593	0	36836	35986	0	0	0	6228	13514	202226	0	216398	45474	9735	0	0	23754	142108	29645	461618	181582	454970	79715	531	0	483870	0	140767	0	0	0	56746	104546	0	0	110060	366	242042	8919	93660	0	6115	0	34932	66857	13345	0	45713	55540	66247	0	39565	57779	25599	48837	0	0	0	51299	964	0	5190	32777	23058	4211	0	17336	1111	7173	351	4164
01-2020-08	666949	427099	21294	0	0	310806	46424	1322228	0	353281	145278	0	2597	2635823	0	329738	142354	0	4468906	3660	390631	299956	2565441	0	0	902697	1796	6048	127125	7844	0	0	26356	547304	77091	0	119477	26954	165091	282887	3089	470764	278140	105347	2554	67182	42783	435183	195560	17900	0	35477	40243	736683	130041	832584	35351	48311	43975	0	11188	0	2332	84724	7921	83287	14476	12908	0	0	0	144119	0	406	0	77479	15674	0	0	3139	0	0	0	0	0	0	0	202784	0	0	0	0	0	83844	0	432802	0	0	31151	6217	1265	0	0	30218	2991	0	0	1559	12162	0	1325	561	0	0	201	0	43731	0	0	2897	17226	13627	4081	49934	0	0	0	1872	7081	0	0
GBM.BM.257	0	0	0	69468	0	103794	4250	0	0	0	0	200	0	0	290	0	3489870	183333	0	3804	0	0	0	0	0	0	0	39850	0	0	0	0	78661	0	0	0	0	361	0	0	849	158393	0	0	1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2590	0	0	0	0	0	0	0	0	0	0	1946	0	0	5428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
