feature	X1524	X1525	X1522	X1521	X1520	X1568	X1552	X1547	X1545	X1543	X1540	X1542	X1541	X1564	X1561	X1699	X1531	X1526	X1536	X1457	X1458	X1528	X1411	X1485	X1464	X1466	X1469	X1468	X2016	X2037	X2036	X2043	X2041	X2047	X2048	X2053	X1343	X1341	X2524	X2492	X2502	X2497	X2483	X2480	X2479	X9712	X9649	X9733	X9738	X9418	X9416	X13165	X12664	X9269	X9434	X9430	X9422	X9467	X9450	X9463	X9447	X19337	X19351	X19322	X19317	X19300	X3607	X5989	X6001	X6055	X6050	X6070	X6067	X8000	X8007	X8095	X8163	X8130	X8047	X8053	X8031	X8028	X8026	X8025	X8071	X8059	X8249	X8255	X8245	X8235	X8236	X6833	X7295	X7285	X7298	X4303	X4482	X4481	X4494	X4479	X5266	X5265	X7281	X5286	X5285	X5273	X7282	X4498	X3936	X3934	X3920	X3922	X3931	X6653	X6649	X749	X748	X6936	X6956	X6952	X6939	X5870	X5868	X5825	X5842	X5884	X5880	X5882	X5878	X5898	X17525	X19880	X19882	X19831	X19850	X19849	X19893	X19827	X19800	X14348	X14386	X969	X985	X962	X14784	X17008	X17007	X15903	X16955	X15897	X15899	X17130	X15888	X15887	X15878	X15876	X15873	X15874	X15875	X15872	X15877	X17148	X17167	X17168	X17169	X17153	X17154	X17151	X17132	X17137	X15892	X15894	X17248	X17234	X17300	X15494	X16971	X16988	X16987
GBM-BM-268-SL	0	70505.8403689389	201149.88186059	0	6509.85590756676	51455.1190822912	457669.145465358	98674.2889225783	734339.24934832	1333194.42476673	55143.4644512709	12980.4218511497	2057.81186365181	69864.922831453	41912.5690797244	0	15273.9734987044	3258.61138790686	0	0	7705.74418632384	874.201698639671	78061.7915675744	130.148005696355	0	0	0	173438.179138262	17228.6492068987	0	3339.64693862346	11686.3086624331	0	0	6897.84430190684	2119.20243237651	0	0	2548.93641344938	97569.2586855338	35302.0326394492	15352.553426672	2868.1673708178	0	26172.0272587124	100005.23645253	0	1461.09553564776	0	1193.43265600809	0	112833.409693242	0	0	15831.3998627246	2526.83580870849	0	435072.504929171	43361.3865016273	0	28234.7503678622	429.733981072872	57491.0397993033	0	265.207256890687	508.313909040483	4071.42251782184	0	7116.39472656676	2399.14342576112	0	0	10053.3195343562	1213.07763799999	159868.407827355	53672.5464246272	5409.73691602021	2823.96616133602	16523.8854779392	5895.9502203198	0	0	9709.53234949792	0	71404.5982950684	675.296255971656	888.935435133598	49326.0941589187	0	34928.777981603	0	699.852483461534	7440.53692943315	0	33067.4159378702	17854.8330078906	20109.0946914614	0	645.828782983802	186.627328923076	0	62250.0366868417	3568.01985427933	0	6043.28758525907	119105.070194157	471.479567805665	79670.2244681615	2460.53399448582	108818.466498647	12035.0070927894	22837.2915655869	5306.60076056272	17380.8978173359	0	0	37089.7260007123	178906.851000258	0	244788.753732853	127272.471457291	591.805082506069	91722.4209201938	3052.33907699188	5029.1153899271	0	5952.42954354652	0	0	0	2553.84765894735	982.249099595136	2458.07837173683	0	12125.865134502	616.361309995948	0	0	0	9751.27793623071	11536.5156747449	226685.902827314	6549.14587155057	19301.1948070444	4589.55891785827	0	6698.93885923883	0	1186.06578776113	0	0	29744.9583584897	0	3521.36302204856	6563.8796080445	0	10362.7280007287	1998.8769176761	0	14110.0083156841	15514.6245281052	0	265082.020130488	0	211186.012035703	2580.85950918622	0	8985.1236385465	14448.8842550444	16197.2876523238	59669.1771776555	0	21415.4859939229	0	29494.4848380929	9228.2302906963	650236.625818235	25123.4763448946	4150.00244578945
GBM-BM-418-SL	0	3494.24441817128	23570.4099829347	0	0	10747.687223159	730897.820613835	1650.05986413644	0	3037.78906624801	0	0	0	183904.287305916	1314.2766167446	0	0	0	252873.641658874	645.333428581183	0	0	0	0	0	0	0	339678.857722904	343.653167252581	459.078658543524	0	309757.422412347	0	0	0	0	0	0	21036.2957877744	0	0	0	0	0	1217.2142717954	714588.723355749	0	0	0	118.048797911192	0	0	0	0	0	0	17841.1083243115	0	375271.881946439	0	0	0	25461.814056134	0	0	684.683027884913	0	98846.1934509714	9517.35641826232	6078.20143911626	0	0	0	0	252325.370575242	219827.848163601	38880.0274187061	97710.3016844037	129761.861970602	19294.4201919293	0	2402.94886414782	0	3916.59678403132	643895.856553286	11794.3865646382	4210.40712549918	107846.758465045	0	0	0	5606.00624747149	535.154550530737	41479.7242793726	144898.341169437	6957.00915689958	1970.10327180678	0	14407.1999584059	0	4512.08738682778	0	0	0	9798.05022662893	37502.7914430756	0	7675.79517084773	0	65249.5055654462	0	7324.2720837344	102.3089581897	0	0	42644.472418763	0	34994.9103141178	421226.967319956	121886.695496616	67256.3351299364	0	5456.47777011732	0	0	0	8814.31024403567	0	0	0	0	0	0	0	125478.002259736	0	0	233.474289202135	0	1634.32002441495	0	14918.7447493544	0	0	0	1566.11405228848	0	0	0	0	0	25149.6405683244	0	0	85100.0667608682	0	5068.22839032051	0	7869.91986074613	19790.2251431563	3727.71870737342	0	207254.339532749	0	80546.0064681164	90863.4714055546	0	325.29002091084	10419.7738956279	30962.8880387955	501.051564467504	0	0	0	0	0	1322660.70470292	149048.412242671	0
GBM-BM-356-SL	1116.13987588954	3256.97119245917	65125.3548591513	87577.118118904	3170.21242059381	17384.5820164811	500710.665583403	0	414688.17086306	126264.49587584	32844.05723022	55961.7526848313	9311.3265696583	115206.269710514	15119.4746212936	0	27106.2541287459	0	0	2445.65943393443	0	2607.45281930497	5074.21573828773	103.172593569621	0	0	0	0	0	0	0	440.828354342926	0	551.035442928658	13323.3335605133	5512.69926095862	1655.45116045801	0	3955.73103072615	31273.0200099554	13675.0583113189	16798.3740984719	74403.853785401	0	29167.3611684663	309939.85040983	0	1341.24371640507	0	6445.94226642928	3918.21372397356	439137.730707388	0	11152.0194322072	947.311995502884	0	13046.643423213	243290.354963855	142668.93825341	0	51225.1927073168	0	40922.002340387	0	590.897581353284	2584.0045025846	0	0	11545.9511531094	109494.259757432	13344.4370455617	1017.65694566399	1027.03627235214	0	256646.516167776	43815.5246236804	0	4919.45684793329	58573.8951674803	5536.14757767898	7041.52951112664	6542.08036498279	1095.0363908412	0	255452.99684671	74926.7512482653	4091.73126770429	65763.1490739453	0	44099.2492559969	53457.4724590959	687.035679906795	0	0	14577.818505053	20135.0695677804	43468.489536219	6105.94167398394	4162.07621786539	26508.3220523765	4291.04195982742	66705.7714061041	2436.28010724628	4879.59470950867	0	0	1700.00296222671	2520.6940474396	1179.45033103453	27425.1512361429	2940.4189167342	7735.59968604954	759.725461739937	5111.73304504032	776.139283444195	10064.0175363821	0	230757.229676818	33188.7474860095	508012.471410126	26156.597301571	5552.56139938324	39742.5520093524	7268.97818331421	0	3740.00651689876	8303.04895068246	719.86332331531	1141.93302428194	10694.77725616	3135.03994551326	7125.94345131996	6059.0450405432	393.931720902189	9205.80914441664	0	0	0	0	42371.1083137057	80038.4842933056	25809.5622141095	6312.28686112318	2129.10715820945	9416.84399489996	1221.65730113119	8094.35893187118	8059.18645679063	0	1723.45127894708	0	18017.6865679311	14380.852644602	1922.76197107021	23190.3852364444	1334.20922138896	2640.28046271348	433.793859326816	20104.5867560439	0	42117.8664931258	8202.22118878487	181361.00567369	8551.60110791836	173536.302384103	13070.0917399334	0	2389.38347380554	17079.7538991164	21884.3139951198	9770.91357737752	1167.72617267435	53070.5752332098	18273.2732201831	23982.9383415928	2075.17602975261	1164877.20219282	5599.45803282398	1299.03674630841
GBM-BM-379-SL	2418.47916581228	4145.96428424962	267610.56866249	0	2959.84851788949	29818.8415483334	263385.711357083	617.541924228781	1327277.14480201	0	0	0	0	329068.232143778	6844.64969761944	12791.5512234526	3335.2704806365	3966.41464989235	6297.8394475314	14157.2166241699	0	0	0	4983.86257791686	0	0	39275.1222911494	204.033675405985	14304.1208704623	114.258858227352	0	133424.421470487	0	0	6850.09059563027	9652.1530712058	0	4657.40869726728	3403.28170577183	9037.33159598243	0	3977.296445914	0	3087.70962114391	116.979307232765	61974.5487923166	0	5916.97658677357	1839.02352765928	3786.86501553508	0	34511.616082671	0	6890.89733071147	0	0	402.626452801144	20942.0164436703	369929.376205083	0	3084.98917213849	0	29992.9502846798	0	0	228.517716454703	0	59349.3155020929	45230.1851639988	6009.47185295761	0	1550.65593308549	18961.5295677295	0	423081.508872845	26780.1000092869	54885.05868421	28020.6247557553	27952.61353062	0	17195.9581632164	394.465105784904	3528.42236002083	0	59795.4691389807	90419.5635929163	5685.73842131345	10332.2653225591	1683.95793435073	0	2018.57316201655	14252.4323393594	930.393559851292	3759.66052548095	56737.6844568963	63302.1279069582	0	0	4929.4535978086	313561.672812923	14984.2331218155	0	4924.01269979777	23980.7579827168	1749.24871048065	47937.0319243848	0	6504.5935719428	0	68484.5832622702	4994.74437393851	19184.6063861734	3944.65105784904	6708.62724734879	984.802539959554	10977.011736842	756.284823504851	247911.797414293	132099.562804851	0	9793.61641948728	0	68163.5702796315	1626.82850523705	0	0	46797.1637911167	0	0	25531.4139158023	4728.14037140803	17399.9918386224	5606.84540015647	0	188173.457704426	0	0	748.123476488612	881.425477753855	2176.35920433051	6121.01026217955	20844.0802794754	296.528941590032	0	2317.82255261199	6213.5055283636	54719.1112948798	0	0	14546.240831944	0	18477.289644766	7889.30211569809	0	72603.3430564657	0	6931.70406579266	0	130.58155225983	0	27569.0302208567	0	232973.81192557	214548.210811907	0	17778.1342503748	0	0	10479.1695688514	0	0	0	0	0	0	0	136656.314888918	8120.5402811582	37523.1531316634
GBM-BM-294-SL	2589.78594535521	15858.3286658952	37849.807084554	0	11895.3905991836	60208.2485701269	603720.009064381	8192.87793479816	82475.9357488286	159542.125640244	76378.2985509278	0	50034.5592418778	133912.583267877	49914.8687791925	0	0	0	439069.336643152	0	2222.82287844099	1210.05742495012	9914.57920573263	3360.53991385605	0	0	0	473.500731502222	1037.7557698757	0	2074.19625994168	182331.978903408	0	1602.01080824918	17109.1597649469	0	0	0	8352.0267917753	283554.597780296	27426.2145924565	38837.58222166	22082.23272553	0	60596.2561139968	147997.914750258	0	0	0	17674.7300831302	1104.83504017185	0	0	0	50965.7773471655	0	8038.99019705994	0	175696.392263329	0	10632.7219818443	0	15558.4448692772	0	0	1913.73212315481	0	1613.84832653674	4641.6224485315	1156.13095275126	0	4011.6034196716	994.351536154665	4393.03456449283	23318.5957466747	43997.4249152245	0	20815.6182687616	7403.71004896113	11974.3073877673	0	16264.7501271013	0	0	62273.2378714005	0	5530.7515999079	7131.44712834735	0	15593.9574241398	0	644.487106766913	1160.07679218044	0	14174.7705094429	3388.16078986034	4186.53563436548	4571.9126186159	2399.07037294459	0	5914.81330434859	12066.3769744483	1729.59294979284	0	0	20181.6534004725	3847.19344345555	8730.82737697708	3147.46458468005	0	1440.23139165259	9412.14231841638	3098.7992317201	6030.55792760468	0	15480.8433605032	1611.21776691728	26808.0330818841	0	55107.5934680002	79474.4672230284	795.744284885678	0	3664.3695499033	298.568516808345	14090.5926016203	1515.20234080711	810.21236279269	0	1615.16360634647	219.651728224642	42708.4507016907	15893.8412207579	6250.20965582933	1538.87737738222	2303.05494683442	1223.21022304741	65.7639904864197	2858.1030265398	38811.2766254654	583.984235519407	6752.64654314557	6678.99087380078	7526.03107126587	0	7590.47978194256	61941.787359349	30735.4585937331	10409.1244141905	23871.0132667606	1092.9975218843	16049.0442383059	13102.8174645143	19758.1333017399	11112.7991123952	0	5568.89471439002	8822.89696365806	49133.5925722139	347750.774733519	87491.097663323	7439.22260382379	30789.385065932	0	0	1496.78842347091	4033.96317643698	24915.345435685	793.113725266221	18988.6946130488	1640.15392273131	0	0	15974.0732891513	0	18491.5188449715	56629.372207856	32529.5002542026	1014.08073330059
GBM-BM-459-SL-PreOp	655.983162596303	11452.8696706018	334846.605347283	0	205.740173723386	40721.6456889896	444258.63338505	0	358131.025877803	728976.198143382	0	151648.398484024	5379.06193328968	2111.07308690083	77244.9991373628	0	0	54559.9086781234	2859.49024059025	2626.91439203338	0	566.530913151352	0	688.782320726118	0	0	0	89341.9250039683	0	0	0	12365.2826149403	2892.28939872006	0	0	465.151697113742	0	3321.66019605582	4896.01978628695	6339.18274399882	1240.40452563665	867.686819616019	11745.080352122	0	0	98266.2777569262	0	1923.22336306643	0	650.019679299973	0	0	0	0	0	0	32578.5092478509	0	0	0	0	0	19133.8361562749	0	0	635.110971059148	3035.41299783198	0	51563.2583217176	0	0	0	0	0	667084.186752421	33517.7578670229	139447.111659733	279368.320241524	77277.7982954926	70917.7433599567	7159.1616972442	9085.36680195879	22431.6424191454	0	897149.408841537	0	33520.7396086711	77283.761778789	0	0	0	2829.6728241086	0	0	34030.6174305073	35396.2551053669	9470.01147457208	450.242988872917	1037.64609356142	0	0	12654.5115548123	527.768271725207	0	0	4022.3694833746	0	3345.51412924114	1142.0070512472	0	3485.6559867049	16802.1141874098	22571.7842766091	56802.1783975435	0	0	0	345297.609824101	0	258344.059880313	119159.341485618	0	104542.843926314	2817.74585751594	0	3944.84420052231	17687.6914569149	0	1103.24440982105	0	0	0	4350.36106467275	2811.78237421961	35795.808486221	0	0	1738.3553808802	38.7626414261452	742.453670393088	0	103877.915538773	2075.29218712285	22804.360125166	0	0	12231.1042407729	0	0	1598.21352341645	0	427459.500939288	0	0	87356.0850662904	0	0	2367.50286864302	1827.80763032515	5098.77821836217	26376.4866196677	11709.299452344	0	79812.2786964329	952994.44817002	60097.0029187658	61525.2571682369	3008.5773229985	8208.73475739828	63591.6041304152	0	0	36183.4349004824	0	11533.3766951023	0	2341415.61096322	609488.865076466	0
GBM-BM-332-SL	0	894.137694777757	34110.5095296443	1832.13874816725	0	110886.570570476	267166.65614734	0	26977.6525984738	12266.5569409983	0	24634.3370172544	0	266587.997224115	2449.5998732402	0	0	0	217339.567816658	0	0	0	17729.2321404141	609.025863801454	0	0	0	170648.709626716	17105.0228063239	0	0	553265.412692407	0	0	150775.23407109	1288.90792228341	0	298.608249010685	9401.94221320083	77427.2632109909	2608.18278514417	1498.10240181632	0	0	153955.327570441	337977.300416975	0	0	15750.3198461229	2017.71449614	72.5432469347992	15245.8912220879	0	9167.44194985346	8752.42709529623	0	0	0	596955.004921954	0	1800.0847553356	0	84578.6777169586	5906.36994229609	0	0	0	0	0	0	0	0	44010.1321578629	0	22523.834647128	55406.1701356436	3372.41745634101	0	6280.89554275017	0	0	450.442951897474	0	0	2751.58222675948	119684.548076639	60.7338811547156	60484.1974210795	0	0	0	0	0	2132.43404943224	32511.1839925701	246011.020878447	29078.0326550744	0	78694.2394539684	17617.8866916304	38652.0541982136	84113.0512947725	0	8032.05578271114	5302.40523525753	180116.446877835	0	182862.967947831	0	56958.2582095974	0	4199.07306094686	0	0	5496.41624450176	94075.0948564001	0	47647.4168181287	705383.540357918	83606.9356184832	7043.44316169271	0	14388.8686769047	484.183996983427	0	0	12765.9244082704	0	0	0	0	0	0	163.644068666873	76173.7833860477	0	0	0	231.126158838779	0	0	31008.0204339909	0	0	4086.04055990892	0	0	1072.96523373331	0	0	0	269248.478629143	0	0	1992.40871232553	0	0	0	0	0	0	0	247716.630707542	496313.902691827	0	40799.6717179345	0	0	21000.4264614972	18783.6397993501	0	0	298.608249010685	0	1484.60598378194	0	578994.646622701	17066.2206044751	10834.2495770995
01-2020-138-SL	7606.07001212941	26021.1444092344	11708.127765226	0	27850.218257058	1149.85035714304	207429.305178126	37539.171802636	0	198272.632673657	6420.25471977635	66760.1678759843	0	19991.3661288811	22287.9841344349	0	0	4339.42632548264	3220.40305566247	51827.5267767861	23375.1527473547	488.095549278772	7849.60400198008	0	43856.6695646694	0	0	27297.3858244012	4461.70710519669	0	6569.25230850355	35437.7920167937	0	1114.91299151046	0	0	4715.51679082165	0	12201.3611623919	29214.8306558837	20501.0406392858	8560.68214956095	0	0	9352.9382937587	329986.501108505	10698.0268706133	0	0	41412.0815399659	0	228765.759883862	0	0	1061.47937348415	0	5171.75768320012	0	64616.6577374674	0	0	11937.2757809926	11106.99956243	0	19598.8345503032	7280.33045608442	0	40991.8055827974	114251.35103602	17823.1943205059	981.328946444689	50552.3129311968	19622.4686505841	8793.94044363732	298093.824133841	185019.040263977	176389.510952729	396065.390354654	163278.750714312	1480.72776107518	13740.6603893805	4130.82970126455	0	1232.05592333736	241105.842939207	36502.3540990101	33335.384661374	25391.2442582704	0	0	18333.8964004881	3551.2804595946	17949.5853785297	41960.803694313	54527.9796262695	637.093138005976	0	25092.2215112386	3739.32569226411	0	0	9250.1813360158	174.686828162929	0	0	40882.8832075899	1357.4194117837	15008.6812479279	139.749462530343	3112.50825003242	348.346086748429	13495.071260375	29.7995177454408	2815.54064215544	0	1387.21892952914	0	143528.863436127	136958.583558046	210370.209308728	344555.382577293	1228.97321460508	21200.815521515	4759.7022826511	0	11054.5935139811	269.223229286396	578.521672092523	6205.49267809369	7067.62355355662	174.686828162929	0	21630.3396048803	64651.5951031	12830.2337437784	0	237.368572386097	0	0	0	3746.51867930611	14092.0891848612	19272.0674246808	0	469.59929688505	19952.3184849388	49287.3747813817	657.644529554556	183.93495435979	17907.4550258551	0	304816.184309382	28665.0809319592	10719.6058317393	108109.567671727	232768.143387948	57105.1241264615	2206.19188274005	6119.17683358966	8613.08819800982	245969.329749178	0	0	241837.472478336	344540.996603209	29025.7578536368	0	155889.49788302	1698.57251149013	11258.0522903121	7094.34036256977	0	0	10048.6028976781	0	25784.8034064257	572102.444942324	122834.639716284	37430.2494274285
01-2020-118-SL	16245.4599016294	257977.903237875	38005.3509143119	0	47508.9449567652	13312.2518638352	744073.651888881	0	310071.6779891	258641.259517192	248993.261386724	27937.6784030522	0	68849.1615886556	107734.474914306	0	7703.05557002262	32120.8843277217	24377.215107945	27292.3726347374	47156.9599922299	4485.5519839499	138618.899238403	6520.74709940403	25785.1549660863	201069.154676917	0	82775.1308265524	50329.337300798	0	21629.0248079194	113239.880769858	0	9363.70258218918	47287.826196993	0	4972.91578099878	0	21489.1333476554	0	27057.7159917139	23452.1264191022	1317.68730313216	0	10166.9503217697	84034.1539689286	11958.4635386994	0	0	22987.3257608056	0	134485.332218989	0	0	8619.1190033645	0	934.113944343692	1511545.27866386	114652.33325575	0	33361.8569590962	0	48840.1701431487	3122.73840331321	0	8583.01798136088	2017.14460445232	141258.786472418	308853.268496478	33041.4603888141	0	33122.6876883222	37725.5679937839	9435.90462619642	1252700.9508979	32012.5812617109	520463.921598453	234426.499008263	145378.815608581	167228.959176273	0	122910.442039078	73677.6732816399	0	302905.625121381	1123.6443098627	21403.3934203968	34129.0036766731	49724.6451822374	16944.9172029496	51218.3249676372	28176.8476738261	27499.9535112583	363623.031503721	85794.0787916051	15965.6769811014	884.475039088713	6561.36074915811	10911.5339005944	0	1800.53847243059	6403.41877789226	1128.15693761315	0	0	29169.6257789257	2450.35686849577	13804.1282886346	19187.6931949245	7612.80301501357	14196.7269029239	28154.2845350739	3226.52884157362	46656.0583119296	0	5410.64067279269	2838.4428550347	160798.464631878	0	576402.455193063	271556.400138987	10726.5161628259	30279.7322055371	6601.97439891218	1999.09409345051	20640.7593305703	2694.03876702021	85.7399272585997	19426.8624656985	44990.8986720126	10469.2963810501	0	20893.4664845956	555.053213305672	52554.0627817712	0	12820.3754390359	0	0	105581.95147734	5685.9109655703	78000.7706665735	21543.2848806608	58.664160755884	3497.28650660078	44796.8556787431	66624.4361076824	9810.45272948399	0	3736.45577737477	130076.494906797	23948.515471652	70884.3567041097	15816.7602653364	91931.2525322207	34629.9053569734	58804.052216148	135834.607916374	857.399272585997	27328.473656741	43984.5826836617	39990.9071245111	247860.59182136	10194.0260882725	56976.4379772147	68736.3458948943	0	128167.653368355	14467.4845679511	17323.9779339876	145112.570571305	15306.8333295353	0	0	1800.53847243059	839.348761584187	840138.471440516	94192.0790351975	229471.633738266
GBM-BM-386-SL-PreOp	0	0	7667.97868431416	0	449.756442060734	6503.03576881258	262805.223292013	0	15276.9729172105	0	0	0	3856.10851143875	19678.6876042639	538.233119187436	0	0	0	238791.178508541	2425.73556455707	0	0	0	0	0	0	271291.611239749	204307.393598409	0	0	0	785827.727070084	0	0	3015.58007873509	0	0	0	46553.4782814996	48352.5040497425	10012.6106281718	4386.96857419896	0	9643.9578068105	18911.8897358325	278576.190989848	0	46199.5715729928	0	9061.48634905971	0	41923.1988452022	0	0	2551.0775238199	0	6237.60573743248	7631.11340217803	139210.678402438	62398.1765436064	6856.94247731939	0	9710.31531465552	0	0	1776.90659896126	0	18771.8016637152	18897.1436229781	4202.64216351834	0	7350.93725794347	88196.5009824673	0	156574.226288553	180757.851369852	1725907.16765414	385264.317491796	62221.223189353	216347.594744068	39497.4632806451	12696.4031676817	0	7380.42948365238	203363.642375724	595846.182109773	286951.983091176	260792.378887381	69439.4454316065	22834.3557551163	97751.982112151	7911.28954641259	29757.6557402807	614271.450121409	258477.239169232	3870.8546242932	0	0	7638.48645860526	0	6746.34663091101	0	0	0	1614.69935756231	13087.1751583246	0	0	0	0	0	0	0	0	0	2241.40915387645	0	52289.7161818808	65775.0363872756	184378.022075619	77793.1183636526	0	1784.27965538849	0	0	0	0	0	0	0	0	6429.30520454033	9695.56920180107	14827.2164751498	175611.457983649	3819.24322930263	0	15232.7345786472	0	0	0	4534.42970274347	287.549200661781	0	0	93615.6974564777	57664.6743173279	0	0	1681.05686540733	143656.631428055	12939.7140297801	89523.6511393678	1334.52321332775	289097.542511498	0	0	0	0	24714.4851440587	26963.2673543624	0	516770.151927784	1540.96879329006	120822.275672939	2101.32108175917	16014.278559933	31940.0804427394	16065.8899549236	5404.45036115603	6348.20158384085	0	0	0	0	4364.84940491729	417145.413483117	1025356.21122135	248707.939403159
GBM-BM-378-SL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189006.631979388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319837.61083372	16112.9698178705	209.442207354079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946.889979466341	0	0	0	0	0	0	0	0	0	0	0	0	15336.801637676	0	405517.07382703	0	0	0	0	0	4588.36835774861	403853.856298042	0	0
GBM-BM-462-SL-PreOp	0	41311.9754731519	78151.8873537298	4031.03980971192	17612.0992913078	12604.2124111442	392952.190530169	0	241528.529457371	614894.317967345	51892.4245442465	20798.186993667	3585.89430925294	108932.874366949	25430.9975725179	23032.1579311556	181.355574261068	14360.0641073991	82166.4402930543	3338.59125344239	441.023782862143	0	539.945005186362	1393.14054773275	0	0	4319.56004149089	94420.306708467	45454.3016579786	0	6190.81983045737	200612.238873516	2860.47201220866	0	6343.32338154054	31065.3855274016	0	0	7814.77656361329	1195.29810308431	0	11153.3678170557	0	0	0	200319.59692414	206.085879842123	4430.84641660564	0	0	0	66264.8538044361	0	0	0	0	1215.90669106852	18003.6624630078	909073.668006781	0	0	0	19363.8292699658	0	0	2291.6749838444	0	37631.2816591716	52844.5413091171	17092.7628741057	0	0	9426.36814397869	0	547314.636249516	286055.44465606	155751.464549483	106389.774609697	81354.4619264764	18403.4690699016	43756.1540080795	0	0	15885.0996182308	211819.189019331	64978.8779142213	30541.9273926026	95924.7336313144	0	1244.75871424642	10197.1293345882	5486.00612139731	2971.75838732341	12694.8901982748	112531.133828993	741.909167431642	30735.6481196542	1104.62031595378	8284.65236965333	0	0	2876.95888259603	947.995047273764	0	968.603635257977	22158.353800625	597.649051542156	416.293477281088	0	2798.64624825603	1661.05219152751	8878.17970359865	4064.01355048666	5218.09447760255	0	13820.1191022127	0	213521.458386827	53471.0423838372	356899.526710588	166109.340870348	0	40384.5890138624	3746.64129552979	0	5634.38795488363	6788.46888199952	0	0	4748.21867156251	1174.6895151001	2365.86590058757	2571.95178042969	0	12723.7422214527	0	869.682412933758	7757.0725172575	960.360200064292	29371.3595950993	0	16379.7057298519	251.42477340739	1611.5915803654	0	14244.6560146875	13622.2766575643	0	0	12286.8401561874	0	90587.1093434035	151947.119207597	5226.33791279623	38187.7135347453	0	4739.97523636882	150166.537205761	11961.2244660368	42853.497854371	21878.0770040398	0	122625.22022366	0	0	19973.8434742985	0	9484.07219033449	2839.86342422445	15369.8849186255	11219.3152986052	0	0	0	0	26618.0522404086	696566.152148778	49036.0742496347	171121.349468108
GBM-BM-312-SL	5299.90096411479	40510.8396383093	9842.67321907032	0	15708.19386591	10216.7838753608	139912.931754341	0	5834.34475881544	0	0	5357.79904187403	0	58909.0672708793	26659.8379589841	2186.7658599835	9285.96093292381	0	100560.053671217	29648.2695110186	31478.7395078683	11842.3837509086	56798.0142818117	1768.11822080132	2280.29352405611	80282.3653606161	17752.44138064	10559.718643627	1705.76644475291	0	383.0180528688	223059.025114895	2119.96038564592	365.203259712112	28842.1501206785	115.796155518474	458.730923784725	1198.04483978729	9308.22942436967	9419.57188159897	0	7633.63886764097	725.952821135051	0	9842.67321907032	332624.456726818	45472.259532447	121367.732078229	8003.29582564225	14768.4635268947	0	76135.9722533969	0	15369.7127959329	3064.1444229504	0	2164.49736853764	9290.41463121299	288372.510525604	24539.8775733382	7103.64877122949	2676.67267179243	33522.9870225983	0	0	3179.94057846887	4235.46707300266	65268.948427817	50366.8739522472	15258.3703387036	0	0	8047.83280853397	0	351895.609224065	315455.449822059	210446.15155996	58962.5116503493	26633.1157692491	32405.1087520161	204763.232542976	34324.6527146493	0	0	1037.7117013771	468252.930726975	7620.27777277345	52990.1022445695	17333.7937414578	0	9067.72971675438	1304.93359872742	22807.3889388503	29042.5665436912	187505.151672434	26254.5514146695	8404.12867166774	24383.9981332172	10835.8479375557	133.610948675163	14104.862481808	6382.14964838361	14149.3994646997	0	11935.9114149812	32498.6364160888	0	19765.5130073457	1754.7571259338	4235.46707300266	9646.71049434675	17926.1356139177	6943.31563281929	16763.7203604438	7290.70409937471	11793.3930697277	0	69593.4894666031	492138.114651805	9018.73903557349	67241.9367699202	2017.52532499496	27653.0126774695	12586.1513652003	0	13071.6044787201	1585.51659094526	3108.68140584212	0	28183.002773881	1794.84041053635	9775.86774473274	16425.2392904667	3313.55152714404	2351.55269668286	0	93.5276640726139	5923.41872459888	0	69642.480147784	49654.2822259797	7121.46356438617	5193.01220517466	0	1674.59055672871	4671.92950534152	47734.7382633465	0	11339.1158442321	11566.2544569799	0	6551.39018337215	3015.15374176951	7304.06519424223	14795.1857166297	2912.71868111855	521.082699833135	0	0	0	59991.3159551481	0	0	1928.45135921152	0	5010.4105753186	0	739.313916002567	7402.04655660402	0	5803.16887079124	1625.59987554781	0	0	9936.20088314294	0	859715.195552046	2859.27430164848	14670.4821645329
