feature	X1552	X13165	X9450	X6952	X9467	X16971	X1543	X17167	X8007	X6956	X2043	X1564	X1536	X6939	X1472	X1545	X9712	X17130	X8071	X8235	X6936	X1468	X1466	X15878	X8130	X16987	X1395	X2492	X8047	X2502	X8059	X1522	X8245	X15888	X17153	X8053	X8249	X9649	X7298	X9463	X8255	X2479	X4494	X7285	X19850	X6055	X9447	X17007	X5266	X1525	X2497	X5273	X5989	X6067	X9422	X19351	X9648	X1561	X6001	X9631	X17008	X9733	X2532	X7295	X9634	X19825	X9632	X7284
SRR513778	15199.6619320281	4686.84984506913	9124.23832741684	10862.4359665307	55607.6780458771	164010.92423059	1635.67279875296	2693.9937315105	5813.67815963464	6347.09080833253	6409.92861371501	0	2405.79026321492	42712.2264661073	27.8754174253103	9066.1251690556	10598.3281980434	1093.75578541684	10610.6122802986	487.583572591869	4947.65036064152	2613.67473214944	0	105589.246418863	22538.4561501187	4161.94156100947	295.762903529564	170.087292764606	2590.99642644749	3967.28610373442	545.224266250985	1403.69263001012	0	890.123498801435	2676.04007282979	6963.1847799021	1459.91592956286	34.0174585529211	1412.66945935047	0	2198.85072368465	1601.18287549791	778.14936439807	40731.6544348039	0	0	91.1856875099135	6764.74960501006	0	1222.26618439454	0	693.578182717891	4008.86299752133	59.058087765488	525.853213463905	1757.0962271988	0	68.97984651009	5087.02744776808	0	844.766887397541	234.342492253456	2019.78660157969	2921.72171793422	0	1060.21079156604	6218.58040935483	8139.62188819062
SRR1804291	11131.5444003755	2502.55856173311	16911.2534177286	15311.4479605411	143682.376963926	11927.0277768776	5557.13437564494	3715.06807197721	5302.41899145185	6592.46804294085	19779.8146845089	8146.07118280631	3171.08600541972	15086.8645224276	0	5958.49189742555	93408.2293282749	1554.40665842758	6929.54407975159	4051.34059022583	3654.4024205369	6401.63238443656	207.709548308881	31271.7371599968	48347.3101236797	889.495048270525	242.662605761245	871.817639903812	2858.51728475374	186.416306412612	1854.92260066171	2214.09539793083	20616.6792669604	0	1209.29543599561	6707.77295660555	1796.2657456267	10088.1755474584	2770.9337614823	0	2780.57598422778	1016.04922180495	30.1319460796248	49608.8342662133	1531.50637940707	11197.0311631886	3518.60778353806	2354.30938702135	1094.39228161197	114.903154383636	24.1055568636999	2110.44150341692	12318.3413166317	1040.15477866865	1173.13710070006	6663.98119496983	36515.4992964136	0	1606.6353649656	999.577091281421	1580.52101169659	2251.05725178851	3180.32646888414	518.269472569547	35097.690793547	399.750484656356	20269.9610074042	33225.0907845186
SRR1804073	0	0	1854.24438130397	0	475.301944028571	4697.95890843913	0	0	1336.83732468683	32353.7304557915	4153.83129960234	0	955.4621702789	15609.6607785056	0	0	100798.020109609	0	404.047138109467	0	0	0	0	8360.29398994037	65791.6675607385	0	0	0	3068.81493674325	0	7724.66873259382	0	0	0	809.713703626186	656.677813640837	0	254627.429524512	965.178734722414	0	626.718406606668	0	0	1894.73006648528	0	0	0	19.4331288870285	0	0	0	0	1311.73619987442	0	0	0	0	0	2583.79642827116	1455.86523911988	0	0	158.703885910733	0	0	0	0	0
SRR061965	6824.63165009488	1310.35343079851	4547.74160170565	4664.36003779918	14681.0911457552	6503.08178746805	16037.1106955418	2957.7303678479	10434.5194858056	4486.60183909351	29615.044272684	2802.99393160729	4129.19841197191	14298.4015205162	3072.46177423118	12715.5609995574	115419.040009695	476.66370480948	3038.1178335046	15375.1406731856	4113.3473624058	863.882201353048	1224.6822819531	13120.8949813194	62756.5696678857	237.388337549614	5087.05469289547	2472.76373231331	13192.979516251	787.268795116845	4522.83280953033	2995.47096205292	7365.83177099495	0	1017.86382570955	15973.3290913353	1120.51824194723	75116.2368640897	1686.24974908057	2031.19878011451	385.331466833317	1485.46978790983	726.883844388803	49006.9163871105	896.339112369371	4231.09801632548	413.259506545036	143.414257979099	1340.16850022048	667.253705544862	77.7456240623538	2104.79293881431	15406.8427723178	2431.62648462983	205.686238417392	1821.73848227661	5475.02800132314	230.59503059271	8906.40282644412	1610.39115472847	120.015089571983	11470.4987967336	13144.2941497265	4181.6578379169	0	2396.90513796121	216.2536047948	21256.2574681548
SRR059384	1059.70124895182	0	0	2518.62232941148	0	13404.1848490448	5281.32463175749	0	6053.99187527076	0	0	47.5021065338441	0	42126.7883721366	0	617.527384939973	104392.953889946	77.3172585072143	3289.26820668926	0	2417.55401763734	0	149012.592171992	3635.42717451568	2872.36142062095	0	0	10378.7049360861	1356.33674400891	0	0	1434.66468563386	428.024300363467	67.7157688886713	102.078994891878	14176.8520925581	0	0	0	0	0	0	0	10129.5715475628	0	447.227279600553	0	0	0	395.177099036873	0	0	0	396.693123713485	9.60148961854295	7755.98224554722	52374.6098444752	54.0715467991629	12697.2120081847	0	0	0	2051.1813874561	0	464.914234161027	0	0	0
SRR061287	1699.86413117728	1394.38130180629	16496.7766635204	0	205589.240289189	12148.2215486495	0	0	0	3391.28173251019	73157.5066144556	2386.84855851849	8540.14555013412	1710.42229348273	12634.6008921872	0	179297.30451616	0	0	3755.18639330467	0	0	0	3569.36273672877	9479.11811783205	1053.00072059677	894.628286015039	1915.25064220844	3993.09698392078	19847.9373792699	4581.5385630778	0	1650.59270708518	0	5127.043615526	2771.16566643683	993.875011686259	44581.4883960146	186.527534062931	0	913.632978164847	23805.8404888392	0	40436.3538748953	1201.51887036009	0	4620.25182486445	0	338.565071261396	175.969371757482	0	0	4832.82282594749	157.668557094704	0	132.328967561627	1594.28250812279	543.393419987105	5265.70748047089	1069.89378028549	0	47.1597916310052	4222.56104469254	282.254872299001	6503.12410266951	77.4265235732921	0	11007.940019661
SRR061444	1598.15316444835	5975.52804864111	22033.5731455622	0	27323.3565678453	25430.6553759681	0	536.169456179216	174.887891285924	6698.66646754376	20319.7868687833	1038.39685451018	7267.62740333909	20676.4661207481	12830.6731557565	0	167277.966858522	0	385.44370776832	2610.66200873528	0	675.964711384741	15465.4973073668	36731.0594829727	5492.8604802566	3666.89282584369	3426.99726444162	1339.84835133197	5136.18122829189	3727.29818303127	4505.08906796077	0	13220.1438873373	3100.80833562873	0	7719.80464857178	2503.65823314587	115413.351888157	2860.33748511058	9939.27005837802	1274.26539209975	13954.2127994453	3562.76549583464	42692.7805928281	85.7180782947459	0	170.285578357348	15532.8061339472	1110.30799401919	0	6126.253797052	0	19546.0230076663	2315.53869219028	1144.25005186745	870.98772173319	11792.8515903624	1266.78663359081	14293.6333779279	529.841275902422	269.235306321752	3421.2443732809	5097.63685751505	1481.94476300178	2401.8320596011	42134.1748611221	8245.6189006617	12014.9131891662
SRR1803328	4943.32347278561	0	1337.69655010478	3805.17611773888	1067.05048614879	20911.4412461891	0	0	1470.92849770343	2080.92768379409	0	0	1107.67726837618	18411.6992338451	0	0	170871.466426962	0	11512.3156873466	0	627.32531380528	249.735220162483	1396.84436540642	137491.785205723	17690.5738493089	0	272.438421995436	0	7998.69647735723	0	0	0	0	0	0	3999.94569135843	1264.20987048759	14181.1368080782	215.082964733239	0	402.683106195008	0	0	2281.07433153196	0	0	0	0	47.1987617053496	0	0	0	293.94671846876	0	517.394020719402	344.132743573182	1412.97558776142	0	0	0	0	0	72.2917742575608	0	0	0	0	0
SRR1804336	0	21693.0316156224	112433.644392294	0	0	137060.703421693	0	0	10475.1715871525	22527.5359356741	43241.1981781307	0	5808.88459458963	13233.7286549028	0	0	582188.164231269	3617.54562213116	3433.91386466258	0	0	0	0	34092.2559504736	18371.3371583017	25785.9794543111	1926.0931005594	7363.63347449034	29089.3107358849	0	19985.2562711646	0	0	4123.55313160016	452.958335089181	0	0	25267.7298276776	3119.69952410522	0	2783.04130207947	8938.78588299866	1722.05781448319	10197.6835980889	0	779.414792811114	23198.8120268648	14178.4120294357	0	826.342908608642	0	0	6390.38515990683	0	15335.2921014878	2360.68825990172	0	0	8614.36977813749	0	312.173987696598	14963.9478808291	10740.4174590516	0	0	0	0	697.80067838063
SRR061223	3333.02507707485	1909.0447353633	11338.6965479532	1000.49803629733	55173.3331095738	89359.8279838989	554.238794137731	173.779591464798	780.320981091935	2053.29866808407	15552.4298458496	359.369446427205	1118.60067127341	12917.0539053835	1542.92656693746	0	235681.400407009	0	2270.94495253999	0	102.074420229323	1112.69553952461	0	31587.3933146015	11453.4248219299	3076.5736411268	0	880.7082208216	14876.7140557365	2969.4376793985	32134.8833867406	0	6545.41674842413	1305.03411648565	6024.07797402974	4689.51819880007	884.926172070745	32258.0475632157	1049.42627078742	0	1075.57756853213	582.077272382092	2731.54522894669	112324.041764747	273.323240944634	1759.72926114354	459.75668615687	12122.3918900444	1327.81105323103	0	534.836218391661	0	24844.5764477174	1826.37289088004	214.271923456596	276.697601943951	15684.029924823	395.643827169857	10360.9754484012	426.013076163705	335.748919431989	4206.98457589781	5681.58033259911	263.200157946685	780.320981091935	37.1179709924812	1025.80574379221	0
SRR1031148	4191.88660909572	13267.3288719252	12338.3832267723	1042.15604932014	403922.315448996	34251.5751566734	0	1107.29080240264	1698.15606250826	1870.2979099406	30709.4852509484	395.461000858087	0	38883.8967628032	603.271879740376	170.591019977998	105693.543496005	0	700.974009364139	19762.1942507239	179.895984704071	2428.59579350496	0	187282.575869118	26593.5891871156	9643.04511111994	0	0	50850.0814005326	6096.30272303192	854.505927344337	0	2209.92912244225	0	10561.1349640924	36565.4097185568	223.319153425743	64671.0556736592	210.91253379098	0	155.082745434544	0	74.4397178085811	32536.3599921673	102.354611986799	0	303.962181051706	4509.80623723654	1730.72343904951	719.583938816284	0	0	5234.04265841586	873.115856796482	2822.5059669087	452.841616668868	0	0	1245.31444583939	0	3002.40195161277	0	2208.37829498791	0	53841.627559965	0	499.366440299232	0
SRR1803367	1856.63373073749	17975.159881497	493.349132983504	119.918552580212	149111.356713598	399.728508600707	0	0	129783.431405626	0	0	0	0	17130.4704277961	0	0	268652.271044896	321.886641136359	180.929745998215	7566.43990096022	0	0	55841.0207343908	9337.86834433809	57840.7151945223	331.353895287428	46032.945433883	3136.81687538765	12985.9169438835	3295.65636170004	0	0	12503.086982179	0	0	48014.7573028402	3355.61563799014	67954.8983792481	0	0	0	6127.41726999768	76.7899503364516	34479.7396181947	0	0	1646.25030515817	0	489.141464471918	0	536.477735227264	0	4045.67327389031	152.527983545007	0	0	0	0	1185.51060313946	0	0	0	2840.17624532081	0	1335.93475242868	0	0	0
SRR059482	7417.1671225452	2919.53394273707	348.450756877208	8424.25023490708	13990.3985969312	6048.54117284542	8305.41442764837	388.734081371683	12914.8338329287	11616.7037010942	17129.4766581631	3369.70009396283	4010.20495342498	6040.48450794652	0	9648.86329953911	252514.005427392	1281.0097189243	3598.30796046898	0	4862.19726648313	682.80235018135	0	17195.944143579	26546.710841859	126.892472157596	0	729.128173349997	7134.17676797152	0	682.80235018135	1414.95177286843	23376.4132041438	0	0	1210.51390105897	879.183557091916	87622.2732741572	594.179036293506	0	793.581492541157	497.499057506766	0	75919.9675085122	961.76437230559	0	1418.98010531788	25.1770778090468	0	419.953657854901	0	418.94657474254	3590.25129557008	0	803.652323664776	2189.39868627471	30551.8803797222	626.405695889086	1335.39220699185	1780.52294265579	218.537035382527	788.546076979347	4058.54494281835	550.874462461945	0	0	2194.43410183652	19787.1689916861
SRR063519	6708.02627492443	4207.76193608896	32713.9498072622	3958.8214840432	61913.495313328	57490.2077509713	2477.70933143535	213.854884978911	4101.66986424395	7984.4726196423	23118.8825851225	1054.23775329447	2604.68566939158	29831.0857132692	4838.46677264786	10898.24542748	209442.457234932	0	4871.88159842581	617.338906247715	2807.68073599265	2595.49659230264	12419.4553710214	19326.2998593246	31280.453781388	1969.80397961044	26288.2788101615	0	2203.70776005612	1470.25233423001	2090.93272305552	433.557364468964	43598.829304431	0	1111.042957117	7733.02605566319	1109.3722158281	134246.568674867	526.283506002788	0	1252.22059602886	1129.42111129487	950.651793382814	195140.076431323	1070.109795539	0	36.7563083557503	484.514973780345	626.527983336653	5564.40386267393	0	248.105081401314	21835.753275249	4480.92813682374	1008.29236784979	1415.11787169639	34464.886678027	411.002357068844	5368.92713187289	289.038242979309	142.848380200757	7272.73683057186	27157.8996510328	494.539421513731	0	2404.19671472385	0	4769.96637980305
SRR1803308	30204.9912135637	7453.11282341986	6492.3456412313	3380.69492799171	26456.7495441073	878.436712100476	1951.67319717721	758.616474383005	19396.9117340546	2389.05381952012	1599.56341885409	2051.64591085559	3221.91473567899	103939.278112267	2264.08792742215	117.614957268683	180264.034444813	0	1394.47233711682	14157.9004812177	1051.18368058885	1656.16561703964	40163.3026268065	35319.7716677855	4636.2345968349	1500.32579865864	17489.3441458532	162.455659727368	8757.16866213638	3580.64035534847	0	319.030571591303	17488.6090523702	0	2181.02236385114	32300.0076399121	2385.37835210548	19760.0479146217	296.977767103425	776.993811456237	452.0824920015	6174.05016312293	3695.31493868543	56641.158140149	206.561268703125	622.624180041091	0	2455.21223298376	847.562785817447	1920.79927089418	3487.28348301645	191.859399044539	18186.2127676701	5205.93204610508	5250.03765508084	1182.03032055026	23682.5067395323	5547.01542218426	25326.1757673621	1557.66309032712	64.6882264977757	1988.42787132367	2574.2973772183	5964.54852048809	0	5907.94632230253	539.558616470083	0
SRR061476	0	4734.61371038142	0	893.991761335224	48002.5646208785	8825.30328497593	0	0	1364.95245611788	0	3338.40280107	0	0	2946.63018771097	0	0	505255.38572973	0	675.182588980449	0	1950.52747927685	0	0	26673.8800584869	10594.5317357303	389.688716479457	0	2000.54100438651	17884.0030204636	0	0	0	0	0	0	4482.46218795353	0	13539.0780265617	0	0	0	0	0	110667.427686407	0	0	0	693.937660896572	0	0	0	0	0	0	0	0	0	0	0	0	179.215131642959	2096.4002608467	0	0	0	0	74272.1686847289	46066.6244197586
SRR1803330	0	26557.6942845692	7630.11243642899	0	2866.43118371135	5474.00802413933	0	0	0	791.028419621804	41323.0505599737	0	1188.44597019214	62413.5888471375	37775.9847206878	0	183839.115936148	0	0	1221.94476755822	0	763.620312685918	0	16763.8640728128	698.145390561303	1768.58423366838	81.4629845038816	0	5081.91982769542	196.424766373845	52544.3863413074	0	1195.29799692611	0	428.632339025097	3581.32597295569	514.663341351626	11554.801082387	182.720712905903	405.792249911859	0	515.4246776554	1740.41479042872	10690.6843776029	154.551269666243	0	115.723118173738	0	2873.28321044532	0	0	0	9582.17871930704	111.916436654865	0	0	0	0	369.248107330678	657.79456646125	0	0	5017.96757817835	0	0	1196.82066953366	2150.01372185945	0
SRR059358	33962.4309607085	0	2355.32307494104	5335.89177894721	0	1152.39408336409	0	471.659143320124	18324.3540702081	30217.8933501902	6333.7084960131	7204.69250227022	14963.2872337756	5327.96473452166	0	0	51862.6881541498	284.382718766546	3150.00927860226	364.644043575222	7544.5645320156	0	0	570.747198639478	38688.9311994417	0	0	16624.003040928	285.373599319739	0	1464.52145762005	7108.57708861045	63.4163554043865	0	0	9173.57216146578	536.066379277704	80198.8993338255	1483.34818813073	0	977.999106002023	0	1215.81043876847	239243.155165814	607.409779107639	9488.67217738133	0	0	726.315445490864	1383.26925225818	0	3240.17940894287	9690.81181023281	451.841532256254	0	8282.77054414479	25713.3503553723	887.828975661411	14276.6070104125	13004.316380112	0	0	1458.57617430089	0	11900.4754438544	1419.93183272634	27212.5526323542	0
SRR1804840	4439.28233212449	0	4742.62785518663	3176.97354260783	0	1820.07313837286	0	0	1471.0626978605	0	3193.28244169719	0	1291.66480787751	21374.4431465186	0	0	61598.7118605224	0	675.18842229961	4256.62266232363	0	0	0	38994.5777226659	136309.778588892	0	0	0	6380.04132375863	0	0	0	14205.0511068348	0	512.099431405984	0	505.575871770239	640548.320633804	0	0	0	1904.87941363755	0	76854.0560687121	642.570624120885	0	0	0	0	0	0	0	0	0	0	0	0	0	1275.35590878815	0	0	0	1683.07838602222	0	0	0	0	0
SRR060434	5557.00153885314	10334.1200548916	12484.8283910043	27358.8860426247	23774.3721491035	273089.038488944	35800.9187638146	16700.4847308239	116131.550124116	0	175.540680392998	16969.8257747857	0	14518.9562752529	0	6139.9037981734	70453.4530765087	2607.65010721201	32901.1475243456	0	29845.9356823911	3086.03196141277	0	61124.3369169968	2710.83050713766	6696.00595361686	1593.26617547537	1287.74499127993	32982.8878411698	833.483230568279	0	5321.16062473735	0	1865.28722982483	448.901739936292	0	603.002337227854	38605.5496345211	674.022612501357	0	1117.56433166229	29.4801142644729	0	617.742394360091	1715.20664811479	25473.4987348922	168.840654423799	6154.64385530563	0	692.782685215113	0	1234.14478352634	4233.07640733954	0	1102.82427453005	9603.81722424896	0	0	4726.19831867254	0	4078.97581004797	959.443718789208	1831.78709997884	0	0	0	1428.4455366331	0
SRR1803363	21843.0706544578	0	16953.4571431928	6443.20365967011	60980.3203504492	9824.99563574005	587.363869527938	11499.3640690048	1688.35328730109	9870.76424895002	77947.7623476783	4932.83942374112	15490.1328708407	49482.2276318114	5789.7295710611	0	236660.599456182	3046.15547919684	1182.35584125754	36527.1673926562	2668.56442021459	1465.86697308596	0	16955.9998439266	51607.9254453411	0	369.962956780584	861.975548787753	51890.1652268026	3165.66241368954	2182.90858004214	1347.6313889602	3238.12938460532	0	6255.04380536245	32653.3628245791	2125.69781352968	34655.7396525153	2451.16350746724	0	1540.87664473563	1123.87372437813	703.056752919804	28520.2027816455	4428.11332806452	1502.73613372732	1242.10930850389	471.670986136071	591.177920628769	629.318431637076	2001.10547756921	2381.23923728534	9983.914431608	2518.54507691525	931.89981896965	2208.33558738101	0	0	9210.9334085063	662.37354117761	1559.94690023978	6091.03960802673	3450.4448958849	4504.39435008113	0	0	0	0
SRR1803858	562.624732431471	177.670968136254	8739.31014773434	276.058654792351	3774.0752425072	175552.289602242	0	0	1202.6223058255	1050.74228467677	7885.34323636976	0	147.103919854748	1935.27624432285	2827.45196603931	0	145059.748500922	0	167.163545289486	0	307.580923332655	0	0	29023.41234329	13279.4720377968	0	0	0	2379.45366466349	0	5287.14413244175	0	1621.00877917862	0	0	869.250435505328	1416.59164379605	170513.502737088	548.296428549515	0	866.384774728937	43.9401319046649	179.581408653848	73797.4515338848	0	0	0	208.23801641776	0	0	0	0	3604.04603644132	0	229.252862111295	0	376.356781966043	0	361.07325782529	0	660.057198828771	11199.9575343956	5894.66421703668	0	0	0	0	10314.4683544907
SRR1803904	3632.31779181365	38516.2528043373	16436.6581372453	1810.15704892762	134190.495130416	214654.856841799	411.726702773325	3476.26977035437	11026.5932701917	3681.53293704312	8516.62086348905	163.250237834321	7031.76392083423	50351.8950473256	2284.30296028466	651.800581941445	212188.097733347	0	4772.66871786222	11725.208258571	339.70453902289	5792.98270432673	3886.79610373186	78692.6164831221	74709.790827723	27636.1046004381	0	2864.08137847567	15201.4780289253	8556.23305355179	5178.39357365634	0	10478.0244562926	2531.57905582782	3440.25868847916	24678.3944090869	3542.29008712561	10839.3356444406	1185.96496309051	3004.52459778902	3521.88380739632	10381.9949046253	338.504169627049	24815.2365202127	493.351821690486	0	11062.604352067	0	0	0	0	0	4260.11098583829	0	12547.4612947218	2769.25219620426	0	0	4991.13594790521	0	0	0	7784.39553202628	73.2225331462765	1251.98527986174	2133.05641640874	0	1686.51900115604
SRR1804744	0	2857.89228010749	104448.256656896	564.532804791648	1366.8563385907	40088.8747914369	0	155.885033460408	3899.7679557214	40745.0010622166	3996.64566013182	0	251.8820314671	5933.31904193656	0	0	155144.35937487	0	1361.57210016831	0	0	0	0	7580.24001691375	54949.0339415921	1014.57377709825	0	1867.09757590998	9131.16399388426	0	27795.0941017542	0	1169.57810415493	1648.68238778466	516.093952586437	353.163267896179	0	38217.3736835082	6052.21440644026	0	3834.5956818453	0	170.857042323837	7059.74253230866	0	90.7127595843054	4215.94155466087	7638.36663956001	0	0	1233.8696716273	0	7996.81414587857	0	1055.96697807361	0	11927.4068257306	0	1881.18887836967	7828.59922276593	413.051303349895	480.865696437192	1502.48512476529	457.967329940183	130621.970269381	0	2837.63603282167	1880.30817196594
SRR1804058	12206.4680543588	0	19472.4198860381	5840.48463007709	40368.2380807879	10528.5959201071	926.864014975039	4946.72290135116	2488.87814735485	14643.6238794494	4218.47260387077	3268.85076709947	23562.6211306936	2207.50871423743	0	115.85800187188	84452.2077930381	4096.40792332718	7448.01440604942	281.369433117422	5633.59534102016	5397.74155149526	0	71865.0634468146	18409.0089402855	0	72.4112511699249	1690.2854915951	8900.37721522905	0	6196.334207255	1226.85348410758	0	0	3388.84655475249	7435.601048706	0	0	3781.93620396065	0	5763.93559312602	715.836940136972	0	199219.903111588	3057.8236922614	1406.84716558711	691.01022545014	0	519.29211553289	0	0	1276.50691348125	9245.88232795412	0	0	5219.8167629063	0	0	2263.3688222828	0	1520.63627456842	2250.95546493938	728.250297480388	0	0	0	356766.096728439	0
SRR1804312	256.640685526666	796.985983417357	13066.2772293049	1104.95480604936	2910.77199330063	14174.9649907801	0	0	0	2712.92535573098	19191.1238442559	64.3934810957818	904.308451910326	44998.9111808175	0	0	139574.270133392	13.9985828469091	172.649188445212	27947.7040344257	0	332.233032899975	0	67713.9449470686	148955.187118534	543.145014460072	0	0	2233.24058351023	0	22500.3888292652	0	1565.9748011409	0	1138.55140488194	30062.4232831655	0	15870.659992969	4962.9642386575	0	5046.02249688249	667.265782369333	0	54704.5952880078	245.441819249139	0	0	0	0	2071.79026134254	0	385.42764771823	2535.60997300346	73.7258696603878	272.505746086497	0	8190.10420429827	545.944731029454	12628.5882056249	0	0	1615.43646053331	375.162020297163	2715.72507230036	0	7987.59137244632	0	51786.3573838554
SRR549655	3804.96642726172	0	27037.3143368625	1690.70725332788	12114.9851009685	5982.23332492206	13200.1181207028	12163.9911083114	9118.61779486364	2572.81538549895	2912.3570078029	0	3122.38275355791	0	0	3279.90206287418	94900.1332194042	2446.79993804594	1043.12787058325	0	2495.80594538878	0	1921.7355736584	5145.63077099791	311.538189536608	0	29743.1460280063	0	0	0	1008.12357962408	2929.85915328248	16049.4674047792	0	0	0	0	134535.491872472	0	0	0	0	0	143661.110525527	2401.29435979902	0	0	0	0	0	0	0	0	0	0	2383.79221431944	26939.3023221768	0	0	3356.91150298435	0	1568.19223497079	57291.5230128726	0	519267.653804703	0	4547.05739559611	0
SRR061975	19809.3448862086	5123.78322677433	3514.37497573255	8977.58863708814	29738.2623603545	244048.173413354	0	12508.1269668484	32617.6484278568	18410.0602375267	6659.30185940386	2424.50310415189	2288.26912020431	27350.7040654087	2237.47000754589	16357.3142760114	330981.618525939	0	19049.6672469077	2376.01304206885	18354.6430237175	0	0	5641.01055566006	30398.6508249139	6190.56459260116	0	0	21769.7288247086	0	185585.321895238	928.238331303867	507.991126584206	1648.66211082329	0	22233.8479903605	0	0	1579.3905935618	7970.84258622126	4163.2181874151	0	274.777018470548	41851.5416788124	4588.08349328553	1872.64001663541	0	0	1660.2073637002	3424.32200329262	0	1103.72617503296	14152.1709765209	0	526.463531187268	7162.6748848373	6943.31508017594	9741.88437753983	6857.88020888678	4638.88260594395	0	438.719609322723	2678.49866744399	0	0	0	0	20019.4684885685
SRR1803299	13737.6901248517	12041.9556722463	9644.02281195409	11080.790475909	157466.747891132	179772.752628928	1558.78086245372	14835.8089113407	9208.26138874418	23167.5673231141	16252.6560530917	7069.29531710242	4698.75317484053	36295.1914554719	7285.93099606963	0	339786.837296881	4145.95868368282	7502.56667503684	0	4484.6075611488	3954.22365747046	0	27577.4729259983	3573.24367032123	408.370705179569	0	0	8513.53317688382	0	5077.24309671427	161.854242906536	6377.05717051754	0	17759.1455447603	0	2330.70109785413	132533.724287699	1733.08543173768	0	3172.34316096812	26399.6720506938	6426.85847602724	43466.5794488692	1349.61537931297	0	0	0	4335.20364461969	0	0	816.741410359138	38456.5681145931	10114.6451490208	1601.11197213697	6626.06369806605	1434.27759867946	0	1663.3636040241	475.602467617669	0	0	29390.2404465515	0	0	291.337637231766	844.132128389475	28767.7241276802
SRR061344	47300.6237900115	40.4881223197004	0	39922.7881673105	0	132543.11687384	0	61795.3715804642	563.834592303976	0	23823.5110849289	4425.20181353466	16598.6305909912	199472.982188476	0	34890.2645189803	32335.0141325815	23971.9675334345	27671.3822653863	733.284882012351	3798.38569762226	8763.42914208626	0	76239.1343279958	80018.0257445012	0	2436.7851396116	478.35966740683	0	535.342950671594	0	532.343830499764	12252.9054620101	0	9091.83280090161	20412.0118894727	11979.9855263736	3651.42880920261	5566.36703891585	0	19479.2855160336	569.832832647635	187.445010739354	29205.4322332772	10216.5028653377	0	0	24823.7176622341	6581.56921708018	6553.0775754478	1938.93119108787	8109.62094462739	35824.4904525053	5204.97305821037	0	3823.87821908281	0	4080.30299377425	17906.246985909	0	0	10198.5081443068	515.848669554701	22.4934012887224	0	3011.11665251698	0	0
SRR1179028	1889.67726816452	54791.1161937661	65990.1208908822	0	251508.043742973	157631.848730457	0	0	3539.33504460652	16029.8731971819	19555.8738255816	0	1091.51721235712	5964.29387764425	0	0	166535.428923402	0	55.2425814281965	0	0	0	83498.2093704186	14534.5136654186	2314.47367018134	10539.9035531797	14151.6254286232	0	15012.6477322626	0	154214.428348313	0	17026.1445794904	0	1579.17586220603	0	819.114138418086	169328.036660427	0	0	2082.07384486272	0	0	37197.306467186	0	0	0	188.586743496257	0	0	0	0	1548.69719659048	0	0	0	0	0	3278.36147027332	0	1270.57937284852	1819.19535392854	4518.46217750628	0	0	0	0	7880.63997822238
SRR061981	7172.86646758396	6192.65159661187	50394.5763076236	0	47230.9808613098	4066.93071956261	0	7807.12314880119	4897.23037497425	33692.4837022365	94485.0256019365	1722.10298900194	3870.88774536819	5958.1688235558	0	0	77975.1319908577	0	1214.69764402815	0	0	0	0	56229.7377748221	27668.9672206159	4647.37168237353	0	36648.5042346974	41338.1596958188	0	10178.858738565	0	0	3494.17771652402	0	0	0	36825.327309461	9252.45958599924	0	2898.36083416844	0	269.078592031552	506432.818062585	1314.64112106844	0	0	1260.82540266213	0	0	0	0	17966.7619879354	0	0	288.298491462378	0	0	9767.55289074535	16267.7228782504	0	32766.0845496708	3594.12119356431	1695.19512979878	30498.1364168334	0	549.6891237216	0
SRR1803296	0	0	14490.3805278944	0	5119.68801814637	100508.532284043	0	2324.19049921266	1783.57362365027	5031.89553408069	1446.26565855579	0	258.756795140972	0	0	10488.8915173215	93170.9288789742	10960.1985370426	1829.78019421116	0	1201.37083458308	0	0	62790.1087351905	24313.8974291392	198.688253411818	0	9744.96573129125	0	0	2647.63649313887	0	0	0	3276.04585276695	16495.745690237	0	601628.031330984	0	0	0	2772.39423365327	0	68288.6906319361	2388.8796979979	1215.23280575135	1658.81588313587	0	0	0	0	0	277.239423365327	0	0	1982.26187706209	0	0	1353.85251743401	0	0	0	1423.16237327535	0	77114.1456090657	0	1760.47033836983	24457.1377978779
SRR061379	667.457068176949	8397.36552944131	58270.2614048064	0	5738.87143336293	18449.5208467779	0	1803.39343703659	2392.77062176642	13650.126720698	20320.919343591	175.050061276596	894.140600765346	2459.51632858411	0	0	156899.007081059	760.649187129956	913.030895147713	306.022768994337	332.46918112965	0	0	14142.5337275984	17833.6972499128	7923.84881692332	573.005596265116	455.885771094444	8285.28311610593	154.900413935405	9137.86506923007	157.419119853054	0	0	4543.74547543855	3251.64933968468	0	51117.1365986837	5110.45430690954	12475.1504101148	1406.69725500689	1614.49049321292	0	5980.66720145722	93.1921189530079	0	55.411530188275	3314.6169876259	195.199708617787	0	0	0	10858.1412109842	273.279592064902	0	1302.17095942446	3079.11798432573	0	3153.41980889638	6753.90991817542	191.421649741314	83.1172952824125	3682.34805160264	75.5611775294659	8699.61023955917	0	0	122.15723700597
