Gene,B cell-like,Endothelial,Ly-like,Myeloid,Pericyte/vSMC,T11,T16,T9,T17,T18,T10,T1,T13,T3,T14,T15,T2,T4,T12,T5,T6,T7,T8
PDE10A,0.311534007,0.564345637,0.243553228,0.218867178,0.355481829,0.713369654,0.485285619,0.62817961,0.467956214,0.681081166,0.419300992,0.306425057,0.493409757,0.804434783,0.545884375,0.210989805,0.380153975,1,0.514069542,0.487033144,0.323613654,0.679347321,0.58604512
PDE12,0.69417022,0.402406171,0.804267191,0.735791477,0.683142059,1,0.427902016,0.949243449,0.725878801,0.760480486,0.549065133,0.324645174,0.878244451,0.654620049,0.754743752,0.260358038,0.551917678,0.691851745,0.518209799,0.735389999,0.529674492,0.754914799,0.455700032
PDE1A,0.499849867,0.207758134,0.594108493,0.436058068,0.367825872,0.585413729,0.426942669,0.487938625,0.592140189,0.123212032,0.193038718,0.454229697,0.605611077,0.346574695,0.471763648,1,0.54338309,0.973179806,0.516450543,0.730647754,0.645802703,0.779677745,0.811286405
PDE1C,0.639937034,0.333994415,0.232930243,0.533630655,0.347053434,0.396743953,0.556968306,0.598478805,0.577722967,0.526082318,0.293468398,1,0.790446373,0.555214249,0.714370283,0.374689716,0.624326035,0.661771573,0.760968122,0.327364061,0.456630536,0.457662538,0.560318942
PDE3A,0.648099463,0.329635677,0.854876797,0.25140024,1,0.178705929,0.327885784,0.819228373,0.628537458,0.455204548,0.323906395,0.69223509,0.3865606,0.60999149,0.424254798,0.178709933,0.46091668,0.780836015,0.362039943,0.397260711,0.427828772,0.61497466,0.911812625
PDE3B,0.622229977,0.066049073,0.635449477,1,0.127727569,0.766702024,0.29846697,0.652346579,0.643899837,0.663217055,0.48394705,0.431274616,0.761124133,0.451963708,0.519244011,0.562098035,0.273509202,0.82005482,0.674937662,0.603625353,0.786531277,0.521926059,0.607917468
PDE4A,0.68067876,0.177437301,0.390671719,0.639290502,0.280648404,1,0.456642824,0.377777311,0.586780571,0.818461987,0.376122757,0.28707428,0.679248886,0.6516382,0.468530248,0.784132963,0.403173319,0.753634434,0.68138573,0.303922948,0.597257695,0.4916411,0.674562322
PDE4B,0.163376555,0.439004836,0.385223518,0.460879057,0.22680478,0.238539561,0.642956857,0.464485481,0.571882931,0.402990968,0.596254734,0.117628209,0.177641623,0.335059661,0.368664848,1,0.959960521,0.550243709,0.562981706,0.568208676,0.476036157,0.400246127,0.652191544
PDE4D,0.799195946,0.093365981,0.295279427,0.488092805,0.862773895,0.709519606,0.650320436,0.806933522,0.495225242,0.455872521,0.433108625,0.397687387,0.456063371,1,0.702792745,0.764193618,0.660829856,0.909658269,0.69352861,0.632694412,0.641144711,0.605549338,0.804969023
PDE5A,0.21083248,0.228837705,0.370633126,0.213063964,1,0.581499599,0.294554805,0.38430773,0.187485936,0.32753813,0.140244516,0.713604332,0.506871356,0.421531478,0.348980226,0.971447547,0.353379776,0.540621391,0.390875513,0.273669689,0.392894837,0.331378601,0.694573028
PDE6B,0.7784497,0.114835479,0.210222821,0.381948304,0.215147603,0.807977099,0.496701207,0.67341201,0.576569917,0.517373538,0.315636123,0.469662696,0.6507214,0.524476395,0.533238494,1,0.253589113,0.854303529,0.588240379,0.585271593,0.491020122,0.485497353,0.599124956
PDE7A,0.770936583,0.178541299,0.205225518,0.421170853,0.12705822,0.633971816,0.245705118,0.918684932,0.520335406,0.770525266,0.338415319,0.764601997,0.553896391,0.40473891,0.633639819,1,0.266607076,0.510834752,0.598430256,0.617814855,0.654285915,0.447934654,0.53969011
PDE7B,0.51355589,0.712958358,0.642551109,0.304544462,1,0,0.500282886,0.412040785,0.917902338,0.186057764,0.115314865,0.59558806,0.056665106,0.413578532,0.428503812,0.506661582,0.531448919,0.649084766,0.446065965,0.391554489,0.529304825,0.334991905,0.528868977
PDE8A,0.795550536,0.952455946,0.593026596,0.521636029,1,0.430832205,0.599591509,0.687138634,0.472616804,0.21657031,0.845963256,0.424451857,0.430197005,0.244325558,0.27396616,0.732994668,0.344554094,0.62164563,0.871693755,0.412912844,0.562429652,0.353695715,0.700571984
PDGFA,0.517124542,0.330534614,0.460273188,0.274229327,0.609173733,0.396491956,0.31286124,0.269537567,0.291568661,0.251938801,0.817554042,0.437280476,0.212098722,0.296988262,0.237866995,0.408274523,1,0.236010364,0.374957666,0.362147657,0.297759379,0.309825827,0.281470831
PDGFB,0.268230829,1,0.437222276,0.59345569,0.205136094,0.39533749,0.197548805,0.167244687,0.116445596,0.204232279,0.076003602,0.104634284,0.113001165,0.20001343,0.169966903,0.444556057,0.162598442,0.368308206,0.137855759,0.2087229,0.21938593,0.161748772,0.212945297
PDGFC,0.695260809,0.333479097,0.162189108,0.411201413,0.356793924,0.207880457,0.440163706,0.592293718,0.408325235,0.831671139,0.347428241,0.840518815,0.46174585,0.815232614,0.512721293,0.737256536,0.561062621,1,0.507361199,0.400645084,0.467700168,0.453979977,0.507753137
PDGFD,0.271784781,0.679515906,0.224874686,0.25270074,0.524484851,0.613572218,0.264566222,0.380907146,0.294282625,0.538562124,0.320609898,0.302416019,0.144762475,0.502108189,0.272203174,0.789296648,0.628891371,1,0.258969995,0.319700767,0.560896846,0.391763219,0.77231634
PDGFRA,0.193091985,0.074463425,0.056363373,0.121197484,0.371113372,0.257022106,0.42850564,0.236074284,0.157097806,0.271122997,1,0.320039449,0.459858197,0.553051181,0.885883953,0.600146288,0.126231705,0.107088657,0.183984661,0.638146171,0.449564246,0.292322651,0.247236784
PDGFRB,0.588443028,0.105702602,0.243239005,0.077601005,1,0.242626498,0.076717155,0.107034921,0.091647919,0.074055583,0.061242164,0.069178149,0.112114265,0.103197681,0.099052702,0.066957627,0.103175637,0.098484772,0.072480033,0.068677395,0.101963233,0.077936088,0.096875288
PDHA1,0.632163964,0.71288215,0.482986976,0.556961286,0.919867844,0.475616638,0.976260031,1,0.681240372,0.3659388,0.870925625,0.481298097,0.865015727,0.768374143,0.766503178,0.435427952,0.686972239,0.947328245,0.996281092,0.739589537,0.684719224,0.756322924,0.769070909
PDHB,0.594283887,0.791388745,0.734865149,0.737165509,0.519769942,0.782142917,0.564127637,0.467337917,0.743495117,0.428242497,0.615049362,0.855466784,0.834711412,0.581607333,1,0.566812226,0.760204217,0.426005277,0.655666547,0.625959559,0.682076157,0.703147084,0.612631965
PDHX,0.599373215,0.3526728,0.771496791,0.676987132,0.508624603,1,0.442604963,0.967801363,0.645353275,0.605966895,0.456356813,0.76277211,0.779903024,0.871196452,0.732261436,0.620593549,0.608387474,0.553185179,0.742153043,0.608163386,0.704458944,0.554298485,0.838140833
PDIA3,0.58432695,0.917347993,0.749985385,0.692458383,1,0.514634686,0.719560693,0.469313161,0.804584119,0.300569929,0.48570337,0.417715702,0.656795779,0.590454207,0.517711047,0.349176047,0.688969692,0.48000056,0.390919891,0.408482667,0.591870081,0.458892259,0.455093053
PDIA4,0.734503332,0.435399049,0.52401846,0.429420844,0.475998473,0.201409147,0.421011333,0.465631304,0.88828056,0.366604831,0.710555545,0.531896895,0.324706912,0.504375129,0.404762988,0.392839862,1,0.360439852,0.313592876,0.241839761,0.338472328,0.260806024,0.531902277
PDIA6,0.487348145,0.590135368,0.865882464,0.554758803,0.609825682,0.41170827,0.565685601,0.46942383,0.857621566,0.56527148,0.71291368,0.118620059,0.596247074,0.497516265,0.455047257,0.557091693,1,0.291579188,0.305230966,0.411433092,0.487369475,0.442192851,0.463524197
PDK1,0.610494254,0.45405857,0.416510212,0.707886556,0.592900041,0.317809572,0.746927463,0.943031756,0.620928491,0.670318494,0.627804669,0.671684717,0.827171304,0.509733677,0.921154225,0.545903453,0.622144229,1,0.886857411,0.411545117,0.538460838,0.737642724,0.70902822
PDK2,0.404753472,0.373517747,0.424868915,0.3493501,0.445288774,0.472884141,0.37964377,0.266028428,0.406687679,1,0.594503744,0.429434931,0.525465627,0.496530587,0.374574052,0.245515684,0.399743254,0.531923021,0.513196871,0.343885611,0.385889307,0.445547876,0.494473863
PDK3,0.252093725,0.710654529,0.43482681,0.785517736,0.677732639,0.521909181,0.482614397,0.606441482,0.424809405,0.290574765,0.953777855,0.63803338,0.80641345,0.850679438,0.418018871,0.206583759,0.581960766,1,0.844022333,0.533443747,0.588254042,0.571583916,0.455921662
PDK4,0.252600235,0.778007852,0.571946612,1,0.53289984,0.482519716,0.268808357,0.287480896,0.232189726,0.421852525,0.139811518,0.591551767,0.424243463,0.412850895,0.346821039,0.931913006,0.252680727,0.438883988,0.528799277,0.418187177,0.495040458,0.325090407,0.336992212
PDLIM1,0.380628629,1,0.364798286,0.294358138,0.819231681,0.513620836,0.189679492,0.218271575,0.185701013,0.240016808,0.115725851,0.308206951,0.144764421,0.261770829,0.305057831,0.306783329,0.192605343,0.509795026,0.208067591,0.266474317,0.431419355,0.302906241,0.272079713
PDLIM2,0.336679119,0.367378229,0.414642282,0.507801101,0.318597015,1,0.407818543,0.688037278,0.566894301,0.512437612,0.239871083,0.625394646,0.208119054,0.395584948,0.490412866,0.240411649,0.505076687,0.389337023,0.389455147,0.381393835,0.498739375,0.543650257,0.669268535
PDP1,0.352578539,0.441691549,0.246297445,0.631954749,0.352944973,0.977041261,0.51430454,0.776450015,0.560520951,1,0.332222058,0.442046337,0.571374198,0.627646488,0.668516479,0.151950496,0.415107941,0.742257616,0.626726206,0.594661362,0.754345619,0.506917276,0.680927299
PDPK1,0.20588727,0.335067814,0.44570399,0.623670575,0.554081859,0.367275512,0.484086601,0.417517674,0.615819601,1,0.445598427,0.599147557,0.663683207,0.622880788,0.636688453,0.368693019,0.492801063,0.392735274,0.714240221,0.522917368,0.472448049,0.556704297,0.69947646
PDPN,0.174875995,0.072555036,0.407622292,0.363215219,0.149180391,0.330328417,0.240448974,0.187793298,0.160030013,0.355983939,0.709093449,0.309367238,0.168941051,0.175299187,0.152990684,0.358302688,1,0.156369096,0.233207807,0.08883185,0.177303799,0.139929821,0.147654956
PDPR,0.434038519,0.512033746,0.610951991,0.545719776,0.561310141,0.588714901,0.541952867,0.60396452,0.827752313,0.477742492,0.634305598,1,0.719174139,0.647014823,0.759386788,0.94903238,0.691875148,0.465870011,0.188179599,0.387281804,0.574153727,0.513522372,0.830720975
PDS5A,0.654688517,0.769838194,0.306636964,0.626697664,0.430571151,0.565526263,0.515869074,0.699811702,0.241976789,0,0.70995716,0.398757398,0.621961271,1,0.528083681,0.606758428,0.517759162,0.621015902,0.31098854,0.382812827,0.692337624,0.461247818,0.61100758
PDS5B,0.225717946,0.445816193,0.675885669,0.42419653,0.398489931,1,0.439165875,0.34753601,0.231267252,0.228111408,0.348363438,0.367306693,0.290565483,0.448621379,0.371964591,0.379116922,0.442153335,0.298567378,0.39358849,0.404700653,0.348771791,0.267117974,0.437801634
PDX1,0.682557758,0.196802661,0.705543701,0.460864008,0.534733494,0.662308503,0.458033842,1,0.410195535,0.451598293,0.383939112,0.985174118,0.570068845,0.742395077,0.782661709,0.203449086,0.443975863,0.74007344,0.620910775,0.771785575,0.514602523,0.666814563,0.709128854
PDXK,0.421718369,1,0.997411966,0.32343905,0.446028714,0.154691667,0.330544468,0.205332921,0.202377738,0.30217775,0.258969098,0.285294753,0.334617237,0.235639417,0.416116222,0.224074528,0.241362551,0.371757981,0.565450682,0.459209294,0.380807233,0.30138402,0.240693736
PDYN,0.667409894,0.176529069,0.235967638,0.395233004,0.221745871,0.364745433,0.921355715,0.494764902,0.552634984,1,0.437873859,0.481296724,0.341980675,0.515706311,0.710417298,0.503239291,0.567232089,0.810968868,0.54783866,0.359250309,0.435704282,0.368057604,0.68191472
PDZD8,0.596875354,0.43042022,0.470552987,0.545240705,0.707975903,0.443423219,0.3306021,0.566549328,0.685207453,0.248231134,0.313230349,0.669796844,0.790772591,1,0.958371729,0.785306588,0.425195265,0.520184098,0.772923578,0.645553095,0.894016752,0.780397797,0.671816588
PDZRN4,0.396526791,0.080009642,0.171744132,0.235397079,0.145287278,0.295311128,0.440850398,0.454122034,0.336454072,0.143482736,0.092975738,0.773165574,0.659804797,0.402368158,0.428628627,0.3320487,0.328596295,1,0.631889891,0.52910865,0.29901723,0.378620031,0.356948632
PEBP1,0.103552456,0.238370131,0.321679842,0.22350659,0.52605497,0.200682737,0.60855271,0.330034273,0.386652053,0.583470244,0.339672456,0.279413264,0.357590266,0.338223685,0.352486096,0.533448524,0.332690285,0.352434095,1,0.703496878,0.336170648,0.546559792,0.28341282
PECAM1,0.095254587,1,0.243717644,0.165280394,0.206254796,0.087389768,0.074422567,0.069781426,0.043877227,0.078397475,0.028743393,0.034895751,0.068138859,0.070922137,0.047970795,0.105721091,0.058996499,0.070597192,0.087664165,0.055661317,0.085278907,0.042103808,0.062820578
PECR,0.565500373,0.49827701,0.281906327,0.377699912,0.542546815,0.714380891,0.637246539,0.736482036,0.336707878,0.32625996,0.327196815,0.910452214,0.684588602,0.74696795,0.709790409,1,0.4147805,0.645924511,0.404290528,0.590623364,0.409363655,0.455006787,0.434251188
PELI1,0.60682306,0.677847792,0.511866532,1,0.428827213,0.714852136,0.336482908,0.700104269,0.584031489,0.261086614,0.306222658,0.864712614,0.369203372,0.539401511,0.577280917,0.664238029,0.395406905,0.364420479,0.457945099,0.51833622,0.735500971,0.363807162,0.634590523
PELI2,0.499546466,0.428177223,0.408508976,0.323693838,0.279396564,1,0.35378798,0.614181427,0.593361098,0.344972864,0.312639882,0.273227959,0.555100547,0.447484288,0.486048891,0.541824534,0.428384299,0.486053056,0.295928023,0.65429778,0.338210328,0.440958055,0.658223898
PENK,0.250006617,0.10740209,0.020696065,0.278714675,0.172991718,0.806571196,0.744593858,0.370519396,0.324963889,1,0.526015321,0.391593746,0.4414415,0.259624371,0.315689675,0.515125456,0.279133765,0.364846418,0.364187804,0.247133973,0.336160998,0.635272134,0.469599831
PER1,1,0.734479212,0.440011281,0.771954348,0.87767068,0.56465998,0.564710801,0.261817547,0.444936026,0.397047223,0.495799777,0.31660083,0.303865835,0.233827124,0.461524185,0.229926884,0.424681659,0.215102785,0.378390233,0.352770228,0.361819074,0.271952969,0.27950672
PER3,0.285346937,0.228411636,0.245115316,0.391762122,0.258531702,0.496658821,0.509306265,0.895684215,0.657329423,1,0.274164786,0.382584542,0.363468392,0.537444684,0.229532501,0.627270592,0.559471974,0.503093268,0.432778822,0.401157218,0.448330415,0.464811289,0.448714401
PERP,0.214628681,0.239697041,0.404594838,0.292956182,0.265406196,0.294545076,0.229835308,0.441099487,0.451609735,0.306613292,0.149627437,1,0.318958747,0.56015299,0.446799186,0.744954117,0.330559799,0.423054851,0.308651705,0.446421617,0.544755522,0.495508582,0.374289378
PET117,0.453059199,0.425454964,0.722976886,0.475710348,0.398131344,0.124393232,0.494214894,0.746878641,0.335781883,0.851214442,0.517571945,0.587700796,0.722049635,0.604880208,0.630597822,1,0.561152619,0.717352283,0.784631368,0.455676637,0.557361735,0.443657651,0.651355499
PF4,0.147890003,0.425369597,0.657367081,0.275383754,0.228020093,0.550673974,0.446439341,0.432062689,0.316869488,0.419514572,0.127670357,0.434186625,0.602124435,0.71503236,0.468957624,1,0.369653558,0.31271008,0.473917794,0.444965353,0.362824153,0.581109121,0.535165496
PF4V1,0.696360713,0.394277017,0.296346286,0.460218259,0.404646068,0.215579597,0.399284044,0.599124208,0.312644945,0.68756348,0.129181582,1,0.534899063,0.427427211,0.509251457,0.397341931,0.396917423,0.787968519,0.59882555,0.457129039,0.500782622,0.598455676,0.557168782
PFKFB2,0.030580929,0.167053419,0.192799612,0.400003296,0.188786617,0.665806992,0.41080007,0.450058459,1,0.250236013,0.296641534,0.532315283,0.306958717,0.378395844,0.26187366,0.67301185,0.385921357,0.325502745,0.456364555,0.475496964,0.507797543,0.400314834,0.412701198
PFKFB3,0.222137011,0.096817873,0.210110491,1,0.165090711,0.410537532,0.235805382,0.351575016,0.33955179,0.255286202,0.736100056,0.20588821,0.24709952,0.381886528,0.277543598,0.110563403,0.194014516,0.172554065,0.297511465,0.306984792,0.246572857,0.198515934,0.324064541
PFKFB4,0.368294433,0.277375218,0.566929445,0.551769447,0.257460356,1,0.240076424,0.391301006,0.786178578,0.638500064,0.594473165,0.344456228,0.648082842,0.490213225,0.440474263,0.642530329,0.51473219,0.503412233,0.262420399,0.546002122,0.765218507,0.382426629,0.46420012
PFKL,0.504358598,1,0.725194322,0.574878198,0.656461048,0.218570869,0.48345085,0.424824352,0.612100706,0.226605743,0.49071723,0.333855765,0.498249705,0.4741085,0.498373556,0.380671235,0.390893995,0.461216228,0.369394534,0.474884805,0.433716744,0.478456202,0.456373303
PFKM,0.572986047,0.447867015,0.294051992,0.282231137,0.478075822,0.416864544,0.591574001,0.670545876,0.554869185,0.488186678,0.692204808,0.264232342,0.807354193,0.735741395,0.726956278,0.780556548,0.329739812,0.707902199,0.406119006,0.615831661,0.530102144,0.843699519,1
PFKP,0.188879281,0.4266779,0.335066105,0.237867836,0.250356745,0.36341501,0.471963712,0.400037196,1,0.473384671,0.530313375,0.381912011,0.642733621,0.742934618,0.496198536,0.352605904,0.368729946,0.628686576,0.388029632,0.742088572,0.782307111,0.565500162,0.288097889
PFN1,0.774918579,0.81432685,1,0.61060464,0.631116029,0.289593967,0.358693727,0.320021446,0.49891861,0.399344603,0.386821317,0.220691955,0.229377,0.177011464,0.191297383,0.184488905,0.289029603,0.178328911,0.227294819,0.220573939,0.224669706,0.222911068,0.327123695
PGAM1,0.488185895,0.501568849,0.673314475,0.545496988,0.648981666,0.838723125,0.59679263,0.509364646,0.838872088,0.471829692,0.375132324,0.594410164,0.545366277,0.579232175,0.869484399,0.812490776,0.548340901,0.601631018,0.996456924,0.913184699,0.859722243,0.995535511,1
PGAM2,0.251702794,0.280343714,0.471347681,0.346349542,0.320455069,0.724634732,0.49981026,0.649464286,0.784111239,1,0.703429791,0.497952329,0.495957046,0.652149124,0.614777989,0.515964239,0.505552937,0.893244229,0.522317816,0.589314583,0.687652859,0.426454474,0.657278863
PGD,0.369474758,0.625553782,0.638681253,0.532827585,0.422932863,0.294159699,0.588972013,0.665442283,1,0.293664243,0.927505447,0.666557143,0.274643244,0.571859936,0.394899624,0.471038365,0.733270019,0.422749766,0.705714394,0.284498429,0.227451412,0.265476769,0.363315676
PGF,0.415096414,0.595805864,0.547188836,0.354258678,0.698770546,0.344546237,0.503369787,0.574207191,0.737090299,0.500476034,0.198120999,0.487650187,0.63766732,0.573322982,1,0.610583336,0.35955209,0.349020439,0.304814929,0.725471747,0.411588509,0.560170426,0.280270645
PGK1,0.371544944,1,0.621013195,0.535753584,0.569566637,0.634831658,0.357024785,0.47568003,0.40393637,0.487019663,0.451613563,0.136662308,0.308837057,0.50987103,0.345628156,0.594561145,0.434917677,0.531300485,0.504103021,0.525250325,0.311764603,0.400239426,0.520275401
PGLS,0.748137023,0.466219756,0.902259925,0.747737484,0.656198072,0.558259499,0.359529093,0.724604846,0.830714162,0.572524844,1,0.507733985,0.579084685,0.569529332,0.633826478,0.578812545,0.958225624,0.452781999,0.587284329,0.605047548,0.448255321,0.423217779,0.411408787
PGM1,0.138685514,0.333244203,0.263933158,0.405891816,0.271998646,0.633949473,0.262122123,0.689570548,0.637181396,0.485848929,1,0.482943023,0.344489443,0.338819916,0.310640414,0.620481295,0.829475489,0.502949921,0.419675041,0.520412936,0.365943654,0.416312211,0.550722665
PGM2,0.50394671,0.28237248,0.229617139,0.44883439,0.346187572,0.679325515,0.765413327,0.647748184,0.242533253,0.905008474,0.473857883,1,0.718314556,0.672317062,0.407565975,0.84168639,0.343172516,0.616415201,0.557415076,0.536879266,0.685240022,0.504811958,0.334354723
