"","contrast","ratio","SE","df","null","z.ratio","p.value","fold_change","modelest_cpc_1","modelest_cpc_2","counts_1","propnz_1","ncells_1","counts_2","propnz_2","ncells_2","term","target","msg"
"2492","16Spos_tumor / 16Sneg_tumor",1.65603298796887,0.705446672923523,Inf,1,1.18413543125621,0.236359456622828,1.65603298796887,0.0372495196365711,0.0224932232070195,7,0.102941176470588,68,243,0.0336941606952279,6559,"DE_tumor_bg","NDUFAF2",NA
"2493","16Spos_tumor / 16Sneg_tumor",0.780914783501315,0.470777101500917,Inf,1,-0.410198007228631,0.681660702600398,0.780914783501315,0.0323694611879615,0.041450695865725,3,0.0441176470588235,68,216,0.0306449153834426,6559,"DE_tumor_bg","NDUFAF5",NA
"2494","16Spos_tumor / 16Sneg_tumor",0.526172927685613,0.531859181168403,Inf,1,-0.635260220738839,0.525258713027763,0.526172927685613,0.0150981601692424,0.0286942930257779,1,0.0147058823529412,68,104,0.0155511510901052,6559,"DE_tumor_bg","NDUFAF6",NA
"2495","16Spos_tumor / 16Sneg_tumor",1.63664473104367,0.543422350957901,Inf,1,1.48372653774514,0.137881483010915,1.63664473104367,0.0587970208718625,0.0359253414969103,11,0.132352941176471,68,372,0.0524470193627077,6559,"DE_tumor_bg","NDUFB1",NA
"2496","16Spos_tumor / 16Sneg_tumor",1.03730286565978e-07,0.000107681885735091,Inf,1,-0.0154913303845266,0.98764020101534,1.03730286565978e-07,0.0240889648413195,232226.918856507,0,0,68,186,0.0269858210093002,6559,"DE_tumor_bg","NDUFB10",NA
"2497","16Spos_tumor / 16Sneg_tumor",0.815085381991381,0.355708496034911,Inf,1,-0.468513746017173,0.63941724325892,0.815085381991381,0.0645257776553498,0.0791644398010221,6,0.0882352941176471,68,421,0.0574782741271535,6559,"DE_tumor_bg","NDUFB11",NA
"2498","16Spos_tumor / 16Sneg_tumor",0.206467949275613,0.208224364956161,Inf,1,-1.5643026198369,0.117746517176484,0.206467949275613,0.0400496343429962,0.193975067236872,1,0.0147058823529412,68,266,0.0385729531940845,6559,"DE_tumor_bg","NDUFB2",NA
"2499","16Spos_tumor / 16Sneg_tumor",1.29772950437532,0.631505782951776,Inf,1,0.535560155273838,0.59226257250886,1.29772950437532,0.0327855601524032,0.0252637857441525,5,0.0735294117647059,68,209,0.0295776795243177,6559,"DE_tumor_bg","NDUFB3",NA
"2500","16Spos_tumor / 16Sneg_tumor",0.923614097967209,0.400618708497,Inf,1,-0.183194744849732,0.854645217596051,0.923614097967209,0.0566759554649524,0.0613632420614746,6,0.0735294117647059,68,370,0.0513797835035829,6559,"DE_tumor_bg","NDUFB4",NA
"2501","16Spos_tumor / 16Sneg_tumor",0.495795665296915,0.511345495608306,Inf,1,-0.680256263211896,0.496342212815135,0.495795665296915,0.0171929400061409,0.0346774714051697,1,0.0147058823529412,68,114,0.0163134624180515,6559,"DE_tumor_bg","NDUFB5",NA
"2502","16Spos_tumor / 16Sneg_tumor",0.998731425056423,0.406335480965744,Inf,1,-0.00312000802613895,0.99751059780519,0.998731425056423,0.069002038218055,0.0690896836596052,8,0.117647058823529,68,439,0.0579356609239213,6559,"DE_tumor_bg","NDUFB8",NA
"2503","16Spos_tumor / 16Sneg_tumor",0.766413628014914,0.310076218422133,Inf,1,-0.657552924088837,0.510825452744081,0.766413628014914,0.078692614129906,0.102676428567336,7,0.102941176470588,68,516,0.069217868577527,6559,"DE_tumor_bg","NDUFB9",NA
"2504","16Spos_tumor / 16Sneg_tumor",0.673247531599853,0.481619458908718,Inf,1,-0.553061423988558,0.580221350569945,0.673247531599853,0.0253083373090713,0.0375914297805601,2,0.0294117647058824,68,168,0.0248513492910505,6559,"DE_tumor_bg","NDUFC2",NA
"2505","16Spos_tumor / 16Sneg_tumor",0.96710523073978,0.449987060575718,Inf,1,-0.0718858546085437,0.942692747311027,0.96710523073978,0.0427453416677947,0.0441992663353676,5,0.0735294117647059,68,282,0.0407074249123342,6559,"DE_tumor_bg","NDUFS1",NA
"2506","16Spos_tumor / 16Sneg_tumor",0.714986385822966,0.517457648162928,Inf,1,-0.463558813286077,0.642963868557742,0.714986385822966,0.0239997575334873,0.0335667335901271,2,0.0294117647058824,68,157,0.0230218021039793,6559,"DE_tumor_bg","NDUFS2",NA
"2507","16Spos_tumor / 16Sneg_tumor",0.8495451424875,0.434643640720548,Inf,1,-0.318702242313029,0.749952314136431,0.8495451424875,0.04156228140298,0.0489229816337766,4,0.0588235294117647,68,269,0.0390303399908523,6559,"DE_tumor_bg","NDUFS3",NA
"2508","16Spos_tumor / 16Sneg_tumor",1.21286004870845,0.885937228028404,Inf,1,0.264193937672321,0.791630482203545,1.21286004870845,0.0140834248307988,0.0116117476585992,2,0.0294117647058824,68,93,0.013721603903034,6559,"DE_tumor_bg","NDUFS4",NA
"2509","16Spos_tumor / 16Sneg_tumor",0.960409331123941,0.422888860961353,Inf,1,-0.0917413761761344,0.926903522555069,0.960409331123941,0.0525789558765703,0.0547464025729931,6,0.0882352941176471,68,342,0.0475682268638512,6559,"DE_tumor_bg","NDUFS6",NA
"2510","16Spos_tumor / 16Sneg_tumor",1.69613309457071,0.632901704699546,Inf,1,1.41594441399704,0.156791779808027,1.69613309457071,0.0412185686551141,0.0243014942559955,8,0.117647058823529,68,268,0.0387254154596737,6559,"DE_tumor_bg","NDUFS7",NA
"2511","16Spos_tumor / 16Sneg_tumor",1.1376219350242,0.440721344959485,Inf,1,0.332829449260327,0.739263027084023,1.1376219350242,0.0608447987821302,0.0534841997230267,8,0.117647058823529,68,398,0.0538191797530111,6559,"DE_tumor_bg","NDUFS8",NA
"2512","16Spos_tumor / 16Sneg_tumor",2.19588431343944,0.835276204627494,Inf,1,2.06787803298781,0.0386514935388756,2.19588431343944,0.0371607198268366,0.016922895072114,9,0.132352941176471,68,235,0.0330843116328709,6559,"DE_tumor_bg","NDUFV1",NA
"2513","16Spos_tumor / 16Sneg_tumor",3.55244119586752,1.1478902639485,Inf,1,3.92302211813913,8.74451199577844e-05,3.55244119586752,0.0306654599606167,0.00863222169484162,13,0.161764705882353,68,194,0.0280530568684251,6559,"DE_tumor_bg","NDUFV2",NA
"2514","16Spos_tumor / 16Sneg_tumor",1.39164402074722,0.603645192682519,Inf,1,0.761902171824995,0.446118393687154,1.39164402074722,0.0423861774735931,0.0304576291362461,7,0.0735294117647059,68,274,0.0376581796005489,6559,"DE_tumor_bg","NECAP1",NA
"2515","16Spos_tumor / 16Sneg_tumor",1.53852515435006,0.570852909828595,Inf,1,1.16112917752369,0.245589370688592,1.53852515435006,0.0446410108846868,0.0290154572763843,8,0.102941176470588,68,290,0.0416221985058698,6559,"DE_tumor_bg","NECTIN1",NA
"2516","16Spos_tumor / 16Sneg_tumor",0.876975780957613,0.465250683167904,Inf,1,-0.247448937792393,0.804560804567518,0.876975780957613,0.0381969870667336,0.0435553499835816,4,0.0588235294117647,68,255,0.0359810946790669,6559,"DE_tumor_bg","NECTIN3",NA
"2517","16Spos_tumor / 16Sneg_tumor",2.93432537870427e-07,0.00028775780450233,Inf,1,-0.0153382465992474,0.987762329693297,2.93432537870427e-07,0.00925228654314949,31531.2221688077,0,0,68,71,0.0106723585912487,6559,"DE_tumor_bg","NECTIN4",NA
"2518","16Spos_tumor / 16Sneg_tumor",0.679026079979733,0.683264851197243,Inf,1,-0.384694316305284,0.700463906679441,0.679026079979733,0.011844986899171,0.0174440824121579,1,0.0147058823529412,68,81,0.0123494435127306,6559,"DE_tumor_bg","NEDD4",NA
"2519","16Spos_tumor / 16Sneg_tumor",1.07533768202748,0.652103978422529,Inf,1,0.119776707747458,0.904660033612541,1.07533768202748,0.0208986631586184,0.0194345120680746,3,0.0441176470588235,68,145,0.0208873303857295,6559,"DE_tumor_bg","NEDD4L",NA
"2520","16Spos_tumor / 16Sneg_tumor",0.815261178384411,0.494498399508824,Inf,1,-0.336734049164312,0.736317393319348,0.815261178384411,0.0318899294679686,0.0391162124647765,3,0.0441176470588235,68,208,0.029730141789907,6559,"DE_tumor_bg","NEFL",NA
"2521","16Spos_tumor / 16Sneg_tumor",2.32580406807014,1.06452561146302,Inf,1,1.8441375999435,0.0651630894748895,2.32580406807014,0.0188294162969453,0.00809587383367559,5,0.0735294117647059,68,119,0.0181430096051227,6559,"DE_tumor_bg","NEIL1",NA
"2522","16Spos_tumor / 16Sneg_tumor",1.69149160536702,0.628111147636697,Inf,1,1.41545993660385,0.156933686976796,1.69149160536702,0.0525004739080613,0.0310379748510013,10,0.117647058823529,68,340,0.0461960664735478,6559,"DE_tumor_bg","NEK6",NA
"2523","16Spos_tumor / 16Sneg_tumor",1.11904785490011,0.582169211747224,Inf,1,0.216206009163351,0.828827169687628,1.11904785490011,0.0299791454219514,0.0267898689861011,4,0.0588235294117647,68,195,0.0283579813996036,6559,"DE_tumor_bg","NEK7",NA
"2524","16Spos_tumor / 16Sneg_tumor",0.311307210137883,0.313228810089722,Inf,1,-1.15981586760878,0.246123782282215,0.311307210137883,0.0274495734181402,0.0881751932632154,1,0.0147058823529412,68,180,0.0266808964781217,6559,"DE_tumor_bg","NELFE",NA
"2525","16Spos_tumor / 16Sneg_tumor",1.32223987703379,0.511711175177953,Inf,1,0.721769520646342,0.47043619154939,1.32223987703379,0.0532030319681535,0.0402370499424848,8,0.102941176470588,68,351,0.0489403872541546,6559,"DE_tumor_bg","NEO1",NA
"2526","16Spos_tumor / 16Sneg_tumor",0.849202836274767,0.507932989159693,Inf,1,-0.273280784360798,0.784637385202254,0.849202836274767,0.0294388876932173,0.0346664971379018,3,0.0441176470588235,68,192,0.0279005946028358,6559,"DE_tumor_bg","NES",NA
"2527","16Spos_tumor / 16Sneg_tumor",1.15310789399597,0.488341174903705,Inf,1,0.336389182932955,0.736577405476684,1.15310789399597,0.0542263490425356,0.0470262577551352,8,0.117647058823529,68,336,0.0443665192864766,6559,"DE_tumor_bg","NEU1",NA
"2528","16Spos_tumor / 16Sneg_tumor",0.644630278306746,0.66218242168724,Inf,1,-0.427439905155517,0.669058947195918,0.644630278306746,0.0132524663394478,0.0205582436714858,1,0.0147058823529412,68,87,0.0128068303094984,6559,"DE_tumor_bg","NEU3",NA
"2529","16Spos_tumor / 16Sneg_tumor",1.37529322150538,0.514460270682689,Inf,1,0.851884072519408,0.394278437802672,1.37529322150538,0.0508793599216358,0.0369952815341764,8,0.117647058823529,68,326,0.0466534532703156,6559,"DE_tumor_bg","NEU4",NA
"2530","16Spos_tumor / 16Sneg_tumor",1.01061622660923,0.494420722453586,Inf,1,0.0215856251455783,0.982778500333449,1.01061622660923,0.0427656967028113,0.0423164556206433,5,0.0735294117647059,68,280,0.0384204909284952,6559,"DE_tumor_bg","NEURL1",NA
"2531","16Spos_tumor / 16Sneg_tumor",0.549760820472179,0.574472705287517,Inf,1,-0.572536318141485,0.566958688527375,0.549760820472179,0.014847373946133,0.0270069699280878,1,0.0147058823529412,68,96,0.0140265284342125,6559,"DE_tumor_bg","NEUROD1",NA
"2532","16Spos_tumor / 16Sneg_tumor",0.330906805184122,0.337664617166178,Inf,1,-1.08378532590051,0.278459992948953,0.330906805184122,0.0263861363483059,0.0797388749186472,1,0.0147058823529412,68,182,0.0257661228845861,6559,"DE_tumor_bg","NEUROG1",NA
"2533","16Spos_tumor / 16Sneg_tumor",0.973757003037517,0.407073283361704,Inf,1,-0.0636140915685364,0.949277511020608,0.973757003037517,0.0533040124154823,0.0547405690015136,6,0.0882352941176471,68,348,0.0495502363165117,6559,"DE_tumor_bg","NF1",NA
"2534","16Spos_tumor / 16Sneg_tumor",0.282293133722497,0.288135332159377,Inf,1,-1.23916414126198,0.2152847172713,0.282293133722497,0.0299153322844956,0.105972582081658,1,0.0147058823529412,68,197,0.0280530568684251,6559,"DE_tumor_bg","NF2",NA
"2535","16Spos_tumor / 16Sneg_tumor",1.15881817843971,0.71604750180961,Inf,1,0.238546437512278,0.811457302726697,1.15881817843971,0.0195437905160353,0.0168652778146352,3,0.0294117647058824,68,134,0.0192102454642476,6559,"DE_tumor_bg","NFATC2",NA
"2536","16Spos_tumor / 16Sneg_tumor",1.94760920459546,0.865171676694315,Inf,1,1.50060541614002,0.133457649647948,1.94760920459546,0.0273082202811954,0.01402140645914,6,0.0735294117647059,68,177,0.0256136606189968,6559,"DE_tumor_bg","NFATC3",NA
"2537","16Spos_tumor / 16Sneg_tumor",1.55245808232105,0.765845713005163,Inf,1,0.891605748290896,0.372604287995013,1.55245808232105,0.0269587648302952,0.0173652127147869,5,0.0735294117647059,68,175,0.0248513492910505,6559,"DE_tumor_bg","NFATC4",NA
"2538","16Spos_tumor / 16Sneg_tumor",2.14513297223995,0.94955833920764,Inf,1,1.72413713301525,0.0846830899868043,2.14513297223995,0.0245823893981946,0.0114596109967606,6,0.0588235294117647,68,158,0.0234791889007471,6559,"DE_tumor_bg","NFE2",NA
"2539","16Spos_tumor / 16Sneg_tumor",1.04179643861438,0.446607263235406,Inf,1,0.0955156623075211,0.92390525041405,1.04179643861438,0.0502982042961173,0.0482802613176672,6,0.0735294117647059,68,328,0.0466534532703156,6559,"DE_tumor_bg","NFIB",NA
"2540","16Spos_tumor / 16Sneg_tumor",0.701946696850687,0.741175617511709,Inf,1,-0.335166715762586,0.7374993283264,0.701946696850687,0.0121220029036783,0.0172691216556245,1,0.0147058823529412,68,88,0.0123494435127306,6559,"DE_tumor_bg","NFIL3",NA
"2541","16Spos_tumor / 16Sneg_tumor",0.517618720256941,0.531317486099386,Inf,1,-0.641538080568977,0.521173147872225,0.517618720256941,0.0168463635381653,0.0325458931041036,1,0.0147058823529412,68,110,0.0161610001524623,6559,"DE_tumor_bg","NFKB1",NA
"2542","16Spos_tumor / 16Sneg_tumor",1.80557589903737,0.941869281953157,Inf,1,1.13272402316346,0.257330166024836,1.80557589903737,0.0188873179303319,0.0104605505314961,4,0.0588235294117647,68,122,0.0181430096051227,6559,"DE_tumor_bg","NFKB2",NA
"2543","16Spos_tumor / 16Sneg_tumor",2.00798001422291,0.752818617113938,Inf,1,1.85944072968565,0.0629646931309503,2.00798001422291,0.0387355613050051,0.0192908101826879,9,0.117647058823529,68,250,0.0352187833511206,6559,"DE_tumor_bg","NFKBIE",NA
"2544","16Spos_tumor / 16Sneg_tumor",2.89695160103992,1.55286871175977,Inf,1,1.98430727249324,0.0472215959514599,2.89695160103992,0.0130660091810797,0.00451026146808578,5,0.0735294117647059,68,95,0.0134166793718555,6559,"DE_tumor_bg","NFKBIZ",NA
"2545","16Spos_tumor / 16Sneg_tumor",8.65801144119831e-08,9.86090499477649e-05,Inf,1,-0.0142784334981956,0.988607845454034,8.65801144119831e-08,0.02389359512181,275970.934943729,0,0,68,182,0.0259185851501753,6559,"DE_tumor_bg","NFYB",NA
"2546","16Spos_tumor / 16Sneg_tumor",2.59909850956414,0.980288127371131,Inf,1,2.5324871016929,0.0113256536518448,2.59909850956414,0.0270391032254634,0.0104032621795461,8,0.0882352941176471,68,175,0.0259185851501753,6559,"DE_tumor_bg","NFYC",NA
"2547","16Spos_tumor / 16Sneg_tumor",0.738115966587148,0.755693765750425,Inf,1,-0.296591185174923,0.766778641434846,0.738115966587148,0.0117864387026357,0.0159682749543179,1,0.0147058823529412,68,77,0.011434669919195,6559,"DE_tumor_bg","NGF",NA
"2548","16Spos_tumor / 16Sneg_tumor",0.571308739092551,0.574391753650332,Inf,1,-0.556820685393579,0.577649949391292,0.571308739092551,0.0149018706503793,0.0260837435710312,1,0.0147058823529412,68,97,0.0146363774965696,6559,"DE_tumor_bg","NGFR",NA
"2549","16Spos_tumor / 16Sneg_tumor",0.726431804235437,0.437975989640072,Inf,1,-0.530109779159021,0.596035819222309,0.726431804235437,0.0350335621849545,0.0482269112953101,3,0.0441176470588235,68,229,0.0326269248361031,6559,"DE_tumor_bg","NGLY1",NA
"2550","16Spos_tumor / 16Sneg_tumor",1.34593847411657,0.63974735221838,Inf,1,0.625038784031043,0.531945603595535,1.34593847411657,0.0445712808753714,0.0331153925179429,7,0.0735294117647059,68,284,0.0372007928037811,6559,"DE_tumor_bg","NHLRC2",NA
"2551","16Spos_tumor / 16Sneg_tumor",0.783458812599938,0.330287040057873,Inf,1,-0.578868524098554,0.562677890019669,0.783458812599938,0.0656201146650227,0.0837569424323148,6,0.0882352941176471,68,428,0.0605275194389389,6559,"DE_tumor_bg","NHP2",NA
"2552","16Spos_tumor / 16Sneg_tumor",1.2568604477034,0.782817212824923,Inf,1,0.367058284810644,0.71357554261683,1.2568604477034,0.0200027938926123,0.01591488850585,3,0.0441176470588235,68,133,0.0190577831986583,6559,"DE_tumor_bg","NID2",NA
"2553","16Spos_tumor / 16Sneg_tumor",1.00768316410858,0.736405525885851,Inf,1,0.010473311295289,0.991643659385467,1.00768316410858,0.0165304295141552,0.0164043918792455,2,0.0294117647058824,68,109,0.016008537886873,6559,"DE_tumor_bg","NINL",NA
"2554","16Spos_tumor / 16Sneg_tumor",2.73356078858454,1.51914370205632,Inf,1,1.80949478635115,0.0703741693997501,2.73356078858454,0.0128332182814349,0.0046946891889242,4,0.0588235294117647,68,86,0.0125019057783199,6559,"DE_tumor_bg","NIPBL",NA
"2555","16Spos_tumor / 16Sneg_tumor",0.688893162486748,0.490142827295896,Inf,1,-0.52378443170536,0.600428482813588,0.688893162486748,0.024882930427419,0.0361201588031405,2,0.0294117647058824,68,163,0.0243939624942827,6559,"DE_tumor_bg","NIT2",NA
"2556","16Spos_tumor / 16Sneg_tumor",0.728418790715259,0.439573499446234,Inf,1,-0.525101526906446,0.599512614711332,0.728418790715259,0.0354402928339986,0.0486537322838674,3,0.0294117647058824,68,232,0.0330843116328709,6559,"DE_tumor_bg","NKD1",NA
"2557","16Spos_tumor / 16Sneg_tumor",0.902590717012211,0.460245369397392,Inf,1,-0.200986228863293,0.840709342127983,0.902590717012211,0.0376784418263329,0.0417447699341043,4,0.0441176470588235,68,236,0.0346089342887635,6559,"DE_tumor_bg","NKIRAS2",NA
"2558","16Spos_tumor / 16Sneg_tumor",0.72929939006698,0.441620148899149,Inf,1,-0.521304629004925,0.602154576841837,0.72929939006698,0.0337473868184253,0.0462737077228679,3,0.0441176470588235,68,229,0.0321695380393353,6559,"DE_tumor_bg","NKX2-1",NA
"2559","16Spos_tumor / 16Sneg_tumor",1.09553884737908,0.410931283889499,Inf,1,0.243261864912806,0.807802544550392,1.09553884737908,0.0749299876250715,0.0683955551227878,9,0.0882352941176471,68,486,0.0637292270163135,6559,"DE_tumor_bg","NKX2-2",NA
"2560","16Spos_tumor / 16Sneg_tumor",1.00484740568317e-07,9.08863028436815e-05,Inf,1,-0.0178149698660868,0.985786462429193,1.00484740568317e-07,0.0323793852942371,322231.864371716,0,0,68,249,0.0359810946790669,6559,"DE_tumor_bg","NKX2-5",NA
"2561","16Spos_tumor / 16Sneg_tumor",0.974773241641352,0.73511455738082,Inf,1,-0.0338802347168077,0.972972654549848,0.974773241641352,0.0167787993445633,0.0172130282488168,2,0.0147058823529412,68,110,0.016008537886873,6559,"DE_tumor_bg","NKX3-1",NA
"2562","16Spos_tumor / 16Sneg_tumor",2.53957226956312e-07,0.000211319734967217,Inf,1,-0.0182501640951212,0.985439284126811,2.53957226956312e-07,0.0153590467598938,60478.8725407527,0,0,68,118,0.0167708492148193,6559,"DE_tumor_bg","NKX6-1",NA
"2563","16Spos_tumor / 16Sneg_tumor",1.01661429680698,0.351125931103753,Inf,1,0.0477081146252492,0.961948866933034,1.01661429680698,0.0875571315559812,0.086126205219604,10,0.132352941176471,68,604,0.0806525384967221,6559,"DE_tumor_bg","NLGN3",NA
"2564","16Spos_tumor / 16Sneg_tumor",0.825503010514625,0.605568639340305,Inf,1,-0.26140787749949,0.793777982818358,0.825503010514625,0.0204722127180861,0.024799682687194,2,0.0294117647058824,68,148,0.0216496417136759,6559,"DE_tumor_bg","NLGN4X",NA
"2565","16Spos_tumor / 16Sneg_tumor",2.08015262773027,1.2267809468696,Inf,1,1.24194106192354,0.214258308500028,2.08015262773027,0.0124895267456022,0.00600413959009824,3,0.0441176470588235,68,82,0.0123494435127306,6559,"DE_tumor_bg","NLGN4Y",NA
"2566","16Spos_tumor / 16Sneg_tumor",0.262368698453539,0.268163804375599,Inf,1,-1.30908981117023,0.190503930174061,0.262368698453539,0.0308168560680947,0.117456298139741,1,0.0147058823529412,68,201,0.0282055191340143,6559,"DE_tumor_bg","NLN",NA
"2567","16Spos_tumor / 16Sneg_tumor",2.86873022299334,1.42598507067276,Inf,1,2.1201254840444,0.0339954643554828,2.86873022299334,0.0157419308745139,0.00548742114136063,5,0.0735294117647059,68,102,0.0147888397621589,6559,"DE_tumor_bg","NLRC3",NA
"2568","16Spos_tumor / 16Sneg_tumor",1.65139464440757,0.915650387053562,Inf,1,0.904682479108053,0.365633625828852,1.65139464440757,0.0279307867292986,0.0169134536216924,5,0.0588235294117647,68,181,0.0240890379631041,6559,"DE_tumor_bg","NLRC4",NA
"2569","16Spos_tumor / 16Sneg_tumor",0.708901366830726,0.517315571915449,Inf,1,-0.471452328352986,0.637317755048385,0.708901366830726,0.0243718869670206,0.0343797996553168,2,0.0294117647058824,68,159,0.0231742643695685,6559,"DE_tumor_bg","NLRC5",NA
"2570","16Spos_tumor / 16Sneg_tumor",3.01157296914173e-07,0.000283077193733149,Inf,1,-0.015974679643113,0.987254591835573,3.01157296914173e-07,0.0101883250716202,33830.5768314948,0,0,68,78,0.0117395944503735,6559,"DE_tumor_bg","NLRP2",NA
"2571","16Spos_tumor / 16Sneg_tumor",1.07244186844345,0.593424649559224,Inf,1,0.126392828619567,0.899420978561753,1.07244186844345,0.029094816105536,0.0271295041359812,4,0.0441176470588235,68,188,0.0266808964781217,6559,"DE_tumor_bg","NMBR",NA
"2572","16Spos_tumor / 16Sneg_tumor",1.72617107652936,0.701310661197324,Inf,1,1.34366506995555,0.17905671747418,1.72617107652936,0.040649775912586,0.0235491003558676,8,0.102941176470588,68,262,0.0367434060070133,6559,"DE_tumor_bg","NME1",NA
"2573","16Spos_tumor / 16Sneg_tumor",1.88030204429088,0.784959003754708,Inf,1,1.51254227975322,0.130395965313151,1.88030204429088,0.0324396891292064,0.0172523819924051,7,0.102941176470588,68,209,0.0300350663210855,6559,"DE_tumor_bg","NME7",NA
"2574","16Spos_tumor / 16Sneg_tumor",0.88659664023207,0.559234730641412,Inf,1,-0.190823867604955,0.848663588635488,0.88659664023207,0.027437250458676,0.0309467115186611,3,0.0441176470588235,68,181,0.0248513492910505,6559,"DE_tumor_bg","NMT1",NA
"2575","16Spos_tumor / 16Sneg_tumor",2.33940102695939e-07,0.000217016467883778,Inf,1,-0.0164588636087962,0.98686831972351,2.33940102695939e-07,0.0128708212653584,55017.5926103918,0,0,68,98,0.0141789906998018,6559,"DE_tumor_bg","NMU",NA
"2576","16Spos_tumor / 16Sneg_tumor",0.453622777646896,0.462361101587501,Inf,1,-0.775549578958401,0.438014981042708,0.453622777646896,0.0189133303868782,0.0416939609712467,1,0.0147058823529412,68,125,0.0181430096051227,6559,"DE_tumor_bg","NNAT",NA
"2577","16Spos_tumor / 16Sneg_tumor",1.14897999718058,0.702021526927342,Inf,1,0.227292354579578,0.820196417709843,1.14897999718058,0.0216299917650771,0.0188253858362667,3,0.0441176470588235,68,142,0.020582405854551,6559,"DE_tumor_bg","NNMT",NA
"2578","16Spos_tumor / 16Sneg_tumor",0.619966259232153,0.444715280452776,Inf,1,-0.666493417625856,0.505095769606833,0.619966259232153,0.0278163586203576,0.0448675362669075,2,0.0294117647058824,68,180,0.0266808964781217,6559,"DE_tumor_bg","NNT",NA
"2579","16Spos_tumor / 16Sneg_tumor",0.217383379298591,0.219346250761062,Inf,1,-1.51243615975833,0.130422941845318,0.217383379298591,0.0377418155214231,0.173618680706873,1,0.0147058823529412,68,265,0.0384204909284952,6559,"DE_tumor_bg","NOD1",NA
"2580","16Spos_tumor / 16Sneg_tumor",0.554641758568586,0.339781079727231,Inf,1,-0.962160914901646,0.33596877904991,0.554641758568586,0.045855215295194,0.0826753748465255,3,0.0294117647058824,68,304,0.0410123494435127,6559,"DE_tumor_bg","NOD2",NA
"2581","16Spos_tumor / 16Sneg_tumor",1.51732715472937,0.667962723741037,Inf,1,0.947133791605074,0.343570607597344,1.51732715472937,0.0334941104198824,0.0220744157352516,6,0.0882352941176471,68,219,0.0309498399146211,6559,"DE_tumor_bg","NODAL",NA
"2582","16Spos_tumor / 16Sneg_tumor",0.567483001788979,0.296305915365065,Inf,1,-1.08504200258675,0.277903052608099,0.567483001788979,0.0612655802388301,0.107960203293652,4,0.0588235294117647,68,401,0.0553438024089038,6559,"DE_tumor_bg","NOG",NA
"2583","16Spos_tumor / 16Sneg_tumor",1.0193247601581,0.568744421097616,Inf,1,0.0343041466557165,0.972634618264253,1.0193247601581,0.0346597144222637,0.0340026219091233,4,0.0588235294117647,68,232,0.0315596889769782,6559,"DE_tumor_bg","NOL3",NA
"2584","16Spos_tumor / 16Sneg_tumor",0.835665458683715,0.314528069869033,Inf,1,-0.476982680283354,0.633374454826021,0.835665458683715,0.082014403299018,0.0981426268691322,8,0.102941176470588,68,537,0.0722671138893124,6559,"DE_tumor_bg","NONO",NA
"2585","16Spos_tumor / 16Sneg_tumor",1.67681129502455,0.966218857844444,Inf,1,0.897036534356646,0.369699422359519,1.67681129502455,0.0217070075146361,0.0129454086927047,4,0.0588235294117647,68,145,0.0198200945266047,6559,"DE_tumor_bg","NOS1",NA
"2586","16Spos_tumor / 16Sneg_tumor",1.2190837910804,0.634545355583584,Inf,1,0.380587442351364,0.703509400828669,1.2190837910804,0.0266094633008451,0.0218274276924498,4,0.0441176470588235,68,178,0.0260710474157646,6559,"DE_tumor_bg","NOS1AP",NA
"2587","16Spos_tumor / 16Sneg_tumor",1.57826563454822,0.942292097696743,Inf,1,0.76431130541498,0.444681749776714,1.57826563454822,0.0227814104866329,0.0144344589326081,4,0.0441176470588235,68,146,0.0201250190577832,6559,"DE_tumor_bg","NOS2",NA
"2588","16Spos_tumor / 16Sneg_tumor",2.14241769230752,0.907190598740733,Inf,1,1.79938254243529,0.0719581891647775,2.14241769230752,0.0282891268419869,0.0132043004235639,7,0.102941176470588,68,185,0.0262235096813539,6559,"DE_tumor_bg","NOS3",NA
"2589","16Spos_tumor / 16Sneg_tumor",0.929583685262301,0.298817274235194,Inf,1,-0.227151371363199,0.820306039328939,0.929583685262301,0.10285237786485,0.110643484277403,11,0.132352941176471,68,669,0.0893428876353103,6559,"DE_tumor_bg","NOTCH1",NA
"2590","16Spos_tumor / 16Sneg_tumor",1.18867101572171,0.877776315554934,Inf,1,0.234051669798484,0.814944865760537,1.18867101572171,0.0150748101732032,0.012682070963134,2,0.0294117647058824,68,105,0.0153986888245159,6559,"DE_tumor_bg","NOTCH2",NA
"2591","16Spos_tumor / 16Sneg_tumor",1.49614518833637,0.673725120734532,Inf,1,0.894704379811421,0.370945136786799,1.49614518833637,0.0360990639242665,0.0241280486718048,6,0.0882352941176471,68,238,0.0329318493672816,6559,"DE_tumor_bg","NPC1L1",NA
"2592","16Spos_tumor / 16Sneg_tumor",0.87646367194699,0.238902431401425,Inf,1,-0.483756144988642,0.628558942123563,0.87646367194699,0.149773244396111,0.170883573603687,15,0.205882352941176,68,992,0.129135538954109,6559,"DE_tumor_bg","NPDC1",NA
"2593","16Spos_tumor / 16Sneg_tumor",1.44741117092349,0.630361212305652,Inf,1,0.849066717918415,0.395844168660563,1.44741117092349,0.0352665874030778,0.0243652861823476,6,0.0735294117647059,68,223,0.032017075773746,6559,"DE_tumor_bg","NPEPPS",NA
